,2017-03-01,2017-06-01,2017-08-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-11-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-04-01,2021-05-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.0007749738262257111,-0.010308272325850076,0.028228821503821777,0.12163660567517542,0.0023696984355181527,0.027336195215219128,0.021316048928733178,-0.026132737737085243,-0.06403833211821625,0.00013178773969846347,0.005171489149615738,0.19559185589723782,-0.005246788621284804,0.03485891194757418,0.0007627038759410176,-0.009725025644698349,0.008307277825325698,-0.01587464338361766,-0.0001603018496378894,-0.0032435185669150712,-0.11160888461557228,-0.024805346579274357,-0.015312924071267275,0.013862987137722271,0.008837506740320578,-0.01311856152030244,-0.03193290253023395,0.02256217069347599,0.05312798163190191,-0.010826307242245647,0.024213968279581444,0.007357515889017563,-0.008053220169359498,0.022469702311035178,-0.00020078992083494285,0.015073592810072256,-0.0202874422544026,-0.0011286835163728526,-9.03655330430908e-05,0.053422321460229405,-0.011042915574861034,-0.03653041590563344,-0.0006098796058049416,0.022197211546756357,-0.024562187652633405,0.03591623718781811,0.05116349579737417,0.03980063433177383,-0.0015500347364022365,0.026414361640072492,0.01426043241328867,-0.03585644186146339,-0.028745263104473118,-0.010258477916684772,0.029075793194456967,-0.032379339188425504,0.0025783642810112443
1,-0.03436244832542368,0.005110947028819091,0.020507862207665095,,0.0016163326886067253,0.031778467442028724,-0.0036955403025937805,-0.030256132653477152,,0.0011674494033857563,0.007201636550443702,0.2285212719173968,0.0002511915219280958,0.014915560765972113,-0.06631262337769783,0.002721619445303247,0.011574500080485883,0.02372491050503811,0.010072941138233205,-0.003581382094926866,-0.09218407025448894,-0.04763820532002505,-0.02502900591268098,0.019682389530737865,0.02170587680836711,-0.027790670095966474,,0.025829588049317564,0.06642782684361404,0.011559872053230613,-0.007468745631701523,-0.0181029200046936,-0.0205751599701669,0.0033388593100784902,0.006426744416817343,0.01796418017801038,,0.007977408210212644,0.04471921997313011,,-0.018745357876893465,,-0.007501779236492645,-0.003287137752399527,-0.03770559085502345,0.04345017036125842,0.03926801856816159,,-0.042823726350342914,0.010517670884227392,0.011269880206863592,,,-0.0070655543396696,0.01624023221228077,0.010464075628714653,0.005120823988025966
2,-0.0247771473257572,-0.010579441231448605,-0.015389279371642584,,-0.006632229986330174,0.04695695405584788,-0.01841500704128718,-0.024449577184651794,,-0.002213050947843964,,0.1575180203143396,-0.018544316348025447,0.01700698629682318,,0.01167280807532034,0.03624325079014401,0.007063654180264223,0.0018519412103916721,-0.018684031952137747,-0.10103467763133533,,-0.041647067712253794,-0.008197690005465219,0.04489955535972179,-0.0032623614086231267,,-0.02727230944773318,0.09661142849179605,0.01544346240665817,-0.03335134524520811,0.006610969275842038,-0.03213793056414982,0.0033299179526089517,-0.02634016379610138,0.03167707904853678,,0.006111727482804419,,,-0.01873339660619333,,-0.04279830431933673,-0.025396760846223554,,0.03363215862919766,0.0010412625257730235,,,0.015106733062502542,-0.015211310250516474,,,-0.01534781506252303,0.07019058436774861,0.008097806771114158,-0.007941861732947943
3,-0.015534605674745627,-0.004072507767195255,-0.004111795812797858,,-0.02220329595982129,,-0.03426283724421264,-0.0379303236328381,,-0.0012121325353873225,,0.1765302766170902,0.002615067956206474,-0.036194349215311394,,0.033555007878920406,,-0.038680559358207134,-0.010073884966151248,-0.02510937681844494,-0.0825023724759486,,-0.06044111242317651,0.03916669788311378,,-0.014734040496529266,,0.004832790379419194,,0.035365367295979055,-0.04386334707708439,0.017157983758866457,,-0.0033348333877771807,-0.0013839392228147673,,,-0.01897903578012894,,,-0.010853772050826827,,-0.00819759795118502,-0.00023704480493469404,,0.05818269231429696,0.024344440571031856,,,0.011088344615591605,-0.0031215926221681567,,,0.001456859059529858,,-0.00966682656634621,0.006026554395838798
4,-0.04428356324735727,-0.010748695037939626,-0.012457006467593512,,-0.07293344281683645,,,-0.027770485293687308,,0.0001569007619477425,,0.19614239741327788,-0.03223124610963701,-0.04898919303309679,,-0.00327314891129582,,,0.000882320845876805,-0.02403311710114231,-0.05519065735767015,,,,,-0.019291243844800077,,-0.017244209090432783,,,-0.12085499875215966,0.014555009976672473,,-0.021822036223359653,-0.015384239441949887,,,-0.008292353419458998,,,-0.02626996814837046,,0.00941224632968174,-0.005112970272793671,,0.06365214520534845,0.0446417778157327,,,0.008604927938541174,-0.011537645084864101,,,-0.00284421617028352,,-0.01455229209854636,0.004426524939703666
5,-0.019574718841852246,0.00036721905065562055,-0.021577453104060673,,,,,-0.016089402438799638,,0.0010932753801857764,,0.1892685229422031,-0.045455548179796246,,,0.015394269482054135,,,0.028337779377570982,-0.09435593380780594,-0.057010238530340374,,,,,-0.0039472301365781615,,-0.00365980317425052,,,,0.002758660083427955,,-0.030818968749544595,0.0019741304019307293,,,0.0008837978461277984,,,,,0.04362388548199858,-0.02745546893984052,,0.05140861792559637,0.01874209371822705,,,0.014540445662027501,-0.002826581329879785,,,-0.04084981823428935,,-0.03349607619555428,0.0011035275246741609
6,-0.030556140319660585,0.027599931748990336,-0.022727976267207683,,,,,-0.005354223461606189,,0.0016592585019528094,,0.15768573961910004,-0.02015918946478301,,,-0.02669662545556406,,,0.02153038727009271,,-0.06249003894294347,,,,,-0.008402181370548822,,-0.04490731290777017,,,,-0.014695732416382334,,-0.008868266917040124,0.005583202454097602,,,-0.0066587228266623555,,,,,0.05163472069348973,-0.028866693014022893,,0.06002235899944264,0.0259305128610286,,,0.007788567413157033,-0.015751369711249685,,,,,0.0017764287414365754,0.009667466113970766
7,-0.013591375815924955,0.0274002929656465,0.009545737067093718,,,,,-0.010870540811767526,,-0.002201012097378996,,0.19310946203136892,-0.022413560479558114,,,-0.012775663740038468,,,0.026383888805144196,,-0.08728805366247006,,,,,0.016679816652166446,,,,,,-0.016339185928424982,,-0.019717608487575866,0.026783062751627895,,,0.014636712621753922,,,,,,-0.03717091490545599,,0.05130446489473073,0.03708578874028362,,,0.024923698373763514,0.01023489359874774,,,,,0.0017966353841289973,-0.010462484980036182
8,-0.03172216547662421,-0.003972212363041017,0.00258427306151221,,,,,0.0036640168419994623,,-0.005047304990555279,,0.232816369099897,-0.014654543981574175,,,-0.004570998207123367,,,5.818409764657417e-05,,-0.0693379907011984,,,,,0.011601921250178338,,,,,,-0.022903877951758744,,-0.0169218561525879,0.01179120620302676,,,0.03372115881617077,,,,,,-0.023594521312992445,,0.036486950750873604,0.0459132099070812,,,0.04663251994211004,-0.011559540692141601,,,,,0.0089920191688595,0.004213721502162845
9,-0.00878804571534264,0.0008942299176135649,0.014849161010349832,,,,,-0.0016303771695591607,,-0.0027943715252818357,,0.2339315087950311,-0.07233812538280482,,,0.013883188619137066,,,-0.0047006359412877785,,-0.08055303530910152,,,,,0.006335315917272988,,,,,,-0.010415710481128215,,-0.00012714893864451682,0.03184639774445408,,,,,,,,,-0.03127556813258714,,0.07434205295309759,0.058495065370384014,,,,0.0027742675770883185,,,,,0.00999134530633139,0.01132582120548956
