,AID,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,002821.SZ,1.3113869550655282,0.5735858228650095,0.003237145999999998,0.012942050666666661,0.038845751999999976,0.15530460799999993,0.003237145999999998,0.012942050666666661,2.7333333333333334,2.0,692.7873333333334,5886.066,6578.8533333333335,0.7033791290136472,0.0521771967740588
1,000921.SZ,1.5584879553325584,0.45703076634648276,0.022602884999999996,0.007217598548387106,0.27123462,0.08661118258064528,0.022602884999999996,0.007217598548387106,2.161290322580645,1.3064516129032258,510.3269354838709,5222.247419354838,5732.574354838709,0.5879718780281794,0.44472835800861066
2,002490.SZ,0.3870520766445761,0.26692619184223454,0.006696537090909091,0.001683213454545461,0.08035844509090909,0.02019856145454553,0.006696537090909091,0.001683213454545461,2.2363636363636363,1.309090909090909,580.3516363636363,4732.518909090909,5312.870545454547,0.3082768212163708,0.1271777895346817
3,002672.SZ,0.11550014313863621,0.10463745291790888,-0.002457606792452831,0.000590324716981141,-0.029491281509433972,0.007083896603773693,-0.002457606792452831,0.000590324716981141,2.2264150943396226,1.4150943396226414,577.1990566037737,4912.4918867924525,5489.6909433962255,0.20464302646454388,-0.06707483753557159
4,002594.SZ,0.301318527903919,-0.013490745847773506,-0.0009000192857142857,-0.004005028035714286,-0.010800231428571429,-0.048060336428571424,-0.0009000192857142857,-0.004005028035714286,2.392857142857143,1.5892857142857142,504.43107142857144,6179.6251785714285,6684.056250000001,1.1218486246033872,-0.03842142182476981
5,000063.SZ,6.43344767689869,0.16370213759338006,0.024066738305084743,0.00043557305084745106,0.28880085966101693,0.0052268766101694125,0.024066738305084743,0.00043557305084745106,2.864406779661017,2.0,709.7420338983052,6007.8632203389825,6717.605254237287,6.1469182670675275,0.586088943898612
6,000776.SZ,0.3728209253737519,-0.002481785819287558,0.0026187199999999993,-0.005037349508196718,0.03142463999999999,-0.06044819409836062,0.0026187199999999993,-0.005037349508196718,2.4098360655737703,1.5245901639344261,617.2304918032785,4952.2324590163935,5569.462950819673,1.0693303892980286,0.08441940215077823
7,000039.SZ,0.958010226344258,0.08943861284881542,0.0018774760655737705,-0.0006074521311475527,0.022529712786885245,-0.007289425573770633,0.0018774760655737705,-0.0006074521311475527,2.2459016393442623,1.4262295081967213,630.6286885245902,4288.98,4919.6086885245895,1.8217200182128694,0.049459571651572956
8,000756.SZ,0.625289470721432,0.12357373529720803,0.0029521546031746042,0.001654376507936514,0.03542585523809525,0.019852518095238168,0.0029521546031746042,0.001654376507936514,2.126984126984127,1.253968253968254,517.85873015873,4948.947142857142,5466.805873015873,0.9169432770292717,0.081441479110721
9,000002.SZ,1.3388925427749183,0.13903522429591705,0.01068362846153846,0.005674583230769218,0.12820354153846153,0.06809499876923061,0.01068362846153846,0.005674583230769218,2.5076923076923077,1.7076923076923076,706.7381538461539,4774.171846153847,5480.910000000001,2.8112244841025835,0.3549215132153956
10,000157.SZ,0.9935319181800539,0.06857430737187944,0.015925183220338986,-0.0007173886440678032,0.19110219864406783,-0.008608663728813639,0.015925183220338986,-0.0007173886440678032,2.406779661016949,1.5593220338983051,640.971525423729,4900.311186440678,5541.282711864407,2.1582750353760036,0.47358080179769046
11,002202.SZ,0.3242360616980883,0.08151338323678466,-0.013976473384615384,-0.003491079076923076,-0.1677176806153846,-0.04189294892307691,-0.013976473384615384,-0.003491079076923076,1.9846153846153847,1.1692307692307693,538.3692307692307,4264.579692307692,4802.948923076924,0.4366874586575685,-0.34669682583085
12,002466.SZ,-0.3348198330510039,-0.1571956215511463,-0.05747952111111111,-0.01887728111111109,-0.6897542533333334,-0.22652737333333306,-0.05747952111111111,-0.01887728111111109,3.111111111111111,2.3333333333333335,747.5222222222222,5482.012222222223,6229.5344444444445,-1.2320750939542595,-1.7288870630549218
13,002460.SZ,0.8616834604771377,0.1280896287374952,0.0030778926666666677,0.0011089493333333211,0.03693471200000001,0.013307391999999854,0.0030778926666666677,0.0011089493333333211,2.3777777777777778,1.488888888888889,623.6171111111111,4678.338666666667,5301.955777777779,1.5783468209602902,0.0725379102863834
14,002399.SZ,-0.05199804202284983,0.06327410826887445,-0.013744466551724137,-0.0007064193103448098,-0.16493359862068965,-0.008477031724137718,-0.013744466551724137,-0.0007064193103448098,2.586206896551724,1.7586206896551724,659.5275862068966,5520.509310344827,6180.036896551725,-0.12071230255813407,-0.4127540094621505
15,000898.SZ,0.3436919575393162,0.04195056651475699,0.0021591104477611924,-0.0009968755223880583,0.02590932537313431,-0.011962506268656699,0.0021591104477611924,-0.0009968755223880583,2.208955223880597,1.4179104477611941,530.9964179104478,5153.462089552239,5684.4585074626875,0.8375802081247488,0.07931242199860199
16,000488.SZ,28.165667101604768,0.28925886691182867,0.011204345517241381,0.0025806006896551825,0.13445214620689658,0.03096720827586219,0.011204345517241381,0.0025806006896551825,2.3620689655172415,1.5172413793103448,633.9698275862069,5007.389137931034,5641.358965517242,14.633372666782082,0.24578808980485106
17,000513.SZ,0.7729639037181506,0.09524132015777452,0.012336987846153849,0.002534512615384611,0.1480438541538462,0.030414151384615333,0.012336987846153849,0.002534512615384611,2.0615384615384613,1.2153846153846153,526.2830769230769,4598.255538461538,5124.538615384616,1.5867848383926488,0.4318694379417331
18,300347.SZ,2.8885734704720734,0.13566718998759367,0.010083376000000002,-0.005215049666666667,0.12100051200000002,-0.06258059600000002,0.010083376000000002,-0.005215049666666667,2.1,1.2666666666666666,596.3996666666666,4152.764333333333,4749.164,2.4406871716456395,0.21551682228164568
19,000338.SZ,0.7226400510807466,0.03565293714581329,0.00745943951612903,-2.550806451612848e-06,0.08951327419354836,-3.060967741935418e-05,0.00745943951612903,-2.550806451612848e-06,2.3225806451612905,1.5,540.5775806451613,5544.330322580646,6084.907903225807,2.1064827377818016,0.3405533264543111
20,002703.SZ,1.333326906728394,0.35775297435041575,0.009920722181818187,0.005281863272727275,0.11904866618181825,0.0633823592727273,0.009920722181818187,0.005281863272727275,2.090909090909091,1.2181818181818183,532.8463636363637,4724.118909090908,5256.965272727274,0.9263853594059809,0.18003805759647232
21,000166.SZ,0.0656681415304589,-0.007302691940658525,-0.004990583939393939,-0.0027288851515151515,-0.05988700727272727,-0.03274662181818182,-0.004990583939393939,-0.0027288851515151515,1.878787878787879,0.9696969696969697,499.3384848484849,4285.441515151514,4784.78,0.2651648501964679,-0.2535086144732169
22,002948.SZ,0.0785031500002612,0.46415568222727216,-0.005693420416666667,0.007826427083333332,-0.068321045,0.09391712499999999,-0.005693420416666667,0.007826427083333332,2.25,1.375,478.1387500000001,5582.960208333333,6061.098958333333,0.02867404033453203,-0.11866848583044053
23,002936.SZ,-0.05517337233603965,-0.05169430184886426,-0.008883079024390244,-0.005711616097560964,-0.10659694829268293,-0.06853939317073157,-0.008883079024390244,-0.005711616097560964,2.1707317073170733,1.2682926829268293,502.49195121951215,4942.989268292683,5445.481219512195,-0.3059441076655841,-0.5745499890157448
24,300759.SZ,1.7421189706878188,0.24326375286811364,0.0119477896969697,0.008474372121212144,0.1433734763636364,0.10169246545454572,0.0119477896969697,0.008474372121212144,2.4545454545454546,1.606060606060606,588.1160606060606,5410.20090909091,5998.31696969697,2.3682102571164028,0.2937912845259314
25,300748.SZ,2.2508266475060097,0.11124833451847815,-0.0013740135294117637,-0.004006637058823518,-0.016488162352941163,-0.04807964470588221,-0.0013740135294117637,-0.004006637058823518,2.2941176470588234,1.411764705882353,559.9435294117646,5411.082352941176,5971.025882352941,2.5830332358518495,-0.03030013663935132
26,003816.SZ,0.16874607355652188,0.0066922856624326505,0.004048363888888889,-0.0008855311111111114,0.048580366666666666,-0.010626373333333336,0.004048363888888889,-0.0008855311111111114,2.6944444444444446,1.9166666666666667,635.0180555555556,5799.894166666669,6434.912222222222,0.8236805054702646,0.2491730776742527
27,301039.SZ,0.7851611903483938,0.08362172845232839,0.002690180499999999,-0.0033977850000000047,0.03228216599999999,-0.04077342000000006,0.002690180499999999,-0.0033977850000000047,2.75,1.75,599.5305000000002,6263.0325,6862.563,1.1757113548761873,0.06525078577665834
28,001289.SZ,0.14637026326231733,-0.03905470972959023,-0.01230506625,-0.010966270624999986,-0.147660795,-0.13159524749999985,-0.01230506625,-0.010966270624999986,2.125,1.3125,492.01625,5064.83625,5556.8525,0.33619185105944416,-0.3014008980056496
29,001236.SZ,2.0948063619526787,0.08770528076423388,0.018913572857142857,-0.042083145714285716,0.22696287428571427,-0.5049977485714285,0.018913572857142857,-0.042083145714285716,1.5714285714285714,0.7142857142857143,480.4971428571429,2967.3271428571425,3447.824285714286,3.383332561350016,0.12063293510743546
