,2012-05-01,2012-09-01,2012-11-01,2012-12-01,2013-01-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-08-01
0,-0.011190427940440895,0.0846480787494448,-0.023724671982305878,0.014375551714170598,0.000718387132626841,-0.020807707516873553,0.05397763153533108,0.018550632034233128,-0.019241640645261793,0.015508513186597295,0.055626438939712364,0.0012009450361230023,-0.03156547773423535,0.040333958717985396,0.04905077513650369,0.05030409422171234,-0.03023489798166512,-0.01788161221421314
1,-0.023379855917544212,,-0.06169851867931664,0.008708520296492495,0.039375352940166364,-0.008898632872824663,,-0.01099449522420215,-0.07580062191737902,0.02183272034087258,0.04543132665513744,0.020542659763615134,-0.011988770767992207,,,,,-0.014283362105674602
2,-0.03797782627954671,,,-0.006358772174541727,,0.029815999325228493,,0.015482180006577084,,0.032563494817336114,0.05535200825271752,0.018650457517781494,-0.015628456629586562,,,,,-0.013338123831163617
3,-0.051148075115187375,,,0.013021408647626131,,0.018659906504288948,,-0.022802543000530195,,0.024126461111428466,0.06764573393823531,0.03925131425536588,-0.0061298302291823425,,,,,-0.00070633634366013
4,-0.05944066923673885,,,0.019041738524415486,,0.01752743456427197,,0.00127957903707554,,0.0208802925519449,0.06973670823204398,,0.004967818832370963,,,,,-0.004213878779042002
5,-0.0413149001518911,,,0.025325536840366425,,0.029673144627351267,,-0.04477511395050271,,-0.008748481987810752,0.0772721000008521,,0.025606125328340834,,,,,-0.014440604174125404
6,-0.00034245986574044096,,,0.05803779093549011,,0.043073877806592,,,,0.008718391340379661,,,0.03639753044077132,,,,,-0.01551541880990559
7,-0.030393959898638023,,,0.020707354309150716,,0.04883855598448106,,,,-0.0034614490471369663,,,0.020456428375197788,,,,,-0.02556261535872384
8,-0.0019282008342771384,,,0.016315466439765558,,-0.01711607255135128,,,,0.05246611054394057,,,0.02061641087133026,,,,,
9,0.003801217292721315,,,0.026693902650078982,,-0.03936764209580712,,,,,,,-0.019948600551097595,,,,,
10,0.02607895478296296,,,0.01243665549061479,,-0.053248935372705475,,,,,,,-0.014238556216452647,,,,,
11,0.06373846026709451,,,0.007976101139150593,,-0.05754645486792498,,,,,,,-0.0035449395871638423,,,,,
12,0.032714795322491774,,,-0.0020679589670082876,,-0.03752322865411095,,,,,,,-0.003458430902798959,,,,,
13,0.05836810221434918,,,0.008625948141096629,,-0.03492094350296249,,,,,,,-0.0017361585923607592,,,,,
14,0.05137927674009246,,,-0.03434280415151214,,0.016907781403367572,,,,,,,-0.00038328194416870076,,,,,
15,0.05775954271468331,,,-0.03338012433269277,,0.003409159007679019,,,,,,,-0.0054666015368987075,,,,,
16,0.049743288565470944,,,-0.051163405560311404,,-0.009909909752156665,,,,,,,-0.0025968131821083595,,,,,
17,0.017456851349053615,,,-0.11064230076642101,,,,,,,,,-0.0019552299437815,,,,,
18,0.06710539403528992,,,,,,,,,,,,-0.012215759135862925,,,,,
19,0.06249630274029849,,,,,,,,,,,,0.010019960741975087,,,,,
20,,,,,,,,,,,,,0.02423164462951366,,,,,
21,,,,,,,,,,,,,0.042673596564739125,,,,,
