,2022-02-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-06-01
0,-0.08214671647442273,-0.026491370665099545,-0.012942516079678335,0.13046939070596864,-0.026759560135235505,-0.006110966577510535,-0.029576383703263875,0.07264213034737876,-0.06072863835421338,-0.016141577810945495,-0.028215640037922318,-0.02705620151155319,-0.00795932885570938
1,-0.06363076786874,0.030460909214771625,0.02690695794670983,0.025799800790648142,-0.02717725045504049,-0.042927501016106095,0.023369955829767086,0.02746930555222482,,-0.03232646548763851,0.031083420241094784,-0.07387114386019267,-0.039494930555168395
2,-0.05842797303851732,0.011592204283327412,0.08375987868229595,0.0774989028134101,-0.01738928903142134,,0.07068521902307001,0.03282105521287226,,-0.03294569147547577,-0.008912019459832665,,0.0112163319326255
3,-0.11427904435995195,-0.007865428661810725,,0.1105370141909443,-0.03316326442384354,,,0.08892466141034339,,-0.05352310607253097,-0.0730896503468419,,-0.012861910941965427
4,,-0.017773904772301563,,0.05474834678413654,0.057148736585522775,,,0.09515126766914284,,-0.04093596831647783,,,-0.05141225957059081
5,,-0.0036580438159861117,,-0.03792313362545929,0.005058740546336482,,,0.06920911331241886,,-0.03213832335621536,,,
6,,0.01971791061941275,,0.03866430261044407,0.04422875002230531,,,0.0790357574996583,,-0.008033156730506974,,,
7,,0.00926253290768031,,0.12789162044591862,0.023334575616598352,,,0.11196520099737617,,-0.034921981104693245,,,
8,,0.10225964221466421,,0.09496107333310988,-0.0106452243560764,,,,,-0.04946836660892284,,,
9,,0.10050074241385953,,0.03450546283404954,-0.021908185409912795,,,,,-0.06816525781829741,,,
10,,0.11014973759919755,,-0.032631764481671155,0.03575616700882489,,,,,,,,
11,,0.09355549360218829,,-0.028765824117455097,-0.0018464148035020056,,,,,,,,
12,,0.09967479732559603,,0.016795780231907642,-0.015805470795561716,,,,,,,,
13,,0.1355152420914285,,-0.015930011244497777,-0.0269255870957108,,,,,,,,
14,,0.20554942680295163,,-0.030597005764261276,-0.058858974479847115,,,,,,,,
15,,,,-0.10789908200914589,-0.03709057817604289,,,,,,,,
16,,,,0.0022133867244669148,-0.02892649701650485,,,,,,,,
17,,,,-0.05820311611930418,-0.06379125114609852,,,,,,,,
18,,,,-0.07403092291256463,-0.037807468463700866,,,,,,,,
19,,,,-0.0601652813312219,-0.006158839231248825,,,,,,,,
20,,,,-0.036525293812782245,-0.004681923572025459,,,,,,,,
21,,,,,-0.045225513367607606,,,,,,,,
22,,,,,-0.05880974820499962,,,,,,,,
23,,,,,-0.0840843697015472,,,,,,,,
