,2016-10-01,2016-11-01,2017-01-01,2017-02-01,2017-03-01,2017-05-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-03-01,2018-04-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-12-01,2019-01-01,2019-02-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-11-01,2019-12-01,2020-01-01,2020-03-01,2020-04-01,2020-06-01,2020-08-01,2020-11-01,2020-12-01,2021-01-01,2021-04-01,2021-05-01,2021-06-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01,2023-01-01,2023-03-01,2023-05-01
0,-0.011337827038848225,0.0029747069358019296,-0.011205983689184684,0.015023310286121472,0.013540154196031828,-0.021715303463506697,-0.015296104725655013,-0.013415064998211212,0.023745859543077508,0.0007954492273096747,-0.08213060508170145,-0.026157234131015894,-0.01026932199186148,-0.03000414756474412,0.02565102651926246,-0.029045698229156258,-0.06488929572801228,-0.03947660724111257,0.019662980187351797,0.03825037342570936,-0.011420789643754148,-0.019032343930514672,0.035785466000393784,0.025543021238198182,0.012983272627138054,0.032155090207136805,-0.028596066981951163,-0.016466954927742878,-0.02942811934962064,-0.04649235539139984,0.040786755271942754,-0.016367679245127276,-0.03064224910191582,-0.032946060661625864,0.006864753988485628,-0.002721038246134233,-0.08313732231984661,-0.04292647867025501,0.000783556452261136,-0.005545167550068564,0.03955245617546388,0.0035694140400768237,-0.00043374100497239887,-0.005584410430039988,0.004945764628365268,-0.00844739069509548,0.0075499785210990655,-0.006928840413594206,0.012863765088810819,0.008405316730991874,-0.008678740598413004,0.0027781150335020044,-0.038725439604281375,0.009580422741152006,0.01234709178479565,-0.008648671820490561,-0.006679607940754284,-0.02495730408561747
1,-0.015783104186170682,-0.02184035213915214,-0.009907892018400588,0.017683015936805546,-0.004158103818380887,-0.026430340718837986,-0.0016995934694850057,-0.02640508582462253,0.014305420419493231,-0.009482242030139698,-0.07568476909583666,0.007371822613294832,-0.04223985332305036,-0.018475761123990075,0.03203851868038313,-0.03322439690005741,,-0.027923583934535978,0.025176277442447326,,0.03438833702641686,0.032386830989456605,,0.011448163887347151,-0.000900161518175846,,-0.012652402815708008,-0.0011102001962649717,,,0.012262825546458078,-0.03827095008098125,0.13234443425339104,-0.0508426517890741,0.030138742933483842,0.015106996754766122,-0.07731694797717692,,0.00015742524722384132,-0.00770009964493007,0.029289631171119046,-0.014593769881086516,0.005290128948869599,-0.003722445425904608,0.004605024936753521,0.0011783425159905825,0.002590963026745996,-0.011178158069431787,0.007135558290791266,-0.012747989870852905,0.0052423348910712875,0.0030100627476263853,,0.013249386612756986,0.01617522138787786,0.010831496550234743,-0.009190338757637084,-0.02174744458927269
2,-0.014655996100096935,0.03766554047568604,-0.008350187252473162,0.013362486816704156,0.003788793854236694,,0.010998101186623366,,0.009603875837301823,-0.007832410559772462,-0.08303358727738619,-0.007913645677239067,,-0.017254171952887143,,-0.058289022626619946,,-0.023939009542215173,0.03147528529523935,,,0.017572474530929583,,0.01720149343715205,-0.03058853674132067,,-0.00986733629577774,-0.02547758915173039,,,0.08048460683001202,,,,-0.0013016557850897836,-0.0024560953613843584,-0.07406082754487597,,-0.006311661889889519,-0.032115656724796826,0.023713317529766575,-0.023297556562379196,0.024027238238674142,-0.00758092533610033,0.005077914862192667,-0.004526778259972053,-0.001397795994953377,0.0015790488432322336,-0.006386364205694939,-0.010236893710461104,0.02940270174984594,-0.00027848750870229644,,0.022693393022787056,0.01737446571710244,0.0055191458882291045,0.001893248829608174,-0.027095729856285722
3,-0.03912649938036239,0.027413628581514526,-0.01276751593911829,0.016673151180399692,0.002206137498397709,,-0.0014679923921478988,,0.0019994454601299783,-0.010824438613037835,,-0.012827164721068485,,-0.0011685648451569275,,,,-0.020128706383732098,0.03018688140852044,,,0.0046736149744037725,,0.03432198434929279,,,-0.04663003287479772,-0.01463551746296678,,,0.007646754594657912,,,,-0.013729341395032346,0.029039186445684484,-0.07368791549154752,,0.012377482229127823,,0.04027773956919711,,,-0.0005851449225959815,0.01396688584636152,-0.01574033995616575,0.0005068302751589648,-0.005309407835706659,0.0021229637378894495,-0.042311128289875155,0.008479772820832121,-0.0217185312340602,,0.027948884424182197,0.029822475685566285,0.002250299245527332,0.008465854001846518,-0.014502938484738825
4,,0.0436115533989212,0.003825230824337833,-0.0015672797904771052,0.01398355287074704,,0.01280198985169223,,0.0035094910126469703,-0.013746448608664696,,-0.012228448351042864,,0.009786480061895864,,,,0.01376030937818773,0.021792065775704028,,,-0.000899750645799724,,,,,-0.034288285503376814,-0.008908773669414578,,,0.021314013379045704,,,,-0.02049362229638474,0.009998788753881271,-0.11526341315662814,,0.00458978438893709,,0.021038745343905374,,,0.012717508821859846,0.007398752940583897,,0.012352715560345784,0.010970358498844202,-0.003886575513323498,-0.026110354252020906,-0.006546492673725313,-0.008357490981811155,,0.04263674879500012,,-0.016028726107436553,0.017830333317600866,-0.012970830437694536
5,,,-0.0008835835052414254,-0.007329607023960127,0.0035776442440877965,,0.011805831780521636,,0.012201435881960654,,,-0.005642388899429918,,0.0011336041540179753,,,,-0.018326710636908494,0.02618030459598697,,,-0.017394624839259576,,,,,-0.046562470627619534,-0.017047287467343426,,,0.03052188655546395,,,,-0.0034122999079551075,0.019471634306975627,,,0.006921499394871411,,0.01576003311006846,,,0.009674241275188011,0.007567475253534184,,0.0068247740427265224,0.0006284967245070439,-0.056944296268115036,-0.036258784733400384,-0.0007168699000661416,-0.004396469055192087,,0.001102942324218148,,-0.023153472821164867,0.003422532697824554,-0.019639291252816715
6,,,-0.006209999806411126,-0.008976837307361318,-0.004412144765824966,,0.009682741174614318,,0.010951053212746364,,,-0.02264590985310022,,0.0015264162336099396,,,,0.019256783315588333,-0.004932471886513579,,,-0.09533619326813914,,,,,-0.025908296251244245,-8.27546169070055e-05,,,-0.0031835553378241066,,,,-0.027791223527519726,0.053852395649535145,,,-0.043509102596068105,,0.0005538050415696549,,,0.012481617620798247,-0.0010115331009787898,,-0.02913981926059872,0.01489067677452327,,-0.041469674931984946,-0.011475336106091971,-0.005721688680247583,,0.035050890610413,,,0.01343364436326211,-0.023291562375660213
7,,,-0.0031771475482527123,-0.015320475712838011,0.017478476987197844,,-0.0047206715441157066,,0.009711806668255107,,,-0.022317754951700408,,-0.0006232802085028855,,,,-0.019136695845715312,0.02330021690232864,,,,,,,,-0.029368208490508474,0.0090164817022008,,,0.011985743340756638,,,,-0.003698215039835695,,,,,,0.013469793237604666,,,0.011408216236002078,-0.007784828711036251,,-0.020445312463710064,0.019714864846086422,,-0.04701876969544627,-0.006416955711647576,0.0038142717248459412,,0.04293361915720606,,,0.004522772056057667,-0.039530489651749656
8,,,-0.008603912284610882,-0.017435244677844075,0.043426400026681744,,-0.01648829617215375,,0.015224681670523932,,,-0.025072420950900565,,-0.02442896045444143,,,,-0.014530526214119988,0.034870706284030106,,,,,,,,-0.0277285029740586,0.013207228257022679,,,0.027178101258063858,,,,-0.015597248640019101,,,,,,0.013487725212368629,,,0.02311577406143539,-0.00445116015160929,,0.004663007542534681,,,-0.050145578080992737,-0.015554598274729381,0.00761638501594275,,0.059546221075567285,,,0.032567735586350954,
9,,,0.0009081052084312091,-0.02048137162684749,,,-0.02666169871860191,,-0.000837006830155973,,,-0.030302616502233537,,-0.036557328373781894,,,,-0.0713689220023177,0.025409260660905097,,,,,,,,-0.03954444307963345,0.0110609294108238,,,0.013609158216032258,,,,-0.018752519499282805,,,,,,0.008185138608804321,,,0.01621514866295981,-0.006475927370954926,,0.05260314017732104,,,-0.054920383415408836,-0.05146126234931403,0.004367666077797372,,,,,,
