,AID,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,601211.SH,-0.01851196739159471,-0.006212876692214613,-0.004204007499999999,-0.001563859642857134,-0.05044808999999999,-0.01876631571428561,-0.008408014999999998,-0.003127719285714268,1.2142857142857142,0.35714285714285715,1202.410357142857,6487.750357142858,7690.160714285716,-0.2047571374970903,-0.28740912192949475
1,601828.SH,0.029165170039797475,0.07792363255292374,0.0021425605000000006,0.009450232833333332,0.025710726000000007,0.11340279399999999,0.004285121000000001,0.018900465666666665,1.1666666666666667,0.3333333333333333,1168.9696666666669,7675.261333333334,8844.230999999998,0.11315889283036513,0.06136510471812579
2,600958.SH,-0.027842468308226013,-0.022664040727717195,-0.0058630824242424245,-0.005084216666666661,-0.0703569890909091,-0.06101059999999993,-0.011726164848484849,-0.010168433333333322,1.0303030303030303,0.21212121212121213,1038.0081818181818,5638.463333333333,6676.471515151515,-0.20718376441760925,-0.25591812238116546
3,601811.SH,0.0203638711988123,0.038304004201204715,0.0008165597297297295,0.004542183243243242,0.009798716756756753,0.054506198918918905,0.001633119459459459,0.009084366486486485,1.0810810810810811,0.2702702702702703,949.0978378378379,8407.21162162162,9356.30945945946,0.11616284633514186,0.030948611890688617
4,601881.SH,0.005412391251970088,-0.005217467337474693,-0.0004775540000000006,-0.002324342599999998,-0.005730648000000007,-0.02789211119999998,-0.0009551080000000012,-0.004648685199999996,0.96,0.2,966.0216,6320.545199999999,7286.5668000000005,0.03708053961015256,-0.01932318449655877
5,601868.SH,0.05280967467896329,0.032192192630843,0.007536256875000001,0.003444700625,0.09043508250000001,0.0413364075,0.015072513750000002,0.00688940125,1.375,0.375,1464.62125,5076.217500000001,6540.83875,0.29283486536458897,0.2588230233832064
6,601818.SH,-0.019720527070535666,0.022021218285443456,-0.00427134175,0.0030284435000000076,-0.051256101,0.03634132200000009,-0.0085426835,0.006056887000000015,1.35,0.45,1100.861,6150.949999999999,7251.810999999999,-0.19282216562079596,-0.2705301618461898
7,600999.SH,0.023827612354274462,-0.0015423714778689138,0.001515616785714285,-0.0006093469642857145,0.01818740142857142,-0.007312163571428575,0.00303123357142857,-0.001218693928571429,1.1071428571428572,0.35714285714285715,1136.2117857142857,5780.565357142857,6916.777142857143,0.32805230134897634,0.12548892399154518
8,600600.SH,0.010866803368697048,0.026973649793153462,-0.0001519135526315789,0.0034246598684210504,-0.0018229626315789467,0.041095918421052605,-0.0003038271052631578,0.006849319736842101,1.0526315789473684,0.2631578947368421,927.1021052631578,6309.945,7237.047105263157,0.08131043951128354,-0.007561815159146919
9,600585.SH,0.012279872920419547,-0.030293233776873357,0.0009021920238095237,-0.005926497976190472,0.010826304285714284,-0.07111797571428567,0.0018043840476190474,-0.011852995952380945,1.2857142857142858,0.47619047619047616,1144.3735714285713,7555.46619047619,8699.839761904763,0.11264629704471393,0.04993679922205395
10,600362.SH,0.05064572402219687,-0.006396049909522589,0.005122700131578947,-0.002078201578947369,0.06147240157894737,-0.024938418947368424,0.010245400263157895,-0.004156403157894738,1.2105263157894737,0.42105263157894735,1133.7660526315788,6805.940789473684,7939.7068421052645,0.4070878224429111,0.25363759169179495
11,600012.SH,0.015776885749415305,-0.00029511791284047873,-0.0006086398863636367,-0.002419324204545448,-0.00730367863636364,-0.029031890454545375,-0.0012172797727272734,-0.004838648409090896,0.9090909090909091,0.20454545454545456,874.8827272727272,6755.932045454546,7630.814772727273,0.071254619769544,-0.020602697133514227
12,600548.SH,-0.006258708868993009,-0.006849715115549689,-0.0015861565555555558,-0.002658915888888889,-0.01903387866666667,-0.03190699066666667,-0.0031723131111111116,-0.005317831777777778,1.1333333333333333,0.3333333333333333,1087.3068888888888,8274.854888888887,9362.161777777777,-0.042415601884344574,-0.06351574335079084
13,601788.SH,0.0023584282917338416,0.06683393406846401,-0.001914996451612903,0.007196273225806456,-0.022979957419354838,0.08635527870967748,-0.003829992903225806,0.014392546451612913,1.032258064516129,0.22580645161290322,1149.4129032258065,6451.625806451612,7601.038709677418,0.009046694602380669,-0.04971115300909313
14,601688.SH,-0.01804089932146534,-0.0036060043397859697,-0.005056586451612904,-0.0013723391935483882,-0.06067903741935485,-0.016468070322580658,-0.010113172903225809,-0.0027446783870967765,0.9032258064516129,0.12903225806451613,911.0706451612901,5689.872580645161,6600.943225806452,-0.16398337570032126,-0.2862695756103601
15,601398.SH,0.00957263625311831,-0.025926345762927468,0.000970796666666667,-0.004847478787878782,0.011649560000000003,-0.05816974545454538,0.001941593333333334,-0.009694957575757564,1.2121212121212122,0.30303030303030304,1049.101818181818,7763.541212121212,8812.643030303032,0.11522479989402291,0.06940312493723566
16,601939.SH,-0.03160075965848472,-0.03885627233725254,-0.005705407916666667,-0.007060099722222219,-0.068464895,-0.08472119666666662,-0.011410815833333334,-0.014120199444444438,0.8611111111111112,0.027777777777777776,930.0827777777777,6180.889444444445,7110.972222222223,-0.38958194461221973,-0.40856401969719536
17,600808.SH,0.07585091364561633,0.07291837633495205,0.008345328787878789,0.008947646363636359,0.10014394545454547,0.1073717563636363,0.016690657575757578,0.017895292727272718,1.5757575757575757,0.6666666666666666,1452.432727272727,9698.860303030304,11151.29303030303,0.33690433973943973,0.24375756351559455
18,600029.SH,-0.039799358443214396,-0.011866570135142133,-0.007801358428571429,-0.0032658262857142833,-0.09361630114285714,-0.0391899154285714,-0.015602716857142858,-0.0065316525714285666,1.0,0.2857142857142857,1197.3139999999996,4929.687714285714,6127.001714285715,-0.2865844209077459,-0.34210286294169107
19,600547.SH,0.0940000544461588,0.033011980595928095,0.0119809826,0.0048081289999999935,0.1437717912,0.05769754799999992,0.0239619652,0.009616257999999987,1.08,0.36,1401.6840000000002,2983.8563999999997,4385.5404,0.9102241100375807,0.7541600943535653
20,601288.SH,-0.0011382451798451045,0.01868453202381958,-0.0006424024324324328,0.0025650593243243245,-0.007708829189189193,0.030780711891891896,-0.0012848048648648656,0.005130118648648649,1.135135135135135,0.32432432432432434,1059.0410810810813,6131.1748648648645,7190.215945945945,-0.01204646843635236,-0.0444574124302799
21,600026.SH,0.00020410207271905114,-0.002625810016852957,-0.003631599838709678,-0.001902196451612903,-0.04357919806451614,-0.022826357419354834,-0.007263199677419356,-0.003804392903225806,1.032258064516129,0.3548387096774194,1150.0758064516128,6810.142580645161,7960.218387096773,0.0014606118382463308,-0.14438789184069561
22,600028.SH,-0.045674248860310185,-0.014743348576237476,-0.008557290862068963,-0.0030062520689655165,-0.10268749034482756,-0.0360750248275862,-0.017114581724137927,-0.006012504137931033,0.8620689655172413,0.10344827586206896,909.5110344827586,5833.021724137932,6742.5327586206895,-0.5078566698753253,-0.5802788172933973
23,600196.SH,0.045175072480294835,-5.6021473472790527e-05,0.005848115,-0.001821239027777769,0.07017738,-0.02185486833333323,0.01169623,-0.003642478055555538,1.3055555555555556,0.4722222222222222,1613.4005555555557,4953.695555555556,6567.096111111111,0.260515897952588,0.21746431818350243
24,600377.SH,0.010874830266901135,0.01153995935315441,0.00019737960526315768,-0.0003199426315789324,0.0023685552631578922,-0.003839311578947189,0.00039475921052631535,-0.0006398852631578648,0.8421052631578947,0.13157894736842105,878.0013157894738,6722.7986842105265,7600.799999999999,0.04641833500025891,0.007096285807333408
25,600115.SH,-0.028140698502491707,-0.008109465463455482,-0.006358902096774194,-0.004245696129032251,-0.07630682516129034,-0.05094835354838702,-0.012717804193548388,-0.008491392258064502,1.064516129032258,0.3548387096774194,1191.832258064516,6456.667096774194,7648.499354838709,-0.11719782195874122,-0.19310815333176415
26,600690.SH,0.05742517575167479,0.06018264327387837,0.006031504999999999,0.0070697686363636264,0.07237805999999998,0.08483722363636352,0.012063009999999997,0.014139537272727253,1.5454545454545454,0.7727272727272727,1638.9936363636364,5354.07,6993.063636363638,0.24715313595859678,0.18300211395727048
27,600036.SH,-0.02198757776680988,-0.014243907187303586,-0.00437825054347826,-0.002759831086956525,-0.05253900652173912,-0.0331179730434783,-0.00875650108695652,-0.00551966217391305,1.1304347826086956,0.2826086956521739,1216.364130434783,6248.339130434783,7464.703260869567,-0.2984753314534004,-0.3566938829633592
28,601991.SH,0.015857400804605848,0.029352519092749316,0.000891866296296296,0.0027440270370370353,0.010702395555555553,0.03292832444444442,0.001783732592592592,0.005488054074074071,1.1481481481481481,0.25925925925925924,1047.1366666666665,7487.639259259259,8534.775925925926,0.08367986380340924,0.03065921346362145
29,600030.SH,-0.021016944281374184,-0.0017003485588249184,-0.005596674375,-0.0009354426250000044,-0.0671600925,-0.011225311500000053,-0.01119334875,-0.0018708852500000088,1.2,0.275,1388.984,5875.11525,7264.099249999999,-0.21197270420596837,-0.3437266841776691
30,600688.SH,-0.030273224183004904,-0.01980825940817497,-0.00621754375,-0.004819943392857141,-0.07461052500000001,-0.05783932071428569,-0.0124350875,-0.009639886785714282,1.1785714285714286,0.17857142857142858,1138.2992857142858,6564.361428571428,7702.660714285715,-0.19080654145567452,-0.2575018804736975
31,601328.SH,0.0046013358200434375,0.01598275471466382,0.00021679734374999984,0.0020954692187499955,0.002601568124999998,0.025145630624999946,0.0004335946874999997,0.004190938437499991,1.0,0.28125,1133.520625,6714.37125,7847.891874999999,0.048791028377394345,0.014488775855990512
32,600027.SH,0.016023844368364737,0.03386547261981191,-0.0008395021666666665,0.003545703833333331,-0.010074025999999998,0.042548445999999976,-0.001679004333333333,0.007091407666666662,1.0666666666666667,0.26666666666666666,915.0716666666667,6228.976666666666,7144.048333333331,0.0799250648896148,-0.030083625695315204
33,601998.SH,-0.007166551178045612,-0.029784473650117615,-0.0015278789655172413,-0.005909419137931035,-0.018334547586206895,-0.07091302965517242,-0.0030557579310344827,-0.01181883827586207,0.9655172413793104,0.2413793103448276,985.1058620689655,6558.883793103448,7543.989655172414,-0.06473951536008513,-0.07956533777705549
34,600685.SH,-0.04222175891784884,0.029934719977581965,-0.010060194444444446,0.0020952311111111133,-0.12072233333333335,0.02514277333333336,-0.020120388888888893,0.0041904622222222266,1.1111111111111112,0.25925925925925924,1145.9466666666667,6681.683333333333,7827.629999999999,-0.18622720743091364,-0.299925704225638
35,601988.SH,-0.003720079695661275,0.000891528172225838,-0.0011648323809523812,-0.00028168761904761214,-0.013977988571428575,-0.003380251428571346,-0.0023296647619047623,-0.0005633752380952243,1.0476190476190477,0.2857142857142857,1064.7921428571428,6896.524523809523,7961.316666666667,-0.04445023031895037,-0.08920554276079375
