,2014-12-01,2015-01-01,2015-12-01,2016-01-01,2016-04-01,2016-09-01,2017-01-01,2017-03-01,2017-04-01,2017-08-01,2018-08-01,2018-10-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-07-01,2019-09-01,2020-01-01,2020-02-01,2020-05-01,2020-08-01,2021-01-01,2021-04-01,2021-05-01,2021-08-01,2021-10-01,2021-11-01,2021-12-01,2022-03-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2023-01-01,2023-06-01
0,0.047713438431815414,-0.08456413171569288,0.0398365588807863,0.00344841265312934,0.02912229963877211,0.03299402934777973,-0.03277081284047667,-0.06143822720098058,0.0037876415507926975,0.0027715489379791514,-0.005161165203256379,0.012766060568970117,0.04610683048698361,-0.03276573336169353,0.0023484579261072724,0.014233097910667514,-0.006298260103876796,-0.02226588392449136,0.035362572434816775,-0.0946324818844313,0.027843156872005226,-0.022222288926463385,0.018069119359643615,0.04982121974853271,0.007009066552323029,0.009293579497372972,-0.004330920776551839,-0.0182856156254827,0.021680517872750382,0.004537769146251147,-0.036993128533664155,0.003539989797059828,-0.09853591884708135,-0.05291626882115619,0.0076416960748985074,0.02589015255791316
1,-0.0019952437525965205,,0.02271381603080691,-0.05133666230682965,0.017704593873383523,,,,0.00342801986892205,-0.005238226778253585,-0.01642160703768436,-0.012436236920709165,,-0.006448746501752867,0.00774920184162875,0.008717295456563301,-0.03490926276809181,0.003818526133217537,,,0.0354194650798183,-0.03322017241349484,0.030932612225598177,,-0.0035405017298559827,0.03604801093209287,0.049236795159508295,-0.03948304275715109,0.008267811182045337,0.09136554341843994,-0.07009903803151535,-0.008651861124115534,,,0.021626427640517476,0.01805613591906563
2,0.03684653172706032,,0.00889798893505045,-0.06004836840290162,0.017726227503205738,,,,-0.007616020128566436,-0.01527158870295664,-0.009803968600971213,0.02271362235577179,,-0.013585838501060765,0.02402293373989428,-0.032500595681925315,,-0.03156081809894218,,,0.026433349771446624,,0.04241525116236833,,-0.014119913384845084,,,-0.03923617313702077,0.008268908164355993,0.10143382205651563,,-0.03851635965482325,,,-0.0002329939690636218,0.01355184908087037
3,0.08054656860938514,,0.023421935264579252,-0.08878420943877186,0.0069366412114511,,,,-0.0016546349333275145,-0.029991556063010627,-0.010780200781193017,0.0010019110816053,,-0.00462910499629321,0.047784351250344415,-0.03818342352256243,,-0.10964320263263017,,,-0.0029059015097738783,,,,0.015162242364337608,,,-0.03677724137398153,0.013906814607878015,,,-0.008422196190603692,,,0.011676555082289819,0.030807271933910974
4,,,0.06469421465285108,,-0.003900919028909877,,,,0.012119308116043115,,0.007233811734674855,0.020468966550734047,,-0.02799033960729691,0.07821598272259855,-0.09117029577345348,,,,,-0.024000667780534668,,,,0.010935444825435292,,,-0.06327341448700652,0.01326603140900462,,,-0.035526500669483596,,,-0.012035253859050354,-0.0057495441871624475
5,,,0.017043448408118778,,-0.05066094988682024,,,,0.01947158692525197,,0.0024406376285384113,0.05812826234411794,,-0.04348821970355177,,,,,,,0.013206880053160619,,,,0.009762465867822812,,,-0.051530962400536895,0.026631476917761132,,,-0.022324979442545523,,,0.011102913288888128,0.03752484364352804
6,,,0.047268335850848775,,-0.03651839155934322,,,,0.017997685885458914,,-0.01229967261019449,,,,,,,,,,0.014773374183109533,,,,0.004817131465371105,,,-0.05669136447274847,,,,-0.02265536197791196,,,0.01721674871673684,0.042643961896113636
7,,,0.05735353659278686,,-0.03780269454046081,,,,0.017427541212766684,,0.006848630030570568,,,,,,,,,,0.012059904584638126,,,,0.002067230273272491,,,-0.026561767879958786,,,,-0.0053041911234492645,,,0.02634795397451961,0.030445641770414644
8,,,0.11005438642123933,,-0.02273844015082549,,,,0.01083417548638832,,-0.00011707176868380742,,,,,,,,,,-0.016550326461603593,,,,0.003159200109263738,,,-0.02227872834318556,,,,0.014867388475918286,,,0.023304149048573364,0.027183872104647788
9,,,,,-0.04674456576968744,,,,0.02920191149794471,,0.03988877135853408,,,,,,,,,,-0.008855284205080416,,,,0.025619368585362512,,,-0.00952855633239924,,,,-0.014212368379523443,,,0.021292211504318703,0.03648100368866314
