,2015-01-01,2015-02-01,2015-07-01,2015-08-01,2015-10-01,2015-11-01,2015-12-01,2016-02-01,2016-06-01,2016-08-01,2016-09-01,2016-10-01,2017-02-01,2017-04-01,2017-05-01,2017-08-01,2017-12-01,2018-02-01,2018-03-01,2018-06-01,2018-11-01,2018-12-01,2019-03-01,2019-06-01,2019-10-01,2019-11-01,2020-06-01,2020-09-01,2021-01-01,2021-04-01,2021-08-01,2021-09-01,2021-11-01,2022-01-01,2022-03-01,2022-04-01,2022-07-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01
0,0.04461694983151565,0.0255974506383585,-0.04919049062317127,0.04372409136584077,0.023626431528329106,-0.007367830761788596,0.05341884185129331,0.015684388769190427,0.006491732307157605,0.0009173211846409401,-0.006936026230280223,0.004214648772429719,-0.009435615594837798,-0.002543781724082095,0.0018911497444271674,0.01918008260119075,0.012298208175256065,-0.03112436164577126,0.025760312934393514,0.009868146893309948,-0.024594266059688508,-0.014517871552397255,0.00412572754366769,-0.024439986037664507,-0.013272693833942917,-0.03628148726004188,-0.04042450237697537,-0.003133644469261565,-0.002162773327103462,-0.0023569843583723937,-0.004261080369633352,-0.001754145544859309,-0.004638092999162957,-0.005339822538758643,0.01499039210950004,0.02326736987976563,-0.007011722689045818,-0.012534224686829631,0.016754155135537463,-0.003506348089191924,-0.009496384686690895,-0.00666902446915385
1,0.033526677738853206,0.04494727538974663,-0.1095319597621538,0.05615803666205155,0.019228437551536248,0.025300318615802286,0.04409373932193317,-0.021391915176445675,0.0005544382570672468,-0.017249185134807554,-0.01596234450532119,-0.015198546440075233,-0.021837565574688245,-0.008641104887633588,0.014922799087244254,0.031410298807040604,-0.02837431937215884,-0.0145737923139162,0.0026061067927032333,0.02388801002137697,-0.03739095340012799,0.030122490602982,0.029095302519598132,-0.03610246387938387,-0.0010642359973300763,0.008335315659119491,,0.01460116403580658,0.02211788522722058,-0.01432899455288128,-0.0058028422068533425,-0.004139840165126696,0.01651440536110016,-0.0016464348028102371,-0.002926017237748546,0.028008341917232116,-0.012527360906854135,0.005860836902455091,0.0017282727038367973,0.005435997098051981,-0.005624983080953605,-0.01116108627767698
2,0.019456245568552077,0.07081916289852774,-0.11334179942044331,0.030273672918283978,0.01744770416196839,-0.013398301871466956,0.015896632772943065,-0.03646155630242953,0.016523892309836974,-0.01362700011881568,-0.022278590275011112,0.020307618536613337,-0.025819713339761907,-0.015830239788000355,-0.002137127638848435,0.025681006879444634,-0.03333146341268689,-0.005649890289900483,-0.006900288843092017,0.024662308667995347,-0.06479946009450943,0.025328130647974456,0.03133910756510838,,-0.01195383226816249,-0.00800149820422602,,0.00862652059062885,0.03749744404271871,0.0032266025919653885,-0.0038994680825160666,-0.01872741077625273,0.004931796183481829,0.0038457572232903914,0.003414994948793826,,-0.011010498860464235,-0.013477623162491348,0.008354531303501389,0.03199134658483693,0.004155329227018001,-0.01585117518442347
3,0.012727350667637971,,-0.08525996312627715,0.01313449795585031,-0.010617247304464006,-0.02426002294788221,0.001289533370756324,-0.025144604049965213,0.00916766729898999,-0.015043694432466115,-0.02980589954986579,0.011740035736627075,-0.025360680845059658,-0.01570176650708177,0.00409697069351167,0.012128687052279208,-0.05569252963455851,0.003467600794677672,-0.008737342239570012,0.027278271465464687,,0.050286725127273835,0.045869939037916474,,-0.010857450775659583,-0.019151427127162002,,0.0004618432644432069,0.05469445226376424,-0.00646607154294454,-0.03690760739848342,-0.04263905928559497,0.0020371022151901563,0.0020595896331427888,0.00981122583748606,,-0.02027987293147815,0.0040186268579605056,0.006880939008956588,,-0.02764709031258894,-0.03343380173624988
4,0.02305477578509585,,-0.05366330046418932,-0.009046239523298638,0.011533574169636629,-0.006953715122699045,0.030346532185502095,0.004266435727090734,0.020261466651735116,-0.017793703367895652,,0.015912358537236937,-0.027519061088143892,-0.013668959387993507,-0.002461946469541898,0.020957985350456454,,0.028030220690455465,-0.011573489137155502,,,,0.020619411229304774,,-0.018441767845146284,-0.047751404242366124,,0.004916264830821415,,-0.015750580265649017,,,0.005854536577457381,0.013971160815247519,-0.012660182141865484,,-0.014451785075897394,-0.02074279785498412,-0.014140084224258942,,,
5,0.05147811411103875,,-0.06544898226105689,0.0416606313102994,0.00826723569847665,-0.08461324254711577,0.0011391953519992448,-0.010270909048933241,0.021598040540001584,-0.0035152838668981445,,0.012234096632379288,-0.03983017994811994,-0.004627488702757532,-0.01701089268494016,0.05014185017368389,,0.03412910489410281,-0.0025406706774058208,,,,0.008066008519481915,,-0.009119465510013747,,,0.003947867100421831,,-0.03125081655835027,,,0.0014444584329997845,0.004525538268152829,-0.0071015975432295875,,-0.019696444927215673,-0.031836637568504855,0.0035792019980598333,,,
6,,,-0.05005402861394748,0.02860496994575623,-0.01740350485994402,,0.024033459729879247,0.04187490065771193,0.02715536420496667,-0.006912565912582824,,0.029753617479330696,-0.036586004733409616,0.0003176228442915985,-0.00992351282758408,,,,0.002657505831425766,,,,0.023556182779933987,,-0.0031270064539383746,,,0.025945097830001984,,-0.01387036131009145,,,0.013203525934613491,0.026007708028289667,-0.0108152640803727,,-0.03389520076600139,-0.014332350035946462,0.014867990672074782,,,
7,,,-0.022619149093951574,0.005001979303219883,-0.03166549010117825,,0.015878824806837333,,0.02066716047073003,-0.005820571263505769,,,-0.024110931379052125,-0.017330181482638984,-0.004120392804131567,,,,-0.011185452226862402,,,,0.004056298808922332,,-0.007625467492565541,,,0.03159204363996704,,-0.02966646499360115,,,0.002091313061450606,0.032691575384464766,-0.023694713249129862,,,-0.010688316799108755,0.016674625737974402,,,
8,,,-0.00024150597750471903,0.023333035413805714,,,0.01426821261500022,,0.06840968531456948,-0.004867579498995411,,,-0.0397040142480371,,0.02102372435559352,,,,0.009696308415759969,,,,0.019569529903282312,,0.020999324789004348,,,0.02717062889687938,,-0.03480280701555527,,,0.03452055289146516,0.06732882511467553,-0.008370857857919134,,,-0.004847354627536049,0.0027639006635529206,,,
9,,,0.01261480963304562,0.03040363821424208,,,0.03622903541810096,,,1.558924197064826e-05,,,-0.02657283157846918,,,,,,0.044996535420569916,,,,0.044268417048807684,,0.0308265324081618,,,0.03453195509850149,,-0.00401064825656805,,,0.0025580497884143405,,-0.014008438995839256,,,-0.01731907861286963,-0.008089931730540734,,,
