,2014-12-01,2015-02-01,2015-04-01,2015-10-01,2015-11-01,2015-12-01,2016-05-01,2016-06-01,2016-09-01,2016-11-01,2017-01-01,2017-03-01,2017-08-01,2017-09-01,2018-01-01,2018-06-01,2018-09-01,2018-11-01,2019-01-01,2019-08-01,2019-09-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-05-01,2020-06-01,2020-09-01,2020-10-01,2020-12-01,2021-02-01,2021-07-01,2021-10-01,2021-11-01,2022-02-01,2022-04-01,2022-07-01,2022-10-01,2022-11-01,2023-01-01,2023-04-01,2023-05-01
0,-0.019101808830342515,0.043238099339962144,0.04145531083331688,-0.043696637550102224,-0.022095944427518166,0.003305881185406978,-0.014749662308532141,0.007842966638891724,0.010451686231804036,-0.0011517428859766365,0.00043457496656573724,-0.0013643601466035715,-0.004537092489588446,0.044912679161125624,0.011301510324035036,0.010908864813552244,-0.0038509895072387224,0.034822848278189156,-0.013794958129910828,-0.0132006293638125,-0.008233136819232989,-0.017348540851236827,-0.028311349174088285,0.185750852005103,0.002056958925424013,0.004545385562164661,0.02664997276352521,-0.024907999269891068,0.0056730638463635685,0.005293693826480705,-0.004725490225375495,0.005756584606356974,0.00887796090264599,0.011091302167701933,-0.025329810510346995,0.0029696336225217834,0.006062733228398676,-0.007534907377541367,-0.01499869638822865,-0.00970573920199147,-0.005887816819193814,0.011844538573400287,-0.019449139990667108
1,-0.03365291018565619,,0.033486311871893104,,0.0011785077409620648,-0.013854832143576523,0.0006314283702517631,-0.025683614815466882,-0.020767733646570363,-0.01822485533267182,0.00033536429816694024,-0.028835485476481848,-0.007282592578455649,,-0.014015772211214639,0.010772153829810671,0.005494998431868403,,-0.005066156279112999,-0.007384272930796687,-0.018639793859530407,,,,-0.01262816445520576,0.005070388608623411,,,0.006299163889773141,0.05553122719572379,-0.01100645019133939,-0.015462225743472668,0.007355124558523121,0.005537513118031301,,-0.005991750600030432,-0.003082689869404742,-0.009904824088570074,-0.009618729286930916,-0.0020553895894828145,0.003960520121947253,0.035424936225768144,-0.023727679851175187
2,-0.049325629986678,,0.04646278980566931,,0.001582540718413128,-0.021903834712718284,0.0018472350653666592,-0.040657635048285456,-0.053186772953708106,-0.016395423649196994,-0.00314493762450363,,-0.030030148214100993,,-0.014034750091572956,-0.025256981116861255,-2.3765058006386397e-05,,-0.0044726825247711766,-0.009614871095438904,-0.034769220988101424,,,,-0.01108783179010775,-0.00588027676072711,,,0.03505316737116626,,-0.025054483707158015,0.0016621457470056278,0.019061672444191727,-0.005177027791216204,,-0.02695621967340589,-0.008557258756805242,-0.004190965104854283,-0.012907823753699643,-0.002379588060730242,0.0005364193567325426,,
3,,,0.04187571905753762,,-0.01311604886441442,-0.03517703012081519,-0.004241085982338522,,,-0.016707244367430762,-0.005477348822034767,,,,-0.06987032876165156,,0.014675279430178101,,-0.005644681973064891,0.0027498699852617214,,,,,-0.017105926324157306,0.010573633232166646,,,0.010203789329919388,,0.001065243254528836,-0.01120239691686109,0.024021231986809236,0.0036968804850829873,,,-0.011748403076066394,-0.0018745268777374813,-0.0207962322988004,-0.031607318899945724,-0.003934291520315769,,
4,,,0.04353667180216059,,-0.02738366158001826,-0.032016528574920766,0.01581842588801119,,,-0.022293362239244496,0.013463478246616756,,,,,,0.023982795112235777,,-0.02234542187536981,-0.0023078852559712537,,,,,,0.03014321180654944,,,0.012555197192185119,,0.007357339807271268,-0.017363575848424517,,-0.009301011724160535,,,-0.008692840968575144,0.008603853161937347,,,-0.010003662864908724,,
5,,,0.04591185334375991,,,-0.05699313111871507,0.03387179777217697,,,,,,,,,,,,,-0.0025106624507276187,,,,,,0.010715580624471421,,,0.02334769028688566,,-0.0015340628619837648,-0.012961201599956507,,-0.01045856654174937,,,-0.011428478180099955,0.01601782784184491,,,-0.014398841616118263,,
6,,,0.04160187656267267,,,,,,,,,,,,,,,,,0.005012464137557959,,,,,,0.019757596011704237,,,0.011880524111305135,,0.03144687359998821,0.012302449383173819,,0.006039165665738144,,,-0.013381440399393929,0.013381442579785463,,,-0.01030468265221951,,
7,,,0.012474545080582544,,,,,,,,,,,,,,,,,0.008384117963450954,,,,,,0.03229687443720897,,,0.009486810732198148,,,-0.008957488326389207,,0.0038055740607700894,,,0.0016184563302645838,0.01380759683470234,,,-0.013946362364588127,,
8,,,-0.0037156822267188083,,,,,,,,,,,,,,,,,0.015129446435313554,,,,,,0.02109260451685957,,,-0.0014131518482258798,,,-0.015430605356884453,,-0.003623390072304389,,,-0.014993990212230468,0.009829558095639235,,,-0.01114469698650633,,
9,,,0.01918371371983074,,,,,,,,,,,,,,,,,-0.001137777541704299,,,,,,0.01914921564946237,,,0.033660164107375934,,,-0.002736139153417305,,0.008816892253176611,,,-0.004817128722358399,0.0047002529356782174,,,-0.010251138379097524,,
10,,,0.0691978568417233,,,,,,,,,,,,,,,,,-0.0030322815272203485,,,,,,0.03445493379481723,,,0.025554088887164372,,,-0.02410891427288231,,0.004887122944048583,,,0.008865769975873183,0.002958897254316084,,,-0.0058401792821329845,,
11,,,,,,,,,,,,,,,,,,,,0.008519654301850643,,,,,,0.02810130002152178,,,0.03848215227029872,,,-0.035373389691508716,,0.008945709815482594,,,-0.011165479518961963,0.01072356925258322,,,1.584310074176365e-05,,
12,,,,,,,,,,,,,,,,,,,,0.0042200554866576034,,,,,,0.009900932390682904,,,0.013616761926159793,,,,,0.008634066690576647,,,-0.004667569186868725,-0.007521286568756946,,,0.0018325611476532888,,
13,,,,,,,,,,,,,,,,,,,,-0.005371154505318554,,,,,,0.02941757382593302,,,0.010563848805356102,,,,,-0.005228549521927306,,,-0.009514546889685116,-0.011595801529174055,,,-0.011164077256928584,,
14,,,,,,,,,,,,,,,,,,,,-0.004072456939405722,,,,,,0.02126554674926462,,,0.009521657719673726,,,,,0.012636954174564341,,,-0.0024960347982185827,-0.01075669033881177,,,-0.016424284522948307,,
15,,,,,,,,,,,,,,,,,,,,-0.008175564968246896,,,,,,0.03268468687300752,,,0.05975919108891681,,,,,0.019569511802338457,,,0.012155011680033523,-0.00467547321501105,,,,,
16,,,,,,,,,,,,,,,,,,,,-0.029942429230822576,,,,,,0.05442789990354813,,,,,,,,,,,0.015192483670471546,0.006099137238875563,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,0.10340719560125233,,,,,,,,,,,0.004238188319809488,-0.00361654964783098,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008654201213998292,-0.012818598084288202,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.015179479171973043,-0.005284918656791704,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0016966801173414758,-0.004535086347299377,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005020252810853387,-0.002082222495611963,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0037422933642285994,-0.025337920978830142,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.01865385330450331,-0.024674541487985757,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018226847328261853,-0.019189146395204415,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.024003808989219166,-0.027157235979531902,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.026535936788650738,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03285158174336689,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0280714264648535,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.04314088804147442,,,,,
