,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2021-07-01,2021-09-01,2022-01-01,2022-02-01,2022-03-01,2022-05-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01
0,-0.026839477078443474,-0.0011974325790298224,0.10402616252070063,-0.034898882376018125,-0.021520555505162742,-0.013536624291538235,0.004918392049901854,-0.020266067202225957,-0.04455149439408457,-0.00955255448550485,-0.0273712129726964,-0.016385530164726214,-0.039190045041347044,0.0685132443951666
1,-0.017757906969715354,-0.007944093455428458,,0.11166757536401128,-0.028532123731698666,-0.03697869059386205,0.030311181521912367,-0.04996315795066947,-0.02340076218758602,-0.055679980102846915,-0.029937380324377205,-0.01534202951041519,0.06627781075184258,-0.009088892777513902
2,0.036248645714547,0.006652662468752624,,,-0.019428483394720475,-0.010186650715092949,0.03701868809105413,,-0.02452565995468836,-0.08766344284205418,-0.057051236273635286,-0.029741644626856578,,-0.0024732563432992016
3,0.02108272102281661,0.009768953964536031,,,-0.03624137530236449,0.02904274855264255,0.05772451732514661,,-0.05108816536806238,,,-0.06589855580089776,,-0.0018448948384985897
4,0.026176841612621793,-0.03203847437502283,,,-0.06795764582802888,0.025342997720905203,0.07591223830294602,,-0.012193973387215618,,,,,-0.029372581652857832
5,0.03857255892402445,-0.012343653230951546,,,-0.04113571580126352,0.06793377973886194,0.029848486242797456,,-0.0783670308296256,,,,,-0.03889473156959444
6,0.03383716638553702,-0.020566331244007863,,,-0.04573507170716984,0.06975467733707674,0.04307169939876099,,-0.04312164002701957,,,,,-0.0032585623884437975
7,0.08018330377284832,-0.07552848905780252,,,-0.05424883861306706,0.05813426133502109,0.01888505957301545,,-0.0538785502788377,,,,,0.04861766084542807
8,,,,,-0.07011809378984535,0.06846875991472601,0.03545045809221836,,-0.08873521474443136,,,,,0.0732370067598942
9,,,,,-0.08328583839076598,0.10700708725067365,0.06300162006864563,,,,,,,0.058245933451060994
10,,,,,-0.07132046531936465,,0.04306863551327966,,,,,,,0.11452976124607561
11,,,,,-0.054224978810426316,,0.07553583460668811,,,,,,,0.11259309268660433
12,,,,,-0.11101372626350448,,0.07090942539347367,,,,,,,0.1126818822331348
13,,,,,,,0.07982109454168951,,,,,,,0.03513973876926646
14,,,,,,,0.05848143345109946,,,,,,,0.032320362801021574
15,,,,,,,0.05200305948951023,,,,,,,0.1466270320194345
16,,,,,,,0.03863005075580572,,,,,,,
17,,,,,,,0.010029798886775243,,,,,,,
18,,,,,,,-0.028739192842005767,,,,,,,
19,,,,,,,-0.01481628791556977,,,,,,,
20,,,,,,,-0.026856702636079977,,,,,,,
21,,,,,,,-0.0192031272419122,,,,,,,
22,,,,,,,-0.07866937651855288,,,,,,,
23,,,,,,,-0.07650503698942535,,,,,,,
24,,,,,,,-0.10173448025174281,,,,,,,
