,2018-10-01,2019-03-01,2019-09-01,2019-12-01,2020-02-01,2020-03-01,2020-04-01,2020-10-01,2020-11-01,2022-01-01,2022-02-01,2022-04-01,2022-05-01,2022-08-01,2022-09-01,2022-10-01,2023-01-01,2023-02-01,2023-03-01
0,-0.05799764489975667,0.02961253072108927,-0.024949446167604084,-0.012169714596154901,-0.003585573728809077,-0.007601966708514096,-0.12505237524740442,0.008577543229720486,0.10473748721483811,-0.009877804990435113,-0.0074884435725284595,-0.024713391931612844,-0.004113040956667979,-0.026193398512380617,-0.07380321410408897,-0.011164670762060513,-0.01362147265903435,-0.0049116087619407445,-0.015303562034664542
1,-0.09010705125060403,0.10170560220998048,-0.054684108483732174,-0.02954722766443163,0.041377401852027984,-0.02481448055850355,-0.12159113774923558,-0.013658390244602914,,0.012092051400598769,-0.012798916591362598,-0.07640379252600196,0.011102619776609424,,,0.004079608697716841,0.17992313250014136,0.04066149127560603,-0.01413029410077471
2,-0.09918269694151882,,-0.053976928997614415,-0.019308402441039596,0.03155506964746779,-0.05040316734825612,-0.1290094863797635,-0.014553408675510582,,0.032525449168016696,0.03422969916268522,,-0.009087194844201174,,,0.007377514167813626,,0.03859306420220188,0.005588238302386528
3,-0.08272064093813303,,-0.043769897941197344,-0.024071343805694534,0.013121035964509087,-0.059487665570537196,,0.023033708909241835,,0.06533513447736716,-0.002793668248091276,,-0.013366426318242919,,,0.03186917464488914,,-0.03661322819830648,-0.0007610414705281343
4,-0.07696522752842849,,-0.03056783453288947,-0.03792879778720304,0.0067420362661435584,0.019729704183032215,,-0.015535782353572003,,0.034529311962956166,-0.01744290457240353,,0.013482324405713397,,,0.11100866956333688,,-0.015276259612808651,-0.0030037224134965568
5,-0.05950023554026196,,-0.030775591069786,-0.03418141502603045,-0.050457759595118334,-0.10769195417608701,,-0.02247626565000782,,0.08301632880142229,-0.038075467737248715,,0.03996054688436834,,,,,0.036821616462047846,0.008217680163876584
6,-0.2655614980270715,,-0.03156227842982773,-0.05302924052336844,,-0.04687356292384681,,0.055245984493159095,,,-0.0872994129511643,,,,,,,-0.014295506763859489,0.01900761992355582
7,,,-0.031777378462485295,-0.0498604866617085,,-0.12490462307125028,,,,,,,,,,,,-0.002950326204323339,0.040225941010176625
8,,,-0.03535397058763268,-0.06556741591298598,,0.04052950278954359,,,,,,,,,,,,0.009098837632588008,0.2575464256873756
9,,,-0.09548773871869565,-0.07292336738839689,,-0.06534248049796632,,,,,,,,,,,,-0.004440159380124875,
10,,,,-0.05340183498147921,,-0.11149565772937065,,,,,,,,,,,,0.047398279334589066,
11,,,,-0.08403315545345968,,-0.1429393703288615,,,,,,,,,,,,,
12,,,,-0.06371903770697152,,-0.08083297207918116,,,,,,,,,,,,,
13,,,,-0.07279375879840733,,-0.09449921081540102,,,,,,,,,,,,,
14,,,,-0.034254877520289884,,-0.09195378339613214,,,,,,,,,,,,,
15,,,,-0.03707574038256456,,-0.014282290617532833,,,,,,,,,,,,,
16,,,,0.052199642473112706,,-0.23737031301535017,,,,,,,,,,,,,
17,,,,0.06515323247438753,,,,,,,,,,,,,,,
18,,,,0.11491597910339624,,,,,,,,,,,,,,,
