,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.65181461824998,0.6510836296404295,-0.005605672201346431,-0.0023465708196364525,-0.06726806641615715,-0.028158849835637434,-0.005605672201346431,-0.0023465708196364525,1.6166553964943422,0.7885524285340426,1418.1302618823,9293.456330346502,10711.5865922288,0.38315831273686124,-0.34201426005360436
1,1,2,0.013469641311013811,0.0179048458059829,-0.002546624222752075,-0.001653485975427916,-0.030559490673024905,-0.01984183170513499,-0.00509324844550415,-0.003306971950855832,1.6687946249970382,0.8399603738961164,1450.6375901837325,9533.047402132062,10983.684992315795,0.18744126001015599,-0.28614482434600025
2,1,3,-0.0022523166818289087,-0.0006231891662732987,-0.0017871383390801428,-0.0014686908073776874,-0.021445660068961703,-0.01762428968853225,-0.0053614150172404266,-0.0044060724221330625,1.676261488114237,0.8512511047144311,1460.1720512244337,9628.858414686198,11089.03046591063,-0.07361749474569725,-0.25341763850681676
3,1,4,-0.0022753466122890816,-0.0017077777706764532,-0.001226499300535224,-0.0010621550628517541,-0.014717991606422686,-0.012745860754221051,-0.004905997202140896,-0.0042486202514070166,1.6847394921164773,0.8597315251639559,1465.705862660202,9668.766508347344,11134.472371007547,-0.13852655220295293,-0.23161030964132304
4,1,5,-0.0016475334706177697,-0.0018857938793804604,-0.0008936764431489925,-0.0010096086791052227,-0.010724117317787909,-0.012115304149262677,-0.004468382215744961,-0.005048043395526115,1.6891818004326171,0.8673746216480915,1466.826994405665,9683.176484052861,11150.003478458526,-0.1569666547528218,-0.20778036869209474
5,1,6,-0.0013198647261728035,-0.0014854921526375863,-0.0007630227163731978,-0.0008550041897261096,-0.009156272596478372,-0.010260050276713317,-0.004578136298239187,-0.0051300251383566585,1.7045803918966616,0.8814902145788123,1475.5839776710195,9726.756699878717,11202.340677549739,-0.18183484258821003,-0.2123117088301088
6,1,7,-0.0009479882751322288,-0.000794605530133536,-0.0006073273494799432,-0.0005217720034063626,-0.0072879281937593176,-0.006261264040876353,-0.004251291446359603,-0.0036524040238445393,1.6765872935826696,0.8586047637358449,1460.8926295300453,9614.413776436504,11075.30640596655,-0.17752931736417785,-0.19618070496690443
7,1,8,-0.0007760682752609953,-0.0006683897401645833,-0.0005465922622364983,-0.00047699040956292453,-0.006559107146837978,-0.005723884914755094,-0.004372738097891986,-0.0038159232765033963,1.6779313633102568,0.8592642447855257,1459.698649884065,9617.0354217309,11076.734071614967,-0.1873690982012104,-0.19865975309589462
8,1,9,-0.0006001471534914368,-0.000457940448117255,-0.0004655779773206345,-0.00036010333669119225,-0.005586935727847613,-0.004321240040294306,-0.004190201795885711,-0.00324093003022073,1.6709820073869068,0.8502444009647929,1462.750972232699,9647.236505189197,11109.987477421897,-0.18177067716859838,-0.18842037661567276
9,1,10,-0.0005542010259211776,-0.0003178675436944714,-0.0004693774713848013,-0.00027304243132763683,-0.005632529656617615,-0.003276509175931643,-0.004693774713848012,-0.002730424313276368,1.6610579786081876,0.8424647751340052,1458.0714178304077,9595.906590718378,11053.978008548784,-0.20602606735694665,-0.20962636332497567
10,1,11,-0.0004351523995889396,-0.0001532809610551302,-0.00040174672589292246,-0.0001435764119133525,-0.00482096071071507,-0.0017229169429602298,-0.0044192139848221465,-0.001579340531046877,1.6801631164588091,0.8631664004433884,1459.1040482345354,9634.89205936285,11093.996107597388,-0.22387126692202083,-0.22561579458847583
11,1,12,-0.0003391924005742036,-0.0001788824139606096,-0.0003391924005742067,-0.00017888241396060988,-0.004070308806890482,-0.002146588967527318,-0.004070308806890482,-0.002146588967527318,1.7045923236879068,0.8845869776725537,1483.1498097650297,9750.941533271756,11234.091343036785,-0.20526967542997468,-0.2052696754299767
12,2,1,0.8932440175138908,2.036479677706188,0.001258572065465367,-0.00014420518033416598,0.015102864785584405,-0.0017304621640099882,0.001258572065465367,-0.00014420518033416598,1.6888480094081402,0.8060770455904568,1464.1823071834758,9364.091420958399,10828.273728141874,0.09608278577786403,0.07322042914943162
13,2,2,0.030265764128443062,0.03338376426173709,8.215395154493749e-05,-0.00023432417138480115,0.0009858474185392508,-0.0028118900566176186,0.00016430790308987497,-0.0004686483427696023,1.8161139311528165,0.9335909265739721,1531.9088185178996,9828.344561323904,11360.253379841803,0.4018016896525657,0.007833252306550298
14,2,3,0.003619698763143223,0.0025334345235448266,-0.0003715862540744389,-0.00079954839753384,-0.004459035048893269,-0.009594580770406074,-0.0011147587622233174,-0.0023986451926015194,1.8286104255230835,0.9505794194704197,1548.1847478386144,9887.12924709084,11435.313994929455,0.15487428786469712,-0.06689468241705217
15,2,4,0.0007712750744536197,-0.0004332733585526553,-0.00021395840272825243,-0.0006889709939636652,-0.0025675008327390287,-0.008267651927563985,-0.0008558336109130097,-0.0027558839758546607,1.82401770346746,0.9460829283803929,1553.1789039013397,9893.398969990218,11446.577873891558,0.055553013322705666,-0.046298036237049034
16,2,5,0.00040142419990519315,-0.0009090026926374167,-4.3008043803369595e-05,-0.0006228222484733718,-0.000516096525640435,-0.007473866981680462,-0.0002150402190168482,-0.00311411124236686,1.8245385042966518,0.9489891033786834,1555.6079893193314,9926.903435583414,11482.511424902747,0.04522978107704868,-0.011626483473832366
17,2,6,0.00017345587776550501,-0.0008300314174178404,-1.8126922257731615e-05,-0.0005372286200230348,-0.0002175230670927798,-0.006446743440276418,-0.0001087615335463899,-0.003223371720138209,1.8299030247063326,0.9516756269838836,1557.9263799884009,9961.401727412549,11519.328107400946,0.02541501045694484,-0.0053111538168661284
18,2,7,0.0002537739021711134,-0.0003921871492801812,9.247158291782401e-05,-0.0002929600866340274,0.001109658995013888,-0.00351552103960833,0.0006473010804247681,-0.002050720606438193,1.8222063503257118,0.945446308166489,1543.9575346422334,9885.30931523449,11429.266849876725,0.04813682029306584,0.03004218425643224
19,2,8,-0.00015710535483416825,-0.0005070736425617139,-0.00013479060381957377,-0.0003730344234083518,-0.0016174872458348851,-0.004476413080900222,-0.0010783248305565902,-0.0029842753872668143,1.8453937646237621,0.9673773692950944,1559.8790641691362,9959.562419967371,11519.441484136509,-0.04019097836495195,-0.05170987179600217
20,2,9,-0.00013651876765333163,-0.0002707168099833847,-0.00011833817859213638,-0.00022142845909276526,-0.0014200581431056364,-0.0026571415091131826,-0.0010650436073292272,-0.0019928561318348875,1.8396979091738266,0.9566240086555555,1556.615540659429,9933.22639159943,11489.84193225886,-0.040115491738672265,-0.04636663120520231
21,2,10,-0.0002514127140343197,-0.00019720803200766387,-0.0002173121923856937,-0.00017334188556960214,-0.0026077463086283245,-0.0020801026268352256,-0.002173121923856937,-0.001733418855696022,1.8220190525132174,0.9394405996395541,1539.3960721857688,9863.70280379462,11403.09887598039,-0.08948079928752484,-0.09281456335283103
22,2,11,-0.00018260381171578192,-0.00018258741300391872,-0.00017032379293371617,-0.000170771917395549,-0.002043885515204594,-0.002049263008746588,-0.0018735617222708774,-0.0018784910913510386,1.8347906286675408,0.9514160841925053,1546.2608872733208,9913.295323792338,11459.556211065661,-0.07809837278765223,-0.07947060602794029
23,2,12,-0.00019445839142596112,-0.0002590544256262676,-0.00019445839142596293,-0.0002590544256262684,-0.002333500697111555,-0.0031086531075152205,-0.002333500697111555,-0.0031086531075152205,1.8424655446475409,0.9491048841438421,1547.1083583482323,9937.788614798163,11484.896973146395,-0.09822157052293046,-0.09822157052293151
24,3,1,0.5975997081773925,0.6742290187798351,-0.008580248258160724,-0.007567387299537017,-0.10296297909792868,-0.09080864759444421,-0.008580248258160724,-0.007567387299537017,1.6236228587294927,0.7327286412147591,1425.0273437320186,8707.838159810733,10132.865503542755,0.49712304987605244,-0.36644906413755807
25,3,2,0.010821614261768597,0.00207663881995966,-0.0045189891614829305,-0.005523730591609925,-0.054227869937795166,-0.06628476709931912,-0.009037978322965861,-0.01104746118321985,1.7629518904724857,0.8690971352988223,1491.0433749977246,9191.632058471936,10682.675433469663,0.1114966980039165,-0.3164079464287947
26,3,3,-0.005012148511933856,-0.00879409169225528,-0.00290796628842676,-0.0037962881939128256,-0.034895595461121115,-0.04555545832695391,-0.008723898865280279,-0.011388864581738477,1.7870063611907232,0.8953588673674412,1511.090172544132,9292.01313249002,10803.103305034152,-0.12589497441908376,-0.300510838826902
27,3,4,-0.004612266287724284,-0.006808707065871874,-0.002157587803405153,-0.0028807799278972386,-0.025891053640861836,-0.034569359134766865,-0.008630351213620612,-0.011523119711588954,1.8030856104612512,0.9109072292096642,1517.7816494778165,9348.189996838866,10865.971646316684,-0.21131529886265094,-0.29809370794044093
28,3,5,-0.0036670307764274943,-0.005688917275322043,-0.001811082396861679,-0.0026437021812318346,-0.02173298876234015,-0.031724426174782015,-0.009055411984308396,-0.013218510906159171,1.7774476045256107,0.8864061505077309,1502.996664435497,9269.870312694195,10772.86697712969,-0.27238455019597,-0.3226109118971966
29,3,6,-0.0025822967276661626,-0.004663312702750871,-0.0014325989057494075,-0.002467598930996625,-0.017191186868992896,-0.029611187171959496,-0.008595593434496446,-0.014805593585979746,1.7570384661639382,0.8643598465998757,1496.0090295481948,9194.757245005318,10690.766274553516,-0.2814203563317436,-0.3121454965580603
30,3,7,-0.0018884842463755486,-0.0033545705358379147,-0.0011770834267941068,-0.0020276259392074084,-0.014125001121529283,-0.0243315112704889,-0.008239583987558748,-0.014193381574451857,1.7712612160390295,0.8802900396185371,1499.7999715003464,9221.993560850742,10721.793532351088,-0.2865927162394974,-0.3060842496527943
31,3,8,-0.001658738375904332,-0.0025122274069412044,-0.0011472605565446172,-0.001711825711391154,-0.013767126678535404,-0.02054190853669385,-0.009178084452356938,-0.013694605691129232,1.7520499187104666,0.8600214766373036,1480.8695032634257,9134.741282551548,10615.610785814973,-0.3443717951767835,-0.35709579074831926
32,3,9,-0.0012896030830404862,-0.0019559850740956644,-0.0009892617430103303,-0.0014867527406991954,-0.01187114091612397,-0.017841032888390347,-0.008903355687092974,-0.013380774666292757,1.756589565824328,0.8638842534590399,1485.0420560821185,9190.37159597527,10675.413652057388,-0.34317636030239324,-0.3509395799688953
33,3,10,-0.0012971389079815415,-0.001615936276918468,-0.0010911782982300946,-0.001356216611467302,-0.013094139578761132,-0.01627459933760762,-0.010911782982300944,-0.013562166114673016,1.734729304400283,0.8408430156111754,1461.7156079010865,9062.16964232445,10523.885250225538,-0.4205870367034463,-0.4245271035973908
34,3,11,-0.0009888066681977593,-0.0012717544429418591,-0.0009102783218490676,-0.001169408484319861,-0.010923339862188814,-0.01403290181183833,-0.010013061540339745,-0.012863493327518469,1.7439165772821603,0.8487667385769194,1464.0074342561456,9057.831855369945,10521.839289626092,-0.3864914889427353,-0.38810660517171724
35,3,12,-0.0007180460495216832,-0.0011380656274752989,-0.0007180460495216861,-0.0011380656274752978,-0.00861655259426023,-0.013656787529703578,-0.00861655259426023,-0.013656787529703578,1.7499043280310331,0.8527903244040433,1467.9158392603802,9076.35143879819,10544.26727805857,-0.3345734375288077,-0.3345734375288091
36,4,1,1.8904711455960745,1.7474159776316505,-0.0034542977928052154,-0.0005953387703001525,-0.04145157351366259,-0.007144065243601826,-0.0034542977928052154,-0.0005953387703001525,1.6909005761398404,0.7856109599966705,1449.4871202891477,9002.688595946796,10452.175716235944,0.24887308694065155,-0.1206589905815485
37,4,2,0.042158457024430905,0.04086801197133911,-0.001490547832148677,-0.0005524303152849472,-0.017886573985784124,-0.0066291637834193645,-0.002981095664297354,-0.0011048606305698943,1.8882835605290678,0.9845832607601336,1540.5358009425167,9668.097787300474,11208.63358824299,0.35645237870384827,-0.09659187611674312
38,4,3,0.006087917773243155,0.006015286422620691,-0.0007818740116392668,-0.000464540870446603,-0.009382488139671203,-0.005574490445359237,-0.002345622034917801,-0.0013936226113398088,1.9407159670354013,1.0390748998902413,1570.012757644163,9881.861743036467,11451.87450068063,0.1403857132034305,-0.07635051875853466
39,4,4,0.0005261314153309203,0.0004815424290051313,-0.0006960241503283547,-0.0006053375366667495,-0.008352289803940257,-0.007264050440000993,-0.002784096601313419,-0.002421350146666998,1.958835933296014,1.0517653970449996,1574.7027027597564,9979.68905627116,11554.391759030917,0.021832418158116148,-0.08869277014040075
40,4,5,-3.335674395963588e-05,-0.0007635552625762868,-0.00042355935407507574,-0.000673131432588716,-0.005082712248900908,-0.008077577191064594,-0.002117796770375378,-0.00336565716294358,1.950118928459498,1.0441534049688102,1571.0022707938135,9934.78436592294,11505.786636716753,-0.0021869869278060973,-0.06757901587352236
41,4,6,-0.000218746434402557,-0.0009568880677187533,-0.00031985896136858485,-0.0006561715566772882,-0.00383830753642302,-0.00787405868012746,-0.00191915376821151,-0.00393702934006373,1.9342948421344903,1.030877109853033,1560.1318664426753,9849.422032839198,11409.553899281873,-0.020678217461687045,-0.060890306469600614
42,4,7,-0.0004563122952730261,-0.0006657820214011358,-0.00038702038113298055,-0.00048263474912632983,-0.004644244573595769,-0.005791616989515956,-0.0027091426679308637,-0.00337844324388431,1.9182583537049944,1.0166973704474458,1552.3631321484027,9745.592277173904,11297.955409322309,-0.057697344575472986,-0.0842480894523851
43,4,8,-0.0004625670314774414,-0.00039602267629963223,-0.00037176404668390735,-0.0003133140178819369,-0.0044611685602068876,-0.0037597682145832393,-0.002974112373471259,-0.002506512143055495,1.9332322965142619,1.0299664018532186,1560.4654343415991,9847.780520351065,11408.245954692666,-0.08214404982747257,-0.0993719719879003
44,4,9,-0.0006399157555580775,-0.0003068343761344104,-0.0005130089324369899,-0.00025591574709097606,-0.00615610718924388,-0.003070988965091715,-0.00461708039193291,-0.002303241723818786,1.9450004037838924,1.0415837648621893,1562.799331665871,9903.063196800267,11465.862528466138,-0.1443092462164204,-0.15460131442921088
45,4,10,-0.0005420424824882744,-0.00013275155722370472,-0.0004681015701166556,-0.0001234259902411184,-0.005617218841399868,-0.0014811118828934207,-0.004681015701166557,-0.0012342599024111852,1.9447283048523543,1.0446783489384972,1564.4534214632274,9923.490003743007,11487.943425206233,-0.1507701006122626,-0.15643041731993748
46,4,11,-0.0004615103964350348,-0.00011350847671451259,-0.0004293615466142273,-0.00010888760808171157,-0.005152338559370728,-0.0013066512969805387,-0.0047229770127565004,-0.0011977636888988272,1.9416200182611945,1.0407630935558434,1564.2048728389589,9926.521929025279,11490.726801864237,-0.15655792682004072,-0.158975613146529
47,4,12,-0.00018354196087706914,-0.00020756781636311383,-0.0001835419608770704,-0.0002075678163631127,-0.0022025035305248447,-0.0024908137963573513,-0.0022025035305248447,-0.0024908137963573513,1.961668338658445,1.0627908826936232,1565.7486983749848,10052.975450319953,11618.724148694937,-0.08477080784608974,-0.08477080784609022
48,5,1,0.912527652240789,0.9041073122194779,-0.006682508404106286,-0.0008093909543399876,-0.0801901008492754,-0.009712691452079845,-0.006682508404106286,-0.0008093909543399876,1.680749515349794,0.788128066923673,1452.4511105254244,8867.6085308845,10320.059641409924,0.6047100176743306,-0.24952568857285715
49,5,2,0.015920072009034985,0.03803397665013328,-0.004832642263278112,-0.000665394882913728,-0.05799170715933735,-0.00798473859496473,-0.009665284526556224,-0.001330789765827456,1.9221902682090337,1.0337713502013406,1577.7247379056553,9701.562276039718,11279.287013945373,0.18504751198832356,-0.3687902049516796
