,2010-10-01,2010-11-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2012-01-01,2012-10-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2014-02-01,2014-10-01,2014-12-01,2015-02-01,2015-04-01,2015-06-01,2015-07-01,2015-10-01,2016-03-01,2016-05-01
0,-0.002323875896606209,0.03361696150834792,-0.0338649995475262,-0.021650031461732056,0.014540188426486633,-0.00771158571273356,0.033266797078638,0.08562799272759813,0.04329695244330267,0.00604215434086619,-0.005096960707462461,0.005721920018663118,-0.09287788890771309,0.0381858888683837,0.02511915411302912,-0.1727972609221552,-0.05531813818157122,0.04884884983994686,-0.0035879941984653385,-0.13478389146030545,0.035991542303908775,0.022261532724218158,0.033886299917686546,0.08243596480151161
1,0.0028448177913149575,0.05946012576065485,0.01881385304749794,-0.04435773017594369,0.003211646062387219,-0.001172573483303796,0.010866758087687778,,0.008245886252989942,-0.04760073822092026,0.009363798544585133,0.00801616054977261,,0.023577953973040466,-0.06974391106905875,-0.24293255195585517,-0.04333463242981084,0.06275779447642771,-0.033020391909693636,-0.20845026872196581,0.03264234260523868,0.029946214830807616,-0.012203661807608679,0.03625297648201742
2,0.008284212942336278,,0.011823885827822123,0.002848615440063318,0.02599427883144534,-0.016361216853627236,-0.046696637652900996,,0.018158973040057536,-0.05977070238314863,-0.009957156272395462,-0.008242890672325753,,0.045692419698491415,,,-0.05017049633090426,,-0.07168757070124099,,0.029989347768914376,0.06751766743120702,-0.006551734310601187,0.03819898342174932
3,-0.005411300760994497,,0.007948946834415382,-0.002918460024596836,0.03280421818736512,-0.027508121847677702,-0.06139067783665553,,0.019035450607635784,,-0.012323659544906107,-0.010584214542699755,,0.09463365652478833,,,-0.036013222302576364,,-0.07076637183708567,,0.045299345021246884,0.06508433908730105,0.03744841796664522,0.06680629386109116
4,-0.0002704545737857167,,-0.01912439204183669,0.0009881628435186585,0.02408661971177528,-0.03705379721745061,,,0.004703542699780794,,-0.008658381056577014,-0.0218476728689998,,,,,-0.06392927527139702,,-0.11199435964294024,,0.037002478411235495,0.05131218410890481,0.049834867527993154,0.04349749431863659
5,-0.003611418787825782,,-0.0007592483134721828,0.007743036065873898,0.016022946905288826,,,,-0.05536721381063314,,-0.009462676538160242,-0.05148533005565037,,,,,-0.06696530653176386,,-0.10308118283152945,,0.03199880414578815,-0.0024638498851081714,0.03735882924876144,0.08464653701764879
6,0.0052764152322781754,,0.014758647146082104,0.017159555271299753,0.02546557414534778,,,,-0.07937031095742042,,-0.013180195817907414,,,,,,-0.09345328307798184,,-0.09560479430123991,,0.049409382998605755,0.020675086919960117,0.04290577679792662,0.08139665357147274
7,0.013012700575975478,,-0.01112277210514323,0.004705210083476352,0.03317559885314392,,,,,,-0.028834422777291202,,,,,,-0.08773181285385112,,-0.16319418071010006,,0.006515500571303123,-0.03322737014966792,0.10394335882219652,0.08697036786268075
8,0.011323461927281508,,-0.026790496335474145,0.015138684194888175,0.004710756763411483,,,,,,-0.02624194028647686,,,,,,-0.10616432256521163,,,,-0.022990117823471046,-0.06066218858050343,,0.06916043847405895
9,-0.00233914008567937,,0.003319591751802964,-0.0024642589357344313,0.040312370017268284,,,,,,-0.011291320118423709,,,,,,-0.10700964912221578,,,,-0.007132724971328663,-0.060768820997036066,,0.10199000027436189
10,0.002854041591759393,,-0.021368529268745773,-0.013100439290217203,0.004396050865702605,,,,,,-0.004064303327723895,,,,,,-0.094952057083729,,,,0.03214157909079374,-0.016746797417396042,,
11,0.014736009295923336,,-0.05447286764670478,0.019332376946693985,-0.014806973092603037,,,,,,0.042811286843203344,,,,,,-0.09041740808482418,,,,0.01795968072382803,-0.05823512996824709,,
12,-0.011905285279482536,,,0.019250763884600453,-0.000860009421139285,,,,,,0.0433443969483962,,,,,,-0.07011317244353255,,,,0.047711702779170695,-0.06644079633925815,,
13,-0.045814495482695894,,,0.026233718037044662,-0.005306572567028045,,,,,,0.00824201225936072,,,,,,-0.05900692609873531,,,,-0.05033414849034967,-0.0754488328297458,,
14,-0.03443797505985491,,,0.009483111226398888,0.028000309729421025,,,,,,-0.015972513844543457,,,,,,0.018841861963284356,,,,-0.034048530208184546,-0.0815178114320596,,
15,0.002548056181861935,,,-0.013428600053995376,0.030549366967253633,,,,,,0.023564254929751005,,,,,,0.006515771707373774,,,,-0.05335550639235409,-0.09003960421409163,,
16,0.05675442554118926,,,-0.0433807204333565,0.024287590509878942,,,,,,0.029511708501253064,,,,,,0.004774107643773118,,,,-0.0848152813833396,,,
17,0.0462178739302076,,,0.006909288242016309,0.03462217023858738,,,,,,-0.011921097294236738,,,,,,-0.016770608138429233,,,,-0.10904654270480196,,,
18,0.038978552398585053,,,-0.004440999855047645,0.03960000946343145,,,,,,-0.02403149174169883,,,,,,0.006427347959594265,,,,-0.08722673373845069,,,
19,-0.0024261739080321254,,,0.018080109907733455,0.04452927894131942,,,,,,-0.0618720990919055,,,,,,-0.0007921722752697313,,,,0.0002150508955089947,,,
20,0.033333485029426235,,,0.02486900690017846,0.016663604507733965,,,,,,,,,,,,0.06844732047128049,,,,0.0056782683756704255,,,
21,0.06771605427818772,,,0.01622341511880876,0.023083529463191255,,,,,,,,,,,,0.06986666598227265,,,,-0.016006518182963614,,,
22,0.07368240994960162,,,0.008237219383072869,0.008372615025705077,,,,,,,,,,,,0.024275389555276472,,,,-0.028552613150717887,,,
23,0.1016992326259828,,,0.017675331470549782,-0.0036473310996161246,,,,,,,,,,,,0.04081942669150129,,,,-0.03897104534589535,,,
24,,,,0.025252091769544016,-0.013585811915405532,,,,,,,,,,,,0.0380211517293394,,,,-0.057344089606174764,,,
25,,,,-0.003127213043641719,-0.012914952672327118,,,,,,,,,,,,0.022225699502077922,,,,-0.055395706055161975,,,
26,,,,0.03250174427280217,0.018474179134089663,,,,,,,,,,,,0.004488958873130111,,,,0.04680269428893302,,,
27,,,,-0.0033987121905747486,0.006005559776803615,,,,,,,,,,,,0.03965666559771691,,,,0.008622062078331494,,,
28,,,,-0.022499069251227244,-0.0197692226140167,,,,,,,,,,,,0.06403694031233659,,,,0.0775996224495723,,,
29,,,,-0.008645736943355242,-0.003646891183450185,,,,,,,,,,,,0.06663853915611673,,,,0.08001451233183832,,,
30,,,,-0.013092300089244002,0.014720965688515886,,,,,,,,,,,,0.07905694374059302,,,,0.03368012072431781,,,
31,,,,0.019958150684515896,-0.025134416061851184,,,,,,,,,,,,0.13017763736026516,,,,0.014654615665121051,,,
32,,,,0.022473328673330073,-0.056769368322114655,,,,,,,,,,,,,,,,-0.017239005584684497,,,
33,,,,0.016174923711596012,,,,,,,,,,,,,,,,,-0.013448948329761734,,,
34,,,,0.02642518385593684,,,,,,,,,,,,,,,,,-0.04918043522493165,,,
35,,,,0.031334741182648784,,,,,,,,,,,,,,,,,,,,
36,,,,0.036251233729418075,,,,,,,,,,,,,,,,,,,,
37,,,,0.008471628843321533,,,,,,,,,,,,,,,,,,,,
