,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-08-01,2008-10-01,2008-12-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-09-01,2009-10-01,2009-12-01,2010-01-01,2010-02-01,2010-04-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-06-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-02-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,0.06899102777032229,-0.009301865943142307,-0.0739205594511041,0.030823238344656723,0.06817472370934285,0.050677217268075614,-0.001458181086402055,0.05944590578021636,0.0028385365037242316,-0.1902001939079544,0.08631841303071441,-0.09601748619993378,-0.029629166680955388,0.018639347263627593,0.053402603563150075,0.025822811328586326,0.01819128443082163,0.00803698672764308,0.04488691843035547,0.011884379346235513,-0.02148086822834827,0.002118933256251454,0.05090057828192718,0.01298717000197458,0.007335690034945941,0.012627554827989274,0.026380131016857877,0.03625066268780541,0.022487373250990705,0.02581642848180077,-0.045795780561993515,-0.0006925424287222981,0.04400990084980072,0.004946572192678467,0.0035216137036377937,-0.018523127375968063,0.04169931548118622,-0.052882417447759344,-0.00028473728030520284,0.02170095707404318,0.018556268668221243,-0.04215112251909581,-0.031160675256872494,0.02427187291694466,0.05874436111086023,0.014429601724164964,0.03251848147902292,0.017367513774616483,-0.016448383389723542,-0.007481086205258003,0.037950225544902016,-0.04491052074380586,0.05113544593295327,0.0053178277834460275,0.045044743816092137,0.013283261213909547,0.0039312480376847425,0.013462138939660973,-0.03901565953172417,0.02453189922639995,0.025305037587032286,-0.003285502263992379,0.04368216244251699,0.016481056633782964,-0.0001930313585456478,-0.007966422832677011,-0.05571701668425716
1,-0.0055450206506431066,-0.026423500339948003,-0.0809089506453009,0.018029356129295127,0.1415517058200635,0.026112450673376086,-0.018201052195734535,0.06523827065222454,0.027261765671857452,,0.11856425710895158,-0.09818633386142339,-0.04943140757061615,0.018689504149731584,,-0.03445392328264063,0.02205428590711267,-0.00989359639081977,0.022463723501127297,0.03564266555655446,0.008742271570723936,0.028927279350063673,,0.02355663469137026,0.01279860993217552,0.025649086112242925,0.043376593490145554,0.032683533243873075,0.0075526980939149,0.021577103908049233,,0.002288865263792683,0.04484180959334161,-0.025727078972845874,-0.011782122731927469,-0.049625107510102406,0.040052328057207376,-0.08355144688032023,-0.02397888864289266,0.015308257801279312,0.030751325194493973,,-0.03813908598439886,0.04190105793150156,,0.011901868132566218,0.0009334541452792333,0.006255662080051294,-0.032017223408305595,0.0093564087916308,0.033438890075125904,-0.11079992464919952,0.051125930888018645,0.028829770530093946,0.04486735771498451,0.0036153858804950367,-0.02376508016561285,-0.00017114304835774696,,0.016983745010368784,0.018076770854852375,-0.007428503966840694,,0.02196653593242126,-0.0007947525015237211,-0.014874139901939643,
2,-0.0357625565584343,-0.025777399951648405,,-0.0049002363591209575,,0.033001005659953675,-0.030888670436783894,0.05089981972759938,0.023858645842601445,,0.10341130173566904,-0.10786220735322638,-0.036596146984093414,0.004404281333454718,,-0.05264291080445105,0.0016646601551042473,-0.018819813157085585,0.017239946821866414,0.04589076425507985,-0.01128983338814149,0.03413312951825542,,0.03358145681297753,0.02658867404715015,0.02604959089887604,,0.07525310795798057,0.013772194845386387,0.020497653139085248,,0.0015543570708809185,0.02120146621426633,-0.027691961899279027,0.005685011039634258,-0.09049524564040201,0.031734375314139474,,-0.01608364597068057,0.03282951034351966,0.016347792251155013,,-0.023547978029860417,0.06883634537030936,,-0.0012282768037188418,0.018452470368388818,-0.004917982188658965,,-0.03346907046048653,0.03990394158314925,,0.05032013597921725,0.008401087484690262,0.050591743301854564,0.01647318800489983,-0.03373452126451926,-0.017867441156597552,,0.024875439746715328,0.009373684305392427,-0.0072614490517892705,,0.023201346713545234,-0.00949852908609472,-0.01832178707125709,
3,-0.011380284435945187,0.02856333447638626,,0.002976399933879992,,0.04569279794473591,,0.07003152001053747,0.017626670354255802,,0.08287385127017632,-0.12163586724275366,0.01987823707739933,0.010896256578089347,,,-0.006735801447514067,-0.004060643733226232,0.020210253898775565,,-0.02630119404129494,0.030922633426269996,,0.022254627169263186,0.03433896034154338,0.027490501930468536,,,-0.008640420236223578,0.030186234097662634,,0.026115214560420874,0.027391233843957474,-0.04016123643231295,-0.03930756016024439,,0.013703554976219223,,0.014540620483210809,0.0065212507463037195,0.029074502934329338,,-0.04713929372228165,,,0.0042125708300384535,0.04738326696721051,-0.008829639865641836,,,,,0.025266161030167544,0.0413944132422408,,0.00039654972984992654,-0.045246064103534156,-0.029444726958300027,,0.011601682207488778,0.03127752663292882,-0.010174617669435726,,0.008370800919575094,-0.017319726780208544,,
4,0.006492214771189442,0.012338441505334696,,-0.024427410055203436,,0.048332732608758366,,0.0644917792547548,0.012122234127160736,,0.08554552627132073,-0.06600021134180001,0.0055431544549786604,0.028082771978240495,,,-0.026112144824653072,0.03647231099403725,0.025370939959129923,,-0.04520393715869453,0.02244501862923931,,0.007800335158223426,0.0514654612665828,0.02977664700308358,,,-0.032459887037203705,0.014520584594491348,,0.03290302576947912,0.003738158897540922,,,,0.032063810336061316,,-0.0001330202952254389,0.030896408562196997,0.011508067498962049,,,,,0.0039977888742011025,,0.004456695222368301,,,,,0.010754067974864667,0.03939257953190056,,0.003722389677830673,,-0.019644790795158462,,0.005771245229141936,0.026479376169332935,-0.016609279624404838,,0.014438198278548864,-0.016593247215770157,,
5,-0.0468054407433629,-0.021557244926160735,,-0.027129547773377616,,0.048146074879604095,,0.06778819695244209,0.0826497949550643,,0.11740287511011793,-0.10690985454680446,0.03177249521737924,0.0022658893393153745,,,-0.007589349150979308,0.039740490887685054,0.023876874263813297,,-0.03920985194118365,0.04833383385307877,,0.03335418445465166,,0.03151719403978448,,,-0.006176128107347356,-0.005839695108929455,,0.04059877406192225,-0.004565168672024944,,,,0.04325872466519409,,-0.01580924997173616,0.021267163397032496,0.010105862598013715,,,,,-0.010513216130940473,,0.017767735659255768,,,,,0.013288133397833524,0.052466390345244474,,-0.030928172413327903,,-0.0003403074460524014,,0.008742631370223547,0.0473436958698954,0.0060860879975508375,,0.0024432939771210638,-0.01437332328002161,,
6,-0.0491108533698541,-0.033730244691235534,,-0.02525227364509275,,0.05792510528374328,,0.07739616084957834,0.024033648094156312,,0.14563591238154872,-0.10600968812946487,0.0033195655575524174,-0.008107303651619602,,,0.022708423171323266,0.06362660215731508,0.05759985384006677,,-0.04437582690055031,,,0.03495453176990626,,0.032291333557241675,,,-0.010595682770126125,-0.02485588649722592,,0.06523638362638007,-0.0001953294215870649,,,,0.02212283527860448,,-0.015758254594296472,0.024758411764182142,0.01793636056495096,,,,,-0.04439105501683871,,0.01921561428772217,,,,,0.016375905250107903,0.11610833804350484,,-0.015621869050824744,,-0.011406957027520592,,0.013101245169396675,,0.004519804180031395,,-0.00012025866174703026,-0.004781187126293052,,
7,-0.05524140260992816,-0.040957281854542504,,0.027711649926154935,,,,0.024161589190672128,0.037672608509647376,,0.15909689987884423,-0.10326606662515625,0.034789902780052895,-0.021835493278843487,,,0.025068700322441018,,0.06267011892285884,,-0.03251680548033642,,,,,0.04584937559666602,,,-0.012889688039345648,-0.0028811231246359537,,,-0.020298759575617664,,,,-0.008267658064361028,,-0.055737267726040596,0.01803825578399687,0.05158939175917521,,,,,-0.06074018096317224,,0.004492529472789053,,,,,0.015010890107697183,,,-0.0002749371393233613,,-0.0011504832985183011,,-0.006456004022124567,,0.02790216847353899,,0.0036123598754407293,-0.0034052866748928157,,
8,-0.10038773882224072,-0.04800625578637763,,0.020641522257995093,,,,-0.0059176038640068596,-0.0013065149049366065,,0.16155716822814536,-0.14655295042770133,-0.0076144382675633615,-0.0352031238701761,,,0.05866499689293847,,0.07522326604446711,,-0.022888928121532315,,,,,,,,0.0006950590690240066,-0.011359380977558065,,,-0.029508502636290457,,,,0.0065817185227019515,,-0.029908461637707884,0.004581956893691119,0.07391532947868651,,,,,,,0.004695872621672759,,,,,0.06830257936545825,,,-0.024786972198374224,,-0.031156182504707974,,-0.00018815475694791695,,,,-0.007340508955071323,0.003883744775973863,,
9,,-0.07013595018612317,,-0.006744776182154966,,,,-0.0032304690657281032,-0.002001560382721035,,0.18576421226927997,,0.015085468673723845,-0.0009173949389104097,,,0.05536701178324188,,0.07755055557598717,,-0.02368566436525854,,,,,,,,0.0011187093352982291,-0.006833410751420299,,,-0.04802045297723856,,,,0.029766681263572625,,-0.009958125735267442,0.008601015498252984,,,,,,,,0.019397256434199484,,,,,0.07196917126582247,,,-0.03091799763750336,,-0.005870514087953582,,-0.014850339046493938,,,,-0.0026260240968123405,0.0044898145352783025,,
