,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.288262526824164,0.06999412391866913,-0.004084506919457018,-0.0008254055377470359,-0.04901408303348421,-0.009904866452964428,-0.004084506919457018,-0.0008254055377470359,0.8618925984975921,0.14805023445167514,269.78969827048167,2741.547986747756,3011.337685018237,2.137832947760182,-0.54925543725817
1,1,2,0.016152926597574585,0.004328347478471872,-0.0009802332729546305,-8.709502563046904e-05,-0.011762799275455567,-0.0010451403075656266,-0.001960466545909261,-0.00017419005126093808,0.8798555553494073,0.16494420219105535,271.64332216849164,2764.9224360102903,3036.565758178782,0.5311835364017264,-0.21803945787985207
2,1,3,0.001757728107558076,-3.0511042393268034e-05,-0.0005338483974092651,-0.00021540086570680887,-0.006406180768911183,-0.0025848103884817046,-0.0016015451922277958,-0.0006462025971204259,0.8776481555837718,0.16673835971633333,272.540936524302,2755.4501684071874,3027.9911049314896,0.13445379443280478,-0.16917681581362523
3,1,4,0.00018249409949131526,-0.00019470965167698876,-0.00030643849515462864,-0.00014209425747115776,-0.003677261941855544,-0.0017051310896538932,-0.0012257539806185146,-0.000568377029884631,0.8782149913563236,0.16774670412092735,272.86493872250765,2753.0726761701612,3025.9376148926685,0.025663055017955943,-0.1315490115298127
4,1,5,0.00045042494412774397,-0.00013959050219574103,2.2474916283338444e-05,-9.345731967289121e-05,0.00026969899540006247,-0.001121487836074695,0.00011237458141669294,-0.000467286598364456,0.8751167278735622,0.17133574533114995,272.379670571902,2757.3381521284036,3029.717822700306,0.10079925463242038,0.012183608113176382
5,1,6,0.00015386715265450508,-0.00015946758922900142,-5.5092995694533705e-06,-9.749077292236442e-05,-6.611159483344033e-05,-0.0011698892750683725,-3.305579741672017e-05,-0.0005849446375341858,0.8779476754732498,0.172025918983556,272.7808354348336,2755.7346051201093,3028.5154405549433,0.05068165943334658,-0.0036513851251535616
6,1,7,-0.00016798906962413651,-7.939051813641922e-05,-0.000140979387022449,-5.542404094886799e-05,-0.0016917526442693882,-0.0006650884913864159,-0.0009868557091571434,-0.00038796828664207605,0.8652673985693451,0.16613183203585527,271.2546768913106,2748.0041176455093,3019.258794536821,-0.07226593575517322,-0.10437756212235445
7,1,8,-0.000150383738870671,-7.337588764058501e-05,-0.00012344775797982994,-5.384590530625563e-05,-0.001481373095757959,-0.0006461508636750677,-0.0009875820638386395,-0.00043076724245004504,0.8653856010790671,0.1668655303619476,271.025024732824,2754.4533634949016,3025.4783882277266,-0.08280228589081007,-0.10219163569140875
8,1,9,-0.0002631173505611373,-0.00013539532447643705,-0.00020955810997525136,-0.00010408346934580847,-0.0025146973197030164,-0.0012490016321497015,-0.0018860229897772619,-0.0009367512241122757,0.8677511917517059,0.1680551457099863,271.77541823943284,2751.6069389519625,3023.382357191396,-0.18760860873964563,-0.1994960163427984
9,1,10,-0.0003413420029544652,-0.00011126198772590957,-0.0002902956779110942,-9.39606378539294e-05,-0.0034835481349331306,-0.0011275276542471533,-0.002902956779110943,-0.0009396063785392939,0.8641138888363429,0.16801180731455262,271.3899110106331,2742.758077025431,3014.1479880360644,-0.30176385762641145,-0.3081916352221231
10,1,11,-0.0003995637769933182,-0.00011984276976283932,-0.00036850197123581733,-0.0001103316572562468,-0.004422023654829809,-0.0013239798870749617,-0.004053521683593991,-0.0012136482298187145,0.8848355990021606,0.173401908169402,270.7237713997967,2791.144323351734,3061.8680947515304,-0.4048481259810392,-0.40742852697740073
11,1,12,-0.00029562780100319023,-0.0001353178143895942,-0.0002956278010031913,-0.00013531781438959377,-0.0035475336120382953,-0.0016238137726751253,-0.0035475336120382953,-0.001623813772675125,0.8890781446650239,0.17444219981209383,272.5338013664639,2793.2625126511703,3065.796314017634,-0.33703315123904565,-0.3370331512390475
12,2,1,0.6003782651678311,0.13492175770592707,0.0029387291899802943,0.0015359519441807657,0.03526475027976352,0.018431423330169183,0.0029387291899802943,0.0015359519441807657,0.9117553294218796,0.12266318774917262,274.8174146532631,2704.1372770729613,2978.954691726225,2.453385026340539,0.2383919070663739
13,2,2,0.0390101258533057,0.012462017008138022,0.0013174638924480272,0.0010009857695182903,0.01580956670937633,0.012011829234219484,0.0026349277848960544,0.0020019715390365805,0.9481414264437006,0.14942689269447898,278.2807711127493,2741.128683711979,3019.409454824728,0.9923724654277514,0.21472218931397336
14,2,3,0.009284897830853107,0.0029227377231310194,0.0008709795671722007,0.0004430174237128017,0.01045175480606641,0.00531620908455362,0.0026129387015166026,0.001329052271138405,0.9453206351558721,0.15291485450068226,280.33143585115283,2714.5300270209177,2994.86146287207,0.6604945764466883,0.2548280071479328
15,2,4,0.004355895370717362,0.0015699773253164237,0.0008719016180086509,0.0003968890267732393,0.010462819416103813,0.004762668321278874,0.0034876064720346035,0.0015875561070929573,0.9448461708709883,0.15323229508252562,282.18962879188683,2703.827815147749,2986.0174439396355,0.505594552756924,0.31204238580002813
16,2,5,0.002757744647935402,0.0008863152047195021,0.0008925591217833753,0.00031274491711337396,0.010710709461400502,0.003752939005360488,0.0044627956089168756,0.0015637245855668696,0.9423541696823275,0.15285783280486645,282.4523197917331,2702.5602479223207,2985.012567714054,0.49964799724710224,0.3936922922943307
17,2,6,0.0018120572284705916,0.0005736129846173456,0.0007775776329443829,0.0002584759351790806,0.009330931595332595,0.003101711222148967,0.0046654657976662964,0.0015508556110744834,0.9458076610401425,0.1538418881269325,282.4786674778576,2712.1022011266623,2994.5808686045193,0.45168569161585775,0.3907489686195762
18,2,7,0.0012223459222598825,0.00047076520744697295,0.0006448893508139228,0.000259457681262072,0.007738672209767073,0.003113492175144863,0.004514225455697458,0.0018162037688345034,0.9339375951977876,0.1503089397950247,281.2368933132462,2705.312398490571,2986.549291803817,0.3966885395234415,0.36052533717971047
19,2,8,0.0007642238644179112,0.0003633215232857009,0.0004722773334039682,0.00023403351381519075,0.005667328000847616,0.002808402165782289,0.0037782186672317454,0.001872268110521526,0.9345066250377223,0.15301223884610946,278.82444400326614,2726.452992429992,3005.2774364332577,0.31261329517206243,0.2906639136835073
20,2,9,0.00042064653231902463,0.0002632572252417294,0.00029618682115406156,0.00019309654065343326,0.0035542418538487388,0.002317158487841199,0.0026656813903865534,0.0017378688658808992,0.9382228299214365,0.15090124690883405,279.9776725615102,2729.243031956582,3009.2207045180926,0.21801590456659165,0.2050499310633028
21,2,10,9.472472043802175e-05,0.00013867904900434242,6.954229857235441e-05,0.00011351260538844644,0.0008345075828682515,0.0013621512646613569,0.000695422985723544,0.001135126053884464,0.9312851174311644,0.14595265526929255,278.38219829461127,2724.4765154765796,3002.858713771191,0.06229944366353703,0.05493991489489271
22,2,11,0.00011571670637945847,0.00011218328059518258,0.00010251799262048961,0.00010206986815865712,0.0012302159114458756,0.0012248384179038853,0.0011276979188253856,0.0011227685497452278,0.9366846972408868,0.14811453919713244,279.34612647776663,2728.481301920519,3007.8274283982855,0.09047450343098486,0.087477022784865
23,2,12,0.0001689127081876366,0.00010431667398733054,0.00016891270818763658,0.00010431667398733144,0.0020269524982516394,0.0012518000878479771,0.0020269524982516394,0.0012518000878479767,0.9448410758685116,0.14679122874697423,279.85718652790325,2737.4942767969833,3017.3514633248865,0.1433176631528934,0.14331766315289396
24,3,1,0.69534003977033,0.1723498313622208,-0.0023365564786402655,-0.001323695520016555,-0.02803867774368319,-0.015884346240198657,-0.0023365564786402655,-0.001323695520016555,0.916827410109657,0.0924357489450379,279.78896554595303,2672.47966554272,2952.2686310886725,1.8575416802387525,-0.22928624170635972
