,2019-05-01,2019-06-01,2019-07-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-07-01,2020-10-01,2021-01-01,2021-03-01,2021-04-01,2021-05-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01,2023-04-01
0,-0.03544603028758342,-0.07692738391603182,0.009868083764416835,0.003783473906120882,-0.01710576144066822,0.0874476754977227,-0.03015949717085875,0.03293585626605822,-0.037754135903689645,0.022491652892767888,-0.002394476775902321,0.006755998511773775,-0.061552616167979024,0.021043287988859016,-0.016982066833718612,-0.01669402434134737,-0.02436703327397738,-0.010720821527761881,0.0030394824045125723,-0.0017093107442381905,-0.0009891668644088636,-0.012836376697557661,-0.0093669694162819,-0.012848971156823374,-0.0014406160151283487,0.012130661496909445,-0.012015730921551615,0.0025148980811038335,-0.031871375362091614,-0.011686468967878394,-0.0030158869101555297,-0.007278061381404688,-0.01144418526069435,-0.03922500408073604,0.00871867345202837
1,-0.010817201974609336,-0.0751384570642819,-0.004783806873937757,-0.03403056423131723,0.01310127298260344,,-0.03451957267516104,0.011429601748550233,-0.00903585973408777,0.01723337962667637,0.0005284275841832553,0.05164441686699739,-0.04551943658055463,0.03146445920747898,,-0.02058798008080931,-0.0015696177891950658,0.02223523239828884,0.0038276092303829445,-0.018815788871397343,0.005799836465886332,-0.007741206762532982,0.000976498830901118,-0.0068062362367251605,0.0019644746396362267,0.004543851381443642,-0.011538178766692386,0.005858169499897592,,0.0026887460543401076,-0.0037914796742932744,-0.0007646697951197989,-0.0010080798282472436,,0.0011935739424504543
2,-0.028656166420443885,-0.09700858218659669,-0.04690776259808915,,-0.011715147582779029,,-0.02940691294165565,0.018396398617911203,-0.011111876680029109,0.03966593987139677,0.011138569023328548,,-0.023585266986052678,,,-0.019545581034863257,0.004383369985136332,0.19562274148033532,-0.006734621717423894,,-0.004346313207346686,0.009617776197944683,-0.016942372616046253,-0.013697545628149621,0.004297841594937846,0.00020024481689984164,0.012112593120126025,0.012072907354613971,,0.003298951544808748,-0.02305708897764358,0.020252139069430353,-0.007210960295169766,,0.0026667125065242825
3,-0.03185357641301456,,,,-0.042359609411152466,,-0.03503480936055836,0.021380773830650845,0.0037717264567491693,,-0.008428533528729965,,-0.02029134774343444,,,-0.006026441574286778,0.009236601781531961,,-0.010794472488088847,,0.004506631894592217,-0.000769572957869058,,-0.0023614202563342346,0.0020517352159608038,-0.00964500597166984,0.009195901430711473,-0.009976283775386285,,-0.005430507152268005,,,-0.001341613900752936,,0.007524963130061124
4,-0.0475053155497458,,,,,,-0.02221105739491369,0.034194279192481414,0.02082470677808901,,0.05530186014875449,,-0.05785486302398096,,,-0.005126850969426222,-0.005016200960116457,,-0.010969900547063816,,0.0072664028723842256,-0.000585237151987994,,-0.009688544076844607,0.005220742226738961,-0.011984654747226098,-0.01964499962485311,-0.009074860753816916,,0.017559696325359475,,,0.012440733995216391,,0.047303574690567896
5,-0.024164155412295996,,,,,,-0.04614494466770325,0.04270340463265465,0.01641955108945503,,,,-0.054070889945202316,,,-0.0022706281745934476,-0.003590757790566279,,-0.019489456599374178,,0.02345690465693273,0.0037693776063942863,,-0.0007243188433267989,0.025291899304667798,-0.010999090614273954,-0.019818034672885787,-0.00688029825190295,,0.03313649881916003,,,0.013799005637539885,,
6,-0.014408795950465958,,,,,,-0.0499489884621771,0.06890780295582077,0.03254118787003424,,,,-0.037660265251330094,,,0.021789627465629735,-0.0032109165813525298,,-0.01466778322177098,,,-0.013964588021273427,,-0.009660281510397883,,-0.011258145146560872,-0.04282432638963307,-0.018698165741493744,,,,,,,
7,-0.036534904138123325,,,,,,-0.06480700653936511,,0.011498567121691006,,,,-0.04628929060165832,,,0.027670313150995884,-0.010429664308803988,,-0.01767028256277392,,,-0.020816140908715086,,-0.00511137207799961,,-0.01950643856671297,,,,,,,,,
8,-0.01129871495984136,,,,,,,,0.007922635715958304,,,,0.009250431210291066,,,0.02940780072202509,-0.01703638500390281,,-0.014374575932172728,,,-0.018240074081204205,,0.03352894730130229,,-0.027938798770278273,,,,,,,,,
9,-0.028276452906803584,,,,,,,,0.026807585264884137,,,,0.0017827477931104396,,,0.037233037647859124,-0.016759782783789534,,-0.01813037901950043,,,-0.02835247132812524,,0.012738699276127585,,,,,,,,,,,
