,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.019608784379587796,-0.0032688480310478774,-0.011130008339806707,0.021470519382585707,-0.05810206500970283,0.04225480068244991,0.032109368684377415,-0.05268564791564351,-0.026409820973650966,0.05729572937548505,-0.052221672095466465,0.0641301068477107,0.021346196110109794,0.0007850784191917315,0.005420907319004797,0.028472135329183246,0.05691179510671229
1,0.14213679429597992,0.0619638005565597,-0.014653727152535101,0.02532295756997449,,0.009432248216111105,-0.025554814144893356,-0.061035990879723834,-0.007393148745052258,,-0.004391809641363098,0.02030825667088365,0.030785421497977694,0.015425477669604004,0.025116821434239434,-0.001145692513984109,0.05387907891137178
2,,-0.002991294806820477,-0.03008926903416187,0.05559491840304709,,0.010132098142541679,-0.025110599598532346,-0.03545869212731595,-0.02463326801521415,,0.07376797628918141,0.05389674181008264,0.038381642558854345,0.03942986739726717,0.007530332398330231,-0.0007520708125179354,0.07428709759247532
3,,-0.0519142706723259,-0.05304024031311361,0.03158558906147313,,0.007192540963398386,-0.07024297692907933,-0.06878071426842897,-0.03375503381217548,,,0.037126447629024284,-0.005519163452657239,-0.004333335033551822,0.0163683144376785,-0.06070999728162452,
4,,-0.014578029534496828,-0.09615833382066219,0.04092291099397283,,0.03409555252261942,-0.023583830804446926,-0.03241347595550376,-0.05289488659368491,,,0.030400446553483285,-0.07006675196255596,-0.015375862627192372,0.017712079145384862,,
5,,-0.019696160314079947,,0.07331921162137434,,0.08373497057030477,3.108193804557402e-06,-0.019008565723029947,,,,-0.009295318145124298,,-0.003936309209684796,0.018402613048636773,,
6,,-0.07464554418074565,,0.017268441923715905,,,-0.05596454475949297,-0.05912383945770677,,,,0.04695864871244737,,0.005408628308428587,0.001309311565276694,,
7,,,,0.08686494636568476,,,0.05442439128305221,-0.027890703438916475,,,,0.0217356523527803,,-0.02138321080050598,5.2957933011299474e-05,,
8,,,,,,,0.03232803690188657,-0.05322328869113174,,,,0.03077152096410174,,-0.04065887256538836,0.033510773167778396,,
9,,,,,,,0.11701976807594594,-0.03169180826070789,,,,0.017736284685477166,,-0.026684414528705847,,,
10,,,,,,,,-0.04865507644358519,,,,0.009093208487448656,,-0.04124017779524791,,,
11,,,,,,,,0.004213168367604936,,,,-0.010051281414094504,,-0.03508856967781504,,,
12,,,,,,,,0.0048275496517279914,,,,0.01619786065200035,,-0.045991465073552784,,,
13,,,,,,,,-0.023396454285821655,,,,0.009448847890937806,,-0.010719306045617105,,,
14,,,,,,,,-0.016690287362397804,,,,-0.009160707937362567,,-0.03635803656204917,,,
15,,,,,,,,-0.016773660477725827,,,,0.01841921555560777,,-0.06104941267323649,,,
16,,,,,,,,-0.014717049364805057,,,,0.03745528634283346,,,,,
17,,,,,,,,-0.02931125041403454,,,,0.03635986265009361,,,,,
18,,,,,,,,-0.03024267449082646,,,,0.10033725120312198,,,,,
19,,,,,,,,-0.03377635735996459,,,,,,,,,
20,,,,,,,,-0.05762986506205997,,,,,,,,,
21,,,,,,,,-0.03396362938633174,,,,,,,,,
22,,,,,,,,-0.05917725867413576,,,,,,,,,
23,,,,,,,,-0.06082139002230519,,,,,,,,,
24,,,,,,,,-0.04258872087919868,,,,,,,,,
25,,,,,,,,-0.06911784400550164,,,,,,,,,
26,,,,,,,,-0.08090480822360241,,,,,,,,,
