,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-03-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-10-01,2018-11-01,2018-12-01,2019-03-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-03-01,2020-05-01,2020-06-01,2020-07-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-04-01,2021-06-01,2021-07-01,2021-10-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-05-01
0,-0.03071673575481615,0.01794747886186876,0.0027827666444339982,0.048273701905699795,0.02259937604732709,-0.034475858913494584,-0.023459881140605265,0.017810611188194325,0.025361109413707617,0.057448896978519404,-0.01831289518942869,-0.022217110846154853,-0.05539942136618148,-0.00043616767995757755,-0.014643939937913242,-0.023666379466456,-0.0033013333828160185,-0.005811690497520505,0.01626627009013415,-0.0024084147377831933,-0.016112774617248693,0.02252320799499552,0.021479946694791252,0.0025699782391903625,0.029802690649342267,0.011634378171028636,0.03920469455003861,-0.01332774122714575,0.012716231398583133,-0.015348454493368635,-0.01507966812460726,0.011820309770755877,-0.0728333355328834,0.022626306018785236,-0.04952267240205055,0.03134572266601765,0.003181771827072133,0.017908635999181355,-0.037415444630327865,-0.011444109347500397,0.02011044860062383,0.024718158247914568,-0.03586735626513127,0.04641500988358249,-0.005618331726165771,-0.022481596015516858,-0.03195873657059867,0.025062924142793985,0.0037107675408947216,-0.005877320803371777,-0.008045246245079518,-0.05768602632899689,-0.04398188628612987,0.07196404602910178,0.06360643527720011,-0.015591769382284681,-0.014892030835741893,-0.0166211467959565
1,-0.007983922539766652,0.04448873834116629,0.021508488442662177,,0.03600355335214367,-0.029967307034098667,-0.017755765085105235,0.03529216432860077,0.031724319461420514,,-0.024338456230078354,-0.009309898269935779,,0.03557301754500841,0.014698988228547982,0.029343595568722236,-0.054079390109222025,0.0058536122362942145,0.0116270291132885,-0.02724181764024758,-0.0006987930660384833,0.043746872574030427,0.0020804244093861612,-0.03186153394657154,0.05787757558914741,-0.011008402939174822,,-0.043277216970981414,-0.005868822727033596,-0.011158230932604596,-0.060149060733036386,0.05928865105885173,,-0.004301628226397902,,0.03421435328687128,0.002671681582625318,0.04713813801758282,-0.0289211829250009,-0.03445408709786335,0.005717051645899973,0.01569673384351522,,,-0.014079082284278233,-0.013432162098420741,0.007554351485851818,0.044372083404748075,0.017858365128000653,-0.00369902186042248,-0.00637218086154645,,,0.019504455426078593,,0.008887422669227263,-0.022273170410678916,-0.004630426637605822
2,0.016065015207559874,0.009011588189940412,0.03412112933971834,,,-0.03711159630362548,-0.02857139128634767,,0.01622723076825139,,-0.038557607399162475,0.016953524890092275,,,-0.027290259698267594,,-0.028116769231242067,-0.0033485782033362277,0.028994504035426694,-0.02900607009409706,-0.033202744020009334,,0.011991082689450483,-0.052638063325498585,,-0.008801932430090531,,,0.041392600121627154,-0.05178799314237459,,,,-0.02508612521224407,,0.013360187645537813,-0.0027907837978009553,0.04291733520570262,-0.030155851680148338,-0.033999491260252146,-0.015995826782432276,-0.015285048481624264,,,-0.014021696135024797,-0.01330105686622568,0.008887913870707642,,0.004311189330619136,0.004357798295429038,0.004691121272991872,,,0.011482740462811059,,0.01953152692338911,0.011599295933077264,-0.0220440224640166
3,0.04044826407609037,0.0063471038564024695,0.04824188907114735,,,-0.034602887364004964,-0.027451188705971852,,-0.014203518292232431,,-0.06311887299003738,0.04509394276995948,,,-0.0012955332414570364,,-0.03880625153570527,0.006489645935503496,-0.04247934302712242,-0.03259677579727871,0.009389076774665384,,0.015706830715291886,,,-0.009249102271484233,,,,-0.018102021885924025,,,,-0.029330184561433548,,0.017202057371152435,-0.019635666735629442,0.0783370635951306,-0.02867041464442721,-0.039381730772722,-0.0324724948779187,-0.0511512487891872,,,-0.009248893458002172,-0.03259473530343099,-0.0016588998282776046,,-0.011711491785012296,-0.012584136466001095,0.005930309261345634,,,0.06786043896802951,,0.018765080684273627,-0.007327283486197517,-0.007075815767091598
4,,0.02981163356471228,,,,-0.0448643636841064,-0.019205321752741256,,-0.01920094784462556,,,0.016453157777933214,,,-0.015006233902675081,,-0.06971384315915774,-0.0022062608471649092,0.03741418986391931,-0.0377038676173278,0.03125336162547088,,-0.006248143202594925,,,0.00014501979713621438,,,,-0.014480929109294216,,,,-0.028876296675617752,,0.0031535361247891913,-0.029980277773364872,,-0.04353125921516687,-0.0337729499312851,-0.023957703307820877,,,,0.0011634703905976096,,0.012521205811657943,,-0.01291875011183885,-0.0022988283810074783,0.007723906197627084,,,0.056770967531737604,,0.022182765479807465,0.008268109180118194,-0.01850484192662094
5,,0.005005077257515644,,,,,-0.02905389371871081,,-0.021206526529887526,,,-0.0022214840496852517,,,0.009204589651238493,,-0.06731126662040499,0.04478425098668026,0.1078049687759024,-0.04074631354782543,0.022291824663499327,,-0.02022841016812782,,,-0.011829462839405558,,,,-0.0005641051276015219,,,,-0.030734665095944358,,0.030789116323163945,-0.0013795601270563118,,,-0.04675514172809603,-0.07756597559294076,,,,-0.01579454360997934,,0.0029123548510012753,,0.003413614650883634,-0.019757969102085493,0.004632822316031238,,,0.05331768876681853,,0.015254730992622534,-0.008425557202720563,-0.02236573056669755
6,,0.0038371412109903247,,,,,-0.021936913456810814,,-0.012181965470297484,,,0.011138229031053548,,,-0.012820358148894595,,-0.04464076097278635,,,-0.06455463949543638,0.0356079258368438,,-0.018309825936265067,,,-0.01606935028625145,,,,0.0002877371121234873,,,,0.010821947295458045,,0.0702221425267826,-0.01051417160913104,,,-0.02400720707141346,,,,,-0.030869950435789217,,0.06178025824531641,,-0.009251810339076627,-0.016080969894939567,0.004262766845457122,,,0.04905088168497507,,0.03562323840897097,-0.024556534892472365,-0.016793257780946647
7,,0.0034443479862815707,,,,,-0.016181656068848138,,-0.030771900106774552,,,0.03933231162222661,,,-0.006796150900840736,,-0.06370526876141547,,,,0.05765584327619688,,-0.002475700528652869,,,-0.020761047698809598,,,,-0.02809676664688876,,,,-0.0035735337925393296,,,-0.04904215723400096,,,-0.0018743153239104693,,,,,-0.008399298504864205,,,,0.020784528233734,-0.043702648882224526,0.0077932842362926635,,,0.04990243608473133,,0.03341194779112833,-0.042925581066535906,-0.006811891756982824
8,,-0.013095012229893399,,,,,-0.022588985457399957,,-0.02837779313002553,,,-0.004482420251823882,,,0.021519099906996075,,-0.0828499850132216,,,,,,-0.032201417291798595,,,-0.01313097807381336,,,,-0.02804314894317983,,,,0.001244278301443913,,,,,,-0.03211218556249262,,,,,0.004354729704200366,,,,-0.0022926205249280684,,0.005383944492878712,,,0.05662549358334079,,0.03737773507976261,,-0.04224310557675981
9,,-0.0012705111389568202,,,,,-0.023569103701421845,,-0.01699721121170672,,,0.003700347177771235,,,0.03822392651892992,,,,,,,,,,,-0.004448773276961582,,,,-0.007400429399634589,,,,0.007747383345631853,,,,,,0.02643192327386501,,,,,0.009576180137021773,,,,-0.007918075888441845,,-0.005217308150137434,,,0.09099177636865807,,0.04620997311688768,,
10,,-5.2812229602849925e-06,,,,,-0.024383419807510798,,0.017118836996610654,,,0.020020235363834793,,,,,,,,,,,,,,0.001977263779829208,,,,0.01249473911987753,,,,-0.015493223077402973,,,,,,0.03585861168257232,,,,,-0.022079300610617913,,,,-0.010351861752158076,,-0.0026287134316387295,,,0.09582814436542453,,,,
11,,0.00032448777082549896,,,,,-0.01104017324621509,,0.008715746533234814,,,-0.005936660561183693,,,,,,,,,,,,,,-0.03172077631821679,,,,0.0035567142501822246,,,,0.008909455006555156,,,,,,0.020459811836401887,,,,,0.03129748145333533,,,,-0.010504043086371873,,-0.014174870766213044,,,0.12543011825064188,,,,
