,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-07-01,2017-08-01,2017-09-01,2017-11-01,2017-12-01,2018-01-01,2018-04-01,2018-05-01,2018-07-01,2018-09-01,2018-11-01,2018-12-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-09-01,2019-10-01,2019-12-01,2020-03-01,2020-04-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,-0.002716519805497697,-0.005070988080375205,-0.04051759690584422,-0.002331936811953206,-0.022533962100434568,-0.05774209762362492,0.02041704645890663,0.004669969802546081,-0.00518542555840007,-0.027975341142578714,-0.006338535506777099,-0.0033257601835861017,0.0022939733674682827,0.007179105482192583,-0.0205727793653967,0.003565402811765317,0.03186817780678197,0.015134167365420836,0.004967069715674732,0.0031537886539689808,-0.006013062230761257,0.006536381911002032,0.036217162958691596,0.011265656371349131,0.048940256464164555,0.004510762763120901,-0.02562808408829742,-0.006635975547638395,0.05779204027667806,-0.014367662875144127,-0.029600069899692993,0.009743703032420115,-0.052355472606506304,-0.05137106409335335,-0.008470951622540746,0.023919236210836914,0.029582078181692784,0.005254356029083418,0.011637480073033224,0.005795230057446865,0.009515131384847608,0.0172993037634952,0.0357270548915225,0.0229698114578758,-0.022425963257437953,-0.01609584940680664,-0.016243579624855897,-0.007910013560142204,0.03677582104907051,0.014633156861133756,-0.014216471514441303,-0.025877501350966003,0.013038374767834426,0.028205444006866864,-0.020160533987495732
1,0.01492769696370111,-0.02718575464417805,-0.03668787804503193,-0.010161001330558861,0.005944517795636095,-0.05445818474917896,0.0654551706397255,-0.0009656893437042235,-0.040987199126861995,-0.028232273342915448,0.0004306750863429798,-0.03745166779527853,-0.01670574465882524,0.03473708076333537,-0.02983860030244312,0.013771659836041117,,0.038021055043928165,0.03762568203710348,0.002128436662274691,-0.00697638442822246,-0.017900948737727518,-0.03142704560802301,0.034384836887408454,0.042318528192692995,0.014682469707397061,-0.018612549605204975,-0.011330527338370366,,-0.09652307204923538,-0.033036232258679465,0.04875635171034354,,,0.018087271756214385,0.023112754313803663,,0.03375179993676625,-0.0045099951299567564,-0.030669715468110148,0.02693085591098865,-0.022358838252173996,0.03256461746396422,0.028222786095009944,-0.02791581939215826,-0.02811040442697399,-0.015996457259634056,0.023080031450128047,0.07208635481006143,0.02849837371754127,-0.007463926907816082,-0.02888689952971335,0.015670053235500525,,-0.02023040410497501
2,-0.006499465604532517,,-0.04838805490349962,-0.03616956325533405,-0.005178738896383539,-0.05965267222962023,,0.020914355213574876,-0.09484635893526239,0.012011969930799005,-0.06125066337859941,-0.0017269202293577202,-0.0459326656828436,-0.030169618598030468,-0.061604279746021895,0.010290027696789217,,0.07023568220374354,,-0.006672000256309207,0.017448183948691742,-0.03399226720440929,0.00331121706000026,,0.03845666511120971,-0.0027080628611741986,-0.019323333274843257,0.004205591387587582,,,-0.04203541771211894,,,,0.009397089284599147,-0.00046284635283289077,,,-0.031508471642698765,-0.05253513613688643,0.0670408804493976,-0.01730671909115733,0.01597783971246436,0.012276123080551038,-0.013040169244030064,,-0.02650328455396256,,,0.041498478359774715,-0.014269232236920254,0.011717102340893959,0.013779625100100112,,-0.037859026792380845
3,-0.013069326324472108,,,-0.00663326834287048,-0.02757370801164205,-0.026294798536159014,,0.03891984496312384,-0.05859604699583265,-0.007321315136418427,,-0.03702533086637505,,-0.021852298566269468,-0.02964012235433966,0.0005175051272718889,,,,0.0007298188113695758,-0.004499589263371462,,-0.032617337608046526,,0.03702242562084912,0.0027582414785767284,-0.0331328292252655,-0.0019068437161697815,,,-0.03859995885976408,,,,0.009961508791131557,0.012623809011371279,,,-0.058005455425808705,,,-0.01457259092117269,0.007965434473872879,0.02780335176876214,-0.03102541139283721,,,,,0.04725861467102721,-0.035139640144422196,-0.002965698852648746,0.03508963549080946,,-0.003918629057920953
4,2.0697950922965447e-05,,,0.009953864405567892,-0.04667117985111213,-0.0071200720632020875,,0.042534688098395446,-0.06229542703829516,0.021607797552636754,,-0.028479899399765696,,-0.02580314514161408,-0.020848890047467705,0.009207185050719602,,,,0.010300120128649226,-0.014319203141597292,,-0.011394419357692698,,0.02272307611792801,-0.007562640282032795,,-0.007598496146087541,,,-0.030535378272757985,,,,-0.02274703117421062,0.031985203181374544,,,,,,-0.011684732683690413,-0.00880315952656252,0.05527254702106532,-0.014462335458852227,,,,,,,-0.029138007273868727,0.017657790701806952,,-0.007356952703620578
5,-0.005500941698626249,,,0.024826110717134142,,-0.003778298713665862,,,-0.0688489129775407,0.04077498878578556,,-0.023836192459785632,,-0.028788629534487242,-0.04266102090649593,-0.011741815529535238,,,,0.03910176473339577,0.03336180492588792,,-0.012470465172447653,,0.04764160605209522,-0.013263352089551539,,-0.014263469541016427,,,-0.04122998737298067,,,,-0.026277273558269698,0.012580101038964564,,,,,,0.008905440728865344,-0.018226102807378464,,-0.01395417542623667,,,,,,,-0.03648155416816801,0.02245354202037486,,0.04025759940701956
6,-0.032580783103572486,,,0.02336514279923474,,0.01493485695380592,,,-0.05221736946322508,0.048910795641742943,,-0.026086154387086058,,0.0005963108107884807,0.014430194295243837,-0.017571750876281378,,,,0.06419965521201298,,,0.008094409458323959,,0.003929601368699132,0.0015685529639011264,,-0.035109357407127284,,,-0.05586323324407916,,,,,0.006330207609689609,,,,,,-0.008181645731986098,0.003573366557588109,,-0.030536783715150673,,,,,,,,0.025726123730305694,,0.01964381333018661
7,,,,0.025728719019435964,,0.015458740371011359,,,-0.06304213914199774,,,-0.01592995186383428,,-0.038813186955985124,0.03079736933833921,-0.008962338148103655,,,,,,,-0.008617269926641136,,0.03745616185920664,0.006441102697210432,,,,,,,,,,0.022305131135461842,,,,,,0.013748149886539718,0.027720841838757337,,-0.0121124689502623,,,,,,,,0.02678951557719067,,0.018164782745794028
8,,,,0.026570674648550785,,0.037209456669049956,,,-0.0650348456321721,,,-0.004957347264638479,,-0.05339139778307889,0.030654221424302186,-0.005099663915417274,,,,,,,-0.017943939922329122,,0.04106180496154899,-0.004264324499103189,,,,,,,,,,0.009811719199348978,,,,,,0.026738276717360954,0.04800604156534849,,-0.031011804341976923,,,,,,,,0.0352996955508198,,0.004836266995881466
9,,,,0.01110147820405949,,0.06402077588471844,,,-0.04714628110835317,,,0.023224379164875852,,,-0.008164549093573115,0.008618471851502996,,,,,,,-0.025557387975286616,,0.06168731491437551,0.0027459927943631612,,,,,,,,,,0.024672934182974338,,,,,,0.045764226841735756,,,-0.029397693159224136,,,,,,,,0.007649743437297296,,0.01550658351934775
