,2014-12-01,2015-01-01,2015-04-01,2015-05-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-05-01,2016-09-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-05-01,2017-09-01,2017-10-01,2017-11-01,2018-02-01,2018-04-01,2018-07-01,2018-11-01,2018-12-01,2019-07-01,2019-10-01,2019-11-01,2020-11-01,2021-03-01,2021-09-01,2021-10-01,2022-02-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01,2023-05-01
0,-0.036050283930788796,0.05519233581111749,0.01952645498078276,-0.006418215193842114,0.02761690793848759,-0.023430189346806518,0.03516060586891401,-0.011465185036561909,0.035129397101106186,-0.030003138003769858,-0.05156953125693564,0.059342670000335884,-0.014353554028765814,-0.05354958750283556,-0.0169964484400289,-0.01152799332858745,-0.004646696954313523,0.012965155413628526,-0.01657238206537137,-0.0056949587868586615,-0.013547472607733368,-0.009141984003782522,-0.014941582580479729,-0.0375787065172708,-0.005018193777795332,-0.01380690239343723,-0.024343569314032365,-0.03245131872039542,-0.026740708302308125,0.0051101614259003725,0.017046836137908805,0.027584583961591802,-0.025954582841628937,-0.02105057663109733,0.0017649925349521034,-0.024675619108733393,0.029469550297947844,0.01824256372555011,-0.03460917111321038,0.027799104725195534
1,-0.03652116827405294,,0.037620999982865166,-0.012071958606989508,0.05582608943150147,-0.005380539028891018,,-0.05545561235842378,0.029431598065841502,-0.021456151963822445,-0.09166119758629343,,-0.030064349068698037,,-0.021641654180361236,-0.004018157367591257,-0.026023206112049557,0.027718843184501907,-0.0021189083316657253,-0.013953395226917076,0.005894016372787636,0.003679464314508163,0.0039159356280329405,-0.04114326071245511,0.040202499849589124,-0.014772898436915476,-0.01083281110052825,,,0.0449127042829458,0.0033868357389201798,,-0.046531477309305014,-0.005078371036311591,0.006405468145243898,-0.007523388238373396,0.0331949590292786,0.014042810010494566,0.0010092877481402418,0.03545957757551621
2,-0.0015928314858260073,,0.022282650921807035,-0.0681005243469015,,-0.02201781505246636,,,-0.00129687384288113,-0.0211933778555643,,,-0.037473385597560416,,-0.059529288379830625,0.00140071089709215,,0.018082992461194047,-0.022684977891528124,-0.01474261693203549,0.046916478827709884,0.009534392218761845,-0.02133193928491961,,0.008591223647350432,-0.009637567892985359,0.005971125477014283,,,0.025909746205636797,0.014968148473579301,,,-0.019453761975889883,0.021879466505597467,0.00508474651173163,0.02975495278194451,0.03246047620962944,-0.0015140559373989504,0.04288577904617119
3,-0.01178790318105194,,0.005763029127000774,,,-0.04354654381342904,,,0.023387374072210143,-0.007793349296947638,,,,,,0.0011405970184967806,,0.022131298870581517,-0.029612064132935156,-0.015948918263055,,-0.008457061019299772,-0.0038328812950849667,,-0.027058951232057815,-0.012221385655617638,0.0011470865188911716,,,0.042396895936842593,-0.0010637362636662928,,,-0.017725756909411583,0.005171273433757229,-0.018456390440547032,0.031088327992945697,0.01621566912028971,-0.00799771591790277,
4,-0.002207340727935936,,0.0002693097001822409,,,,,,0.0077360641585353385,-0.016486072790064532,,,,,,-0.0020025839041561966,,0.003500174865866734,-0.021950903408126443,-0.02878673117494146,,0.007070512660280581,0.005048972051965084,,0.0038256161130671984,-0.01533206433237904,0.0005208757681516296,,,0.05184230212417118,-0.009980577010286762,,,-0.0188686022008282,-0.005084998707951982,-0.001803359882833977,0.006543352055181195,0.045705251507063505,-0.013657356519064301,
5,0.000857318416686681,,0.016159068488566852,,,,,,0.0003043363910961716,-0.03847116971362918,,,,,,-0.0040189807044019865,,0.00728923686749039,-0.03899156372713408,-0.009254304153301751,,0.01443145706675697,0.022264079688799843,,0.0018023686240895564,0.0038571189014090027,-0.007388592779570491,,,,-0.021758335261448547,,,-0.017685968373429617,-0.029137537387633472,0.009687586820914529,0.014167099255148585,,-0.005620336824855965,
6,-0.011144686905368406,,0.0073591683273774855,,,,,,0.029056878355329108,-0.05704275188349539,,,,,,-0.022279002910827295,,-0.009415724735694964,-0.0061969589477515186,-0.00899317813194167,,0.0031160402400001175,0.019227507502230345,,-0.011892436911940862,0.019860931708892977,-0.0006821606815434755,,,,-0.008971990846473599,,,-0.018141986572819402,-0.014126079551633808,0.03466513355576595,0.01611912509375424,,-0.0053268423885413085,
7,-0.017300940739882087,,-0.012730914096968249,,,,,,0.005530689577246228,,,,,,,-0.014295495026408478,,0.007234801136614122,-0.003890044348486832,0.008599353085821937,,0.014274068963299413,0.029309051258613827,,0.010857873009140206,0.02085197422102942,0.0004364834420029773,,,,-0.01862826880857904,,,-0.02184559635574912,-0.006974139090820675,0.04673948567575037,-0.02277028004640469,,0.026851483383436126,
8,-0.024179045980751823,,-0.007817773002793071,,,,,,0.013287895151289142,,,,,,,-0.0311416566483822,,0.024633191641671104,-0.011678888686684097,0.008215977731643287,,-0.001953426282843118,,,0.014447768167422215,-0.017494136706457546,0.011073872567287424,,,,-0.021384397210941763,,,0.00846108451528993,0.02520914576453892,,-0.019766351746442368,,-0.0013371307095093599,
9,-0.024119260847541124,,0.01477898761014318,,,,,,0.02897517436272956,,,,,,,-0.022269499566765827,,0.03478827854736277,-0.018106198957366537,-0.017012758881223666,,0.007075434103021472,,,0.02978294245393487,-0.00813028507271845,-0.0096663689154739,,,,0.0027372718780087624,,,-0.005750317124815663,-0.0064171906535301915,,-0.03450356519145803,,0.007109096310752072,
