,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-07-01,2008-08-01,2008-09-01,2008-10-01,2008-11-01,2008-12-01,2009-02-01,2009-03-01,2009-04-01,2009-06-01,2009-08-01,2009-09-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-04-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-03-01,2011-05-01,2011-06-01,2011-07-01,2011-09-01,2011-10-01,2011-12-01,2012-01-01,2012-03-01,2012-05-01,2012-06-01,2012-09-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-04-01,2014-05-01,2014-06-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01
0,-0.016036047029057254,0.06327985927035273,0.0682826033616113,-0.03433826938651663,0.17777033079570748,0.2379137266757514,0.1049128147462488,-0.17022427431424525,-0.0010434113856567784,0.01698665269425481,0.17602719827875868,0.08057508293849835,0.03598252791652934,0.016566996562614733,-0.0937796979889125,0.05905631530346023,0.03630907826369656,0.14127559368220177,-0.07064621769837975,0.027113934762379444,0.13061850925826146,0.16281458109880642,0.13776137301563818,0.09800501129027062,-0.057434060261854714,0.03288944097958524,-0.16715859579107128,-0.09340958347986827,0.02586105343445322,0.007916213171647257,0.037981515783624964,0.011059844935246144,-0.01312703434965945,-0.00044196498548565444,-0.0028279157491599705,0.031311336127902045,0.05390030331034712,0.01060776893590365,0.022656661438556824,0.07184502529976156,0.018945843781042804,0.07916780726872874,-0.008468087218014064,-0.037397310697691144,0.010226919802496681,0.07257817373267716,0.026242691201106005,-0.039842844356853924,0.020539584931439592,-0.05801568909959798,-0.09810146584530877,0.05646824303272702,0.010979581345607142,-0.03158848099970557,0.08866529770663734,-0.015175300290807492,0.029150258753049663,0.033988868197212585,0.017539990452944743,-0.0013315884403839462,0.02401972647276368,-0.009255482510588386,0.05268288441213009,0.022095551006390046,-0.009267375223736884,-0.10144144333842142,0.01470781877263505,-0.029524825897355278,-0.010606569193898796,-0.03401894015858753,0.014599537253321415,0.05837427337981538,-0.01606727544548381,-0.04732410542344745,-0.12041774119158077,0.05921242728599774,-0.07545521952163847,0.06527705779328441,-0.02835580753709399,-0.06533106327136906,0.04675719091978836,0.03214561785484005,-0.004835577290957627,0.024988092498531955,0.02562060893104956,-0.016245572496543126,-0.07086611968336887,0.01597858703868278,-0.006801272307718875,0.06424790309762063,0.04179178183544785
1,0.022425222225685104,0.06124683937928266,0.10184144623867253,-0.030218774375989632,,,0.08683584782744891,,0.020501401607081693,0.011070282896605832,0.20361475386730454,0.06617011274487394,-0.03259022039013004,0.06030148165988791,-0.11128355470282258,0.04455113724903992,0.028907650759938175,,-0.07578369782598138,0.07305507134132139,0.035779072142053,0.10024178534802797,0.16883560706808298,,-0.06909829432626313,0.10383423332762654,,-0.038835163554493235,0.0678348537335971,-0.003817184958919917,0.001194718701539088,0.07646175537467181,-0.03621544287963818,0.0009792536213351077,0.007976459442677442,-0.019007224406757395,0.021600551676842272,0.013727582963332985,0.06982705578089465,0.06784998878071757,0.06408182711769328,,-0.02797358364208269,-0.06132067152457721,0.04967051441584225,0.12554123014152285,0.046796042897974566,-0.0669682565162093,0.037504282322894156,-0.1109103766421562,-0.0979434282781142,0.04479774722185326,0.09453080444801829,0.003313671022539655,,-0.02336583325082575,-0.014362970636597083,0.011889023795925158,0.009363409408742918,0.0002020362096644135,0.02009434723651532,0.016385334714607236,0.0493375639260325,0.018553112441530573,-0.019850915426260052,-0.12178502097172306,-0.006469124614318034,-0.027652305882825967,-0.03241245178192331,-0.04301473312673609,-0.013099694825608577,0.03122302625503881,-0.015035499428731836,-0.08737328567673153,-0.1536544478129418,0.020649825882972817,-0.10632759265040992,0.08996776334460099,-0.026781777419168762,-0.06286313648330033,0.014408436624957055,0.059965081800347875,0.06529691454189823,0.06416450864576273,-0.016897041988189976,-0.0264185196621618,-0.06349102686184938,0.08644298681561464,0.03705866653263534,0.050253076068239366,-0.05310057448028793
2,0.0313985378804289,0.053318918968360496,,-0.0015099351038623254,,,0.07934210065807701,,0.06609445675384196,0.021233565425840872,0.24915467165069538,0.06900307221224855,-0.08452237922296169,0.021660284058982793,-0.18753979908779872,0.040987641629752325,0.015561654102600908,,-0.045494134005575226,0.05855336848187731,0.03760473805539721,0.12116993810591126,0.16780223986042886,,-0.09255332656783277,0.119061600004434,,-0.01037796727574225,0.03549854508384964,-0.0397564991288597,0.05583611242056019,,-0.040243713918584056,-0.03336391364454405,0.006437374384224093,-0.04883050109841136,0.031083246052489244,-0.04606713174719257,0.05936303247697872,0.09276452293010928,0.08463933927002909,,-0.0399567012263502,-0.08565505820009689,0.03756901956536485,,0.06244721184537472,-0.09340901877831786,0.04087939190667811,,-0.13061142993577857,0.056781389821704664,,-0.0006596244144887464,,-0.0002928795931129713,-0.03166123701229573,0.023581420401097897,-0.04611448032364063,-0.01898220516760496,-0.02515914875372177,0.02354773260790788,0.042154028037009184,0.01859169847714881,-0.030826755482783685,-0.10863091451826534,-0.0030472431753940654,-0.009678077728501044,-0.04076078193218624,,-0.023292413220371788,0.08954060038380263,-0.014300410150874576,-0.18060583979115563,,0.03157180879372046,,0.07536209270787442,0.023969852841041472,-0.05137600517439189,0.0014356230324192865,0.014027910374754704,,0.0787101475878984,-0.010029777291378217,-0.019604718082295136,-0.08374798197354694,0.014318443234374548,0.03474709516868657,0.0558238773676889,
3,0.008995628856301341,0.04345035025314781,,-0.08538025086027101,,,0.10057601607282596,,0.0713045961496217,0.02537733321511393,0.3077952102123773,0.07186604154347931,-0.08830459155198112,-0.0015422510589342409,,-0.005559659793339389,0.020638880266587556,,-0.021398320344690802,0.13779584846882154,0.08854369772287729,0.13764340150021326,0.1474488872049302,,-0.05849301947016705,0.1850967090702902,,0.015291341033163874,0.10658872734889435,-0.0035270127859607925,0.05849238220204045,,-0.039728273354762145,-0.07345846434439407,0.031952158927704755,-0.08146642458108921,0.0379310849868002,-0.06807009239081463,0.08888019606203823,0.16906149828722494,0.1079006384222847,,-0.0734707964097423,,0.03556488988465478,,0.05569372907760073,,0.04526170519430206,,,0.04203380663149847,,-0.035756748096485325,,0.02557763991532802,-0.002404329249062087,0.009362652482549083,-0.0671278523407901,-0.0018668530673364714,-0.011049404220516534,0.01884238686715145,0.04797679080681139,0.018530077720232185,-0.02451950292252647,-0.10968574792360908,0.01530625874706626,0.02089957843814716,,,-0.05762484619907937,,-0.038701202355446274,,,0.028840076125120184,,0.1373311626934366,0.028078107497993443,-0.0707751532494365,-0.026906277729632944,0.015803173652846336,,0.08412320337533519,-0.03838451511993224,-0.04826474468814901,,0.05351718752739627,0.03322209535423326,0.05443127076348553,
4,-0.0009992679356640721,0.04771686023497823,,-0.03706236362230797,,,0.1043199104987842,,0.09803879973318042,0.12375861532646537,,0.04075897197711864,-0.12217376548188952,-0.07673138390361212,,-0.13177306041127812,0.008774715152170653,,0.03595366766819019,,0.1441184433934124,0.14329004104310705,0.18025467060590383,,0.013961034483488288,,,0.02332916253333739,,-0.007371639523926277,0.0763435460007651,,-0.02377419017273219,-0.075918496383653,-0.026556659871058486,-0.07430811941469084,0.03729523108012334,-0.08199018427743976,,,0.10365646284268237,,-0.09335172098548594,,-0.012945353990406083,,0.09130573418172272,,0.07022051922982264,,,0.04770244123572631,,-0.03455110889362434,,0.05963265519586969,-0.02445010300731809,0.025211029394962448,-0.055191647942829825,-0.02478130839318471,-0.0012985498550275865,-0.0043097717103606215,0.02493837734728732,0.059540814459474234,-0.028121070303342766,-0.09183380771358163,0.008492105507821535,0.003277846097366588,,,,,-0.03991519702610091,,,0.0018542566363510815,,,0.001914917491754764,-0.03931078888685402,-0.020815243701354458,-0.023285717516630555,,0.10242691767552348,0.019975159433718304,-0.04081829272767035,,0.06541150114407542,0.03082991869548568,0.062408705404639164,
5,-0.006202864431749777,0.05621334500633601,,-0.060758387441581796,,,0.11660226342367963,,0.07572111081314992,0.14181221937319233,,0.026662763190905547,,0.01742754385409695,,-0.025779782991730116,-0.04624551000506649,,0.01474894208540345,,0.14932922807629812,0.24530183124906912,0.25404148727494524,,0.07139261681421083,,,0.00870981655652514,,0.011731070270886157,0.036265913755077595,,-0.014593773120146647,-0.054732377324161696,-0.04030048026260857,-0.037161547009688434,0.00643386641686039,,,,0.13879547146968552,,,,0.002497046710290718,,0.08329013640543437,,,,,0.02855776417863254,,-0.006946736555433208,,0.034286857399671966,-0.005260209757179446,-0.00842544637528253,-0.026402649022459812,-0.013568347028789063,0.00032856490305371855,-0.013858174227179276,0.005380270124557995,0.031162255712783526,-0.003416228201014615,-0.07633618170068512,0.003570302122626323,0.01403778548102963,,,,,-0.02403025662490199,,,-0.002488986812756444,,,0.02017072198192693,-0.04936191467235318,-0.03819446287080108,-0.004944228456785549,,,0.09345181830201721,-0.03231008312254868,,0.06192170064513443,0.03805264964447819,0.0675324697021118,
6,0.025076944539613955,0.06233083858491906,,-0.1089770103631702,,,0.05868146798339957,,-0.005159066506772447,0.0762699836913665,,0.02497290429704835,,-0.04950753571163302,,-0.03816706378785062,-0.07351540304495119,,-0.005589229402612972,,0.1641947204249785,,,,0.10710498507523625,,,0.0030148484141498955,,-0.020744107812181056,0.04184899855670876,,0.0003735186888604858,-0.0030136733377541525,-0.014841513759725977,-0.06406245457568183,0.011090614832593104,,,,,,,,-0.05831392082202491,,0.11743729684630555,,,,,0.006402768921542901,,0.021161806352894885,,0.033422710168642844,0.02433783349217311,0.016074133819705128,-0.06142925838944446,-0.005953833946135134,0.010732007650992637,-0.035490649787141226,0.031294770705357244,0.029430588490541254,-0.00024533329506670754,-0.08781341286338584,-0.029045099602565294,-0.027387731866343135,,,,,-0.07461662149253767,,,0.012854289504435013,,,-0.027828606305993375,-0.07653612155225531,-0.0477708134945507,0.0530633589793843,,,,-0.04764886718775596,,0.06446118988587353,0.051363421061284775,,
7,0.06671491933547413,0.017328112176052457,,,,,0.007728218281983779,,0.12160305291739482,0.09639422269150844,,0.046090798443205294,,-0.0368778352339465,,0.0043127567967080616,-0.01706546401327813,,-0.03478517935879388,,0.1500478593254959,,,,,,,0.023377722877500062,,-0.016860977325618975,0.015189067056160965,,-0.016603363360282675,-0.010150292097918623,-0.04334464913085512,-0.09686533337483993,0.008045739084224124,,,,,,,,-0.042571834263265274,,,,,,,0.013006919650130122,,-0.02807784091866994,,-0.02169047838689231,0.02614891242162276,0.011134410052609733,-0.026005033576947056,-0.02430706601863264,-0.005199732210059926,-0.06974956807206167,0.03115932121125642,0.03081602870655864,-0.030451217453829837,-0.06359242839389889,-0.005627426776955602,-0.015452808742716151,,,,,-0.0587807288253841,,,0.029550418491961494,,,-0.05524396564979517,,-0.025748698283520444,0.06276461985804938,,,,-0.008742499324832842,,0.02968664805615591,0.050674307555768294,,
8,,0.029830215679081284,,,,,-0.016929999534690765,,0.11260061060197746,0.1079157880717907,,0.057996812816682564,,-0.0166236748256976,,-0.05266279133773066,0.05409655440375749,,-0.03193037494383688,,0.12290189063910706,,,,,,,0.048394296676251614,,-0.05251485240110476,-0.014371072094431003,,0.0010213690890625848,0.011001223158796147,-0.04791426970995083,-0.10273342018104703,-0.0553117658941078,,,,,,,,-0.050787506618036105,,,,,,,-0.01566106538399481,,0.003492136092914766,,-0.06643915380614196,0.036024872840946465,0.03626662420962734,-0.01930603643636264,-0.024444171734098852,-0.0023954943212345925,,0.05303327969074756,0.043491290836366936,-0.02014576897897058,-0.036306794604619164,-0.06155445453155384,-0.005219724195807629,,,,,-0.09002192049841407,,,-0.02050392496199116,,,-0.05737325369930257,,-0.04024478500535977,0.004187548474417824,,,,-0.025260853211285905,,0.03759139829416265,0.06595435058542165,,
9,,0.030071002090763965,,,,,-0.012144516780987935,,0.05982298552335097,0.1449414311388586,,0.13449881197282387,,-0.0964458064009377,,-0.0917963105332662,0.047985297696958806,,-0.051809032936640076,,0.16915051144647908,,,,,,,0.045105506817241015,,-0.032542105798693655,0.004331744887005495,,0.05319709808609696,0.02905782025560466,-0.053149499940033706,-0.09643782245220134,-0.03544227410254752,,,,,,,,-0.03650755999769828,,,,,,,-0.024387761081951176,,0.006247376993542719,,-0.07396751624324072,0.04267843697160956,0.006323927910064309,0.017890742459059972,-0.013037314297399405,0.004255368417002303,,0.1004691791136354,-0.05701785503160117,-0.011671287353062443,-0.06246052162659943,-0.029822701501529103,-0.02669142846577799,,,,,-0.06794064436274372,,,0.004104451602092496,,,-0.028330640729175904,,-0.07064347367387436,0.029164599391973134,,,,-0.05358106253568007,,0.048589577041790746,,,
