,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-04-01,2020-05-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-02-01,2023-03-01,2023-05-01
0,-0.011536859820814649,-0.03824171780140023,0.0004986375615518845,-0.019492290295653303,0.0032535310225502156,-0.053700450450069326,-0.07654591245692544,0.026200488936305555,-0.00797966721503296,0.0032111984961569195,0.018410549122420183,-0.005390422762722391,0.013006981326104783,-0.022041249143517794,0.015571676373120735,0.008446936507293556,0.017929721375095742,-0.03862598969890996,-0.008584344560870982,0.001770856532206988,0.00946470806003108,0.004959383418722041,0.0704160562853714,0.02766131539537675,-0.021265324010993958,-0.03453728514493126,0.0017212618956536918,0.006005967300063253,-0.027774335765285207,0.013098630215873097,-0.0002834526021013861,-0.02055960881529817,0.01276852071908019,-0.022622414159101045
1,,,0.003129603620565913,,0.004321534165734553,,-0.03958440342592606,0.03525106314536863,-0.01568814499279947,-0.003486791259263544,0.02741942587797902,0.0018557687783180565,0.002399590630178361,,-0.002415625698788171,0.009536698624877049,0.021139731208790202,-0.018916483730599287,-0.012963531766338243,-0.02099689595668841,0.009548041705966792,0.016556436902989913,,,-0.023750809605094847,,0.0080142279637887,-0.01399815529291698,,-0.022387506358509945,0.010602486505766673,,0.011444531208897102,-0.01539486048279548
2,,,-0.016252149648016356,,0.013122793970317348,,-0.06534605329068555,,-0.034585350159395345,0.011284896330253424,,0.017938788689180196,-0.012023927260842338,,0.00672875646527582,-0.007155928648324261,0.026819200624957684,-0.031191693607516724,-0.0038801340523687555,0.012044225878876658,0.010212107063080289,0.000429258602812288,,,-0.02095149760755438,,-0.0011404986542334905,-0.02785040048220927,,-0.008580310376048228,0.03591304899897596,,-0.014775636549211324,0.013038062633889402
3,,,-0.006208786444014569,,0.020546422698054734,,-0.02839361898239101,,,0.015631067277018462,,0.0003629192489886801,-0.011073201403212884,,-0.00733158417925861,-0.012542452473963461,0.16061325358640666,-0.02217697286334186,-0.016321064007429165,0.007319076809747305,0.006647307309782136,-0.00015714624534435284,,,-0.01138959867420758,,-0.024894991497908303,,,-0.06245703370343492,,,-0.009487231703228183,0.021368702550520258
4,,,-0.01878032303849686,,,,-0.006063038348469885,,,0.011842607368435565,,-0.0033405122171281665,0.010479476399829268,,-0.008319206829036863,-0.020340233310597977,,0.016813339187070397,-0.02067739092913179,-0.01611847309297154,0.008298669332753916,0.02618242966028972,,,-0.021022687119893246,,-0.013672031761386982,,,,,,-0.0027478051746495646,0.02959047288911887
5,,,-0.014696625706071442,,,,-0.034245823957860466,,,0.010207165287668407,,-0.024958512754846174,-0.00015569754330035934,,-0.005047876926877026,,,-0.00212914569203726,-0.0052466524695561345,-0.01628105214333342,-0.0212702718737805,0.004309964175698067,,,0.004936899290933938,,-0.013181053152288125,,,,,,-0.024929194757100204,
6,,,-0.01884421398099989,,,,-0.04432402801192481,,,0.026939420404364145,,-0.039659932389494834,-0.0015970992786119576,,0.003599563031251418,,,-0.01986771864521597,-0.0007526465355437439,-0.02113414558275717,0.0002886954955026999,-0.013235536455474595,,,0.006513359860760126,,-0.029126380412011876,,,,,,,
7,,,-0.03418663045955106,,,,-0.05200966807004326,,,,,,-0.008622468604486788,,-0.002519410786162579,,,-0.026919231665976873,-0.000149688526477898,-0.0024891945507619084,-0.0032718765157657703,-0.007505306765868247,,,0.010007432906318392,,,,,,,,,
8,,,-0.04287738568163846,,,,-0.0749036857135108,,,,,,-0.011263703255729562,,0.01225571908863976,,,-0.025759275793686975,-0.00011211118553167143,0.026671763111021374,-0.010947927746545183,0.01175496852891722,,,-0.007443679125816394,,,,,,,,,
9,,,,,,,-0.07648376613596852,,,,,,0.004978669909538214,,0.002564870727905011,,,-0.034182358946071134,-0.010414392397092187,0.055819867377592924,-0.0011834453928079025,-0.00572126778394888,,,0.0029606574584864487,,,,,,,,,
