,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-11-01,2019-01-01,2019-03-01,2019-05-01,2019-06-01,2019-07-01,2019-10-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2021-01-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-08-01,2022-09-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.0013358426308345273,-0.02504438137814735,0.05084623442551811,0.000844899849950842,-0.050791078399623046,-0.024164143381299352,0.025288139910422114,0.022458229913368433,-0.031180974800236072,-0.03336133880970493,0.02931778930656459,0.0020171804380613167,0.006487485744880228,-0.1298618718888631,0.0952996011277154,-0.044156300558767514,0.002694638555681639,-0.010920880890995965,0.06903070865728567,-0.0384516031348221,-5.0705579989429594e-05,-0.018844079026012484,0.0008854798023647525,-0.03730927591859079,-0.001624702982409243,-0.0371150585145088,-0.07309999897203057,-0.03800857664766555,0.005715689314779393,-0.022990550763686057,-0.022781109815128264,0.020757969981755497,0.002364786778930039,0.04704343620756668,-0.02163298718053097,-0.012144410608068812,0.023148051318551577,-0.011347580311680261,-0.014293088785230945,-0.02077038937180209,0.06796171896084324,-0.030492720779992766,0.021402591266430848,-0.011387071339511556,0.017203492148165956,-0.022525135034257904,-0.0059330334559106745
1,-0.015444816895148206,0.06569680604279893,0.03410948867065394,0.0038027975196341934,,-0.05259499283931368,0.002879259073164997,0.012171024680973863,,-0.03139972635781674,,-0.011777564270637253,-0.011499690408993901,,0.1063077220303088,-0.05308282698005362,0.017235554869412528,0.06451051271782737,0.06319820816270094,-0.07657237238740544,-0.029037901972916558,-0.023240836898762218,0.008087546701439186,0.006380225187627153,-0.035700898865993036,,-0.15015889850663722,-0.01606161307362519,0.031824695188477525,-0.03719467009923649,-0.03813668953967442,-0.005413322966055234,0.009065010107004667,,-0.03329207210538776,0.03149199494844934,0.00826105772170771,-0.0018383548971911967,-0.020951543626194002,-0.01998646256383596,,-0.005952381384077832,0.060549848713173926,-0.04487176413562877,0.020613053458550124,-0.016640839381209416,-0.010501447872522829
2,-0.007194139080283657,,0.019778118829041402,0.0028207436720446566,,-0.06160619496741071,0.02054131295997874,0.02421975462924708,,-0.012319192035101345,,-0.03137172575116809,0.026497236320974338,,,,0.0244205014127421,0.0929937618565626,0.06540697221849112,,-0.03442646688074125,-0.009038981947686153,-0.0034614875030636316,0.07718139172001315,,,,-0.018540291882882864,0.03827589850610513,-0.04917806071258046,-0.09703543913469459,0.013287949906213181,4.235722369916317e-05,,,-0.01109654492224621,0.015874750183479502,0.01760584806348764,-0.006719617846762227,-0.04669360451658555,,-0.048150191081394844,,-0.08346028641449543,0.030354545744789675,-0.028643559224092563,-0.02134753606368367
3,-0.025556855090238084,,0.038436289082222574,0.0158294575714919,,-0.040802550544178695,0.0062116616442440264,0.0260206679623165,,-0.017482159296032362,,,,,,,0.02206527092308308,,0.05616835259411035,,-0.018086670068919286,-0.0014036823264444998,0.0038587526850284437,,,,,-0.008600033629102888,,,,0.01084756660636288,0.028981455750124674,,,-0.03294492195224197,0.036046007929196655,0.007492365125600808,-0.0167950320582253,,,-0.03886370078029433,,-0.06687783569377637,0.026157045220578257,-0.019997508295420907,-0.012114400501024192
4,-0.029704380348925197,,0.03580766229144233,0.03808192750484718,,-0.06989550663647814,0.007850298744642048,0.023270465229244586,,-0.005542404077412577,,,,,,,0.016225427196651987,,0.08579143309520343,,-0.054600265545581284,-0.03186848964063449,-0.002528909038690852,,,,,-0.03787504412234932,,,,-0.008028518044220001,0.02554263021032188,,,-0.0017443566502834962,0.0643720222485189,0.01270363714248246,-0.02084724393723847,,,-0.006432248995344558,,-0.06776756210569734,0.06958109285950696,0.031766631557224256,-0.0029224964240264217
5,-0.024706060203290248,,0.033601055867988505,,,,0.0422386826161949,0.01169349450493562,,0.007355415529139764,,,,,,,0.042827889574553524,,,,,-0.02174931085440379,-0.03577665726940249,,,,,-0.007643840824299253,,,,-0.0275513443652472,0.035235342698173744,,,0.021997561690661582,,0.006693134121045885,-0.028264130857484915,,,-0.009956489282385128,,-0.03978387026066599,,0.016546623334271926,-0.018954903955075375
6,-0.02267649898378954,,0.051900238487225636,,,,0.06998491299033183,-0.003756195371590998,,0.0023499787573031394,,,,,,,,,,,,0.01222253500220738,,,,,,-0.02159475044005632,,,,-0.004406670219983089,0.03037795575622204,,,-0.01483433226581532,,0.03399514916005186,,,,-0.06963148480338432,,-0.05454868803548607,,0.0025367248111232144,-0.048746636648593245
7,-0.0039050507051967553,,0.0388271092849613,,,,,0.002594856811339863,,-0.009623313242945963,,,,,,,,,,,,0.013844847433735374,,,,,,-0.0013966714468237607,,,,0.019179549550539576,0.033019848221320425,,,0.013020640874731537,,,,,,,,-0.014036738483810596,,0.018056635740539617,
8,-0.005565526831276868,,0.05352598555961824,,,,,0.027084332384930354,,-0.027177700674615446,,,,,,,,,,,,0.02321353320488706,,,,,,-0.004154412539547736,,,,0.013557002493110426,0.01781788931326278,,,0.018988336388777727,,,,,,,,-0.03364314415898584,,0.006401682222042959,
9,0.015773970948414373,,0.04562727643547043,,,,,0.01656609198004766,,-0.015254975553658179,,,,,,,,,,,,-0.008255317712975607,,,,,,-0.007154699636974349,,,,-0.0020039119519350557,0.012327279124469959,,,0.06637249967073311,,,,,,,,-0.02901273194493481,,0.0476057503352878,
10,0.028260339034134274,,0.06047703061390314,,,,,0.03842508167804137,,-0.014175202138143383,,,,,,,,,,,,-0.018891755484158335,,,,,,0.011678278913555551,,,,-0.01572653848693406,0.026362791527050344,,,,,,,,,,,-0.024061082087193486,,,
