,2022-03-01,2022-04-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-03-01,2023-04-01,2023-05-01
0,-0.026663039166767266,-0.011395791912595321,0.0029234875081076694,0.010613456229048523,0.002266815293443969,-0.02548731996418141,-0.02444776315850916,0.006506891861552511,0.0024132862112735687,0.008349197984041545,0.007557624728551815,-0.008689789879478216,-0.030908236243757603
1,-0.019767037755601624,-0.01290438084116996,0.005594746894463043,0.011615259590144866,-0.007940879944436041,-0.0387401715294966,,-0.011024747262816437,0.006859496012901811,0.00875238943977985,0.01881640426146003,0.006217780276452256,
2,0.004702590062283907,-0.014407170118546198,0.010413732098364381,0.011127838068893503,-0.008479962408554087,,,-0.0013916078491837958,0.02140374998427408,0.01200760039502713,0.011806135968397857,0.00442969370390367,
3,-0.004792211435809435,-0.006823930072353157,0.001635477665446139,0.011594977277790797,-0.01544608895695676,,,-0.02457871507494014,,0.005589331791860719,0.022357430758035868,-0.0016813189655686678,
4,-0.026079851705769652,0.0029535719527942206,0.006707104598278946,0.01671118226003543,-0.009995225097215954,,,-0.018064827444721487,,0.0061751002007515154,,0.007006496165117948,
5,-0.023144576262062344,0.0005507428208382237,0.001936446463476127,0.01698603433070689,-0.011963100117752479,,,-0.02397329151079175,,0.006797746052716214,,0.004493017667370314,
6,-0.02826205376647639,0.014517513174886254,0.009090304336840216,0.02535610169003455,-0.025881662335779154,,,-0.02249234264413147,,0.012411144034827348,,0.0077093970532016165,
7,-0.026619019978620706,0.005601932071410687,0.02081144649411959,,,,,-0.023026890426804503,,0.013189400610219337,,0.012972450899185972,
8,0.012926853432059016,0.002489905017459826,,,,,,-0.018977253720002807,,0.02758418008612562,,0.016649544312383302,
9,0.017289581594305492,0.012341395983744174,,,,,,-0.03087468702969076,,,,0.02190222904505479,
10,0.02177537540231489,0.02353563296247696,,,,,,-0.015578688654220407,,,,,
11,0.013436781769342598,0.001309325885632262,,,,,,-0.010895506470371963,,,,,
12,0.007879110310420323,0.003714405492913464,,,,,,-0.009750272958807926,,,,,
13,-0.0003665254246181249,0.01625357498406199,,,,,,0.0032682474261007677,,,,,
14,-0.01210485013303586,0.013536956090463015,,,,,,-0.0033825363734685254,,,,,
15,-0.0050427673857997846,0.015246273589966997,,,,,,0.01141792680393472,,,,,
16,0.0008842700332696296,0.015712748437412216,,,,,,0.003932676499509569,,,,,
17,-0.00860358114643045,0.012314334214883704,,,,,,-0.0013538918681192946,,,,,
18,-0.002990876436518519,0.006443386118346162,,,,,,0.0003077630100642992,,,,,
19,-0.005278059192676654,0.020175539343131987,,,,,,0.012841012900373538,,,,,
20,0.00496652283198129,0.022281644326986427,,,,,,0.010697689466700133,,,,,
21,0.0226542882584857,0.020289338842149895,,,,,,-0.001591987065294731,,,,,
22,0.01508217756656327,0.010111539555633264,,,,,,0.007999389852061611,,,,,
23,0.020644526019129028,0.007708233651628316,,,,,,-0.002277044329060729,,,,,
24,0.008453440387372613,0.0060725719229908215,,,,,,-0.0074675604108804805,,,,,
25,0.004571256337411178,0.003714986394873776,,,,,,-0.02429624523945506,,,,,
26,0.010477714776427671,0.0010449372035230553,,,,,,-0.01696220694381445,,,,,
27,0.027277701753665173,-0.0013518434584014472,,,,,,-0.02420877650277875,,,,,
28,-0.0013151508347508667,0.012004808747096085,,,,,,-0.017481239331244236,,,,,
29,-0.0025758645509288414,0.0007618292741775612,,,,,,0.002382669920764524,,,,,
30,0.012986519882535852,0.009802875342321382,,,,,,-0.005223640037359534,,,,,
31,0.002241081299114711,0.010551978517011396,,,,,,0.0010427859191226574,,,,,
32,0.004407977983939659,0.011760233703190792,,,,,,-0.005574227768802675,,,,,
33,0.006595232613629598,0.021300047241763043,,,,,,-0.004045716357380602,,,,,
34,0.004521308951066061,0.00866681942350489,,,,,,-2.854287552711554e-05,,,,,
35,-0.0012071291741508894,0.00913735375939373,,,,,,0.011273231038389842,,,,,
36,,0.00880677118037898,,,,,,0.0026320208019265934,,,,,
37,,0.009701427682530905,,,,,,,,,,,
38,,0.009010055449914844,,,,,,,,,,,
