,2014-12-01,2015-01-01,2015-03-01,2015-04-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-05-01,2016-07-01,2016-08-01,2016-11-01,2016-12-01,2017-02-01,2017-03-01,2017-04-01,2017-08-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-02-01,2020-03-01,2020-05-01,2020-06-01,2020-07-01,2020-09-01,2020-11-01,2021-01-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-12-01,2022-01-01,2022-03-01,2022-04-01,2022-06-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.056541015314621745,0.00815709058937708,0.013250227523680547,0.0019993075272091154,0.0073215888914255345,-0.04699820437770752,0.08170026413243336,-0.08488965549081184,-0.019540192017897695,-0.01834307665010959,0.02065213121130205,-0.004709056903062336,0.02510487116253879,0.008444574779731706,0.004561284598578297,0.06091485578428246,0.002199643757349712,0.005679688171592812,-0.00401341174159775,0.0020732920336055116,-0.04350704461392496,-0.02375651542287338,0.0008544012253248745,0.005285453106979698,-0.03673959132508209,-7.175488744515235e-06,0.028638581619725323,0.005256282204598506,-0.018476128613049703,0.0018084879714290736,0.021886488288370476,-0.003212371253101587,-0.0017932040310992825,-0.023242646854227278,-0.04709181821998509,0.035508715412425396,-0.022613138981878222,0.010948392250966776,0.038510257041911355,-0.015210059051029123,0.017311349080155747,-0.03534024062637586,-0.0006628058181563645,0.002672946930337705,-0.015274589969015873,-0.04706350535360482,0.00689197288487664,0.07665228096074994,-0.02774891325139972,-0.013242418295915659,-0.01243251717077598,-0.012656353894669348,0.013854360491219797,-0.01240040553950661,-0.007333729202315897,-0.034303950983300524,0.01129696661792054,0.017975790498464983,0.008756243438000855,-0.0008880129702664163,0.0026810062117137434,0.04350858036129779,0.014498260378619454,0.027725655902468338,-0.0036532038473906514,0.002479166159750079,-0.04266077991651329,-0.030498244924726914,-0.012519900835494813,-0.017948684038993967,0.011656808223592385,-0.03721856084807362,-0.029326799240454893,-0.051101315595171726,-0.03112843654680164
1,,0.0077662968344451855,0.0389810400794488,-0.06426908308100154,-0.0415437870620563,-0.06472318710342617,0.1117703928229612,,-0.015560967056059027,-0.0116305981327538,-0.002847447533258385,-0.026250428541226167,0.031327188642222836,0.003526534506343326,0.02501539177850498,,-0.022861385686615332,0.012861452929701755,-0.016517151270339703,-0.03907082717909027,-0.04638530985294764,-0.01805302155722277,-0.006148654194968017,0.03640982614070509,-0.07036749528314834,-0.00765551008540033,,0.008438909239496084,-0.031685633845651484,0.04648029993800096,-0.03101352772126953,0.007064537094087164,0.029633087125278568,-0.010842575552893141,,,-6.524113377137652e-05,-0.000301615885567319,,-0.012114527070575143,-0.005241546710214262,,-0.008581188602108547,0.026345487901301645,-0.01874104662047471,,-0.013714303450549803,,-0.01655175219807825,0.004547223974223247,-0.04759016486745393,-0.04310750131290009,0.038060308132095155,-0.00021601986468455792,-0.00294196623470544,,0.012788093491900437,0.02876373841013824,-0.0031174682152372846,-0.004077923077501655,0.01439922741399835,0.04316697888006393,0.039837924741764175,,0.0009387146936139512,-0.002167075555361553,-0.05173143540807423,-0.009885500761896149,-0.011465467071140711,0.009398168605184498,0.004499803350507925,,,,
2,,0.006907077128597283,0.08484958945381704,-0.10060879464790862,-0.05083604614688042,,0.06261656255036385,,-0.008828127474604486,-0.03811322571969811,-0.03438932729014066,,0.023526361551421182,0.020324117354293847,0.03955292160700319,,-0.031760898367309665,0.0018299804757275773,-0.00933951606569261,,-0.06763076861439288,-0.015068468780270461,-0.0016774821800593642,0.04068488840808371,,-0.019651337836100957,,0.017244326101087726,-0.06402218475447752,,-0.016222795946776003,0.015411208546406652,0.016358489504676665,-0.003668079072845387,,,-0.0022766063553714133,0.011762381362529162,,-0.008838510235158914,0.005644035898588751,,-0.029365266818452973,,-0.021520250231924498,,-0.023166604069047914,,-0.024874209087454524,-0.022154450957822203,-0.04244299400087348,0.0019250676977216052,0.030870992912399142,-0.004989377684693874,-0.0013114703877628031,,-0.008695532628232555,0.03602188844238552,-0.014726484364825154,-0.015330631617667567,0.01081139692037647,0.05501025152206873,0.03294362263478634,,-0.0018006759682109852,-0.01857645856273571,-0.041142364079203464,0.026455329530682137,-0.010247592512230952,0.022976789011315724,-0.013556502899851886,,,,
3,,0.00784074551540792,,,-0.022849754576653503,,0.043450485229456604,,-0.017660314273441724,-0.04584189811751571,-0.0442046869908056,,0.033828853436652206,0.0226150374452474,0.043733002016859146,,0.010754789850487168,-0.0011519252625493692,-0.03043136913546407,,,-0.02391256590017088,0.01712821072915327,0.06681642774955954,,-0.04200658529516854,,-0.0021320544730842883,,,-0.024219507878145752,0.01973721058454192,0.0334167374401062,-0.006137775422719205,,,-0.030568278259286874,-0.005146777553076021,,0.006492722356018277,-0.003212029437999142,,,,-0.02198426947047394,,,,-0.02395414100061366,0.006526854621752509,-0.06610287820569871,-0.042846098553023015,0.0268544779884623,-0.004051724189050976,-0.006565175499458675,,-0.010432440001033633,,0.004720825467162015,,0.01688178948083996,,0.034937045822849955,,0.007454587920823208,-0.013140350713960913,-0.0697200755860301,0.005256002574936358,-0.04965992373750261,0.013011178671062495,-0.01546717894152927,,,,
4,,0.006145665231890085,,,-0.015388163515866804,,0.016189331093325876,,-0.01633485675212132,-0.0437660296022635,,,0.055619977373052354,0.04595405522942664,,,0.013373595816906114,0.016913323053218132,-0.04190075384530578,,,-0.014454731599892856,-0.023063907777797432,,,-0.034960858636174486,,-0.006991802979475992,,,-0.038786718620111404,0.04853954255331505,0.03394142314406556,-0.01269189273741178,,,,0.022724234291232825,,0.010468211075492562,-0.02019315237726449,,,,-0.008613864294863438,,,,-0.048694643670240456,0.03566983920470568,,-0.023873387615350516,0.012748181482068244,0.00010119449446177597,-0.014207465374200368,,-0.021127915458298868,,-0.003413989309433596,,,,0.038913687101219896,,0.0006943673780319681,-0.032627571633840224,,0.020723910919025312,,0.003609317691171565,0.001948746771386567,,,,
5,,0.006957639905622592,,,-0.009313159991258146,,0.0629145469836998,,-0.017551603692769646,-0.10317006587869182,,,,,,,0.001209006109909705,0.02412812408875631,,,,-0.01671596025054045,-0.0027899398926578556,,,-0.025284640724384744,,0.02095571883327496,,,,,0.026133212674175788,-0.03976440574883444,,,,0.03741915850720279,,0.03042932139059218,-0.021414556147137276,,,,-0.01594744467507314,,,,,0.04961820921801108,,0.01906290657498344,-0.004795507920529296,0.0044131228394594935,-0.012419687940583568,,,,0.0010683564508906507,,,,0.03307058266831353,,-0.01596338863803326,,,0.05952644440073923,,0.002912109678899988,-0.01921049991441981,,,,
6,,0.006590336309104217,,,0.003649421020569754,,0.0501367492219571,,-0.014207512490218566,,,,,,,,0.021337657707355184,0.021762273088038242,,,,-0.0022372734144724404,0.013770460163866183,,,6.871823953069622e-05,,0.005560386292100539,,,,,0.029824935170302158,,,,,,,,-0.01993491442857165,,,,-0.014788163514384722,,,,,,,0.010420853838879918,-0.008624403158316252,0.002267321300531311,-0.025481504400792776,,,,-0.01832193695242612,,,,0.03409856286870161,,-0.01487184593581814,,,,,0.01298045115879809,-0.0075122621338428175,,,,
7,,0.006867157340752161,,,-0.00154787880446694,,0.02489422564000865,,-0.03405494296572398,,,,,,,,0.01095900308363884,0.02635596475330093,,,,0.018186529936011997,0.042279899675795374,,,0.008766557658012708,,0.006777684618642255,,,,,0.037174506477511304,,,,,,,,-0.02244117825854497,,,,0.007496767387598302,,,,,,,-0.0002597569622899698,-0.022082206124952375,0.002359191879074629,,,,,-0.019896082284788008,,,,0.04701417537619901,,-0.001252095442325185,,,,,0.03948071699728084,-0.01185263428284511,,,,
8,,0.00706940118364896,,,0.006480169007076597,,-0.0018890741155628277,,-0.04365844617673886,,,,,,,,0.03664066755364681,0.03568304489016816,,,,0.028709539267607553,,,,-0.0008642042027888763,,-0.003943089289945245,,,,,-0.004769326971728827,,,,,,,,-0.04055911867723205,,,,0.040102503582677196,,,,,,,-0.007193357238759912,-0.033152038287898034,0.05544113275809215,,,,,-0.017673354068094227,,,,0.04685544667100672,,-0.024240499277253358,,,,,,-0.0005108534129947273,,,,
9,,0.006350717780652992,,,-0.009006117906362299,,-0.022215000578053257,,,,,,,,,,0.0027015472551510378,0.03410891779336245,,,,0.017498920046222555,,,,-0.01645881102420077,,-0.025622375574584133,,,,,0.024122566129983536,,,,,,,,,,,,,,,,,,,-0.006509865818791649,-0.04955441669319871,0.043620109762959824,,,,,-0.003650397870171407,,,,0.04925242093239568,,,,,,,,0.0027892837910408197,,,,
10,,0.005956553536899278,,,-0.01227451824543424,,-0.04378460893926883,,,,,,,,,,-0.018151873685641196,0.044564581569613626,,,,0.002424739880813487,,,,-0.019973628818341194,,,,,,,0.03314405213943772,,,,,,,,,,,,,,,,,,,0.036394354479587054,,0.05399090585723054,,,,,-0.00586096002405645,,,,,,,,,,,,-0.02405399428806554,,,,
11,,0.006438584574649742,,,0.01637942395535097,,-0.06712752919775689,,,,,,,,,,-0.017221336859595038,0.02334624688134257,,,,-0.006397431948703236,,,,-0.013604942152246835,,,,,,,0.0017641769346448122,,,,,,,,,,,,,,,,,,,0.014970571718528891,,0.04003736973660965,,,,,-0.008066566183730917,,,,,,,,,,,,-0.018984270313719964,,,,
12,,0.007702479267574169,,,0.04918463840074061,,-0.025984057415114226,,,,,,,,,,-0.02749425924649218,0.04266363876863144,,,,0.013516316088760139,,,,-0.004689800967014879,,,,,,,0.030379830246075823,,,,,,,,,,,,,,,,,,,-0.004082049686518374,,0.05503728587174761,,,,,-0.023627054006235326,,,,,,,,,,,,-0.01750426115579362,,,,
13,,0.007601426456757654,,,0.03642656543402367,,-0.045313310271145824,,,,,,,,,,-0.009023852852258152,0.05261022935719639,,,,-0.007756100071616867,,,,-0.035322995401009916,,,,,,,-0.004287736108938844,,,,,,,,,,,,,,,,,,,0.049659012883150666,,0.04144781071422132,,,,,,,,,,,,,,,,,-0.028321663480247228,,,,
14,,0.009230322847914696,,,0.009225317084537554,,-0.017810468688209014,,,,,,,,,,-0.03349124187756569,,,,,-0.007734976946089045,,,,-0.07552065838926358,,,,,,,0.00919012966015309,,,,,,,,,,,,,,,,,,,,,0.015290047489512126,,,,,,,,,,,,,,,,,-0.00045761884374107,,,,
15,,0.06030333286438072,,,0.089111513247353,,-0.053278857362412335,,,,,,,,,,-0.02678826474605689,,,,,0.033922614311117094,,,,,,,,,,,0.006265688283408899,,,,,,,,,,,,,,,,,,,,,-0.007123151493607427,,,,,,,,,,,,,,,,,-0.010171084624603033,,,,
16,,,,,0.1789073399385659,,-0.08621687844545844,,,,,,,,,,-0.018480175140841215,,,,,0.0598930756907472,,,,,,,,,,,-0.006993381172334168,,,,,,,,,,,,,,,,,,,,,-0.014965888780860137,,,,,,,,,,,,,,,,,-0.005307589228801035,,,,
17,,,,,,,-0.05586867478706825,,,,,,,,,,-0.004818712711291084,,,,,,,,,,,,,,,,-0.006795149331435546,,,,,,,,,,,,,,,,,,,,,-0.030741475565349008,,,,,,,,,,,,,,,,,-0.024798372274263958,,,,
18,,,,,,,-0.06464912693830627,,,,,,,,,,-0.06322325376211646,,,,,,,,,,,,,,,,-0.005040164296884253,,,,,,,,,,,,,,,,,,,,,-0.01237057991491497,,,,,,,,,,,,,,,,,-0.019962445424240194,,,,
19,,,,,,,-0.13636827572367416,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012863079605898164,,,,,,,,,,,,,,,,,,,,,-0.039660539481721546,,,,,,,,,,,,,,,,,-0.030163700543950345,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0055810759092023154,,,,,,,,,,,,,,,,,,,,,-0.009956037693754638,,,,,,,,,,,,,,,,,-0.050226147399752286,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.018625683251999536,,,,,,,,,,,,,,,,,,,,,-0.006332161932951941,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.017019947962393367,,,,,,,,,,,,,,,,,,,,,-0.00778055886468465,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00828493581766665,,,,,,,,,,,,,,,,,,,,,-0.009287729010723389,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007329369412882869,,,,,,,,,,,,,,,,,,,,,-0.002747394401577896,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013236800867960419,,,,,,,,,,,,,,,,,,,,,0.0021396405080653658,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.022267489980459132,,,,,,,,,,,,,,,,,,,,,0.014224107766669158,,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05224986644276619,,,,,,,,,,,,,,,,,,,,,0.017251631547337443,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.021582906335430474,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016184605565098265,,,,,,,,,,,,,,,,,,,,,
