,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.4665952569234665,0.03954570593962681,-0.000799500299946816,-0.0006715336960478189,-0.009594003599361788,-0.008058404352573826,-0.000799500299946816,-0.0006715336960478189,0.7704732744723695,0.09565968850617966,264.1071593501178,2563.073563698762,2827.18072304888,2.89208585941924,-0.10124911606762453
1,1,2,0.01642069944122595,0.0012740990661091335,-0.0003353003833039,-0.000275753267423991,-0.004023604599646801,-0.003309039209087892,-0.0006706007666078,-0.000551506534847982,0.7849399086404326,0.10517563828831125,265.0393107084502,2573.384859667799,2838.424170376249,0.5948465765276951,-0.07469574384378386
2,1,3,0.0022094687362242097,-0.0005039853689107287,-0.0002539965187005094,-0.00025549724930570974,-0.0030479582244061125,-0.003065966991668518,-0.0007619895561015281,-0.0007664917479171295,0.7903009804683128,0.10892125131819876,265.42699120081653,2580.9621883564237,2846.389179557241,0.19127603608300162,-0.0873127433517868
3,1,4,0.0008986274434084152,-0.0004865238915666224,-9.807293206833598e-06,-0.00021361613638411233,-0.00011768751848200124,-0.002563393636609347,-3.9229172827334394e-05,-0.0008544645455364493,0.7979997428004864,0.1112057939412199,265.41520695356274,2593.9610722244506,2859.3762791780136,0.11420343412008448,-0.0037319947619475786
4,1,5,-0.00019043200285422,2.8141375146083513e-05,-0.00021198214336536238,-1.388977699261908e-05,-0.002543785720384347,-0.00016667732391142885,-0.0010599107168268117,-6.944888496309569e-05,0.8054376133578753,0.11691545624953045,264.00558866786906,2616.4002760740577,2880.4058647419265,-0.027947364716092552,-0.07513150487267141
5,1,6,-0.00018550049084873482,3.30238572224188e-05,-0.00016057761230782471,3.1680890781162e-06,-0.0019269313476938967,3.80170689373946e-05,-0.0009634656738469483,1.9008534468697068e-05,0.804084205345468,0.1146086526982296,263.03879356118256,2619.9795452869057,2883.018338848088,-0.038515596717902806,-0.06695625389769069
6,1,7,-0.00018261028379472954,8.575953568644246e-05,-0.00014290200327409414,4.284756731190779e-05,-0.0017148240392891288,0.0005141708077428935,-0.0010003140229186587,0.00029993297118335475,0.7936892131445075,0.1105118853982231,263.59524851959554,2600.875886491629,2864.4711350112248,-0.05142746828530057,-0.0691662388891544
7,1,8,-0.00020628133067966749,6.573451497274171e-05,-0.00015704282931688253,3.995182493055475e-05,-0.0018845139518025905,0.00047942189916665715,-0.0012563426345350603,0.000319614599444438,0.7953938250277003,0.10978998167354091,263.2188571926789,2611.771774715366,2874.9906319080455,-0.07553433101752528,-0.08638914544145744
8,1,9,-0.00027837218836828764,2.7309004288639728e-05,-0.00021880158338528002,1.8378119567475776e-05,-0.00262561900062336,0.00022053743480970924,-0.0019692142504675204,0.00016540307610728202,0.7953829779438708,0.11194509842013112,263.0089697097591,2615.369487011124,2878.3784567208827,-0.12762381588819643,-0.13386658445347271
9,1,10,-0.0005994332494625897,-0.00017009938479734928,-0.0005041652076535777,-0.00014259906422154478,-0.0060499824918429325,-0.0017111887706585376,-0.005041652076535778,-0.001425990642215448,0.7826508570164113,0.10516508594606717,260.86158992675354,2598.7584200965744,2859.620010023328,-0.5052992276466753,-0.5097100964731678
10,1,11,-0.0005147199004880063,-0.00013264821201810606,-0.000473614967218053,-0.0001219201773283392,-0.005683379606616637,-0.0014630421279400701,-0.005209764639398584,-0.001341121950611731,0.7876965645638128,0.10734523757098043,261.4988559743278,2596.252039276853,2857.7508952511807,-0.5217910556981153,-0.523625158160371
11,1,12,-0.0003928682498539604,-0.00012119887418113116,-0.0003928682498539602,-0.00012119887418113037,-0.004714418998247523,-0.0014543864901735647,-0.004714418998247523,-0.0014543864901735647,0.7927105275379268,0.11252405301404762,262.86255869517794,2583.6239250018075,2846.4864836969855,-0.447192062046751,-0.4471920620467513
12,2,1,0.5813231345283926,0.03064154149620368,0.00234018490185889,-0.0013422548336695377,0.02808221882230669,-0.016107058004034457,0.00234018490185889,-0.0013422548336695377,0.8191651683838862,0.0871831108241071,273.8835229669107,2541.297603295134,2815.181126262045,5.098831750174214,0.2777675981282538
13,2,2,0.03402453459960194,-0.0006673340093557121,0.0017588273515005564,-0.000617097408695872,0.021105928218006678,-0.007405168904350464,0.003517654703001113,-0.001234194817391744,0.8463999078725372,0.10842150929484,277.0975031497234,2574.7647827849105,2851.8622859346337,1.2224401946600407,0.3755336377745125
14,2,3,0.009493927717082915,-0.0007138811721733345,0.0012681924298413721,-0.000331645418068664,0.015218309158096464,-0.003979745016823968,0.003804577289524116,-0.000994936254205992,0.8519202622279866,0.11236329555097893,278.1060786493539,2583.665939712631,2861.772018361986,0.7082634105920729,0.3801524512391003
15,2,4,0.004010254799863218,-0.0005981563820559407,0.0009141227692578163,-0.0002582394268898404,0.010969473231093794,-0.003098873122678086,0.003656491077031265,-0.0010329577075593615,0.8581583376618481,0.11338649944171417,278.92830232275156,2593.986517227579,2872.91481955033,0.5128355184061305,0.35080277706258656
16,2,5,0.0018213493744143935,-0.0005517467646170909,0.0005713498287815038,-0.00025687908987359197,0.0068561979453780455,-0.0030825490784831037,0.00285674914390752,-0.00128439544936796,0.8612533992379889,0.11389031042840962,280.7754339382037,2580.917022052956,2861.6924559911595,0.3657123204965461,0.2754041361829771
17,2,6,0.0012936858939941777,-0.0004046600628726524,0.0005508167329574935,-0.0002160969451046319,0.0066098007954899195,-0.0025931633412555836,0.0033049003977449597,-0.0012965816706277918,0.8615008728256636,0.1144578724672978,280.6436546773077,2595.3732864973595,2876.016941174666,0.36086360114452765,0.30743060692401586
18,2,7,0.0009352493058048089,-0.0003888580359526918,0.0004924694203872928,-0.00023428567717474343,0.005909633044647515,-0.002811428126096921,0.0034472859427110503,-0.0016399997402232035,0.8592981853721903,0.11352285812725545,280.25364389753025,2599.127957776538,2879.3816016740684,0.344486667214878,0.3110665774888736
19,2,8,0.000560426667998504,-0.00032573284008784295,0.0003444320589032939,-0.00022125756357912758,0.004133184706839527,-0.002655090762949532,0.0027554564712263512,-0.0017700605086330206,0.8577112962264164,0.11447108399809797,278.98824010303287,2608.0851553603234,2887.073395463357,0.2594797191246771,0.23922205609824831
20,2,9,0.000496486823989106,-0.0002539935840084429,0.0003570011162577051,-0.0001926793700759263,0.004284013395092461,-0.002312152440911116,0.0032130100463193456,-0.001734114330683337,0.8558703173904862,0.11272038385135175,278.3829208234859,2614.378962845106,2892.7618836685924,0.2877262234461609,0.27587427207490833
21,2,10,0.0001743779772291636,-0.00018730018898578896,0.00013772055029871827,-0.0001571455328149271,0.0016526466035846192,-0.0018857463937791256,0.0013772055029871828,-0.0015714553281492712,0.8557605567288306,0.11672127457870388,277.6767389271044,2612.236078117071,2889.912817044175,0.126368008108143,0.11976335092943975
