,2011-05-01,2011-08-01,2011-10-01,2012-12-01,2013-01-01,2013-04-01,2013-07-01,2013-10-01,2013-12-01,2014-02-01,2014-09-01
0,-0.002241520636097949,-0.016382567475942578,0.015594533464015292,0.020325101701418546,-0.027205113807977133,0.012504089951563602,0.01338934465209407,-0.0074316573957808885,0.008160641352089382,0.023176702095632606,-0.011931498450339362
1,-0.0037066175145592517,-0.006273341780708153,-0.016073950629658107,,-0.03491400439130249,0.010865253290557098,-0.01492246004219977,0.014479130402835327,-0.009791071518921779,0.018927619557254083,-0.017158661344067738
2,-0.017640732712770113,0.01043065882432015,-0.009261885571302475,,-0.032813273152628,0.0026880972734646402,0.0013037795337829117,-0.002297159189460274,-0.021582695106798333,0.015249530430800462,-0.00016016073720503954
3,,0.017032789636554524,-0.02786316552912682,,-0.03503648101039397,-0.006082669846975142,-0.03094086394166773,0.013030862466966386,-0.011930391516033367,0.018446274424435583,-0.009225651113896394
4,,0.05945288698228435,-0.037084199679564556,,-0.042017574731985474,-0.011233061962805602,-0.027259860953229076,0.03928408465084843,-0.019633511264220527,-0.013537704127099204,-0.021460520751078516
5,,,-0.05051987446385109,,,0.010980376108386425,-0.015163077210773146,0.031636056170417426,-0.0425589577018779,-0.022923029120221372,-0.03881105432082599
6,,,,,,-0.0015769292966336668,-0.06168294602559543,0.003769124599523277,,-0.01749606014827254,-0.035187699160529995
7,,,,,,0.007834060633472584,,-0.005405454089190798,,0.003392861647372847,-0.05375794300463621
8,,,,,,0.010072029860553,,0.01797669634128196,,-0.012866241054721783,
9,,,,,,0.013367806766245272,,-0.00130556361010159,,-0.03712422742475807,
10,,,,,,0.00738822585031218,,0.03188670199831245,,,
11,,,,,,-0.0372879292356576,,0.05004534778486169,,,
