,2019-07-01,2020-09-01,2020-10-01,2020-12-01,2021-04-01,2021-09-01,2021-10-01,2021-11-01,2022-02-01,2022-04-01,2022-06-01,2022-07-01,2022-09-01,2023-01-01,2023-03-01
0,0.0188307000749921,0.033748580857603905,0.029300327240406432,0.02420104074927165,-0.012587953838473442,-0.0006637717999735671,-0.007020041977235714,0.011150623470427945,-0.0006910065977925317,-0.02815143728735192,0.021962995863618218,0.009463148325869142,0.07681692143500829,-0.006530147385909069,0.006528681740108233
1,-0.02535483535452787,0.022032792756902175,0.04191664737262446,0.013608966149425417,0.016186184634087386,-0.006286224478696756,-0.008771259942342624,-0.019240438884928768,-0.011951411975756665,-0.0228046127383692,0.0016743827166549319,-0.022224628795001422,,-0.00814499191332152,-0.013004227439494365
2,-0.02175894625182906,0.005916159349392824,0.02033754248163433,0.01200883609453296,0.09619579424817948,-0.011745012639546193,-0.008776409334796398,-0.02014373939903491,0.008957330208682945,-0.033127689643275726,-0.006597524515263242,0.04054455487186903,,0.0010221161752802521,-0.021068489164018267
3,-0.04748933409347167,0.013521705911773374,0.01726650906875804,0.005568983384248938,,0.032397272005954214,-0.0036551861736642266,-0.04300757676799849,0.008892630892862075,-0.04736316228463977,-0.03000558302747286,,,0.009750022315781481,-0.03749932807520828
4,,0.01193671310239397,0.02841893000610085,0.006522057560072625,,-0.007490375606399535,-0.0033842093126885686,-0.05207688051619863,0.013491512912919168,-0.05927118305261292,,,,-0.014345175568386659,
5,,-0.0036432547746447774,0.05270950104779537,0.013197707922117274,,0.0032590068152322793,-0.0435452844342219,,0.03523993698604211,,,,,-0.030151410068965157,
6,,-0.04994206005022761,,0.006984089757571699,,0.020719138725483255,,,,,,,,,
7,,-0.04356524367057579,,0.0026863946021871143,,0.015102265354599353,,,,,,,,,
8,,-0.04130186604841013,,0.01301579298615163,,-0.004225012674076822,,,,,,,,,
9,,-0.032859875006326256,,0.016724345650221295,,0.020576671265108093,,,,,,,,,
10,,-0.03845468177409339,,0.023168867426824225,,0.02247260027187714,,,,,,,,,
11,,-0.03787687100199788,,-0.011509389532100567,,0.016917282889336693,,,,,,,,,
12,,-0.028490266284004306,,0.038439081201893543,,0.004396997601154418,,,,,,,,,
13,,-0.04267870703519838,,,,-0.0005591804562934399,,,,,,,,,
14,,-0.023813762614967704,,,,-0.005222363258343243,,,,,,,,,
15,,-0.0005735295574851307,,,,-0.00020019190159326072,,,,,,,,,
16,,-0.011951685991091754,,,,0.000637442530600385,,,,,,,,,
17,,-0.013812534108205377,,,,-0.001432474924738969,,,,,,,,,
18,,0.009087034810491446,,,,0.005186858728060795,,,,,,,,,
19,,0.0413813141919932,,,,-0.016211975557352876,,,,,,,,,
20,,-0.02499885624578102,,,,0.011377270149425467,,,,,,,,,
21,,-0.02533226711620573,,,,0.017311720564848088,,,,,,,,,
22,,-0.040572654836440236,,,,0.020526913719193463,,,,,,,,,
23,,-0.027704879966562235,,,,0.04604458779291365,,,,,,,,,
24,,-0.0023959448704156117,,,,,,,,,,,,,
25,,-0.019604549631223378,,,,,,,,,,,,,
26,,-0.011021564856997568,,,,,,,,,,,,,
27,,0.00038842866303578916,,,,,,,,,,,,,
28,,-0.01342734112898114,,,,,,,,,,,,,
29,,-0.016016394654754684,,,,,,,,,,,,,
30,,-0.027620918842856224,,,,,,,,,,,,,
31,,-0.08377778339922326,,,,,,,,,,,,,
