,2011-05-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-08-01,2012-10-01,2012-11-01,2012-12-01,2013-01-01,2013-04-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-09-01
0,-0.002241520636097949,-0.08166349424873454,-0.016382567475942578,-0.10913400377818583,0.015594533464015292,-0.026321208706596266,0.007885137200939418,0.005154387240393854,-0.06478232411333806,0.07322362502278779,0.008710998863181274,0.04109767313501589,0.04907751704238983,0.0257080106488341,-0.017298501332219107,0.020325101701418546,-0.027205113807977133,0.012504089951563602,0.061955628094982895,0.01338934465209407,-0.061560702968496694,0.014807807904171577,-0.0074316573957808885,0.03601650505844617,0.008160641352089382,-0.009107214823899534,0.023176702095632606,-0.06457453552580272,-0.09898515166500133,-0.023323320424264438,0.06411208751435193,-0.03456318191132013,-0.011931498450339362
1,-0.0037066175145592517,-0.14130677229380584,-0.006273341780708153,,-0.016073950629658107,-0.05604607622437019,0.039583898348303226,-0.007021060202847096,-0.02072697837198678,,-0.011775613890225856,0.06896466369432686,-0.013277528509131109,0.009314944394878566,-0.03276191961323516,,-0.03491400439130249,0.010865253290557098,,-0.01492246004219977,-0.0601928916399036,0.011476243366558059,0.014479130402835327,0.07306516248298583,-0.009791071518921779,-0.014156121966836688,0.018927619557254083,-0.04399398204859306,,-0.006039031024506869,,-0.01808456593517782,-0.017158661344067738
2,-0.017640732712770113,,0.01043065882432015,,-0.009261885571302475,-0.06623859370970919,,-0.001135406272298578,-0.04019707832329811,,-0.0054650180849220575,,0.02614894784183086,0.03899846450597888,,,-0.032813273152628,0.0026880972734646402,,0.0013037795337829117,-0.059814021323832844,-0.0046760455696528425,-0.002297159189460274,,-0.021582695106798333,-0.024229600531318507,0.015249530430800462,-0.05277594015246434,,0.033559740987035624,,0.0018407980161896376,-0.00016016073720503954
3,,,0.017032789636554524,,-0.02786316552912682,,,0.08838043387230199,-0.06600733167234552,,-0.04505573412978059,,0.008211228480256239,0.05529846847372655,,,-0.03503648101039397,-0.006082669846975142,,-0.03094086394166773,-0.05772548509597131,-0.029256058040204147,0.013030862466966386,,-0.011930391516033367,-0.02756416175834908,0.018446274424435583,-0.04279861713900335,,0.005797832106437362,,-0.013798674372544895,-0.009225651113896394
4,,,0.05945288698228435,,-0.037084199679564556,,,,-0.09977978581166047,,-0.014919271808750523,,-0.011820711246267379,,,,-0.042017574731985474,-0.011233061962805602,,-0.027259860953229076,-0.06251156688661419,,0.03928408465084843,,-0.019633511264220527,-0.01803064410712829,-0.013537704127099204,-0.13818183340731016,,0.026864861889031033,,0.011316992887023147,-0.021460520751078516
5,,,,,-0.05051987446385109,,,,,,0.011642121446509002,,-0.014692575766484417,,,,,0.010980376108386425,,-0.015163077210773146,-0.09734206265104606,,0.031636056170417426,,-0.0425589577018779,0.008469526242971925,-0.022923029120221372,,,0.03939931652061546,,-0.0046324011380747265,-0.03881105432082599
6,,,,,,,,,,,0.03499009769845962,,-0.021504655181281862,,,,,-0.0015769292966336668,,-0.06168294602559543,,,0.003769124599523277,,,-0.026329993367151472,-0.01749606014827254,,,0.03432750744086022,,0.011944986451347006,-0.035187699160529995
7,,,,,,,,,,,0.028500841794606657,,-0.05243503104371783,,,,,0.007834060633472584,,,,,-0.005405454089190798,,,-0.038633792615917706,0.003392861647372847,,,0.035960829430885966,,0.040814870221108634,-0.05375794300463621
8,,,,,,,,,,,0.025506360678642537,,-0.02699118299323011,,,,,0.010072029860553,,,,,0.01797669634128196,,,-0.024078089210528564,-0.012866241054721783,,,0.03129254374931101,,0.044320859691275416,
9,,,,,,,,,,,0.0029326786526606696,,0.00426792763188466,,,,,0.013367806766245272,,,,,-0.00130556361010159,,,-0.07367877550976498,-0.03712422742475807,,,0.03487317961999459,,0.04813588996586482,
10,,,,,,,,,,,0.012258199716111307,,0.018659228228472102,,,,,0.00738822585031218,,,,,0.03188670199831245,,,,,,,0.06444080336272773,,0.0368654796701442,
11,,,,,,,,,,,-0.033558682373705295,,0.06540945352019367,,,,,-0.0372879292356576,,,,,0.05004534778486169,,,,,,,,,0.04792375911063651,
12,,,,,,,,,,,-0.04175108476860956,,,,,,,,,,,,,,,,,,,,,0.05150741764683886,
13,,,,,,,,,,,-0.037631716476830945,,,,,,,,,,,,,,,,,,,,,0.07230098615721658,
14,,,,,,,,,,,0.0008130515646627146,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,-0.0005921614362440764,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,0.026811728037840155,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,0.051405624575505016,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,0.06870198741212441,,,,,,,,,,,,,,,,,,,,,,
