,2002-06-01,2002-07-01,2002-08-01,2002-09-01,2002-10-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-05-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-11-01,2003-12-01,2004-01-01,2004-03-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-05-01,2005-06-01,2005-09-01,2005-11-01,2006-03-01,2006-04-01,2006-06-01,2006-07-01,2006-08-01,2006-09-01,2006-11-01,2006-12-01,2007-01-01,2007-07-01,2007-08-01,2007-09-01,2007-10-01,2007-11-01,2007-12-01,2008-04-01,2008-05-01,2008-06-01,2008-08-01,2008-10-01,2008-11-01,2008-12-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-07-01,2009-08-01,2009-10-01,2009-12-01,2010-01-01,2010-02-01,2010-04-01,2010-05-01,2010-06-01,2010-07-01,2010-09-01,2010-10-01,2010-11-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-06-01,2011-07-01,2011-08-01,2011-10-01,2011-12-01,2012-02-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-11-01,2012-12-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-11-01,2013-12-01,2014-01-01,2014-02-01,2014-03-01,2014-04-01,2014-05-01,2014-06-01,2014-07-01,2014-08-01
0,0.03466463551366883,0.025130650214826744,0.03227290598364352,-0.06837330050603097,0.09146332638158872,0.03852838947253656,0.11378285857639425,0.015654150242793152,-0.07021059346594849,0.07431346902433322,0.006867621929912415,-0.015905819809276522,0.16242968781943745,0.028398918198376588,0.03966937393768877,-0.023631286673014285,0.007144978489626919,0.056646067341594275,-0.009443442329094331,0.013210830310054433,-0.0038407014570165376,-0.039954584467160936,0.06922747574071675,0.03617702080351942,0.03302110412328174,0.0469553971913661,-0.005427042003474547,0.03591747537858003,0.003366361412417751,-0.0021257261935829774,-0.014659662649336713,0.019791130878766383,0.06611011553556634,-0.03403717765224856,-0.010137421926897705,0.07423038060240639,-0.05932503482177687,0.004234395442658023,0.008145166739985221,-0.019991171751795767,0.016655649840978448,-0.028932386889055195,-0.004033790333987763,-0.04892904024515854,0.04429936742400509,0.13119604258406525,-0.010496509607150983,0.14015437565795974,-0.03327985604826811,-0.016138750286906672,0.05873069186943347,0.019694151664059856,0.011223822463808375,0.20435487219706072,0.017295436164477707,0.12110404454946022,0.05578174376662037,0.011921187814836198,0.05791743987886955,-0.026499752531489396,0.017203068302399593,0.018566891101151395,-0.02045364005908734,-0.024467213775494656,-0.018656242017252467,0.007917425805718192,0.03994055574154842,0.07414926063151883,-0.045647575415092234,-0.03545885347223399,0.07227592499622659,-0.0341787393165518,0.003430965195140523,-0.04137232274266056,0.026035523898757518,0.08117317153120762,0.03215169717484301,0.03060774071499539,-0.012579372926329047,0.06011521660605634,-0.0010801316745374656,-0.02189182869865114,-0.02719466193502207,0.007199822986062365,-0.030922185782392475,0.013750779270275792,0.0037551892403344667,0.019424539074618608,-0.033712501008674955,0.0015484919545629694,0.017057523048930046,-0.03119123384642064,-0.04557638630733818,0.033527662339810305,-0.04611339664217534,0.02754624295877517,-0.007845665799124824,0.028497673090742248,0.0009528397538539624,0.004618771701314639,0.0470778630502362,-0.04089710572130745,0.005516914067367651,-0.10056333777435089,0.045274202685781084,-0.003017861765300278,-0.015744943122892874,-0.017443339325775575
1,0.052069025874128205,0.03984958910955427,0.023155139830564275,-0.1259548114294211,0.0732448525825764,0.0727681753547944,,0.015653529707144953,-0.08267661396928516,0.09257111903035664,0.037553634860685525,-0.012298265516914597,,-0.021475975976746664,0.1380399931787757,-0.047176312305316936,-0.017277143654279348,0.06960093818201862,0.08662932179678995,-0.0901892300328111,0.03787589204904562,-0.014557906331613468,0.1062504864176117,-0.007116952866267845,0.01607675757932614,0.017190420337152457,-0.07058272686918388,0.034808135631569925,0.04935114091955506,-0.005481957693536099,-0.006425197707077501,0.00951452685106724,,-0.0066844537713273144,0.021135049046899113,,-0.05266772831023481,0.00029637137010229964,0.026004130492711663,-0.01678994671915346,0.021274959464914645,0.007433143212360438,-0.021838255972551845,-0.010332910623043645,-0.02728586720963433,,0.05458347208360781,,-0.0847355809557806,0.03318950553627201,0.07255495985961335,-0.0030615614499898136,0.053019024490470024,,-0.09857056988277058,0.11552829966152944,0.04983557474315958,0.056362776221158484,,-0.06191447692796048,0.016622071133210348,-0.006447844193497421,-0.06293501623410336,-0.02768216697250514,0.06267265367836705,0.04711564670434898,-0.02762281143608769,0.07497034935179991,-0.0491472459702651,-0.015154989935127983,0.0630775278821254,-0.030438474995575948,0.011796336226387538,-0.05998338483087551,0.015477116563377358,,0.01025467179695383,0.05519752026293867,-0.010506876326101366,0.06460448133812058,-0.03877993550681014,-0.02046262166178625,-0.06891963856478256,-0.038190417987676195,-0.008820357866157202,0.01736982615910776,0.02888466988259797,0.005468170430908081,,-0.013518603868274859,0.003962066154992838,0.041276768943227626,-0.050694293786338385,0.06731380544559273,-0.052477932003791306,-0.012976245167487077,-0.006336913702834401,0.019564269338992135,0.015262475015983434,-0.007070388392159455,0.0029226038595318027,,0.016207134135073353,-0.10025363635478968,,0.020644929451005822,-0.023595267864032543,
2,0.08528456784597183,0.017227495956683825,0.026881608962339376,,0.06606558628213044,0.03404361779268794,,-0.02686969201604006,-0.04624812562116998,0.07880800588869397,0.03807985999260155,-0.017577495177233615,,-0.09251161169820232,,-0.044537097156647776,-0.014038578304641058,0.14356224686389218,0.1725554551753099,-0.023613074344357443,0.12085864271053182,-0.02409820022440612,,-0.013949240236559579,0.007338307391970611,0.0035571003534595746,,0.049839414701947415,,0.04788326235413698,-0.006791670300010377,-0.010655089203072343,,-0.049450389941531725,0.008176132095479627,,-0.04088063737592584,0.017670783464780904,0.04344573156309561,-0.012644820346150887,0.016982346768791512,0.03365743584185443,0.02811418178456604,-0.04500120386449602,-0.0007101954880623929,,0.08650966897010104,,-0.11746260711785617,0.040296155192466904,0.05790455181768284,-0.0023504701280145923,0.007916922563013795,,-0.04284664065669075,0.1784874003839183,0.02230533404720436,,,-0.06939194944423743,-0.05804205257330608,-0.037322536326761746,-0.06600374672913922,-0.02028539356095349,,,-0.025520264476767363,0.0680873240061608,,-0.01758720690323079,0.10558937853304506,-0.04354767243470947,0.037549536031016295,-0.10073604784685308,0.04386339171632336,,-0.07573574200593924,0.06407418463556303,-0.06222997117427331,0.04324294212484858,0.0014190994174412275,-0.026780054122726327,,-0.06427252818146822,0.011824130095352103,0.008691692726706446,-0.008418188946778038,0.005907415507374392,,-0.01037796973846028,-0.0220690012171032,,-0.05386306034571797,,,-0.0407040866330044,0.017153383303868175,0.008775185410092368,-0.028343657044493376,0.00893681670076818,-0.007567307795892875,,-0.03938366750109523,-0.11494162749279546,,0.03957435385915442,-0.027367231747589482,
3,,-0.05739119024801109,0.05024360245471615,,0.06223810093296023,0.04619392634031083,,,-0.01474739289074134,0.14503742684202514,0.032355410892511705,0.010246106453910109,,,,-0.0919265032147526,-0.017277143654279348,,,-0.03733707624780891,,-0.04862234635500107,,0.035890839672998165,0.0281118545164305,0.005070612515852169,,0.07512524672489596,,,0.0017531983794831785,0.0071927326585610185,,,-0.018636700251679184,,-0.06919633600168096,0.03476027567623774,0.04555114687430972,0.02069623438850665,-0.057098003827064314,0.004415018123033576,0.024204298477363828,-0.06054377120585697,-0.005698344554477597,,0.0654892717550486,,-0.12884032302206494,0.030884821953763547,0.03231598645080069,-0.02102600940726118,-0.01907771735884456,,-0.017857917296577153,,0.07829485602106567,,,-0.08012017951447925,-0.06564759992887925,-0.025911324220548426,-0.04926580189261598,-0.05529105684232993,,,-0.055303098542549556,0.07309830311006582,,-0.024911307909715852,,-0.04140821616231083,,,0.10346824954033629,,,0.06627316904083669,,0.060060360030905535,0.06328658556340239,-0.0827380508598683,,,0.010910540258348256,0.02678895656949498,0.0074384867134114074,-0.0021509599980404914,,-0.022623749966189877,-0.009146634619781269,,-0.05555973682320969,,,-0.04752726215086178,-0.0033040516499749373,0.023107551465926912,-0.021908401925179954,0.0009501649416781,-0.006352327990938322,,0.0054280363431606915,-0.10724514989813372,,0.05217814705070989,-0.02436340592679631,
4,,-0.07464304203475614,0.07854588031130416,,0.06395271215197762,0.08366227910456248,,,-0.016584930452857582,,0.05726898018765092,0.04065091127577736,,,,,-0.02823585743256385,,,0.021079891722096455,,-0.000532392184487529,,-0.036558714284045835,0.04053738376217697,-0.0015116016548106792,,,,,0.059053116261384986,0.005128003756399435,,,-0.02608774584330975,,-0.05251413631166546,,0.035761931588515594,0.031320366519582477,-0.035195487063138575,-0.03722467454992451,-0.0344473552365554,,0.05299753962572895,,0.036764886437991695,,,0.013415155712389298,0.015740813384425234,-0.045715116877906414,-0.062147998378336844,,-0.0076169423236294165,,0.11059025735412087,,,-0.08258283951653,-0.052445404678687524,-0.002459951837302299,-0.02916528284792763,-0.022425264613004092,,,,0.038812771199419505,,-0.00400390549177132,,-0.03939559426098782,,,,,,0.10309963124110944,,0.05173621923469707,0.0422981994400895,,,,0.031351495699531995,-0.0004724455520559445,-0.01850901825450979,-9.120010446039828e-05,,-0.011363580613001467,-0.0205124081378385,,-0.018929590469358715,,,,-0.029382867010309788,0.016386562615933853,-0.03596975997399887,-0.019128433272249,-0.023193098294088665,,-0.015838939200193636,-0.13196808123709047,,,-0.0019057769498531663,
5,,-0.06565613726412955,0.09955581252886558,,0.0921667769767055,,,,-0.02889159742363745,,0.05815160222763516,0.0008436439324315259,,,,,0.005942105764529471,,,0.023195359586146935,,0.0013872847633233931,,-0.03656130960831333,0.018727307035898866,0.0036513253061811746,,,,,,-0.016889141921124784,,,-0.012336548322009477,,-0.04274168490274022,,0.06448797222607405,0.011038737360036688,-0.041081979615085196,-0.04813534408708975,-0.03636078194833514,,-0.0037022241314019766,,0.013648304771805453,,,-0.030692338912679057,0.06326781489981048,-0.051692438998673484,0.02541583167273398,,0.018512554709672724,,0.08695042409311826,,,-0.06876251297408009,-0.05611577858747374,-0.009849653176825068,-0.1192026106841495,-0.013633948224686776,,,,0.05777556442682297,,-0.007343186921452194,,-0.024661831997200068,,,,,,,,0.030766346359058616,0.09315450623589472,,,,-0.009640885272928834,-0.0024372355726915984,0.02187558554932867,0.0362074534625374,,0.0002882418737994996,-0.0409854045663296,,-0.018949653555611512,,,,-0.05055532395096218,0.025662181191633104,,0.0034069092520905286,0.011667328280924982,,-0.09114263166143388,-0.13058652273556426,,,-0.01862179874568648,
6,,-0.03538573531186451,,,0.10756224311091134,,,,-0.043832744460437834,,0.08699193293143925,-0.025809002922291935,,,,,0.08136259383128652,,,0.016563472508324573,,-0.010050805652467742,,-0.010153970394374323,-6.311164653327594e-05,-0.03183954346382878,,,,,,-0.0016396683197967832,,,0.02412120131795792,,-0.0781062965907009,,,0.03568692682581398,0.006336858453941385,-0.018908917571936357,-0.009646766324075795,,-0.02824572689625171,,0.0027891690147985315,,,-0.05263396297736786,0.052069326676199346,-0.0350451314343565,-0.010180872500000326,,0.06834120313090297,,-0.08150455608217166,,,-0.05429262000241808,-0.02842728846892406,0.001707302570747693,,0.015691689877127768,,,,0.05402978797585112,,-0.03091015897256444,,-0.025780551956758657,,,,,,,,0.06124763554030732,,,,,0.04054547394389996,-0.0363930153354457,0.006444615508201856,,,0.005391399420282994,,,-0.02100921187889071,,,,,0.026880977886836854,,-0.01704251056384365,0.0017117462942450867,,,-0.0973197791805882,,,-0.02033908389618988,
7,,0.01897980970018942,,,0.12012318104896358,,,,-0.08845414144772912,,0.10909206495803403,-0.05413233001355433,,,,,,,,-0.03730600569366338,,-0.01815559573570913,,0.04370547613794179,0.014289127781877298,-0.0637038774030465,,,,,,-0.033040467820910635,,,0.02129936138928601,,-0.062230410855822704,,,0.05985894236040168,-0.0660966686613862,0.01691069017075142,-0.04896401878739409,,-0.001757336203697779,,-0.009143363775125035,,,0.003082129244281445,0.0019113078989536625,-0.023258359117080296,-0.054862044016428246,,0.04794598167445541,,-0.027943169480841412,,,-0.09665522474108013,-0.06397590234998507,0.015642887417686602,,0.0023832389885329874,,,,0.048036780692335856,,-0.01886289249969808,,-0.036656967238741345,,,,,,,,0.0551239744820915,,,,,-0.004517541397104807,,0.006230165018891398,,,-0.026627361251155612,,,-0.033360945062755665,,,,,0.02564876729042287,,0.0031046807876031757,-0.002871188761728982,,,-0.09120982330740368,,,-0.026013614130569795,
8,,-0.07039449509463491,,,0.12004851796609017,,,,-0.08988026620403589,,,-0.11627841839874176,,,,,,,,-0.05777698399423414,,-0.03427585536012123,,-0.007858590109598274,0.022473497131956455,-0.05082544408862333,,,,,,,,,0.058086149293676836,,-0.0832163697325865,,,,,0.03443989313234219,-0.059587795705384305,,0.022366200350140364,,-0.1363134002228521,,,-0.004998496131206481,-0.011196523548063997,-0.004791763640394464,-0.11258131364587953,,0.13429515439916928,,-0.01774172568882193,,,,-0.016643562079283747,0.025804177827376318,,0.003312743702463372,,,,0.05602137568555188,,-0.03314324506277444,,-0.04403575405431459,,,,,,,,0.03414766441826167,,,,,0.03258169073231265,,0.008858819095213022,,,-0.006855658407349363,,,-0.05742319280034014,,,,,0.0035977115627934264,,-0.004176875718799877,0.008012185276951689,,,-0.07906241866451147,,,-0.015863840218510283,
9,,-0.12429221707101945,,,0.09685078524703794,,,,-0.06702026278914053,,,,,,,,,,,0.01765591488037188,,-0.010368929725183218,,0.0015654416284582306,0.055693459501056974,-0.033142495064897304,,,,,,,,,0.10835014059402948,,-0.0833469896549226,,,,,0.054685418726502455,,,-0.035227038547336775,,,,,0.0379268113558128,-0.038979304255680525,-0.058548676462309324,,,0.06063909742910534,,-0.019358667877972913,,,,-0.023058751711366288,0.001334794138234674,,-0.0192623681990598,,,,0.08964635019977196,,-0.009056522696228697,,-0.07167008621181514,,,,,,,,0.0508903063095234,,,,,0.034924979494325825,,0.016026452793175494,,,-0.0006682709184282487,,,-0.02990761981255563,,,,,0.026682894860096118,,0.048594018142664286,0.03612022643467472,,,-0.11346804470691829,,,-0.029396619387131118,
