,2015-03-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.01896625436494581,0.024410510471386537,-0.020014083256471693,0.00024435225076935296,0.07354441946542112,-0.01660049819977516,0.020248709219433003,0.028052446782870888,0.0006551759998534301,-0.0003597551132177301,0.03996736571909665,-0.012430307105666394,0.0019601855856885564,0.020312718449402745,-0.020475571207471788,-0.011176166378923824,-0.014961160116991223,0.0012035084717449962,-0.009720228396065789,0.03189143787184534,-0.019230830609257676,0.023571312809278933,0.0005116994407470266,0.03510248589461629,-0.023223091924086448,-0.012231946630246071,-0.001244058590867958,-0.02036750442308044,0.019497542013394042,0.01119314778630276,0.03351364148161329,0.012307878551917728,0.03551840186061206,-0.03824550371791391,-0.01119797129890543,0.060631642074750136,0.04371703556792417,0.008752289021902726,0.003750945447160703,0.03578765560400887,-0.018347676886599107,0.027824884488331314,-0.007592677593584618,-0.02691251287234042,0.020251072202092324,-0.02119980997347426,-0.01729241313703067,-0.013085225641768616,0.00289561423656437,0.008381651692788594,0.009152344994524775,-0.00283737382234861,-0.05549825244455597,-0.04156601278225347,-0.005580394839324931,0.02796590434865731,-0.025725852658080584,0.01665831234712556,-0.01149378302043047,-0.01644705942210134,-0.006478892590916718,0.05150793473338933,0.10038361155695519,0.05448739518689827,-0.023040058066060354,0.023342530440258358,0.06923510108247655,0.034753307850870385,-0.08953688340760424,0.07860591662728772,0.0416052576319057,-0.0004374158871716105,0.001108275616967358,-0.054812750901669816,-0.01944439152125632,0.008512496405221892,-0.06825074069136328,-0.004099021483670473,-0.01996691196718281,0.08414145142084273,0.1114621799607165,-0.012176125631185641,0.016665631316431728,-0.017674454270347084,0.03132992966047121,0.0013800257299596552,0.011727288293830185,0.028745543009469188,-0.00942798590378846,0.006940680700428636,-0.017938755606540013,0.007911050217511928,-0.04566404333388441,-0.04403389356705989
1,0.018168524817638865,0.009919123266427299,-0.041456050561743396,-0.010894994505763034,0.05497807060823234,-0.0009354962780996345,-0.010325955651413476,0.021613902158701404,0.01421127939187894,0.0057380272626961215,0.02143398937085017,-0.02542680332580982,0.024489592426617968,-0.030535292640421652,-0.009698427812387944,0.009549539009492847,-0.009617800461480641,-0.011459765453404103,-0.03292536669877544,0.013699484781561022,-0.033851809602431615,0.030042330421855556,0.00046487860022415006,,-0.0273637507838288,-0.03857820234385034,-0.00897852758971851,0.005587559026002609,0.026806411386557816,0.026456782285849467,0.034133314473537624,-0.024439745217402997,0.06541224842369875,,0.018510706883695605,,0.019430555539909466,0.0013841649101986597,0.00016309196502994894,0.04685145929263168,0.037851317975762466,0.04773090874863861,-0.010389149897239491,-0.04046287375142921,0.01653430667423006,-0.013687369316821574,-0.019568712739632232,-0.0161894451422242,-0.029945971180092457,0.01286885256461101,0.03362378872108929,-0.004681410440923628,,,-0.04054890516167653,-0.0015326762955538697,-0.027714268328920433,0.006415462439243846,-0.007212835230868464,-0.017964894070491955,-0.006332113731336797,,,0.013953482289306152,0.009656656984810663,0.06457566923521174,0.1258136409730639,-0.02803094626201652,,0.07697365858423072,0.03397454130124977,0.010521830409075505,-0.040753581133313066,,-0.016357517505903196,-0.02373763282897068,-0.06719523559810003,-0.006412114313344652,0.010416310990825295,0.10147030230307763,,-0.01881580096294755,-0.004690296622809953,0.017642957704303797,0.01596449812316969,-0.003960631569789541,-0.025386831293555012,0.009794318893554532,0.01619265568921424,0.028869681721674034,0.006784208790000079,-0.004702007461231172,,-0.03140458073839958
2,-0.011461056150008364,-0.04451050903678411,-0.05766966381940808,-0.12008265525603878,0.06428929523877835,0.020600329121171157,-0.030602495720756906,-0.013734268937302119,-0.009993045502207032,0.016997388634756305,0.010659354521735054,-0.005522686573187663,0.033096024778199506,-0.023561177045475112,0.014214907787097442,-0.009016980479472636,0.04817711765054611,-0.0024342421033995976,,0.02144447841356678,-0.0238597013067241,,-0.004440721738429687,,-0.016296287977708546,-0.005068504665294071,0.007088920806694432,-0.019478321092869955,-0.0006682561609263615,0.020290358420929078,0.02354338488612484,0.007291914933744259,,,0.0018795220330507512,,0.011774861310263507,-0.0176640809732711,0.024970036921898142,,,,-0.024900215436838735,-0.01914942816915044,0.01804508428524887,0.007224225294306663,-0.014822507775817506,-0.035350956541373435,-0.018708775586450344,0.014123907155916271,0.05419019862847696,0.02912921884032116,,,-0.034397535086865716,-0.024726115990000963,-0.03318268418166159,0.010081530522351834,0.0008458034577287776,-0.04194772130825797,-0.004129591060766824,,,0.028546767802145823,0.024408256650200855,0.03967520936861213,,-0.013392869138645125,,0.07063366672587518,0.06496702852999725,0.042322691840195326,-0.022592657963000473,,-0.018409091772047415,-0.0008348210873996287,-0.08856955129954525,-0.010023931943262454,-0.055203121077260775,,,-0.02301037511146653,-0.0023666782982179058,-0.01792888349353028,0.018934447633697893,-0.020105137319015753,-0.006184642592391931,0.028188293907209783,0.013992374721988998,0.00023415018597905402,0.012220571886805587,0.00884595357301965,,-0.013258564204770673
3,-0.0032735011470026443,0.012524837814530176,-0.03225048454075452,,0.03886440065709529,-0.0462902803533094,-0.01869206175986937,-0.02509744027837124,-0.015182397075474086,0.004651624226985618,0.02155975474330951,-0.010348518127051953,0.021673557465141435,-0.03286936630767734,0.005708835545214619,-0.004460791059797131,,-0.008686513319110745,,0.022106546132838023,-0.029934851374517013,,-0.002159830837784593,,-0.035884793336216636,-0.004437823074422198,-0.008115362962023198,0.0037695120092333667,-0.0007570350958641114,0.028422788480603423,0.014404613796028531,0.011943473541298655,,,0.03769823196667321,,0.006407228200784765,-0.028123434617060905,0.005853523870475996,,,,-0.022927393076920488,-0.0060415137348122094,0.01105026179831814,0.0044823058401055604,-0.01969576153910957,-0.05083581805982096,5.758134399158621e-05,0.028663866024949414,,0.002604476867196226,,,-0.084104623061517,0.014533645414395835,-0.006933916316827826,-0.004191384466376569,0.011027346271851535,,-0.022950604610254555,,,0.02025608957324998,0.006135276957622171,0.04264236033145696,,-0.002269980623216483,,0.07654617427635496,0.03817368810120669,0.08163757152401274,0.0053867705923758,,-0.008870303827981374,0.004872317493385125,,0.007472408794894747,-0.03520834025683417,,,-0.04034672678795559,0.009582354719505304,0.014993313537873476,-0.019925098840233524,-0.03700987693138558,0.011761321317613316,0.0007052481393206023,0.015079147783830127,0.007658258839964738,0.027033996401684135,-0.002486641512785326,,0.011833401777787467
4,-0.018516166480019525,0.010466711121630556,-0.03652336397786193,,0.05151447466988568,-0.014365829812436282,-0.012889331669770687,-0.017228650823457592,-0.032031099941733476,0.014765463161623416,0.06473408264644576,0.013982937674760443,0.03149352797341187,-0.03950190756160321,0.02508092667906414,0.022995957514432064,,0.016950818208405494,,0.010624408229058524,-0.013221885376779596,,-0.0017738727366678475,,-0.02549453916312816,0.038240394839192504,-0.015831831446169176,-0.0005957410973573829,-0.03023915980354941,0.027078281127650428,0.027228691906304725,0.019172558663148376,,,0.008887491828457605,,0.008450170697277493,-0.02697041419191315,0.010911314356709667,,,,-0.03578045167443644,-0.029308941365786545,0.004232832423924471,0.02430288901937061,0.0009539828855222865,,0.006136529647639222,-0.003119274032499675,,-0.019211959593821604,,,,0.032936355736892686,-0.008082934651392648,0.019315168138694716,0.039679379645702895,,-0.00950561404202288,,,0.05817397711223116,0.001535307257969798,0.05539057664988434,,0.01858930693748384,,0.09823629070932888,0.015104244829135638,,-0.00010865035315354987,,-0.03506822346322158,-0.02981391454487481,,0.025151790715785882,-0.09530514911205401,,,-0.020733384232784147,-0.02447849585672479,0.010224740558429701,-0.003505922864854849,,-0.015945930616056536,0.03062831292408319,0.017053787620484595,0.0228244082703144,0.01085655930664764,0.0006154919156249328,,0.005635670514417379
5,0.002487164955569554,-0.05155259884640628,-0.040274891090531284,,0.06080910111546389,-0.03555520967555559,0.009732172082316026,-0.017559279179764076,-0.05080871862339942,-0.143178205306433,,0.018185500422402967,0.061476766760015344,-0.031999370572411756,0.046746283944380185,0.003829911628184135,,0.016790998288369607,,0.009729693140458462,-0.018299151881334463,,-0.002019951135635356,,-0.04787025683391877,0.015600303293123119,-0.024425202435248927,0.0033932838948125266,-0.009165099748012384,0.005517156073728824,0.009813984666124043,0.021695524006307032,,,0.030212024804887605,,0.010391067412963029,-0.03673554761405562,0.027755795885701318,,,,-0.0293398231133688,-0.01855660634327494,-0.016101893895918984,-0.0036256670761005694,0.014171938262522943,,-0.03538577422268041,0.020626013121325393,,-0.016615326885466075,,,,0.04483316401593562,-0.0008826107727974986,0.009936262192163703,0.043418672509672795,,-0.006577244369270208,,,0.012982866237404522,-0.004306248752674602,0.09636525942308705,,-0.029604061881951083,,,0.02216194829322049,,0.013905274741251361,,-0.04668172045751495,-0.021520665714982457,,0.036084107012751776,,,,0.01566662598342461,-0.02358905275825407,0.021030468736035424,0.032331006883686175,,0.0022530467363832685,-0.023689099101375177,-0.0010770805800244254,0.020590535342902783,0.028911202358205657,0.008439240578561158,,0.023335813571868202
6,-0.0029443619645244112,-0.07132631970844949,-0.02369585407752517,,0.05485254299499065,-0.05447821089442684,0.07063200813392712,-0.010601797652743716,,,,0.000809547102614161,,-0.02897046492868416,,0.02562745821271406,,0.006293689367967481,,0.006391071429758366,-0.006835518758790293,,0.013601542097521957,,,0.006600062543384411,-0.000932857778980889,0.02000318627587916,-0.005538023254213265,0.034316906709701556,0.007496748469225878,0.009540443311324864,,,0.03831836582610437,,0.005968173564039336,,0.03788177278120575,,,,-0.01552732836591364,-0.024566247784193695,-0.015918975708411942,0.002666691247486419,0.013462951693794523,,-0.025084053186379407,0.022181835139273076,,-0.006377816729399299,,,,0.058343596046725565,0.01631232038843322,0.008368924976657865,,,-0.007260280862588786,,,-0.013905072189961842,0.09981748085434639,,,0.01505987983480317,,,0.03336259737293279,,-0.016428936351234213,,-0.033449216345662336,-0.010562509125604524,,-0.01644808967278255,,,,0.03812613931849107,-0.04933151737937269,0.029071486451881512,,,-0.00716371765051349,0.014467105513501721,0.032159468882117626,0.02751448291396308,0.016078385830912367,0.004467477220335692,,0.015585134062683581
7,-0.00234168558200043,-0.05418646960749607,-0.0011297265094523112,,0.0516657499201596,-0.03100270990301457,,0.0012564822834688627,,,,0.00724268224518454,,-0.0665920397888149,,-0.013834158696247378,,0.020889569207506398,,0.02476197688093995,-0.005378835532210413,,-0.014923871139600031,,,-0.013199864101804515,-0.03506319769944177,0.02600103632030759,-0.008701572410258152,,0.01699905540340163,0.027239793861030037,,,0.03909310056123649,,-0.01736826737600694,,,,,,-0.026880621295262586,-0.029600209671434285,-0.023967734822023523,-0.001876308020873907,0.010852324755786569,,-0.01869894489518309,0.025931327488564193,,-0.02420378235639653,,,,0.0417440667309128,0.0028606020109478436,-0.011021483790274011,,,-0.012460330920595286,,,0.009247318063721366,,,,0.014567203560651443,,,0.015815301429791262,,-0.012180176661071851,,-0.015170721581702296,-0.005889020164714598,,0.00822734054643437,,,,0.031962543453660786,,0.01859106484148043,,,-0.017008374409607896,-0.0046596413988488905,0.038005304577978016,0.020175744156436082,0.005665164299644587,-0.008806880562285624,,0.018694430882732815
8,-0.007594733855963209,-0.02457636533073604,0.0306059688990743,,0.03556151835501664,-0.03165144068590031,,-0.013185614369120913,,,,0.0012297032644434935,,,,0.010004247266603095,,0.011727677338316589,,0.043128314952123326,-0.013952356837017454,,-0.03756720195651475,,,-0.018909982701677208,-0.03154955047955088,0.00912263222735632,-0.006205929106935848,,-0.020963918896268918,0.019720537078394607,,,0.034177139374441,,-0.03098560687062024,,,,,,-0.025699697529024235,-0.03256586187596611,-0.016845761901196354,0.00446869484624024,-0.0019450674187293515,,0.004787511631375807,0.03977622914391077,,-0.023594306993761194,,,,0.04233549785972457,0.030978814533218824,-0.004292423767117803,,,-0.013182485789389187,,,-0.009852749135020211,,,,0.005919695268000069,,,0.04427035228928933,,-0.017833785871156582,,0.002504301894569405,0.002763770897388884,,0.026994538514778732,,,,0.01171014223275968,,0.010988449873368111,,,0.015808843737895373,0.04087053745610625,0.028234887431507705,0.012458419365491302,0.011971375139742335,-0.007337220845806236,,0.0395279128314614
9,-0.0026428357829701987,-0.05598632363602851,0.021695168083502914,,0.061063587714760725,-0.032226790412213546,,-0.03783707909564615,,,,-0.005865311865060896,,,,0.0014640291236043268,,0.015470929393222477,,,-0.010714392958073304,,,,,-0.04969766171976531,-0.0328234266935894,-0.010426504598710196,-0.012769216968567587,,-0.011349785037832127,0.053384849978211246,,,0.02583533909072777,,-0.0036996978177130657,,,,,,-0.04752748647489824,-0.04932420404420057,-0.005083889850316048,0.002036451649159332,0.009772667611549934,,-0.04074428302878452,,,-0.035395892636660875,,,,0.0356106071372313,0.038341948346279686,0.0236165316695347,,,-0.030099814802977853,,,0.024899342933380808,,,,0.005208075223608333,,,0.07839432241485511,,-0.015624046761606447,,-0.019181299789892137,-0.025180894071536564,,0.02995404760457898,,,,0.00862464561319598,,0.025695554330186,,,-0.035647713270051895,0.05078715074508011,0.051622532171026414,0.02594773327866573,0.020436781965397444,-0.022127090810744487,,0.04432114704253487
