,2022-03-01,2022-04-01,2022-05-01,2022-07-01,2022-09-01,2022-10-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,0.04799836899881449,-0.008036037115030759,-0.10335724562670112,-0.0044872753516114194,0.04587332094329977,0.06198974667161439,-0.0025450254789345372,-0.013377405498199213,-0.019840105368792216,-0.0742390905692707,0.011429896375883875
1,0.0179410702223618,0.030432303458518106,,-0.027952718886229633,0.050103376858922744,0.07551530784676785,0.012075249286702228,-0.013809657423508925,-0.008559651167870275,,0.013953727567846297
2,0.0022738673040861856,-0.004540788427857656,,-0.006760396078278497,0.05961011004558969,,0.025612737656152795,0.02545514630927115,-0.020159457430572125,,0.03443125161783556
3,0.026015002251757013,-0.010998000034403876,,-0.03468674097098656,0.04426308171648907,,0.012376097029564548,0.00629411519392864,-0.024848860007427476,,
4,0.03328956901812796,-0.02080429158994379,,-0.04179452696367569,0.07264475215375477,,-0.0033009697308648,0.001576043916300618,-0.013161563962777567,,
5,0.030725913510291636,-0.033188692884793536,,,0.09427263209689629,,0.0019938097885283668,-0.012549415254122342,-0.0319590273032615,,
6,0.03216463521129931,-0.04603714814508386,,,,,0.004731708168701498,-0.006321560597275067,,,
7,0.03434429304784847,-0.0615898848447336,,,,,-0.01427842387612488,-0.03148832694623804,,,
8,0.03725680044430446,,,,,,0.0030020741322158706,,,,
9,0.042243395514642734,,,,,,0.02752765886305264,,,,
10,0.04748070802117044,,,,,,0.02740878809382119,,,,
11,0.028944888492672294,,,,,,0.02813126026000745,,,,
12,0.04424381589183446,,,,,,0.01149046761155903,,,,
13,0.046287184208673504,,,,,,0.01721211051532867,,,,
14,0.051444513680321546,,,,,,0.04931723180335679,,,,
15,0.052435373133092766,,,,,,,,,,
16,0.02279059328570543,,,,,,,,,,
17,0.012260398888120805,,,,,,,,,,
18,-0.005571485816866839,,,,,,,,,,
19,0.03448127235703724,,,,,,,,,,
20,-0.014927778746975595,,,,,,,,,,
21,-0.028421232466639856,,,,,,,,,,
22,-0.03606762186545398,,,,,,,,,,
23,-0.04707223076453204,,,,,,,,,,
24,-0.06439104923430528,,,,,,,,,,
