,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,1.297716100961709,0.0957713686347452,0.00347791605515944,0.0015548539287539881,0.041734992661913294,0.018658247145047855,0.00347791605515944,0.0015548539287539881,0.60514766768805,0.04390145119168765,290.3833983497961,1944.5214672330192,2234.9048655828155,5.20401171584485,0.48015135839175505
1,1,2,0.046836210194406556,0.009804427182662593,0.0028170527793030717,0.0010825698264957453,0.03380463335163686,0.012990837917948942,0.0056341055586061435,0.0021651396529914907,0.6227135681929732,0.04618081112322149,290.8567116426275,1953.8317276550843,2244.688439297712,1.7128968738903811,0.7341383727167404
2,1,3,0.015715464418306575,0.00439137138617086,0.002681298427192942,0.0009410744704633916,0.032175581126315314,0.011292893645560699,0.008043895281578829,0.0028232234113901742,0.6221032566044008,0.044976366078196744,291.35885654794225,1954.623341076037,2245.982197623979,1.3796298687172452,1.0023123685343356
3,1,4,0.00738081756592276,0.002223425052137125,0.001998344591655171,0.0006840856362557938,0.023980135099862052,0.008209027635069527,0.007993378366620684,0.002736342545023175,0.6294904959435851,0.04628420693638085,291.25882811591873,1962.9104820949285,2254.1693102108475,1.1831328824267617,0.9905890313168451
4,1,5,0.004480555270200841,0.0015092886019274121,0.0016506392370983383,0.0006033625349856907,0.019807670845180054,0.00724035041982829,0.00825319618549169,0.0030168126749284545,0.6204919019449912,0.0438061541249947,290.1653972482679,1949.7483683060013,2239.9137655542686,1.106494552683421,0.9944976477476476
5,1,6,0.003417078440767588,0.0009138888714995319,0.0015973878570059961,0.00044466126327848186,0.01916865428407195,0.005335935159341782,0.009584327142035975,0.002667967579670891,0.6173470277871275,0.04201676481936274,290.4868481430751,1938.1863746611643,2228.6732228042392,1.164758082463942,1.0994816836627235
6,1,7,0.0024879794025758567,0.0005221217061937208,0.0013930960910614302,0.00029831824528862367,0.01671715309273716,0.0035798189434634847,0.009751672637430011,0.0020882277170203656,0.6172479807462646,0.04360273688935016,290.4418255084042,1942.8384376370318,2233.2802631454356,1.1217003650473312,1.0829409489224497
7,1,8,0.0018708207111630085,0.0004122917748142222,0.001204476220730708,0.00027145525522593786,0.014453714648768497,0.003257463062711254,0.009635809765845663,0.002171642041807503,0.6112251684877543,0.04292342103612126,289.22546941375725,1963.27532447793,2252.5007938916874,1.1078922809711127,1.0737124155600306
8,1,9,0.0018249418163758153,0.0002381744030780137,0.0013474929362380515,0.00017695902794544739,0.01616991523485662,0.002123508335345368,0.012127436426142465,0.0015926312515090264,0.5709899858632864,0.04463443275514214,284.289306942452,1955.7159750256787,2240.005281968131,1.347867560927609,1.3296309721857227
9,1,10,0.0009329448008533794,6.149913579999207e-06,0.0007671542852685432,4.587641364393395e-06,0.009205851423222515,5.5051696372720574e-05,0.007671542852685429,4.587641364393388e-05,0.5584188416253633,0.04562936078668345,283.4407736519054,1929.5284294601101,2212.969203112015,1.268233925700117,1.2525154631563185
10,1,11,0.0005108402248178066,6.135900806746031e-05,0.0004647087617584438,5.6018667624505726e-05,0.005576505141101325,0.0006722240114940688,0.005111796379342882,0.0006162053438695631,0.5948343967114187,0.048246335649673455,285.6612013145854,1971.6193873695559,2257.280588684141,0.6584512387049777,0.6536152471334031
11,1,12,0.0008084785223009079,5.919735107406908e-05,0.0008084785223009066,5.919735107406655e-05,0.009701742267610879,0.0007103682128887986,0.009701742267610879,0.0007103682128887986,0.5941665912651009,0.04945317320967731,286.5363167612782,1969.0028722945951,2255.539189055873,1.2454356979112449,1.2454356979112184
12,2,1,0.8136926600972143,0.06041425805433108,0.0039024835958754605,0.00024375066732734477,0.04682980315050553,0.0029250080079281362,0.0039024835958754605,0.00024375066732734477,0.6349759384481585,0.037638017960648924,288.4450032548755,2104.938606582806,2393.383609837682,6.41409374559032,0.6795829077896315
13,2,2,0.039261221903534364,0.0025963873121893867,0.0016737488269008881,-4.882849495628938e-05,0.020084985922810657,-0.0005859419394754729,0.0033474976538017762,-9.765698991257876e-05,0.6573655906113748,0.0429778860211206,290.08266494826,2160.550748670367,2450.6334136186274,2.132124617178534,0.5670566408450672
14,2,3,0.010156397697952636,0.0005278042566921493,0.0012325917990766572,4.95206158925975e-06,0.014791101588919886,5.942473907111686e-05,0.003697775397229971,1.4856184767779113e-05,0.654711069318163,0.03899036795608536,289.8379740107373,2167.346722661852,2457.1846966725884,1.124969022047913,0.5525117364240066
15,2,4,0.003105186084029912,-0.00031275092664312143,0.0005531743934564018,-0.0001545592578899407,0.006638092721476822,-0.0018547110946792883,0.0022126975738256073,-0.0006182370315597628,0.6545133801161293,0.040688731710390905,289.0786239751641,2201.646113636548,2490.7247376117116,0.4933515075498869,0.26500457619689405
16,2,5,0.002365329786377934,-0.0005697739448946406,0.0007542838851678426,-0.00026141704797805096,0.00905140662201411,-0.0031370045757366117,0.003771419425839213,-0.0013070852398902552,0.6475631813815297,0.04193429586622574,286.37977057930885,2226.1135342144266,2512.4933047937357,0.47348009746037706,0.36284881398744173
17,2,6,0.0008297311499642615,-0.00049657219041226,0.00029348800430806503,-0.0002611992209969797,0.0035218560516967774,-0.0031343906519637568,0.0017609280258483902,-0.0015671953259818784,0.6471844901630562,0.042503681786416475,285.10595010887863,2240.095626435561,2525.2015765444394,0.238979079147057,0.16918950933409313
18,2,7,0.0006383303040098529,-0.0003205959869888022,0.0003083591523619649,-0.00019406625886463324,0.003700309828343578,-0.0023287951063755987,0.002158514066533754,-0.0013584638120524323,0.6448257381621663,0.04057424546149591,285.33170320468093,2239.743762263385,2525.075465468066,0.24144503267977516,0.19999165294025545
19,2,8,-0.0007759268197893211,-8.921214895335937e-09,-0.0005491170465630661,-3.7682386354768264e-06,-0.006589404558756795,-4.521886362572195e-05,-0.004392936372504529,-3.014590908381461e-05,0.6283130193657002,0.04130388864414774,287.1708753612547,2175.1350669619073,2462.305942323162,-0.48563718978977877,-0.5158414854621816
20,2,9,-0.0006113635774213287,-8.147424132278971e-05,-0.00047550430243070723,-6.304969145478216e-05,-0.005706051629168487,-0.0007565962974573856,-0.004279538721876365,-0.0005674472230930394,0.6225259150727183,0.040369093937704374,285.9912792382352,2177.007626803598,2462.9989060418334,-0.5152149335851787,-0.5343412391256719
21,2,10,-0.0008554582534708753,-0.0001509549804398759,-0.0007207340301586251,-0.00012668754476485522,-0.0086488083619035,-0.0015202505371782618,-0.007207340301586251,-0.0012668754476485517,0.627632337507838,0.03810200317302669,282.87930970679867,2209.778452979041,2492.6577626858393,-0.7519622652180254,-0.7602731602261203
22,2,11,-0.0005898153321107206,-1.745625269494278e-05,-0.0005436944373248357,-1.6328142268156633e-05,-0.006524333247898029,-0.00019593770721787994,-0.005980638810573193,-0.00017960956494972332,0.6259283080506466,0.037510240622537626,284.1694830854824,2182.73229984573,2466.901782931212,-0.5985573146878617,-0.6019312434874136
23,2,12,-0.00018889267758653494,-7.660847402186956e-06,-0.00018889267758653657,-7.66084740218327e-06,-0.002266712131038439,-9.193016882619935e-05,-0.002266712131038439,-9.193016882619935e-05,0.6427858352032644,0.03940060173609199,284.79667580992594,2201.558686491059,2486.3553623009852,-0.22303895938565488,-0.223038959385656
24,3,1,0.8823936859803054,0.051634311952383244,0.0013505377866069872,0.0001522642603027429,0.01620645343928385,0.001827171123632913,0.0013505377866069872,0.0001522642603027429,0.6544029043158021,0.029929395867863362,297.90984560641414,2036.79658398476,2334.706429591174,6.878859108873208,0.18871398539865047
25,3,2,0.05326818781583017,0.005628850916189042,0.002677955383560508,0.00042129949080934627,0.032135464602726094,0.005055593889712154,0.005355910767121016,0.0008425989816186925,0.6847042062310548,0.03815045036226251,300.21948129207135,2089.378030765988,2389.5975120580597,1.9059500298522936,0.6128566878540079
