,2002-05-01,2002-07-01,2002-09-01,2002-10-01,2002-12-01,2003-01-01,2003-02-01,2003-03-01,2003-05-01,2003-06-01,2003-07-01,2003-08-01,2003-11-01,2004-01-01,2004-04-01,2004-05-01,2004-06-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2004-11-01,2004-12-01,2005-01-01,2005-02-01,2005-03-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2006-01-01,2006-02-01,2006-03-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-08-01,2007-09-01,2007-11-01,2008-01-01,2008-02-01,2008-03-01,2008-04-01,2008-05-01,2008-06-01,2008-07-01,2008-09-01,2008-10-01,2008-12-01,2009-01-01,2009-02-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-08-01,2009-10-01,2009-11-01,2009-12-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2011-01-01,2011-03-01,2011-04-01,2011-06-01,2011-09-01,2011-10-01,2011-11-01,2011-12-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2012-12-01,2013-01-01,2013-02-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-09-01,2013-10-01,2013-11-01,2013-12-01,2014-02-01,2014-04-01,2014-06-01,2014-07-01,2014-08-01,2014-10-01,2014-12-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01
10,-0.10641265004763861,,,,0.012881476949654136,,-0.04782011611431436,,0.02751132565869785,0.01862020044137669,-0.019716087542626992,,,-0.00570438981287702,,,,0.020790752131829904,-0.014335473502351814,,0.012599029464795353,,,0.005711227843622602,,-0.05222351913189799,0.03053760578938358,-0.015853933887993,,-0.0033915952153704687,,-0.009119055039066085,-0.0011082362400812173,,-0.00032031177544089573,,-0.023911267924573654,0.024893473048215875,0.008381916003231848,,,,,0.08613639235222026,,-0.09215672029408761,,,-0.03185960200625437,,0.22198570610826218,,-0.07226899385938168,,,,-0.034219567295868586,,,,-0.10474895313494925,0.11705175718630256,-0.04315074414574194,,,-0.03839141823617087,,-0.0475806226395159,,0.004954859983500981,,,,0.03498841626647109,,,0.04216968234071872,0.010474764554862848,,,-0.0031281751397793656,-0.022742155716596546,,-0.024805590873753225,-0.016043496628963094,,,-0.05872623027434809,,,,-0.004665472447065611,,,,0.05946254195221101,,,,,,-0.00017305961143199156,-0.026418622710713713,,-0.01784118215077507,0.024611014471806136,,0.0035324533456487783,-0.017425132566739665,0.007605268392054554,,,0.09463918993972664,,,,-0.0397373549563278,,,,,-0.10793133583879744,,,-0.09103970377951998,-0.004207297560872014,,,,,-0.1647392719938785,0.07325901833671739,,0.002415899287852019,,,,0.050112397875471615,-0.0026307390789351848
11,-0.1106417952820627,,,,0.0015127157011057824,,-0.042594707410575916,,0.10045310925847506,0.034691372173313084,-0.010469147429989833,,,-0.04948321767492514,,,,-0.01831761499185125,-0.02808771210822808,,0.015511492413459671,,,-0.0020970191211485134,,-0.017246635562400914,0.017813191620713376,0.00537427519886291,,-0.02943677898758379,,-0.0050302315095513,-0.019094900353409272,,-0.009095897623596638,,-0.049244420745709894,0.007550430670645147,-0.004029990445998444,,,,,0.08929981178751323,,-0.08964708866375903,,,-0.008226874857261368,,,,-0.12769102629138418,,,,-0.07720312861312881,,,,-0.11471630050362891,0.12135828208969413,-0.04005909990195278,,,0.023889216195249308,,-0.10027253017555404,,0.007801687541762914,,,,0.0339156518381627,,,0.021155684334719815,0.024228709137646076,,,-0.00024190538238100245,-0.03192409261525164,,-0.04534134364149622,-0.01730056746072528,,,-0.06667403281059592,,,,-0.06097660694226037,,,,0.042238762457324164,,,,,,-0.021218961499869793,0.0254760456255394,,-0.05351582034131125,-0.007684366707283008,,-0.017560281109618048,0.014066422315959393,-0.0313046069628406,,,,,,,-0.017277185767929915,,,,,-0.10692302814806576,,,-0.09090937241183361,-0.0051565145282042035,,,,,,0.06873223440844017,,-0.018033195219588682,,,,0.030551478908236618,-0.0004931402917457417
12,-0.14501335304484847,,,,0.0025095311391800657,,0.002953147802100986,,,0.06663771557237785,-0.0361145951001689,,,-0.045172859772577456,,,,-0.0014969571120408975,0.021945399422281964,,0.03282670051155451,,,-0.000501536682340542,,-0.009270545636352212,0.012392591111943796,0.0005928014470979459,,-0.01950378610397685,,-0.01910847608760642,-0.038218901765224134,,0.006695063066033624,,,0.0161046959398376,-0.02422135420824295,,,,,0.13962680522246895,,-0.11301182242839003,,,-0.030450408782045413,,,,,,,,-0.08328949392260995,,,,0.10601795792156499,0.10256799236295144,-0.08253513416026026,,,0.044295461847572604,,-0.13134330488932688,,-0.007543455564925972,,,,0.024433032664492815,,,0.05379698577588443,0.05359315860893488,,,-0.04414930937152861,-0.05373295689837532,,,-0.008238943468037108,,,-0.06987893313393956,,,,-0.11264776741500193,,,,0.06587097359389671,,,,,,-0.02860236912523917,-0.003934510448453721,,-0.05026649748317097,-0.038811102015058774,,-0.01882689464680043,-0.0005468818409896659,-0.005734727319910982,,,,,,,-0.052544161559861635,,,,,-0.09164733352989973,,,-0.09099082752603815,-0.0040437304898299775,,,,,,0.05914674885287402,,0.044709435292306754,,,,0.0336622668884079,-0.013533042365907355
13,,,,,-0.008871121978737184,,-0.040087405435615286,,,0.02545873180030811,-0.06818270538654847,,,-0.001515754539116121,,,,-0.015121791200009116,0.03106092550074563,,0.020893114026051707,,,-0.013603900403806934,,0.006307294344274683,0.01863085980127349,0.05736963323619576,,-0.03358382446645303,,-0.015866345537838847,-0.019612332204438976,,0.014343165012709491,,,0.05216126959817735,-0.015605599761234823,,,,,,,-0.1383431353506266,,,-0.028775673558395942,,,,,,,,-0.03304797150927971,,,,-0.12325524549750755,0.054231419867388,-0.06964485064750847,,,0.12233695627068286,,-0.15330548957192658,,0.01707590593516295,,,,0.014369964313153627,,,0.040563231741206796,0.06263000153675691,,,-0.04575453052467804,-0.010897670310325402,,,-0.014758069759684744,,,-0.033802589053002485,,,,,,,,0.027921723150050815,,,,,,-0.056530388950857935,-0.04961957222348701,,-0.05993772930377045,0.008214226793008872,,-0.001982974451247066,0.0015900780868506326,-0.013986461467848987,,,,,,,-0.06256632690890918,,,,,-0.07451042407947872,,,-0.09149599737977121,-0.0033406967888305328,,,,,,0.08477897970102383,,0.06983276881478084,,,,0.053885692116789174,-0.012750545502759114
14,,,,,-0.008982104622726417,,0.029423841007576,,,0.02037940541541028,,,,-0.046900435028768506,,,,-0.022946895056887073,0.01982492479174247,,0.025580124844545915,,,-0.001954805212843136,,0.017885191820866897,-0.009332258200830779,0.045089814993251265,,-0.05596800306810179,,-0.014450408801130757,-0.01986347089500451,,0.030502774434201907,,,0.04210730800733792,0.01445487252973826,,,,,,,,,,-0.04816290396144218,,,,,,,,-0.048461696290277606,,,,-0.08058450570426756,0.07279214573168413,-0.10327928329105696,,,,,-0.1432264465999631,,0.0334864279738174,,,,0.01527289613693461,,,0.03271489898984292,0.043211822790587995,,,-0.004545085178065067,-0.0667830942528429,,,-0.016888257778847615,,,0.006289662841838961,,,,,,,,0.07586199352307132,,,,,,,-0.04690310590675706,,0.010796764785116209,0.015556483644030283,,-0.0012469465855412531,-0.008852772098225326,-0.012553524023627971,,,,,,,-0.07981035574179263,,,,,-0.17132318175522343,,,-0.09218082840003039,-0.002523836753211217,,,,,,0.05302427751215916,,0.05622166455925082,,,,0.022201077748970732,-0.023093696338442826
15,,,,,0.008314309909137396,,-0.04704836825547387,,,0.01961762095100461,,,,-0.05472950417546474,,,,0.011536605609837047,0.012583478902381595,,0.013578955221900946,,,-0.007623005465426436,,0.020030441545958733,0.03573122047624194,0.03193921037069036,,-0.08137117350203116,,-0.00942907180148457,-0.010116252686052318,,0.030807475981396104,,,0.07178730941932437,-0.014102751882606068,,,,,,,,,,-0.06231844771264461,,,,,,,,-0.07086341223473322,,,,-0.1127045401965554,0.1553883934860869,-0.07165387303660475,,,,,-0.15956253103416262,,0.008651911314517036,,,,0.0297925311284295,,,0.02725744327083346,0.03535737585532872,,,-0.012671999331561823,,,,-0.02553042609830558,,,0.028136422283912665,,,,,,,,0.011966230468901884,,,,,,,-0.036209996878829975,,-0.07293288692744687,-0.018972178824561925,,-0.012186012528352053,-0.008162753677575185,0.011503803816493963,,,,,,,-0.08363524879556716,,,,,,,,-0.09232763894129092,-0.0022625824042896703,,,,,,0.08722434731916445,,0.0130271796229664,,,,0.039298220602765666,-0.019207360783145666
16,,,,,-0.003201279314903549,,-0.029788269703293846,,,0.037256739966199603,,,,-0.016819111319714808,,,,0.013234534304803591,0.007513814354423443,,-0.006409339966400862,,,-0.027267557264058107,,0.015363233056845227,0.05145445655007602,-0.014866847639523173,,,,-0.012804765111894448,-0.028724882365935123,,-0.0015782526923135975,,,,0.009828379809760035,,,,,,,,,,-0.06351261076654446,,,,,,,,-0.05612409574804608,,,,-0.13781622953199757,0.07188315798421296,-0.1132098147107381,,,,,-0.12923246921966225,,0.09760829619113898,,,,0.02240362408406793,,,0.019495677936495426,0.0679789361596872,,,-0.013668331692383795,,,,-0.004553902011934952,,,0.007612212903584048,,,,,,,,-0.008638579202079555,,,,,,,-0.03287440473869441,,,0.01324522441772602,,0.0010757171013547895,0.003317697565817457,-0.0009461570613175097,,,,,,,-0.0582330959628794,,,,,,,,-0.09029053027824963,-0.0023932010470211207,,,,,,0.06850852227214727,,0.04012989232532349,,,,0.00069434058112261,-0.03152954268694386
17,,,,,-0.0034799116875310343,,-0.07473979213908644,,,-0.013032125706585296,,,,0.013457246887659036,,,,-0.012015852757556011,-0.002757131595782114,,0.04035199063973732,,,-0.01781485069752653,,-0.010685501990366553,0.03979444138487559,-0.01724376706607389,,,,-0.012944674171234252,-0.02968035167606392,,0.02322334176956864,,,,0.011357134618451392,,,,,,,,,,-0.08363209831889562,,,,,,,,-0.10096772195758139,,,,-0.03318839341212709,0.09864973983651759,-0.11637707570621869,,,,,-0.09233413311583538,,,,,,0.06638169970450392,,,0.02033584065772609,0.05600151282251287,,,-0.034719715428061626,,,,-0.009843195233391278,,,0.029975059329575338,,,,,,,,-0.022177063969094135,,,,,,,-0.04262919104421958,,,-0.058371313344381726,,-0.042914540426164494,-0.010994877379828627,0.018168943061701692,,,,,,,-0.09098507561117408,,,,,,,,-0.08929792591228092,-0.0043218104314257655,,,,,,0.07182511226954608,,0.051631680050575834,,,,0.018254262274511213,-0.03822973357341619
18,,,,,-0.010124502519681777,,,,,-0.008997429764987963,,,,-0.02739980344568549,,,,-0.017774400286839964,0.02249098067626598,,0.05026636647847321,,,-0.116851625119956,,-0.0359024293332198,0.04359855820423131,-0.032470249531683204,,,,0.013109609025299604,-0.020590671140398642,,0.014033404455141785,,,,0.011419566333783104,,,,,,,,,,-0.08562716887707866,,,,,,,,-0.10421176342202318,,,,-0.08551836383371247,0.13392049753584767,-0.14918973641686029,,,,,-0.08328396960586071,,,,,,0.07666993650154064,,,0.054018706016616846,0.04454510126184008,,,-0.003393842559361371,,,,-0.02263873832165353,,,0.08919119921501029,,,,,,,,-0.005406984134808335,,,,,,,-0.009901203704476447,,,0.04068129100107687,,-0.03571925493630712,0.006962847585124554,0.0033115505546604806,,,,,,,-0.08049533952971344,,,,,,,,-0.08863131883619457,-0.005041906038864008,,,,,,0.0163431533695661,,0.06469223381013589,,,,0.018623897961415725,-0.02997523596502083
19,,,,,-0.08476879893013956,,,,,-0.00632940414813854,,,,-0.02804930980245035,,,,0.011030725494407978,0.031171618438649185,,0.05733845595923853,,,,,-0.01694032870179546,0.021935077629340605,-0.049701371946041406,,,,-0.012150740615099312,-0.0026719450001079226,,0.005570906065309522,,,,-0.012698625238329764,,,,,,,,,,-0.11392115632106103,,,,,,,,,,,,-0.027303963323226155,0.15946942616844884,,,,,,-0.09849798134908072,,,,,,,,,0.06362438746328136,0.0601343077314791,,,0.014660621344449787,,,,-0.02495708501371041,,,0.05226145584437969,,,,,,,,-0.031070619491902818,,,,,,,-0.038422390131776396,,,0.004684688078570809,,-0.009321813030831128,0.008162223196430951,0.010388639132646982,,,,,,,-0.12819032458825141,,,,,,,,-0.09004635587139764,-0.006746014334393591,,,,,,0.08603354798114243,,0.09701939976760854,,,,0.015913301121840195,-0.00326936527858368
20,,,,,,,,,,0.0001400280928618436,,,,-0.04373310553608423,,,,0.0012217607426682209,0.02206025495606967,,0.058245630705943074,,,,,0.03418869345536524,0.13358274353726685,-0.049039123233251214,,,,-0.021147778882497706,-0.020069737751623795,,0.014405105611694946,,,,-0.012568537406963842,,,,,,,,,,-0.1784991536938635,,,,,,,,,,,,0.004335973499260737,0.1489517013250965,,,,,,-0.03847215989320629,,,,,,,,,0.05761663758572144,0.03706595998827655,,,0.038451153412089045,,,,-0.028583323520509074,,,0.03289223648231454,,,,,,,,-0.059833850920266274,,,,,,,-0.04677649895537306,,,0.02581384581229862,,-0.04941206675245968,-0.0037721082368592507,-0.0160517002458217,,,,,,,,,,,,,,,-0.09151229743111677,0.04857611349804447,,,,,,0.05129188994371575,,,,,,0.03990266062531833,0.00258707375020395
21,,,,,,,,,,0.02449331612154415,,,,-0.1117459041359612,,,,0.009966910865847667,0.02911177656079711,,0.06965798129375683,,,,,0.04734923698143645,,-0.03319394065487269,,,,0.03767577518792957,-0.011512814212122968,,0.02224054070766046,,,,-0.0050361411262205835,,,,,,,,,,-0.1070718461823551,,,,,,,,,,,,-0.07601930387789801,0.18452954977854896,,,,,,-0.012141284887821069,,,,,,,,,0.0505062769256015,0.043388221196781984,,,0.03264366464446855,,,,-0.031205381440801205,,,-0.023916732534603913,,,,,,,,-0.06151962391140575,,,,,,,-0.057840923368410735,,,0.031515928261206416,,-0.03723499245098805,-0.008920154060388652,0.008318849820346697,,,,,,,,,,,,,,,-0.0937315832753306,0.024344008633456538,,,,,,0.05615561562460786,,,,,,0.009823266790574658,-0.012343272779613668
22,,,,,,,,,,0.011780641518579715,,,,-0.10619783485291123,,,,-0.012397401704630662,0.04242394149342649,,,,,,,0.009707871889716224,,-0.03674105507771086,,,,0.0340957834391095,0.00668803209748825,,0.02107220852249525,,,,-0.006437908448463869,,,,,,,,,,-0.10543341529619699,,,,,,,,,,,,-0.11904286632769279,,,,,,,-0.04109838693344381,,,,,,,,,0.06301596346488325,0.05726353373109361,,,0.006810049467107504,,,,-0.04143394818285051,,,-0.009354378374207162,,,,,,,,-0.058405198494135835,,,,,,,-0.0555812385272243,,,0.045068951150989744,,-0.04406594705446931,-0.00822361057064186,0.011217868828490074,,,,,,,,,,,,,,,-0.09579209095447616,-0.031933522536793824,,,,,,0.0695454355384088,,,,,,0.04358416362635631,0.00914094886476191
23,,,,,,,,,,0.01485436939945095,,,,-0.1379175132444742,,,,-0.011468617525535185,0.030639404995356834,,,,,,,-0.014897424914363633,,-0.02904825181570181,,,,0.011914275322288767,0.0063122204742395716,,0.029588112338055028,,,,-0.02967639198274702,,,,,,,,,,-0.18861695844428394,,,,,,,,,,,,-0.20909472634694626,,,,,,,0.0853959125448216,,,,,,,,,0.04250770682494376,0.07204439045879596,,,-0.0003563987070707153,,,,-0.05052802617216812,,,0.05388322713999116,,,,,,,,-0.04773185816001013,,,,,,,-0.12817008153414478,,,0.04601941012365485,,-0.06331677683523362,0.00857328586464362,0.01768856697314114,,,,,,,,,,,,,,,-0.09638158809774888,-0.04823135187942573,,,,,,0.045900690375355546,,,,,,0.004041075309123565,-0.0010479521418521598
24,,,,,,,,,,0.026222706718121325,,,,,,,,-0.01637810936132511,0.06995176652890739,,,,,,,-0.0018514213278632563,,-0.05856174549590554,,,,0.019320832459745516,0.015538494017008297,,0.0294660941571947,,,,-0.02646326413653094,,,,,,,,,,-0.21049469238710428,,,,,,,,,,,,,,,,,,,0.049226254950426984,,,,,,,,,0.04186333732340075,0.06072847739633347,,,0.004366847912671945,,,,-0.045677881811288956,,,0.09495520435232674,,,,,,,,-0.05153079283490358,,,,,,,,,,0.016216572902133297,,-0.026996237248619992,-0.004629091174876088,0.006144472921360111,,,,,,,,,,,,,,,-0.09549747264672781,-0.029940335368891846,,,,,,0.05765148978614171,,,,,,0.0006166415050428142,0.0038103391873335335
25,,,,,,,,,,0.011349231460030307,,,,,,,,-0.028565343269293497,,,,,,,,0.02064539281445149,,-0.05956401266064515,,,,0.036752735114983934,-0.02068832181309388,,0.020333610593922247,,,,-0.026487649289664128,,,,,,,,,,-0.24425301808975552,,,,,,,,,,,,,,,,,,,0.012139949518046311,,,,,,,,,0.04015529228457693,0.030744252563898344,,,-0.0027342941511154795,,,,-0.04483400639101698,,,0.1417318915976118,,,,,,,,0.011299422540132387,,,,,,,,,,0.00975858440649957,,-0.021873727316062075,-0.004593944002537653,0.031240681558074468,,,,,,,,,,,,,,,-0.09569387520713912,-0.0326416310885429,,,,,,0.11017376135064233,,,,,,0.01569826462492352,0.02430301361000564
26,,,,,,,,,,0.0058846372679974834,,,,,,,,-0.003848012225020292,,,,,,,,0.03702839161962207,,-0.05039456782238927,,,,0.027446523158743227,0.01583642571956867,,0.020826069822095672,,,,0.008451250077374517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06652179879512143,,,,,,,,,0.06703666581854417,0.03066326520417806,,,-0.009886131645066243,,,,-0.0701430135467036,,,,,,,,,,,-0.08945578684268041,,,,,,,,,,0.012577521264857117,,0.005187796845551151,0.0021707538702880336,0.058267437425248536,,,,,,,,,,,,,,,-0.09356823262646519,0.03657666466669163,,,,,,0.08436717117637466,,,,,,0.0023339548045704372,0.04053461975638528
27,,,,,,,,,,0.021671246844177983,,,,,,,,0.011729383197095933,,,,,,,,0.0249416532893576,,-0.061337819420525574,,,,0.006324215303817812,0.015595762536676383,,-0.16242747252327816,,,,0.008131971719149755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03423663049424208,,,,,,,,,0.07094924395106172,0.030770740241689687,,,0.00846235811865892,,,,-0.08556735496751755,,,,,,,,,,,-0.02650795220104163,,,,,,,,,,0.020937828592034302,,-0.03437836588704346,0.012842226029204262,,,,,,,,,,,,,,,,-0.09422179538358189,0.045825208825938546,,,,,,0.08993275726838074,,,,,,0.0011181436228075992,0.028574563465474045
28,,,,,,,,,,0.004104866362979909,,,,,,,,0.014978694976993556,,,,,,,,0.018042203512340482,,-0.04460502808729616,,,,0.027165423099372463,0.005853128462629087,,,,,,0.011536578005174991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04739950538850324,,,,,,,,,0.04857743869127806,0.03510477004260926,,,0.011299687531037383,,,,,,,,,,,,,,,-0.04941727086731995,,,,,,,,,,0.02420440668635293,,-0.04181588475986764,-0.02747149156690709,,,,,,,,,,,,,,,,-0.09440160005081466,0.05232477792301804,,,,,,0.1273052681627324,,,,,,0.007063060575090319,0.02470774469692738
29,,,,,,,,,,-0.005149092392676025,,,,,,,,0.01342936451845067,,,,,,,,0.025973195865549636,,-0.03523751809082082,,,,-0.022918789555421717,0.041351248784497086,,,,,,0.012353620185899972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.03399765881539585,,,,,,,,,0.04031081147590476,0.017975769486950233,,,0.011588419044767928,,,,,,,,,,,,,,,-0.05503152103120734,,,,,,,,,,-0.0017402786823969008,,-0.05109547070298648,-0.00345067861701287,,,,,,,,,,,,,,,,-0.09507206604978247,0.05119116842506877,,,,,,0.10787711360589641,,,,,,0.017168283053016653,0.025270296651928148
30,,,,,,,,,,-0.008886379857595106,,,,,,,,0.01715431303655157,,,,,,,,-0.003052728636914692,,-0.032416734063564934,,,,0.007002383738090742,0.041537440684353055,,,,,,-0.004897460689024358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07263140740226426,,,,,,,,,0.0551204740059017,0.042344410242399766,,,-0.008172168825209436,,,,,,,,,,,,,,,-0.03686422480645235,,,,,,,,,,0.05570087888900366,,-0.0023556679674923142,-0.01288673844418925,,,,,,,,,,,,,,,,-0.09435255920795627,0.017965068553195573,,,,,,0.08465452590946748,,,,,,0.010007076127485748,0.037319987183532466
31,,,,,,,,,,-0.008806815868214635,,,,,,,,-0.01954190812837797,,,,,,,,0.043505376154111985,,-0.06288595825608712,,,,-0.007640103568379977,0.08361744308136121,,,,,,0.043312309134752314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06560689686034138,,,,,,,,,0.0810577477828609,0.051446305772860024,,,0.0008999762919494891,,,,,,,,,,,,,,,0.007304381201270749,,,,,,,,,,0.057258752487550524,,-0.016968972124441373,-0.011285037560637923,,,,,,,,,,,,,,,,-0.09505570787110174,0.004839208205985601,,,,,,0.07565437581274986,,,,,,0.012144674914675191,0.022996844676604566
32,,,,,,,,,,0.0001999280476074894,,,,,,,,-0.031629218067627085,,,,,,,,0.059228612227946065,,-0.04032396514358905,,,,0.005409011194859301,,,,,,,-0.005708177836685702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06724018798946907,,,,,,,,,0.08692782226611628,0.023036708099398284,,,-0.008288938638861598,,,,,,,,,,,,,,,0.010115028532598824,,,,,,,,,,0.05645734939206393,,-0.005037418106331071,0.0126035268401537,,,,,,,,,,,,,,,,-0.09600492483843392,0.006781534937685185,,,,,,0.07027309431599521,,,,,,-0.00568848419168666,0.026785262957574107
33,,,,,,,,,,-0.025365599207120004,,,,,,,,0.02176640657428519,,,,,,,,0.0484362278085847,,-0.0619824625278792,,,,-0.011617781834717247,,,,,,,0.01162036806441552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12577824527571746,,,,,,,,,0.06779290598522825,0.015913057090207294,,,-0.01774165993546717,,,,,,,,,,,,,,,0.00850464473245971,,,,,,,,,,0.08245778665813197,,-0.017277546134617294,0.0011684974061141884,,,,,,,,,,,,,,,,-0.0948921408000597,0.017095439175178084,,,,,,0.06465578930474675,,,,,,0.0045370135118401045,0.06360634038997948
34,,,,,,,,,,-0.057433709493499574,,,,,,,,0.03315373068672478,,,,,,,,0.05334044699349494,,-0.0607048901385166,,,,-0.031701654330283616,,,,,,,0.008480485323660247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.108226856043655,,,,,,,,,0.05824864183495082,0.0029748574049219823,,,-0.03947282393721707,,,,,,,,,,,,,,,0.0001020051819529133,,,,,,,,,,,,0.004576810719998048,0.02011301700326662,,,,,,,,,,,,,,,,-0.09418910709906025,0.01444231713255606,,,,,,0.07209868002078562,,,,,,-0.0040138961522866445,0.04429214397197134
35,,,,,,,,,,-0.06358076635481247,,,,,,,,0.025355146883704105,,,,,,,,0.030141685543512986,,-0.06780497424420695,,,,-0.015004978607225897,,,,,,,0.0058394707182010674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25422186550256654,,,,,,,,,0.09143062363475085,-0.00439785712865759,,,0.0030900567794724942,,,,,,,,,,,,,,,0.009805684371849921,,,,,,,,,,,,0.003966114881756133,0.005255624496225408,,,,,,,,,,,,,,,,-0.09337224706344094,,,,,,,0.12804703127653888,,,,,,,0.02919502718557021
36,,,,,,,,,,-0.056253511169778836,,,,,,,,0.01869109280384007,,,,,,,,0.14376962959652695,,,,,,-0.02091756938577606,,,,,,,-0.003734840627821978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07805885921435207,0.0188915168277779,,,-0.05338695623905476,,,,,,,,,,,,,,,0.013168770472848035,,,,,,,,,,,,-0.01034646006388995,0.011321488127540857,,,,,,,,,,,,,,,,-0.09311099271451939,,,,,,,0.1594497126312437,,,,,,,0.009168794032486383
37,,,,,,,,,,-0.03544201711094552,,,,,,,,,,,,,,,,,,,,,,-0.005508899088839239,,,,,,,-0.002975410104223364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0661875369845133,-0.01896626834283155,,,-0.0370366455141653,,,,,,,,,,,,,,,0.04817458997119939,,,,,,,,,,,,,-0.015787390798415957,,,,,,,,,,,,,,,,-0.09324161135725084,,,,,,,,,,,,,,
38,,,,,,,,,,-0.023480231419418462,,,,,,,,,,,,,,,,,,,,,,-0.027907572129963712,,,,,,,-0.023170884633866795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07919385717966332,-0.021186810862543703,,,-0.045662446552863,,,,,,,,,,,,,,,-0.02922750209483027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09517022074165549,,,,,,,,,,,,,,
39,,,,,,,,,,-0.04723652907356968,,,,,,,,,,,,,,,,,,,,,,-0.0344400341200108,,,,,,,-0.020728856355467506,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.055456897803138894,-0.02621347476638114,,,-0.05582588612658035,,,,,,,,,,,,,,,-0.0609578219314133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.09589031634909373,,,,,,,,,,,,,,
40,,,,,,,,,,-0.03357227628409731,,,,,,,,,,,,,,,,,,,,,,-0.025350353584345522,,,,,,,-0.01148900086776844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.027857596466654977,,,-0.07638447288832739,,,,,,,,,,,,,,,-0.046364564112422624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,-0.021500989224923384,,,,,,,,,,,,,,,,,,,,,,-0.010178877739146178,,,,,,,0.00381597431014713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.035111611502049334,,,-0.07772714095078226,,,,,,,,,,,,,,,-0.05414805062300054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006497790640057677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.049156096730349264,,,,,,,,,,,,,,,,,,-0.049867214807654214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0012809234970378447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.040874834076239264,,,,,,,,,,,,,,,,,,-0.05421185585937782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
