,2014-06-01,2014-07-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01
0,-0.0166037258558962,-0.07553309462978763,0.008899958084679138,-0.011228981756659984,0.0017178499965653238,-0.05058016775522223,0.041596046891599237,-0.00017370348524492485,0.05370321320686067,0.01839708388602057,0.010345515841940323,-0.03726940413783897,0.000570948486803502,0.06123935370086153,0.011347037319967335,-0.014765606782470186,0.005832196400586742,-0.003900648841433707,0.045968680351549995,-0.001846889348533498,-0.014342238851986266,-0.051018300011203,-0.012705793663710718,-0.021535880563477328
1,-0.005920186402643246,,0.0495618741848558,-0.0020868043536612646,0.005268844330080125,,,-0.008963400814827605,,-0.005960928546566269,0.026180438191706124,-0.033284777954093236,-0.010813404602038723,,0.03903549184185806,-0.05796686899768222,0.007903464837359042,0.018736526150335386,0.02921737546947689,-0.014211184760287043,0.00012644128739847105,0.051797612385302116,0.015221866453595911,-0.052063299207344205
2,-0.02460687768301728,,0.034125655459780635,-0.001353229336368944,-0.014301146729127634,,,0.004603522299202023,,-0.021087317379744785,-0.03426904080239801,-0.03492144344323078,-0.06611833332339145,,0.03601003261883484,,-0.1079817454726908,0.060787213680729035,0.019690319114896493,-0.0008587439804608188,-0.010195800337426508,0.0877860252156486,0.02903762414032185,
3,-0.0008407303670434629,,0.03923313868511036,0.008057973254860684,-0.024062258356771338,,,0.04052504208269658,,-0.030912566462028224,-0.03734354894445602,-0.014457571406435665,,,0.016336358887327762,,,0.043345976224161475,0.03089033160068988,0.0025045353596251374,0.0017055361246400835,0.08976477359665003,0.021477226209252187,
4,0.006575197540111155,,0.024806254777090864,0.03112025884079772,-0.012498941862853385,,,0.024889970858566812,,-0.040392687388251414,-0.06211636031575507,-0.03497234194525767,,,0.040887430019669324,,,0.024032491626790886,0.018919958541805393,-0.01256683102559819,0.011073357684055818,,0.020972712788014825,
5,-0.038699987011584724,,0.010306556543408174,0.04070112681690441,0.014850344928417858,,,0.02232894910326344,,,,-0.01761789666019098,,,-0.0015861573302959897,,,0.006290407565466616,0.025358921704466297,-0.021749598074687793,0.0065989954652194704,,0.014471853717828775,
6,-0.0666335300216101,,-0.02844655719354794,0.05670383700525283,-0.0185798743815635,,,0.010192953287359252,,,,0.01531264135840349,,,-0.016642597692397842,,,0.006079416192952269,0.0651756487632329,-0.03588774204704803,-0.04121503862340914,,0.02116144470114989,
7,,,-0.027643395185235953,,-0.0023745747124688243,,,0.007729162690522706,,,,0.005072594528346741,,,-0.0064785660798829525,,,0.015428877286824072,0.08422610120021501,-0.07400562219282403,-0.041400909251578355,,0.03949047270094175,
8,,,-0.04420726911469641,,0.014501588308552638,,,0.02782867775492326,,,,-0.009506538719000979,,,-0.015106608382900788,,,0.005606122121399437,0.09157103460230243,,-0.06537714858214239,,0.008790861844506725,
9,,,-0.0514776131002459,,-0.004824496091121233,,,-0.0010643517742741082,,,,-0.0072117277275483005,,,-0.007623474412552511,,,0.05579846138327804,0.08787607171134759,,-0.0588266139114495,,-0.011477286286077248,
10,,,-0.036021486134083514,,-0.01567735428090078,,,-0.00045255678080868833,,,,-0.009919614149833667,,,-0.002201038389928911,,,0.09260950235451348,0.08519994820721521,,-0.0786150220318178,,-0.011887362188302664,
11,,,-0.04034550359581068,,-0.03387996436272278,,,0.025251228898651945,,,,-0.0060155216834330005,,,0.002068230832918516,,,0.07443606040079542,0.10191754347614079,,-0.06039326544962664,,-0.026297298675726388,
12,,,-0.04299532219173763,,-0.027873238783024945,,,0.0006048619880867356,,,,0.0031505987542246316,,,0.014709534551403891,,,0.08996707401219028,0.10001279198973023,,-0.09617917301273105,,-0.010637318397530127,
13,,,-0.04746629572136429,,0.0032336126788248265,,,0.048575400932436175,,,,-0.022652972967076135,,,0.032293008714931126,,,0.10577000164563355,0.09638953670769679,,,,-0.009157930529076097,
14,,,-0.04188003889220715,,0.011299942131686613,,,,,,,-0.042776795002368306,,,0.008404311966016209,,,0.09537363367715646,0.09763542615855503,,,,-0.03346415684646198,
15,,,0.031690240006529535,,-0.028384832088642842,,,,,,,-0.026834417419794754,,,0.018133056688608207,,,0.0627709333205182,0.07686229767447061,,,,-0.02532880070705046,
16,,,0.030756182810486532,,-0.007261587794076263,,,,,,,-0.03284406641139004,,,0.018767430700871834,,,0.04746497799642313,0.07630634123767077,,,,-0.0265397020761986,
17,,,0.004934169872675476,,-0.03967747667544819,,,,,,,-0.03656801433355206,,,0.014479781098893696,,,0.03401882633666631,0.06853205805128093,,,,-0.019510932055844865,
18,,,0.007244258205130194,,-0.01962433171225575,,,,,,,-0.00890804189079697,,,0.012438629467258266,,,0.03170921990389708,0.0966446357918831,,,,-0.01767923670376259,
19,,,0.013147566785573606,,-0.03725413806766431,,,,,,,-0.025927979618058927,,,0.02770864664013306,,,0.04359236357095364,0.07569679982472399,,,,-0.019591585181252036,
20,,,-0.021635069859135214,,-0.05791984547669449,,,,,,,-0.025954397572075738,,,-0.0010347703967266142,,,0.05716647144629583,0.05140575700169414,,,,-0.03882612784877759,
