,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-01-01,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-12-01,2019-02-01,2019-03-01,2019-04-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-12-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-11-01,2021-12-01,2022-01-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01
0,0.007255236089923844,-0.015880163932763258,-0.02040803742017694,-0.04165384437719277,-0.06618764589104154,0.002303420639342413,-0.0537863296776413,0.037911129717091985,0.023395748295795382,-0.05398503908078256,-0.030545236922961294,-0.006001397691046545,-0.028141440260190498,0.06906976426272804,-0.025507602987374978,0.06073178538255131,0.030438826546147046,-0.044652431771832646,0.047862237594229695,0.02038667359216695,-0.024548817543971646,-0.05183566057124267,-0.036836943045330806,-0.02298863575476373,-0.08146599255917919,0.03512034512827178,-0.033975004637023076,0.030106600110798354,-0.15099707686767294,-0.06159126252441327,-0.09146140416577797,0.01823382123474282,0.03044138933269913,-0.0364892340728189,0.01975926037480291,-0.004911717727680287,0.06885594622933255,-0.014876868528815534,0.27682168223952,0.054826334141546695,0.21219790979587927,0.11562798679742547,0.12839690305999496,-0.03281115126761858,-0.03527211338434899,-0.13594578162140025,-0.004971638034961812,0.06714169706024786,0.039612081940769484,-0.01992112668779422,-0.00403718084604987,-0.031140355633324623,-0.07816884971849403,-0.030771807871470158,-0.038074881273881256,0.004240307214346761,0.044052804814334046,-0.029626936362716627,-0.014042629584934851,0.014345824860942713
1,0.005939913438998801,-0.01795125526364494,-0.0031656733885316868,-0.0050037016037927096,0.019785665685211562,-0.008691849884838732,-0.09089213392572759,0.010686060896958782,0.08613790920783426,-0.035042067981041924,-0.04961653922627107,-0.022133671841790464,-0.0105693817485486,0.054019687577049336,-0.04771002334681196,0.03060002778558668,0.0073700628094572895,-0.021890554547932872,0.051248830549005975,0.05783796842174538,-0.0409650722232795,-0.010878344022429154,-0.015719092048125827,-0.0047770285279797875,,0.01761857527859023,-0.028205612993313256,0.050754926136054035,-0.1955285437334291,-0.1109086432276225,,0.0068777739247738445,0.027330657924072188,-0.01546358276985682,-0.004246379191022331,-0.01491396891843011,0.11642148261426866,0.07954968199304124,0.256056679496532,0.06212079654370761,,0.12302222160488441,0.09696430393739419,-0.08640804892145537,-0.03582047617305406,,-0.04963838471247595,-0.10372054415308263,0.054421454884747256,-0.03383212257670254,-0.017071553416520446,-0.014512680390009414,-0.07462030772698847,-0.06770958128906834,-0.013726353388068047,-0.007412092878334553,0.04241860784023399,-0.007224626408258938,-0.020117472111142787,0.05047396793975012
2,-0.009735138838241841,-0.08241455558504618,0.0009123508053896501,-0.03359382966017943,-0.01473377623045602,0.053473768911970865,-0.11607108218974371,0.021018032293580458,,-0.016223113784583187,-0.03838679239837761,-0.035251143880682345,-0.01644116063842871,0.047772520626939485,-0.034553044278857636,0.04832829845131226,0.010937819780423741,-0.030548311829006858,,0.04053656652783566,,0.05490803978317649,-0.007879772737131141,-0.014051200791798224,,0.04720693963396938,-0.03873823846376734,,,-0.09327608552358768,,0.013862276127389439,0.04746570340358147,-0.05216338168403034,-0.0006365566281181234,-0.030578343529388707,0.20113578618918782,0.060824723216214016,0.2096897175520107,0.010076227558799111,,0.10790986409318482,0.10058880914019319,,-0.08217913791572862,,0.015891689470993953,,0.024568567857631285,-0.06298455569636585,-0.014375035559870963,-0.030002122573650425,-0.02952454243766267,,-0.07824208940674049,-0.001521954753329724,0.040495666786109163,-0.00941152954750124,-0.0030274629174360523,
3,-0.0010451908441608815,,0.01318364276982198,-0.05354118594569446,0.00970026743911534,0.030095309865309616,-0.10183152107783444,-0.004344502496340663,,0.005539502466705759,0.00023819526365098653,-0.025266890674764925,-0.017219976877171916,0.02047552514492823,-0.05965847285042569,0.02131840091087378,-0.018119433197341772,-0.08068454387638213,,0.04319214710293773,,0.014432818600254471,-0.015015317314354348,-0.03313889206145937,,0.03711830669060845,-0.05116305092143625,,,-0.11808656125498862,,0.03800920333028257,-0.00376380346953864,-0.0309505872078768,-0.0032581993796523268,-0.004254093655021052,,0.04633060220821039,-0.09461305586209612,-0.005943740024341615,,0.1125019845931221,0.044089275920703,,,,0.002634396481865142,,0.04996766642613237,-0.08379776562223407,-0.0775176477459617,-0.014743822750467372,-0.0462565403534001,,,-0.010442757708968742,0.03778490615419239,-0.04014479828776696,-0.012229783032548402,
4,-0.002759911222715905,,0.08968962624208876,-0.06829695889349985,0.012859599333086003,0.02740110116072092,-0.13342544431992165,0.0023100160824083282,,-0.0296110680441779,0.0035633495160269923,-0.032565552526425234,-0.013434517097576926,-0.0033010136868361073,-0.047462007529394334,0.02774555564074732,-0.0225882423282755,,,0.041475227747459265,,-0.023055490721922034,0.007991566334680567,,,0.05691655754938019,,,,-0.0986359265458212,,0.11671696862337066,-0.007572876169494869,-0.06788613448483138,0.03579173406607117,-0.015401348151662386,,0.05771469002468821,-0.15840026747623703,0.11706653568659142,,0.1600502102628809,0.02023075212664449,,,,-0.04372614281082998,,0.05140007983798145,,-0.06935061749075577,-0.03148276359309099,-0.03455257674447898,,,-0.01074953469784301,0.03433314813158628,-0.028003276691186185,-0.003326182318147297,
5,-0.009264601256938176,,0.07500158971454862,-0.06852418772389157,-0.00545849011504651,0.08044769074059133,,0.02360975188130343,,6.023465786153537e-06,0.010130042111113458,-0.023761017670371504,-0.028255148314655587,0.022977911944039864,-0.04971068836886805,0.03189091557697599,-0.024731995230061088,,,0.058229735807873384,,-0.015069136081805379,-0.0072372111030043484,,,,,,,-0.12652590171034106,,,2.725948990978111e-06,,-0.014030456582469597,-0.006732044302946605,,0.08077755674447706,0.010504320705693182,0.17139095523587056,,0.12879860275344512,-0.05713655555433128,,,,-0.05534254814388295,,0.0996640691217594,,-0.07862147313674428,-0.046956768411839045,-0.021075161075181814,,,-0.033605374340310745,0.015927792113532124,-0.03015473859530926,0.0110283184747062,
6,-0.024746511975608287,,0.18601370883756418,0.0998312448292995,-0.01668488787211375,0.05356695687898938,,0.007549831920626637,,-0.0707716210228635,0.024514540260065942,-0.0807765887668509,-0.022123020800096427,0.05443889805292823,-0.029831659069802008,-0.016374000996117744,-0.0030810057502068666,,,0.07129284311218553,,-0.022232891514420317,-0.011987618916724951,,,,,,,-0.14330615960689252,,,0.007971950107230619,,-0.011938611278108802,0.012452999809246634,,0.0657825657690374,0.1373627630102776,0.059207717552580696,,0.1295916256942311,0.06133254450979653,,,,-0.039945057490949676,,,,-0.03295015002734203,-0.03119331264252978,-0.023175866548225343,,,0.08713666391787467,0.04597223195709299,0.024602089992691645,-0.015493427369045354,
7,-0.06147194767913211,,,0.09761757436444007,-0.03190455167200934,0.015724214659571523,,-0.012635983362331071,,-0.07549686024999946,0.07432872758527687,,-0.027337175658231683,0.09255655686225595,-0.052307149737737646,0.02199466817256912,-0.016793314529133685,,,,,-0.07132084277503292,-0.016860042131824127,,,,,,,-0.09616497600338558,,,0.04410625552916425,,0.03164188069567042,0.004287524680060439,,0.04381446921830612,0.17798833889631993,0.10117100671280532,,0.15930750950591666,0.05092886877033176,,,,-0.01513721799300094,,,,-0.0796761076420045,-0.07472105751955826,-0.02321005853122715,,,,0.04307421605280659,-0.03372434027595772,-0.016364864148883607,
8,-0.05276354051621879,,,0.04343568893240679,-0.0008576122265031572,-0.006123306815921659,,-0.04253806278190675,,,0.10317621358638629,,-0.007178788889095733,,-0.038150642222369635,0.039405081124195274,-0.015093366392292307,,,,,,-0.04197588073909353,,,,,,,-0.09981483854053019,,,0.018124321571248547,,0.02666294305308292,-0.02176582211954914,,0.0809884419199427,0.39075148780689606,0.0667554617884214,,0.15728808384515425,0.06214433339876324,,,,-0.05943928725183367,,,,0.025778264976834553,,-0.05709823018960325,,,,0.024024273355097714,0.007695359261582713,-0.03849560487887371,
9,-0.037732315617000634,,,-0.0016941466416260376,-0.020344058057281567,-0.010521402257573698,,-0.08356694543300369,,,,,-0.04023513231216591,,-0.04936032149700176,0.03686735378492734,-0.07660909800280069,,,,,,-2.584275708583661e-05,,,,,,,-0.11600863842940168,,,0.0173080677001467,,0.04214708514412657,0.03242930352365203,,0.1329304733765877,,-0.0007122298755435352,,0.17500602815546928,0.0462748177344825,,,,-0.053599109372592046,,,,-0.043327647942174585,,-0.058128850551501854,,,,0.03378621537104731,0.008580756979118198,,
