,2002-05-01,2002-06-01,2002-07-01,2002-08-01,2002-11-01,2003-03-01,2003-04-01,2003-08-01,2003-11-01,2004-05-01,2004-07-01,2004-08-01,2004-09-01,2004-10-01,2005-01-01,2005-02-01,2005-03-01,2005-06-01,2005-07-01,2005-09-01,2006-01-01,2006-07-01,2007-03-01,2007-05-01,2007-09-01,2007-10-01,2007-11-01,2008-01-01,2008-04-01,2008-05-01,2008-09-01,2008-10-01,2008-12-01,2009-01-01,2009-05-01,2010-03-01,2010-07-01,2010-10-01,2010-12-01,2011-05-01,2011-08-01,2011-10-01,2011-12-01,2012-04-01,2012-05-01,2012-07-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2014-02-01,2014-03-01,2014-04-01
0,-0.005151872663214929,0.12468153946566041,0.008875142474206621,-0.03881786970443546,0.029672158168264184,-0.06120134285235923,0.03307249132708456,0.12406828141394266,-0.01768205226486419,-0.00499249061192053,0.037470359542582266,-0.02405508166885717,-0.019055150599142312,0.034289216714117554,0.008494961630342024,0.0018521793679775467,0.10528553991499123,0.001779260700561558,0.018874208766653577,-0.012330374863523064,-0.0037713500004037392,0.03156967248840736,0.024787855254428726,0.022925846926807436,0.018766646009605648,0.09020096799790922,-0.049670808594344695,-0.03774663987914417,-0.0469465213864142,-0.12824053138391234,-0.05003538791920947,0.10379750039389046,-0.04911738589843573,-0.04753555295645384,0.04705132517808597,-0.02045139145268937,0.024419839057138848,0.0403502491151162,-0.07131602152148941,0.028479200066349852,-0.03208169999331334,0.02866251822997068,-0.013202169840170086,0.002325022315186498,-0.04320245462325922,-0.03538446273224061,-0.011393183714747401,0.018578469961684885,-0.0048696552731355425,-0.04082669465321409,0.011184973076512783,-0.01200390805785334,0.02285666176843959
1,0.04121106253755347,,0.034343941753366636,-0.0712971975111043,0.01831119048944263,0.0026788935965580407,0.05147454413889907,,-0.0077345703502360585,-0.00790996978223335,0.07180997798834188,-0.02549870369103102,-0.0036260870411519708,0.054073134107353926,0.0205397213917784,0.018226293461208964,,0.007239559542456142,0.006885568759976479,-0.0015187984185898173,0.025680126263645242,0.05715450115327192,0.06274204063049793,0.029677601699220846,0.0019043954354316384,,-0.030262662337309898,-0.15723119656333173,-0.01803410470903466,,-0.003040553155022163,-0.05696910909686581,-0.04220563161981161,-0.10528316302167529,0.01012556320657465,-0.04666946496652269,0.05141141517108583,0.024225976211717182,,0.05703789877642218,-0.025022860719435158,0.04162458662680857,0.012772338592713428,-0.0141324611279261,-0.03942585383676378,,0.031151354860709635,0.0034644083544934645,-0.026210577944167923,,0.016912003035227663,0.021829135844666503,0.01975487222754202
2,0.10019095277106649,,0.013057605026316033,,0.03079870311230848,0.05765100203864759,0.06378525707710603,,-0.0476620184961547,-0.00781809038918535,,-0.023910097166824906,0.006743612587797987,,0.01509405907228567,0.024291798068176274,,0.024442355698204743,0.0010729346295761388,-0.006987532297428434,0.011917235733923004,,,0.03892055867813293,-0.018004758773413787,,0.06500583821726469,,-0.018563742822688356,,-0.015732972873666373,-0.06334016624067296,-0.08984646791303996,-0.059095500747777585,-0.013060284284999835,-0.053857261522993305,0.0465174408064839,0.044142288594980705,,,-0.03176332091710243,0.07812789543876697,-0.02648760300808073,0.030168553381039853,-0.044914811054694415,,,0.002534315367050066,-0.016251608480223112,,0.006517804584719844,0.028531569608464924,0.029806268827818005
3,,,0.03666734745893052,,0.026976303633999166,0.00847561275449582,0.048598556453483654,,-0.0312123240015727,-0.005574367011305981,,-0.005783985486684795,0.007686563277613079,,-0.007221697977827457,0.024065600131535803,,-0.005067207308653288,-0.004890670771596106,0.03254756672389281,0.008721128524425303,,,0.05514821873335962,-0.027515637292801376,,0.14346013036814753,,-0.02018219925261211,,0.025293562355155785,-0.12408634986709322,-0.11890173705856233,-0.036056922092728705,0.01151885041398737,,0.06919878073462815,0.034210735611511556,,,-0.01439472465866709,,-0.03454997677237692,-0.00936115026553841,-0.04481496754639691,,,-0.01063945456408888,-0.006046912297002827,,0.01999118509280784,0.003244007070439814,0.02072719086461916
4,,,0.05419223364455927,,0.03422363473039858,-0.01530434128303515,0.06289147732438694,,-0.08391476403575204,0.006271789349121537,,-0.04962506002645628,-0.008511792371297844,,0.011910751444205392,0.03732360721040684,,0.007081091790321459,-0.023505445428439575,0.03311523574488495,0.03577037424017959,,,0.031809063604825605,-0.04393919962741277,,,,-0.007967829606352117,,0.0037019295329812074,,,-0.06676559968604057,0.006493990525702653,,,0.024744596935375007,,,-0.033552951227869166,,-0.053772246423125836,0.03342834138873796,-0.03174523004970142,,,-0.0053681899211661666,-0.0061861853868872,,0.03408057638409634,0.002849688722657895,0.009775600089471315
5,,,0.08076088223127642,,0.05125768096129635,-0.0002130151953663173,0.09086182082913075,,,0.02293532715326485,,-0.07387086669112697,0.005790526489742875,,0.008733171420477026,,,0.0008768220515222858,-0.011022852394184213,0.051473311032959046,0.048551456545461225,,,0.015117748989178947,-0.10312517231725904,,,,-0.04201289480170711,,0.023853162313617116,,,-0.060612454906287194,0.031719532893421665,,,0.018978589866831097,,,-0.055942370002275865,,,0.031679872117083896,-0.05123332901689537,,,0.0028233069589140847,0.005459949415114185,,0.02496947673573091,0.034253608677575986,0.03138129416302471
6,,,0.07338639618512466,,0.12704349151042482,-0.003412774141427821,,,,0.016063679905187644,,,-0.025030203377753857,,-0.010975899060015282,,,0.0021970423012924734,-0.01698921608361026,,,,,0.006135316226872023,,,,,-0.02102093240723457,,0.030678629997266338,,,-0.025918884957036425,-0.0463735807797625,,,0.008401669582561944,,,-0.044920827282686204,,,0.039903277082801836,-0.02996825697967731,,,0.006901501163866008,-0.0038446650338923583,,0.04352088452932801,,0.023861597791546174
7,,,0.080949476471329,,,0.02193375719693136,,,,-0.038206964675573385,,,-0.012080269019774992,,0.005123143079971193,,,-0.0037150294675849516,-0.004373299534978781,,,,,-0.00971531687799998,,,,,-0.03681808458752878,,0.050842372834530636,,,-0.018742010962249367,-0.030356134625229902,,,0.032375289656830564,,,-0.02114771650976266,,,,-0.04248545689956584,,,-0.014446236291232317,-0.014790715804593457,,,,0.017903452750783977
8,,,0.11025855912009219,,,0.09565856415255225,,,,-0.041656994959659244,,,-0.0014139394426917473,,0.015014083360513908,,,-0.010807757139935426,-0.004068852595370931,,,,,0.034128573562158815,,,,,-0.07750163930307097,,0.014775003422489608,,,-0.030389782095463946,-0.04682499109735616,,,-0.017933345396398348,,,-0.03942172746745376,,,,-0.049099868882324316,,,-0.018340044727835902,0.012671583247298557,,,,0.021432549252098365
9,,,,,,,,,,-0.05230142226846146,,,0.0010482130989608596,,0.004287271395336134,,,-0.002283175060142195,0.0015744936469648252,,,,,0.027388333717587754,,,,,-0.0718919160251601,,0.029305309138180746,,,0.0016337997474735744,0.0032359985372689692,,,-0.007095946527189589,,,-0.04339933265182827,,,,-0.03258608095715321,,,-0.027021105620100627,-0.010472214364942722,,,,0.029405712017755103
