,2006-07-01,2006-08-01,2006-10-01,2007-03-01,2007-07-01,2007-08-01,2007-11-01,2008-01-01,2009-01-01,2010-01-01,2010-04-01,2010-05-01,2010-11-01,2011-08-01,2012-02-01,2012-08-01,2012-11-01,2012-12-01,2013-02-01,2013-11-01,2014-03-01,2014-04-01,2014-06-01
0,-0.008009545822241115,-0.005870772977320193,-0.005773930447175335,-0.01099833807924333,0.004703989898420469,0.144082607781145,-0.10090634753113248,-0.0035417194959312948,0.013241176622095119,-0.013776545449439848,-0.008409253946205064,-0.016371384322449778,0.02115817045999635,-0.03870053106194682,-0.02090579006917692,0.007928963691027247,0.03424789159728503,-0.03197817617779153,0.008283202506551346,0.022533618955404844,-0.006219083881892962,0.041407657357082295,-0.012460428369122534
1,-0.009892604059704158,-0.007175608976606185,-0.0041896747129155365,-0.025920507595885267,0.02255935517055785,,,-0.005594584285875337,-0.001634798614483457,0.013892607180400418,0.05087496683335102,-0.02915761792929006,0.015356247843888227,-0.08200617272959043,-0.047626664091356075,-0.0029201626638217792,0.017830412932554385,-0.03176852035178657,0.004441035511481672,0.0033302493883817785,-0.004784449370379473,,-0.017985785051745973
2,-0.008921719240163939,-0.004993342947525736,-0.023440474360624908,-0.05029367945162366,0.02235365205085893,,,-0.023006266181144763,-0.0011259178356730626,0.029080935332421287,,-0.03132123929149877,0.0330851807302428,,,-0.008912158658855973,0.013977441510959698,-0.09349008120810653,-0.01702206429716302,-0.0026184141556911955,-0.005392639667362253,,-0.013903994556922372
3,-0.010479780292188101,-0.007414192593446334,-0.00849193254225522,,-0.00035842236988625764,,,-0.015247147285008644,-0.006551763452885662,0.031335200010718545,,-0.012305544405699198,0.039544039019022925,,,0.008119721284916004,0.02134401186841628,,-0.019970021623165746,-0.0009019699177057472,-0.001964797550163988,,-0.01645910064209377
4,-0.012111811391994354,0.0075570848220472,0.01044818797119662,,0.0240786886900326,,,-0.03640764876447844,-0.03534605731082163,0.009161615033306925,,0.0064249734696024685,0.01559372112925983,,,0.04276041759097682,0.026500198394698637,,-0.0035431505462999446,0.005628039670900087,-0.013856901870288763,,-0.015399014086451501
5,-0.009177753286494283,0.012712771277208823,0.0004048743020448331,,-0.008335459538324708,,,-0.04678081484331287,-0.023510238353345536,0.01944825974358233,,0.004246413660967008,0.027703953957507466,,,0.0460663068242545,0.03446717657525622,,-0.012163538989819367,0.011932402667021114,-0.016152563601048442,,-0.020201408436846258
6,-0.006965015967220323,0.000718415026101038,-0.005711834663594484,,0.0032378434526423305,,,-0.023500701279267844,0.011839375002273944,0.03255601119155882,,0.038596103910577106,0.015145866435785527,,,,0.051834167076149296,,-0.004046695246531007,0.007257603925558853,-0.01958994113043322,,-0.016646018500782178
7,-0.019939742215882572,-0.003728446181347378,-0.03958006004209369,,-0.0202174372235302,,,0.003657581019231637,0.014964309196130454,0.037096537691972964,,0.04260081632910517,0.0330869998825023,,,,,,-0.014136136526615495,0.026566602591189814,0.0012360659000218988,,-0.01798305342353146
8,,0.002415635454345866,,,-0.024791807413510947,,,0.0004229909762487605,0.01623740298198595,0.03998791988265071,,,0.029611907652031588,,,,,,-0.03437773843591496,-0.002707216239973498,-0.007599465881549472,,-0.012279874066925656
9,,-0.004532006770380015,,,-0.011022026843173327,,,-0.01780730192122082,0.06156086288509599,0.017148206455680493,,,0.06389766181839485,,,,,,-0.006016768056141597,0.01316236683908989,0.0030114709072834867,,0.0014367783030613257
10,,0.003217098173567301,,,-0.003026402857524646,,,-0.04710097343826514,0.051154358482860984,0.012463246492560476,,,,,,,,,-0.02001280945172179,0.011225142745723726,-9.679426892894583e-06,,-0.0027248897266287653
11,,-0.000727880493073485,,,-0.014744004847268455,,,-0.025596739456664852,0.07087019070860012,0.02550026178861442,,,,,,,,,-0.017556677441668667,0.0019140999538497239,0.009717752490701947,,-0.0095529581847833
12,,0.005486286980757482,,,0.010305578544861804,,,0.009043177152077808,0.0716757738630115,0.017208839369166062,,,,,,,,,-0.008643305043060101,-0.0006307418422260014,0.013478732066426469,,-0.011941422591995154
13,,0.002012855214887921,,,-0.0011625788249516322,,,-0.010352653676315215,0.09005728602017349,0.006571094286210943,,,,,,,,,-0.015216123747184174,0.010503399850130823,0.009957368152740509,,-0.014154712261935876
14,,-0.0025112220496894544,,,0.006565308048614105,,,0.012893883667092765,,0.02980669030531624,,,,,,,,,-0.0005574166612800635,0.013819762808853442,0.009321172609492612,,-0.010611290397191109
15,,-0.02735999596463956,,,0.01978888208538332,,,0.05967653795094041,,0.03712218759642849,,,,,,,,,-0.006950163683612232,0.005514845173356764,0.01188963575754065,,-0.014940678099546023
16,,,,,0.03634126809792937,,,0.06328000868786843,,0.01933610862163082,,,,,,,,,0.009162274877063226,-0.022959375283352568,0.012085057992327064,,-0.012934538574759014
17,,,,,0.02585356979516029,,,0.08815238260238611,,0.043591903597925974,,,,,,,,,,-0.0421758694230463,0.00741222148538756,,-0.003308569168499753
18,,,,,0.0355843890846359,,,,,-0.0037972876828478164,,,,,,,,,,,0.011082141445055926,,-0.002136225105759504
19,,,,,,,,,,0.0016122112841108205,,,,,,,,,,,,,-0.0038292109564443955
20,,,,,,,,,,-0.017228605103973615,,,,,,,,,,,,,0.0002567818994132498
21,,,,,,,,,,-0.05506583294473266,,,,,,,,,,,,,-0.01971814241428449
22,,,,,,,,,,-0.04555933282662794,,,,,,,,,,,,,
23,,,,,,,,,,-0.0035150534106000997,,,,,,,,,,,,,
