,2011-11-01,2012-07-01,2012-10-01,2013-03-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01
0,0.0651059653948689,-0.0018746661590802738,-0.01742191919229219,0.05072554241799021,0.024748087812500152,0.04355253585643615,0.014169040546547773,0.04138494706609164
1,0.06969752846805966,-0.0038415243608214134,-0.060863933432548034,,-0.08083772318498283,0.03519743270042941,0.01105076398459115,0.030474816132258553
2,0.08916047184802611,-0.016332968283390592,,,,0.037672893764998605,0.0077536328998695225,0.03535792501675328
3,,-0.03363176360423026,,,,0.01257650628343221,0.027420716185621252,0.06273991395975376
4,,-0.0671786075295282,,,,-0.026482626164422207,0.03550213105618427,
5,,-0.04776217467381505,,,,-0.034545271992919346,0.015852561207531757,
6,,-0.072602786072411,,,,-0.02500682492829176,-0.027782679324990234,
7,,-0.06269284248251461,,,,-0.03251184014626718,-0.11446589445711775,
8,,-0.04757174627928862,,,,0.047722652486775985,,
9,,-0.024262983808855942,,,,0.04539513219207736,,
10,,-0.0094818217922219,,,,0.03754139266727696,,
11,,0.0063799674203903756,,,,0.05551100732516989,,
12,,0.01923926719106328,,,,0.06205703703752574,,
13,,-0.01611365620631755,,,,,,
14,,0.008679114311493485,,,,,,
15,,-0.014849662594719426,,,,,,
16,,-0.0127032900371713,,,,,,
17,,-0.0484856989794733,,,,,,
18,,-0.039402828919133714,,,,,,
19,,-0.024764612709892386,,,,,,
