,pair,TStatistic,PValue_T,significance
0,"(1,2)",,,NA
1,"(1,3)",,,NA
2,"(1,4)",,,NA
3,"(1,5)",,,NA
4,"(1,6)",-4.999999999999999,0.007490433881274529,**
5,"(2,3)",,,NA
6,"(2,4)",,,NA
7,"(2,5)",,,NA
8,"(2,6)",-4.999999999999999,0.007490433881274529,**
9,"(3,4)",,,NA
10,"(3,5)",,,NA
11,"(3,6)",-4.999999999999999,0.007490433881274529,**
12,"(4,5)",,,NA
13,"(4,6)",-4.999999999999999,0.007490433881274529,**
14,"(5,6)",-4.999999999999999,0.007490433881274529,**
