,pair,TStatistic,PValue_T,significance
0,"(1,2)",-6.762236915493704,0.0024945092852080714,**
1,"(1,3)",-15.797403729783257,9.381987753681047e-05,****
2,"(2,3)",-11.747566335189301,0.0003003765249490709,***
