,pair,TStatistic,PValue_T,significance
0,"(1,2)",-16.099689437998485,8.705483648373914e-05,****
1,"(1,3)",-15.379572490807417,0.00010428735444933783,***
2,"(2,3)",-2.1213203435596437,0.10516370979102756,NA
