,2002-09-01,2002-12-01,2003-01-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2004-04-01,2004-06-01,2004-08-01,2004-11-01,2005-02-01,2005-04-01,2005-06-01,2005-09-01,2005-12-01,2006-02-01,2006-06-01,2006-07-01,2006-11-01,2006-12-01,2007-03-01,2007-08-01,2007-09-01,2008-03-01,2008-07-01,2008-11-01,2009-01-01,2009-02-01,2009-03-01,2009-05-01,2009-08-01,2009-10-01,2009-12-01,2010-03-01,2010-12-01,2011-03-01,2011-04-01,2011-07-01,2011-10-01,2012-02-01,2012-03-01,2012-10-01,2012-12-01,2013-01-01,2013-04-01,2013-05-01,2013-07-01,2014-01-01,2014-02-01,2014-05-01,2014-06-01
0,0.027173062358613942,-0.002929481944353607,0.0011275180419785813,0.019722892400970915,0.06454529522476393,0.2264447536547327,0.021057110781118493,0.07441529155195381,0.04749061740220317,0.024302575516287894,0.04539823213575278,-0.015286390012504314,-0.021777112829172496,-0.010888832975850748,0.05181299292378462,0.052150273380735135,-0.048432004158621034,-0.020665202099526936,-0.05060666722048517,0.03796477150307492,-0.012018213199245453,0.06568202157819975,-0.021137678740240418,0.05306800351599228,0.04232398995888015,-0.030673388274989,0.08081778365123737,-0.04668762212437938,-0.03684327863467374,-0.053569708284384454,0.01405849391524705,0.034046346028342445,-0.0007124860946991218,-0.06341291821689632,0.00952683100776297,0.06681454616325233,0.0346496852089917,0.04000878712702938,0.013204668608306935,0.05974496043141864,0.04115090236391783,-0.03896382429649625,0.037463956985294644,-0.00020813539444075602,-0.006727786213006848,0.060985495272300794,-0.008304145264576346,-0.04496335662158746,0.0018672510838476097,0.0397283193244109,0.0021415066035462837,0.0019691230111253955
1,0.016497311268343973,-0.014967480396454513,1.3000965354892369e-05,-0.0076652104988217395,,,0.03515225295377822,0.009343140137668904,0.058173627352022916,0.005237166063318699,,0.0006226516847706587,0.006909958845735641,-0.027167800560611854,0.04579170589970884,0.0737372428207736,-0.046167793361704734,-0.022932001972678084,-0.027231432430747264,0.0353440892256674,-0.012645535114020778,0.01948503773562421,-0.03135355924246541,-0.02563415489234755,0.03214049618528486,-0.03899866015425446,0.07402803617020526,-0.11532500194942497,0.01219904458798693,0.010673669329283042,-0.027435074231744183,0.03128994526158946,0.05401472849589237,-0.03855994212017144,-0.031575557388561215,,-0.013581525730314903,0.004279066151880118,-0.05475813862904255,0.08598302249965872,0.019740899374908416,0.016664922553917716,0.015158736330261546,-0.00716626575268009,0.04225848241836938,0.0884914738267607,0.01500693360387062,-0.04464505181931833,0.011111005166625054,0.08634525810941107,0.002711947704195361,0.0016676609177002089
2,0.0044885464259045715,0.02340712527868849,-0.04367715894909707,-0.018316489544755954,,,0.02457563243765959,0.06552339003161833,0.006688843343402029,0.037009234998374274,,-0.0027056565608870597,0.07466114376254118,-0.02294030979584205,0.1535914472050901,0.04449862489360762,0.01080966487233892,-0.0006070662647443825,-0.03688908324272438,0.034541596203238656,-0.006763410843547701,0.03592833403342249,-0.006164193200523416,-0.0479390795289103,0.05458198820119825,-0.06915666998867476,0.05904538921869129,,0.04425880370645996,-0.02894591386702139,-0.030291759332126578,0.039097689316798245,,-0.0006794516804426998,-0.06454822358087364,,-0.011012546429316039,0.002410119522303411,-0.027101971005091485,0.07621958322018596,-0.002824805436806077,-0.0413711575463771,0.026833875827625975,-0.012183328074881317,0.032423816224205204,,-0.040787682315128526,-0.0402466418660794,0.023570669240196185,,0.0036507889748716993,0.001567153354421702
3,0.004648834523112821,0.05694872242609328,-0.06933660268361758,-0.00623489707346947,,,0.057268398440408985,0.08379867942666186,0.03937481855638025,0.02724610348796963,,0.009153421303692288,,-0.0008695791264858865,,0.05613769651569828,-0.003717448667730938,0.001200056035829955,-0.027457449859672516,0.05937969118683134,-0.027934577697096397,0.15392268572436635,-0.008481044056672271,-0.12314869898547487,0.006878110253052572,,0.00769370141323078,,0.056436398002895016,-0.00014124489399569562,-0.03926046937030492,0.04187910508640258,,-0.015620010160382058,,,-0.05296856803448202,-0.0053152277580075236,0.0026575312855379174,0.0914047363775703,-0.035324266248577985,-0.049568836499655156,0.038960271437192884,-0.011600093800065103,0.040451657554373854,,-0.021525516302616787,-0.025878232675169865,0.022439109736183294,,0.003952372289547701,0.0019691230111253955
4,-0.015119532394478385,0.03477912651935966,,-0.008519814659610048,,,0.048633202000736064,0.10119869189422115,0.11222663876567285,0.033659339521589615,,-0.03783183646469429,,-0.003815942491910862,,0.058569896176952685,-0.03436226178001989,-0.00743365421983877,-0.04965153650799153,0.04800071096899777,-0.03345188378432218,,0.019105830025036408,,-0.01066016506264661,,0.04145077055327606,,0.07507689554041752,-0.007350709324523974,-0.06259664809233922,0.03349656662338507,,-0.0870009236521001,,,0.003169478284666294,-0.019624665908312577,-0.004585003984351577,0.08764756818704278,-0.04503791859702755,-0.11249168437008006,0.015152969983775966,0.00899722527841762,0.057402790934877546,,-0.06873055152857344,-0.009483310285263169,0.04049635884319863,,0.0034496828907349952,0.0017681583802240386
5,-0.020873103395143477,0.005727621177604891,,-0.021541214155656907,,,0.04315500328975708,0.19738906876469908,,0.10008006027558847,,-0.05193023233621086,,-0.011393352137059054,,0.04028848365279897,-0.003341145976752502,0.0037291093111474494,-0.016162253806381192,0.022546833522696763,-0.03163063713449543,,0.10261070117646254,,-0.0028597595183050273,,0.03098878792152293,,,0.0041799566828149,,-0.007997132184675126,,,,,-0.025918861739099963,-0.026635868687614472,-0.036423849422388965,0.08739177557896971,-0.02151827344962909,,0.03480973367950979,-0.010466142029151637,,,-0.05564164028039509,-0.025173813568985404,0.03840996507979594,,0.002477099599514365,-7.590175576321911e-05
6,0.01723200101370348,0.029152765849060402,,-0.008551425168972004,,,0.05728438887645715,0.26548594894778166,,,,-0.04060982041395356,,-0.010556368576772446,,0.012305748821282714,0.010090096973073948,0.010175467035302144,-0.0409861436467051,-0.0015867276678895315,-0.005633632385359522,,0.08849855075211455,,0.007790451407927945,,-0.05871074687714728,,,0.008080089215646513,,-0.02673154146949841,,,,,-0.036477734151205254,-0.020075931761295296,-0.05331788009685212,0.05287272747967098,-0.029359380587369532,,0.044894592206263406,-0.009965736823790206,,,-0.061842879013150664,-0.030636733387822024,0.02778569655201818,,0.0004954709933034929,-0.0007473130875521594
7,0.023984052528344457,0.026718327750784254,,-0.062200432046794596,,,0.09406303351485557,,,,,-0.04641554859214747,,-0.024387416564869202,,0.024660326216026263,0.022301980473694805,0.03792704257815538,-0.031034370316480646,0.01779420625538558,-0.013298865732503051,,0.04308745660761182,,-0.017001165638766025,,0.02595383807523932,,,-0.05439553084401849,,0.0008241620798595806,,,,,-0.025425055064483892,-0.044966483399731194,-0.12219029243207924,0.046951401525719305,0.007184164514602465,,0.06252360705040472,0.03865054422501757,,,-0.05312934361526711,-0.03195749454287877,0.008278400163084731,,0.0009324384461816271,-0.0008144790210158348
8,0.027241338382352986,0.018519460699335022,,-0.09607110188329948,,,0.1378549111320191,,,,,-0.04683630739028116,,0.040597580395029476,,0.00026901300806708717,0.03335144210083929,0.10592123483121962,-0.02775640500761905,0.013058095049125196,0.031112642239758403,,0.11610920253236245,,-0.03682176478013016,,-0.08280568244798436,,,-0.029941759542674973,,-0.014378010810672137,,,,,-0.051667030896000776,-0.0789596109976487,,0.018904253577609165,-0.044671435926933345,,,-0.015051255529331176,,,-0.04314280158016626,-0.02217626012255358,-0.0053984146453592285,,0.0011676495492299876,-0.0005794179880156403
9,0.03641704797872214,-0.00307324399858655,,,,,,,,,,-0.06292724831898183,,0.027701272351652984,,-0.1165896303161798,0.030660752591312956,,-0.013704101890050495,0.02411244479476843,0.021803917981039422,,0.062041804755364804,,-0.03934198033226416,,-0.05257386998850322,,,-0.026573410187430646,,-0.007218198277133103,,,,,-0.06430403152061315,-0.08585457181941702,,0.09708959000645301,-0.05064054945384466,,,-0.03621485375864619,,,-0.047531364619894934,-0.01824659404512985,0.0029162554081682557,,0.0012684373741461696,-0.0003444121957199009
10,0.05699351756159288,-0.013473151414540308,,,,,,,,,,-0.05022698281491772,,0.027132101196935654,,,0.023860750517069595,,-0.03599458644903424,0.02414865235875302,0.039105099255432596,,0.055461945567212956,,-0.03929526568366232,,-0.05981289617963759,,,-0.06503827307627885,,0.009792900158966056,,,,,-0.09416114243319074,-0.08547501388613554,,0.13548887564629641,-0.06431053551363597,,,-0.029335128669811805,,,-0.04238519390050999,-0.017702085638157006,0.0002839913670591998,,0.0019736678626144366,-0.0004451222013439615
11,0.09549397549907146,-0.04417988376878268,,,,,,,,,,-0.09035487871299902,,0.014214011719716368,,,0.005540463501803927,,-0.04549546028664302,-0.005105786209359031,0.0242606533884,,0.09742647133729543,,-0.07111053422915287,,-0.12144364585944478,,,-0.02094616140624428,,0.013925917958225953,,,,,,-0.10059191263233891,,,-0.026890780856597907,,,-0.02666286331532941,,,-0.038270480113352434,-0.03744632822686733,0.01100161564858354,,0.002376433525573929,-0.0005458423504949295
12,0.0981530857034758,-0.03050849675261541,,,,,,,,,,,,-0.004723137405800992,,,0.011554220406339022,,-0.04822167319907316,0.002744343676835681,0.006678987492699129,,0.11767331766954481,,-0.047894787238513425,,-0.10626759162255528,,,-0.047724226677956505,,0.026428417713834862,,,,,,,,,-0.02067987497982049,,,-0.05041595133784593,,,-0.04655915699814239,-0.02582206724170999,0.013359154241633642,,0.0024435453674837015,-0.00024371233157971517
13,0.09272196215584805,-0.011119027134342152,,,,,,,,,,,,0.0016076421218778059,,,-9.662508964780603e-05,,-0.06275788146994127,-0.01098481961612513,0.023484640980491966,,0.15005204277354056,,-0.03695090500612436,,-0.12925133191358107,,,-0.04699043682650217,,0.018724304293428418,,,,,,,,,-0.04204357398236391,,,-0.04383239163731467,,,-0.05559900635657544,-0.02263376184792998,-0.008939606022259461,,0.002040806739406098,0.00025963493832192874
14,0.11272396364214166,-0.004957844077147777,,,,,,,,,,,,-0.01640567665539422,,,-0.019131890424072817,,,-0.01316152418719968,-0.041562655282045835,,0.1377687303996442,,0.02074638931433287,,-0.18111560665662685,,,-0.08501228951632944,,0.020840872317508197,,,,,,,,,-0.07660017693961363,,,0.02483845900466175,,,-0.056068079519266845,-0.03307325519747073,0.007196871757297274,,0.0019400967337820374,0.0010979844450111909
15,,,,,,,,,,,,,,-0.004005330764530357,,,0.02694128245440397,,,-0.031539647812874605,-0.040734261282455275,,0.14402099912963418,,0.024312918538384964,,,,,,,,,,,,,,,,,,,-0.04201682222357794,,,-0.042216914556402196,-0.033074709672168634,0.007634544817553157,,0.002409990009528795,0.0009303707606376221
16,,,,,,,,,,,,,,-0.0031650497626517504,,,-0.003688696583473039,,,-0.030716349594665016,,,0.11051025044587659,,0.017567615924900026,,,,,,,,,,,,,,,,,,,,,,-0.037516553376070516,-0.028821712732194804,0.0062066181155946976,,0.002611305269905384,0.0015001426997025558
17,,,,,,,,,,,,,,-0.027038003996064264,,,,,,-0.05238506339820209,,,0.1379506940666655,,0.031332070872144124,,,,,,,,,,,,,,,,,,,,,,-0.04120783273515727,0.003681860260247416,0.00347712735490896,,0.0029467406681934483,0.0016676609177002089
18,,,,,,,,,,,,,,-0.039153862613108714,,,,,,-0.034811392826189,,,,,0.11155378197558624,,,,,,,,,,,,,,,,,,,,,,-0.03242153295766359,0.017446112008421166,0.0035564331308281516,,0.0034161612776716366,0.001567153354421702
19,,,,,,,,,,,,,,-0.026920762638302675,,,,,,-0.026113940854931406,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.051429674641459755,,-0.029092560355874653,,0.003282063587303541,0.0012990837887645323
