,2017-03-01,2018-04-01,2018-09-01,2019-01-01,2019-02-01,2019-04-01,2019-06-01,2019-10-01,2019-11-01,2019-12-01,2020-04-01,2020-05-01,2020-06-01,2020-10-01,2021-09-01,2022-05-01,2022-08-01,2023-01-01,2023-02-01,2023-04-01
0,0.001199658153864247,0.051775559834882856,-0.003186887900385127,0.02285984915502537,-0.03617174440621973,-0.00951104658408708,0.02506232425143784,-0.04213021645645432,-0.0011684662313412586,-0.03463580161364899,-0.028281623064527306,-0.011336659702191554,-0.001969822317216652,-0.04369915646745026,-0.04167145217877266,0.015189321242574216,-7.619901549194008e-05,-0.01643223594122145,-0.009934588553213608,0.0025622421562558895
1,-0.011957858461853155,,-0.022326446688228252,-0.0023019591634172443,-0.010634375702390564,-0.023139652486126927,0.00023138344662054777,-0.04110960405202402,0.01818116535744585,-0.015098302051997692,-0.03532496182771894,-0.00976851849323701,0.02532372358609436,-0.07377069926030222,,0.027127019410945863,0.009117318763443572,-0.003021761174031301,-0.005592961762346471,0.041888884713028984
2,-0.0085568635171962,,-0.0352978765605334,-0.004394834216159715,-0.018962905008989672,-0.004757284287969288,0.027861570265197422,-0.007974605635847176,0.02474574042135036,-0.02730654811358324,-0.009080498512825441,-0.00829091858509301,0.022050747053619313,-0.05562755474472536,,,-0.016107098930537633,0.0040027499915402664,0.017839002449001384,
3,-0.014484590034097078,,,0.0020269194560271764,-0.023154346717733976,-0.03414567086047393,0.02701758952297606,-0.02921264081630115,0.06051221405469509,0.010700366286711116,-0.014991104135547273,-0.00825833200025805,-0.005328078636377631,-0.0665882115451093,,,-0.033029854763092836,0.02144318330575179,0.022341375169687705,
4,-0.012615868725112112,,,-0.0001908424403063158,-0.022992306220193104,,0.015301809538504685,-0.004273356703576869,,0.019120208082566315,-0.009392748353850733,0.0006563341913485843,-0.021181950725090992,-0.07172914986198564,,,,-0.00045062152888442064,,
5,-0.045277056554221984,,,-0.006397708364086263,-0.028172335925639835,,0.021576167840536398,-0.014018895723053149,,0.015973944546912477,-0.011485438124198,-0.012911040825898112,-0.00840411960110754,-0.062277689414356185,,,,0.011102165837214129,,
6,,,,-0.01970031938693184,-0.042931044408844876,,0.009157443047344005,-0.027623124572563995,,0.052108965174263666,-0.005248353031761521,-0.012065479615431585,-0.024319178534378372,-0.05025584048580911,,,,-0.0013624718217462028,,
7,,,,0.00022987223072812313,-0.0386217180253543,,0.006425106925521895,-0.03899611256220581,,0.041682998168481866,-0.011859323472820815,-0.012061243224160911,-0.05076801869319314,-0.06219579588900892,,,,0.010158616627974792,,
8,,,,0.011675255640688498,-0.05269851123503866,,0.005254647500306797,-0.03652991863285626,,0.06069601265242319,0.03251343616975899,-0.03150538231110822,,-0.027882364109445,,,,0.00930178481980981,,
9,,,,-0.03778369752991706,-0.05031916494167232,,-0.02537826129648435,-0.004188171189639434,,0.11078560967494777,0.035011613841797296,,,-0.06757126297918092,,,,0.028130489345375986,,
10,,,,0.044968368747645204,-0.060181717010110436,,-0.028319778109566096,-0.028013963034553946,,,0.03931428316434249,,,-0.04151509239766149,,,,0.005823667085347761,,
11,,,,,-0.054374640528627616,,-0.02487705848969446,-0.020540238012165535,,,0.004800907333383675,,,-0.0741811858272583,,,,0.022625842598524182,,
12,,,,,-0.06349293822331825,,-0.031803438756450086,-0.021616496941093022,,,-0.025482974875668418,,,-0.06670392105073897,,,,0.010817813674921739,,
13,,,,,,,-0.03368161469115316,-0.03954362923291077,,,-0.010555677386435036,,,-0.048002859917889884,,,,0.01495389536572378,,
14,,,,,,,-0.028090549835083856,-0.021381094720398508,,,0.02177305496020554,,,-0.03582741899752273,,,,0.01048630118660665,,
15,,,,,,,-0.042220434052701705,-0.0309764358206297,,,0.0014275274705972674,,,-0.03969208470180163,,,,0.008593472147367942,,
16,,,,,,,,-0.04590696921899706,,,0.004460309826574527,,,-0.031200509584491387,,,,0.00771436221296784,,
17,,,,,,,,-0.013037223154626965,,,0.004359163365537988,,,-0.05896369577725302,,,,0.001935065487318699,,
18,,,,,,,,-0.01629269973194214,,,-0.004522798332297739,,,-0.05937226747796509,,,,0.007881600336340666,,
19,,,,,,,,-0.005139542135159214,,,,,,-0.042804134480516565,,,,0.007722715982548145,,
20,,,,,,,,-0.030550439009591646,,,,,,-0.03907219474747636,,,,-0.0031439843934397693,,
21,,,,,,,,,,,,,,-0.06503692548578144,,,,,,
