,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2021-08-01,2021-12-01,2022-03-01,2022-08-01,2022-11-01,2023-01-01,2023-02-01,2023-05-01
0,0.014655702226057166,0.11892436846245147,-0.05128328914132174,-0.00011128764653944856,0.00021440479917256283,0.008590305491381178,-0.05440726510493521,-0.022203364527363156,0.25960239389838735,-0.03271485983498712,0.020551754005172285,0.020712046611317536
1,0.009050538611108827,,0.04256566821935959,-0.012502331314326653,-0.029178765078852642,0.0332665203061866,-0.02766450376774454,-0.028688833803340863,,-0.04873844167348729,0.03214159798363525,-0.0039051564348522305
2,0.02389143780944014,,0.028383415121362,-0.015904312160896605,-0.004589926759128282,0.03949487808560748,-0.07220925669327372,-0.04474843012836871,,-0.03577233906002242,0.06552599070586673,0.02202063793440212
3,0.02667666805815916,,0.03378155838624819,-0.003952356920019273,0.055818322051435665,0.060654330617476715,-0.0770203089652215,-0.08030963041406647,,-0.028745290070963048,,-0.008701967915299758
4,-0.017584877372164076,,0.05998644010846288,0.011405463632160995,0.049611798965554676,0.07814471822363234,-0.0784569339194281,,,-0.04052436624869049,,-0.028041946242490123
5,0.0037483306690289098,,0.030117540981753343,0.029131822707048283,0.09782644972506027,0.03180004739622011,-0.11876242854340102,,,-0.047352139284578154,,-0.013006950033592535
6,-0.004200031673615712,,-0.006900553104828067,0.03047648244179335,0.09569358391895566,0.0463883619903267,,,,-0.0378570217647316,,-0.02562288301582427
7,-0.05679437623285022,,0.023748560731380763,0.03505321715693599,0.08850781606400471,0.022021832329752966,,,,-0.08913812589466197,,-0.021115174842495588
8,-0.02568658399804402,,-0.01969123457272559,0.07485303213750649,0.11553145001263143,0.03932222454396084,,,,,,0.003073662792578702
9,-0.015735862433216674,,-0.02835502362630704,,,0.06681047895011338,,,,,,0.044145089547247274
10,0.008749045660602306,,0.0329187949834302,,,0.04820354288589246,,,,,,0.05602312346262561
11,0.025404338421242567,,0.027750771107541983,,,0.081853312390326,,,,,,
12,0.0864921666680738,,0.034073273472223775,,,0.0769830489142318,,,,,,
13,,,0.033896802116154756,,,0.08659975995936064,,,,,,
14,,,0.05621850904605985,,,0.06638529905755486,,,,,,
15,,,0.06557001436028331,,,0.05981734334066968,,,,,,
16,,,0.04593542911753001,,,0.04586005562820561,,,,,,
17,,,0.045203116497982254,,,,,,,,,
18,,,0.034452256938224846,,,,,,,,,
19,,,0.041701471244456556,,,,,,,,,
20,,,0.02219843816206657,,,,,,,,,
21,,,0.030395733460050423,,,,,,,,,
