,2019-01-01,2019-07-01,2019-08-01,2020-04-01,2020-06-01,2020-11-01,2021-06-01,2021-10-01,2021-11-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-12-01,2023-02-01,2023-04-01
0,-0.01614544327824352,0.00799449161147836,0.009928671867286742,-0.03999061790057312,-0.015103473656825961,0.016095470274895884,0.044353286344864684,-0.022838801347038334,0.01519684058914661,-0.004684995860310015,0.005936640631570733,0.009410091891102867,0.018899614665697895,-0.002714882354447057,0.014986772405246818,-0.004982337400521786
1,-0.022373963686546317,0.022717913889841457,0.004359144198499698,,-0.018218575173628904,-0.0036369733492667145,,,0.021854771306513032,0.01324978581674563,0.010500391899843864,-0.01302547816251387,,-0.00608182172736893,0.021938413863576867,0.0003572727715139834
2,-0.05143972494269933,0.0189157583032058,-0.002490988813050987,,0.015262669714802168,0.00281833839880119,,,,0.00219116949919429,0.014349864143764046,-0.007434578822405835,,-0.016114808244530487,0.01342362961383603,0.011741437408902877
3,,0.0244930982860333,-0.0028260988389695596,,0.00762670614972305,0.0031725685400549875,,,,0.007558723461189021,0.004320818845691576,-0.00021391764248845924,,-0.0068182072018888595,0.01300817673005239,0.0008663093146585865
4,,0.035067272328306975,0.019437328198745774,,0.00031404621717934234,-0.004213335492986525,,,,0.017970689712522914,0.011936664003906028,0.003362150985964374,,-0.017830026059875936,0.035298471542320464,0.014658937353216661
5,,0.03560367176757595,-0.0023409271708515478,,0.014537197385533385,0.002516301196205606,,,,0.02102141914744249,0.0038568391859540307,0.00023979618670844083,,-0.01816352057425641,,0.019220030225574947
6,,0.0417734558222953,0.01078824270352119,,0.006888422690039753,0.0015487111617233928,,,,0.020372085740001822,0.013724865226590999,-0.01647422597014081,,-0.010242541406191408,,0.026722135643427514
7,,0.04135690903174294,-0.003257571142433968,,-0.003372535466321991,0.022939068216140557,,,,0.010256886712972646,0.006880703881139816,,,-0.015365862934968555,,0.05123597328076235
8,,0.06045511252923119,-0.003228794888416542,,0.007867833446340455,0.024761068843790035,,,,0.009310375750188227,0.008231409704411052,,,-0.02787826675135885,,
9,,,0.005792898361590804,,-0.001151879877047124,0.02021502836511213,,,,0.009174694449249343,0.009157759923845488,,,-0.01724795284169922,,
10,,,0.022568864579909476,,-0.009378260006326133,0.017715359640754658,,,,0.01955409767898919,0.004790703666927798,,,-0.016969458765060397,,
11,,,,,-0.032991059842028436,0.025255647305828077,,,,0.018317885491329067,0.0007749428063925645,,,-0.018308170796733636,,
12,,,,,-0.02339088409604617,0.10236086675789291,,,,0.025467370739853168,0.007837743895952598,,,-0.023363486127207955,,
13,,,,,-0.019766608207154257,,,,,,0.005906524399494351,,,-0.016882240091832923,,
14,,,,,-0.04316394375654309,,,,,,0.010496232839260378,,,-0.014262193223440689,,
15,,,,,-0.032721915311817784,,,,,,-0.002073634831956661,,,-0.010935011023731067,,
16,,,,,-0.014897010430450885,,,,,,0.007263427499267894,,,-0.014871568150822356,,
17,,,,,-0.020644141341141342,,,,,,0.015996583656135654,,,-0.01554789532446399,,
18,,,,,-0.016289391478633286,,,,,,0.01209538404996846,,,-0.012615773694830024,,
19,,,,,-0.025289429007011366,,,,,,0.01239776398334902,,,-0.035894785740593904,,
20,,,,,-0.04671508665851576,,,,,,0.01631732875010783,,,,,
21,,,,,-0.04378172259330215,,,,,,,,,,,
