,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-12-01,2016-01-01,2016-02-01,2016-05-01,2016-06-01,2017-04-01,2017-06-01,2017-07-01,2018-05-01,2018-08-01,2018-11-01,2019-03-01,2019-05-01,2020-01-01,2020-04-01,2020-05-01,2020-11-01,2021-01-01,2021-03-01,2021-05-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-07-01,2023-01-01,2023-02-01,2023-04-01
0,0.005419652800244368,0.05862982987687648,0.008446299799268475,0.008229263490584504,0.02809961904661673,0.005515983597270117,0.032874698055787244,0.027132276832721125,0.02457439711979248,-0.0011724502665326764,0.0012699498889747751,0.0006631410635808965,0.0008555587977014945,-0.002276561393451504,0.021530776766285342,0.018568723304484225,-0.004118940807936955,0.0021844825059620376,0.026998827065598974,-0.021452960509832142,-0.0013445739384412292,0.0029462756842724147,0.04066082043873909,0.015456155359161006,-0.03161761993863495,-0.0009077700172497316,0.0329212758886106,0.020188217859397728,-0.007916179307954074,0.009927410006457915,0.011865078761492454,-0.022830793560248974,-0.0245075281625019,0.015461888382997113,-0.017755405137947267
1,0.021072774109058834,0.05210529226446703,-0.05027767186123033,0.011699174012704372,0.010206605510626465,0.03288278358947371,-0.004254566056991038,0.008226356600311124,0.0009159718467088851,-0.014255572004636674,0.015638253989293416,-0.008116320810837907,0.002763101815292046,0.005914088747987323,0.006315325399546268,0.010938102643428316,0.008396786043657123,-0.009745198882900041,0.009737460707325729,-0.011171452909087609,-0.007145980861942736,-0.017997086859694367,,0.010710444921956164,,0.008801545942310085,,0.005870481109008008,0.0025668966128895576,0.012079489560075984,0.018390356719467205,-0.017689194714324064,,0.01411826584767617,-0.022073260548927442
2,0.03309452905362287,0.05804620453284548,-0.09504217651439917,-0.006821100670533653,-0.022032733602893373,,-0.03826124042160761,-0.0051420065820821925,0.028821771221245296,-0.007278550528480032,0.005726478305201788,-0.02528959665278019,-0.032859352745181036,0.0012617674430601133,0.009640405269055297,0.010329872919541572,0.00047896753514020673,-0.007933066843313963,0.029095474816301925,-0.05111579627715335,-0.021434059430507357,-0.0019767257702700824,,0.002979547775786351,,0.009423114861096149,,-0.02040624094260224,-0.0246616040100327,0.020463050271361638,,-0.02565728429865155,,0.005264200983392753,
3,0.07697926311871361,0.04984492277274699,,-0.048738777850559245,-0.005152647288470202,,-0.02441843070347738,0.00056770154858099,0.03914556800221325,-0.02054443604260303,0.012068630086830012,,,0.014221676597105437,0.020376504626126835,-0.004885622771594322,-0.011390219116855338,-0.012864638008206697,0.03354620412715992,,0.003968745175844113,-0.013189561952184015,,0.0054750328931465475,,0.0018801379804584961,,-0.020276514866293116,,0.011458394992407861,,-0.025722856036059394,,0.012733546398820073,
4,,0.05241552665576388,,,-0.005486423304698951,,-0.03827207462310689,-0.03147006357207638,,-0.02673364627489505,0.020638083299580945,,,0.019695889568902947,0.018738724192076006,-0.026764937994389948,-0.005486266981361787,-0.015448795232371637,0.021879605638521094,,0.010260841728586545,-0.019077086641759777,,-0.0018766436108763607,,-0.0036910324022025875,,-0.011330705266406227,,0.0156741227065762,,-0.03238157555654464,,0.021447967578104965,
5,,0.053881057058969284,,,-0.024539650828952375,,-0.008024210034759616,,,,0.013870773284412774,,,,0.03408269507265693,,-0.005529122853126012,-0.03162232399471909,0.04386455401576739,,0.001369439059331512,-0.013587389307299969,,-0.01828383119801602,,-0.01110283905729803,,0.001299804227764767,,0.012938485495051388,,,,,
6,,0.05258740871598511,,,0.008997230522297173,,-0.008562247370478504,,,,0.0034680564266844627,,,,,,-0.00023215393354547587,,,,0.03482778988692248,0.011676261675830357,,,,0.0014751651999729276,,0.005526337386242197,,0.005213713821255794,,,,,
7,,0.02524640806945666,,,-0.011257922295589529,,0.011533014713888123,,,,0.006309362329980139,,,,,,0.008380817164068244,,,,0.0364821156688655,-0.009854973883711704,,,,0.013314176128672806,,0.002293744158142541,,0.017924475092249814,,,,,
8,,0.009944444755830895,,,-0.008097301565771264,,0.030379442588733152,,,,-0.012880041017460098,,,,,,-0.0007177526124704237,,,,,-0.01578607872776372,,,,0.02205668568316499,,0.03251849799433293,,0.004751942123538022,,,,,
9,,0.02986963771103046,,,-0.02136833280552297,,0.02307411912648316,,,,-0.013524899425511272,,,,,,-0.00767202508808662,,,,,-0.003362326860760767,,,,0.026144279225257527,,,,0.02187174403756531,,,,,
10,,0.07533742581734704,,,-0.016211901954288344,,0.01999707225451841,,,,-0.02482625510555403,,,,,,-0.01423338380877004,,,,,-0.023926073324267882,,,,,,,,0.03207256804434744,,,,,
