,2015-01-01,2015-07-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-09-01,2016-11-01,2016-12-01,2017-03-01,2017-06-01,2017-08-01,2017-09-01,2018-03-01,2018-05-01,2018-07-01,2018-09-01,2018-11-01,2019-03-01,2019-04-01,2019-10-01,2020-03-01,2020-04-01,2020-08-01,2020-11-01,2020-12-01,2021-08-01,2021-12-01,2022-01-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2023-02-01,2023-03-01
0,0.004906223708079638,-0.04163364744371162,0.00994586573861167,0.0002018138386438162,0.025909238221646702,0.001756405547556572,0.03429078997863333,-0.0042167109724133844,-0.017785935548476406,-0.008771848287375317,-0.036438477122991864,-0.0025118154224978984,-0.03234902042305543,-0.011661574709495692,0.03427088368861253,-0.02260226910803831,-0.05481571822329734,0.011573109655577118,0.015403255330251775,-0.050652827849399396,0.06208813267797553,0.010323727190334697,-0.03859454044940136,0.040932930749470325,-0.014898138313649945,-0.028109125335899154,-0.011165248891775392,-0.029718275509437286,0.004615253232039929,-0.033690879290382114,0.0021751142442715254,-0.005020878862800504,-0.012343051552666906,-0.0005398773000441781,-0.0035365076315831967,-0.019194193175390117,-0.03324685932085447,0.03563296134693472,-0.012624530430527803,0.0028578510300368842
1,-0.011561681525401213,-0.008714138407632188,0.03337816485923051,0.035046741430851625,0.024244730580948226,0.00711846766557761,0.03184114619690359,-0.01844604438275166,0.002597847076300841,0.010519375147821641,-0.029348110878934963,-0.010287007153079286,-0.01430701235326759,-0.0090276300837131,0.057587219108047094,0.03515541012592527,-0.04096194823374155,0.028756381869744274,-0.03482460313773117,-0.08698746513515565,,0.004035889016779981,-0.040703222630362634,,0.0014994860324895054,-0.04661538076014271,0.014029656242490418,-0.03623293045335768,0.02046598580514336,-0.02500953057683708,0.01210130954324784,-0.012104663830494966,-0.023647588158290156,-0.014856286345367453,-0.002340437433461462,-0.013711399443242123,-0.00968727455002738,0.01870585556491189,-0.006024405490437257,0.004298448604959426
2,0.01877907118775396,-0.08593380476227125,,0.023679834681322953,-0.026078030373601013,0.030523451354029618,0.004252866112517073,-0.016227932720635163,-0.018002697916891908,0.0058489071524410186,-0.03318392249144797,-0.015449446614443363,-0.034268957813791356,0.002879268273801028,,-0.021783559178228162,-0.036220476139177116,0.033092978258607686,-0.045031262498066216,,,0.007720119158474592,-0.05379390042577781,,0.012792433012495774,,0.010935523592010665,-0.04848964892742191,0.011981463645763246,-0.038118764137941574,0.00848717035110097,-0.006386446865005058,0.005491823450196165,-0.01900660971630913,-0.03212818726218991,-0.023478302218206126,0.014523895145343357,0.02679214486320458,-0.01694597672568643,0.005307916180476879
3,-0.0055337710887622404,-0.053016984477441575,,0.03612653378934949,-0.00589174288066574,0.03918156663927924,0.0108118181133815,-0.03129855411860394,-0.010731438796341086,0.023748266174759003,-0.0339078097471156,-0.03917592374159207,-0.03651012683476074,-0.020982208249497036,,0.011475898449669009,-0.03699831851109092,0.03909478348739048,-0.08630649351223363,,,0.016568088757612953,,,0.019407377026528838,,0.02219928635509394,-0.052150596284767536,0.01635451514445796,-0.0038694000535395845,0.016322174514562193,-0.008079339889300707,0.007950594304648173,-0.04900083901842406,-0.05008094776424843,-0.002948567044922523,-0.01906351079385682,0.0485840609233259,-0.014993075473197615,-0.003948933987934278
4,0.020221138590391374,-0.03469514351996811,,,-0.015363925043686444,0.029127320531436796,-0.013072024975188556,-0.03268116216066219,0.021162326293659106,0.05024390227982489,-0.03007801173359026,,-0.031962497194639505,-0.030686282024551703,,0.016988400085371613,-0.04529478650185781,,,,,-0.00042943437559039843,,,0.011805713031831866,,0.03133897964975574,,0.04066892947110179,-0.007382235483338884,-0.006461054767393226,-0.012737399703189656,-0.006211633792783222,,,0.002734282379283859,0.014076425409846549,0.07305631235927401,-0.007505647970705853,0.0020378831515566187
5,0.008631624829026519,-0.031430639354076584,,,-0.06513045782200655,0.025842268885519715,-0.035652570981556164,-0.011242462293181932,-0.007893069567829425,,-0.031142315266360687,,-0.03855360355255022,-0.007114006541912188,,0.059961488049476985,-0.055330336826210136,,,,,0.027024357914505748,,,0.05271054432213318,,0.011268184914529411,,,-0.02908455528291215,-0.0029418262994080346,-0.01489988891624272,0.014300087069827105,,,0.009595445909958866,-0.013958094100258056,,-0.0014612577112174119,-0.02133874324840146
6,0.03490821617885825,-0.013657799370050905,,,,0.05771407976794046,-0.011101911270356646,-0.0148165796561337,0.015539393870853457,,-0.05073804592930442,,-0.031751232946224395,0.0037829827213449185,,,,,,,,0.0013598054190191444,,,,,0.03288766510461061,,,-0.028119375502324462,-0.007704187993414324,-0.018074702393448827,0.002688483157299748,,,0.004569685185975836,-0.013369551198901153,,-0.009326189316920308,-0.045737449747600856
7,-0.0009317465569099181,-0.025511788451348216,,,,,-0.016040306168812024,-0.02187901840775952,0.010177985569195469,,,,-0.04876755544722067,-0.013355411817127516,,,,,,,,0.02728973309021554,,,,,0.025839346316244738,,,-0.03670602575093246,-0.0026492022523452174,-0.00825564518037153,-0.0024677331008439163,,,0.016266526057496677,0.012700547937841478,,-0.004817677201113257,
8,-0.012462482706588507,-0.013991322891739377,,,,,-0.028729054969265477,-0.03376441896479321,0.012110221504525454,,,,,-0.007857624309728584,,,,,,,,0.018169189970424826,,,,,0.047939959850799796,,,-0.051444791517719246,-0.004473879852048279,-0.025983615817141203,-0.01214128648034929,,,0.0006365888801367348,0.027530418944342716,,-0.00964624129224756,
9,-0.016980344015372906,0.023896963736263654,,,,,-0.028017205557995806,-0.019163697231330934,0.02901934548542906,,,,,0.0007859737007267498,,,,,,,,0.013030547326307707,,,,,,,,,0.01079160126964046,,-0.014826003459092463,,,-0.029784230280073043,-0.013053395647737887,,0.003787120013213685,
10,-0.011047290716600433,0.004302258840086115,,,,,-0.02104943310534446,-0.01579119021054698,0.039075392928225705,,,,,0.00035628459556225067,,,,,,,,0.0070248145933715644,,,,,,,,,-0.009590636815528186,,-0.04005660278821088,,,-0.025843407052300815,-0.01075321521040784,,0.006602001411009861,
11,-0.09391140344124077,0.00042549957057030907,,,,,-0.025372919682361217,-0.0023659637933146627,,,,,,-0.009883184722066174,,,,,,,,0.03148987302559836,,,,,,,,,-0.007694492576786838,,,,,0.027395431471179066,0.027738189566324345,,-0.00434281408724857,
12,,0.0393413345255213,,,,,-0.027784568256902675,0.0024745667274381766,,,,,,0.0009222927072585207,,,,,,,,0.02044670806287363,,,,,,,,,-0.013340750938917068,,,,,-0.0076586769736702864,-0.0009148203072130157,,0.0031293137600170162,
13,,0.06652548322006341,,,,,-0.03825506782833821,-0.006548066504264982,,,,,,0.005295169529641486,,,,,,,,0.023478500174497596,,,,,,,,,-0.011100442064061689,,,,,-0.024105063085160694,-0.02140473563326628,,-0.004789958224005186,
14,,0.05369800501213157,,,,,-0.03442936314164835,-0.012802998138767618,,,,,,-0.001553503243253651,,,,,,,,0.019684139258558275,,,,,,,,,-0.009540884334113042,,,,,-0.02924791005410765,-0.03755486900276561,,0.011562094171248649,
15,,0.06702280992804605,,,,,-0.046100682721491815,-0.0029485486856204446,,,,,,-0.00946395245656495,,,,,,,,0.013101931127127209,,,,,,,,,-0.006508968727622744,,,,,-0.022765895525324042,-0.01909319832340106,,0.022576171676233492,
16,,0.05564606439633951,,,,,,0.007326173845094486,,,,,,-0.043362568337803165,,,,,,,,0.03288646010570806,,,,,,,,,-0.0014641365159508979,,,,,-0.03718924197370277,0.0033454052016305136,,0.01582832824776692,
17,,0.02858079360633453,,,,,,-0.002042311664271379,,,,,,,,,,,,,,0.019800535343017067,,,,,,,,,-0.011050500745100944,,,,,0.15103112960645781,-0.00492948191359277,,,
18,,0.04407135814327828,,,,,,0.01431081221160646,,,,,,,,,,,,,,0.03173263430098894,,,,,,,,,-0.0009151826656262352,,,,,,0.02044048308735491,,,
19,,,,,,,,0.005801373243232044,,,,,,,,,,,,,,0.032856363851746506,,,,,,,,,-0.00042830146637040656,,,,,,0.034777532549611356,,,
20,,,,,,,,0.015680882945670938,,,,,,,,,,,,,,,,,,,,,,,0.006632271758694852,,,,,,,,,
21,,,,,,,,-0.0012361259780406808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,,,,,,,,0.011057446003825744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
