,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-12-01,2020-01-01,2020-05-01,2020-08-01,2020-09-01,2020-10-01,2021-05-01,2021-08-01,2022-03-01,2022-06-01,2022-07-01,2023-04-01
0,-0.023200950565762213,-0.03730581350435869,-0.006704309934409958,0.00402195659836857,0.011526756555215512,0.17663350644923437,-0.03576047441085928,-0.021922300345538215,-0.006415524748629942,-0.04116403807093483,0.01427460401194125,0.013635238925261639,0.011485311045515312,0.006477453836503,0.01666697729135791,0.005793186130257588,-0.000651747472415587
1,-0.014814510306934814,-0.06498468432484139,-0.03727381389055284,-0.008547515855707788,0.04055731190442691,,-0.039623611099480094,0.00016054780547025693,-0.020450336736262287,-0.04712775174625672,-0.005909998892521751,0.005584328169362607,0.012419348783039963,0.013521638845415018,-0.005027638133394463,0.00658322885038265,-0.008342466478046595
2,-0.07012000850432876,-0.0638124423605324,-0.020711768126242758,0.0013725606078847097,,,-0.049998624545022574,0.017609186723124504,-0.025679070993694042,,-0.007115797397024393,-0.02483460515283209,0.0034842643651082916,0.019020135179430242,-0.009578353968450193,-0.006793124904876713,-0.0004231716066257496
3,,-0.06956636874600264,-0.028459776594766728,-0.00536932558379255,,,,0.044418876774386495,-0.04019746369738875,,0.002891265605583948,-0.030725550582983097,0.00691748866196118,0.011782762041142703,-0.006503776983828757,-0.021719458836891636,0.019065690659190948
4,,-0.060929074392174876,-0.045178240372045986,0.013998297972432239,,,,,,,-0.029618357868151923,-0.020101396674356398,4.2582868778673344e-05,0.002343681888907101,-0.013011991264320732,,0.02442119024105438
5,,-0.06905158310547477,-0.02655177513371898,0.02845297344403863,,,,,,,0.008329932329003364,-0.02409886598979938,-0.0010254315784399282,0.004321885279601867,-0.008549501272012483,,0.02361220064903169
6,,-0.08735387274018547,-0.02686420499720743,0.03331365717423451,,,,,,,0.0029480730487845275,-0.0020462225974613446,0.006815948582929776,0.010891965495486544,-0.007754726046533822,,0.01999286719633442
7,,,-0.038415426126995555,0.04188743222723912,,,,,,,-0.0009745884032161811,0.0014824190656019809,-0.00032157900082374624,0.006899810615766944,-0.012858948102285161,,0.030227279970733156
8,,,0.009881750023341684,,,,,,,,-0.008263545557811725,-0.012012205678867183,0.0046380859466319535,0.0022793354599299764,-0.019373619773753292,,0.058207807697896574
9,,,0.01900978640748563,,,,,,,,-0.021951110583049438,-0.01661570788558553,-0.0012778873592382833,0.0013030790267474224,-0.020226906202465367,,
10,,,-0.012139929664478855,,,,,,,,-0.02307360846630968,-0.01761061559326116,-0.010553596465176618,0.002135326619878586,-0.008979572400922287,,
11,,,-0.006622758532489614,,,,,,,,-0.02603227304694622,0.0051345071688282395,-0.027510116173902643,0.010582280098974328,-0.0017334962338888538,,
12,,,-0.015331712857838076,,,,,,,,-0.019539321105377594,-0.020029089306024428,,0.012636016475715994,-0.0003866593711843169,,
13,,,-0.009492593766761592,,,,,,,,-0.02950422010418574,-0.023892269915343434,,0.004040734608738439,0.0009634808279348483,,
14,,,-0.003941578982061156,,,,,,,,0.002774909746072085,-0.032647246413654685,,0.011047561100809178,-0.000469736047070235,,
15,,,-0.02600785122805238,,,,,,,,-0.01875253912289332,-0.015496415825124288,,0.01690527248728979,-0.0017933543464137003,,
16,,,0.0019139574176885166,,,,,,,,-0.016065874582776862,-0.03109458287219269,,0.012489348187989524,0.005484680515294382,,
17,,,0.005642569229975303,,,,,,,,-0.025116208536480444,-0.0501205214184095,,0.014417391283965797,-0.0021857519397354697,,
18,,,-0.0034232278454511267,,,,,,,,-0.04273250199584977,,,0.02429782894367305,0.0005108451886308707,,
19,,,,,,,,,,,0.003935237754812526,,,,0.009813207137219448,,
20,,,,,,,,,,,-0.03181880958653971,,,,0.018803221146508786,,
21,,,,,,,,,,,-0.04216065467714447,,,,0.014412687647639144,,
22,,,,,,,,,,,,,,,0.0181584591135191,,
23,,,,,,,,,,,,,,,0.019742712404496654,,
