,2004-12-01,2005-01-01,2005-04-01,2005-05-01,2005-06-01,2005-07-01,2005-08-01,2005-09-01,2005-10-01,2005-11-01,2006-01-01,2006-02-01,2006-03-01,2006-04-01,2006-05-01,2006-06-01,2006-07-01,2006-08-01,2006-10-01,2006-11-01,2006-12-01,2007-01-01,2007-02-01,2007-03-01,2007-04-01,2007-05-01,2007-06-01,2007-07-01,2007-11-01,2008-01-01,2008-06-01,2008-07-01,2008-08-01,2008-10-01,2008-11-01,2009-01-01,2009-03-01,2009-04-01,2009-05-01,2009-06-01,2009-08-01,2009-09-01,2009-10-01,2009-11-01,2009-12-01,2010-02-01,2010-03-01,2010-04-01,2010-06-01,2010-07-01,2010-08-01,2010-09-01,2010-10-01,2010-11-01,2010-12-01,2011-01-01,2011-02-01,2011-03-01,2011-04-01,2011-05-01,2011-06-01,2011-07-01,2011-08-01,2011-09-01,2011-10-01,2011-11-01,2012-01-01,2012-02-01,2012-03-01,2012-04-01,2012-05-01,2012-06-01,2012-07-01,2012-08-01,2012-09-01,2012-10-01,2013-01-01,2013-04-01,2013-05-01,2013-06-01,2013-07-01,2013-08-01,2013-10-01,2013-11-01,2014-01-01,2014-03-01,2014-04-01,2014-05-01,2014-07-01,2014-08-01,2014-09-01,2014-10-01,2014-11-01,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-05-01,2016-06-01,2016-07-01,2016-08-01
0,-0.0006446339828252157,-0.006333738435346348,0.0478418042796096,0.06350060928651047,-0.017536559413944275,-0.05264361281189456,-0.028632813206684204,0.021023413150031978,-0.0159407993002203,-0.045779183532425716,-0.03848638273274796,-0.010215353888414658,0.006064860817397211,0.03481871482898713,-0.05310975448008204,0.01552945008258444,0.017371765606913225,0.020851743676952417,-0.009497086758611495,-0.05466560972291301,-0.015001975537434653,0.004838341684223257,0.00539230589755757,-0.03254232401102364,-0.06117129758534734,0.012330232112224948,-0.0015994259620812912,-0.01702960056509717,0.02970978756373377,0.08802845437742857,0.04729549344750916,0.05214170040499866,0.06955870616924331,0.21146456606558317,0.14586786334990087,0.045717224856417715,0.07415957837640885,-0.02844328792037354,0.04233648411517743,-0.009394044008149471,0.08448918445642217,0.08216212050840443,-0.08536701003566982,-0.024992376869711563,0.06341466654845185,0.03758049576602884,0.0001995571377442218,0.013058994084235387,-0.03403089270687509,0.041001464044161384,0.026535940807602465,0.03264847646943858,-0.07830751150656745,-0.002634289250890376,0.019815775840862138,-0.016725958845410283,0.020321483650773686,0.03271765404656701,-0.0017412973204813387,0.049943161875748654,0.03307741137273901,0.0026056450313216573,0.12199209010717205,0.011485369243472654,0.0214911800321691,0.03760685139822373,-0.027669583184574797,-0.007747884603656718,-0.05737809379351244,-0.030865622254521163,0.036197727835022064,0.07468858020965374,-0.01218454313944406,-0.06743730648685453,0.10137215363553498,0.0232376725026322,-0.0008621920551590279,0.024567106672274797,-0.06755419344987712,0.018177663573618164,0.028560027958416168,0.0399280042621426,0.005526769567771872,0.015336741670380682,-0.028663599512507965,-0.0424457559957756,-0.013915599340151186,-0.005561396872220126,-0.014805614030045433,0.040519467466343606,-0.0004735640541007058,0.07216094371284276,-0.009411910159451642,-0.020521862412538283,-0.04504168116053098,0.012235579484071613,0.02109953104773954,-0.036352960150775715,0.04378818234516313,0.004977345680047263,-0.0792345908235581,0.024964252020010402,0.037927311478267,0.06250828314186485,-0.020627339453537008,-0.0038209917515072966,-0.04263512847367679,0.0016497917317916944,0.02043061109847555,-0.04841419138977621
1,-0.013198238278374852,-0.01444418704153283,,0.06918370085648551,-0.022766034471634722,,-0.011208080624413252,0.027994496973825278,-0.03876253197476753,,,-0.0028301112665372052,-0.01377789957756237,0.07387292012360147,-0.06827759877719641,0.03129542493794446,0.01875142871824753,0.04721366149956996,0.00815281284010938,-0.057237869906102024,-0.04021642800954961,0.005568473905254834,-0.04029405141602149,-0.04441275223230079,-0.10171076112620536,0.01836979819693685,0.01910642999532186,-0.04104732582802573,0.030669308905254766,0.11317006290035181,0.01241359410228382,0.07040861438778112,,,0.1550426000035916,0.0038065161217462062,0.09237331272690907,-0.05895335692608317,0.04493807624843571,-0.055349391749881516,0.0228529364179062,,,-0.022531276273878298,,0.046428451837539075,0.0753341896231623,-0.01123130702875974,-0.06322382634868084,0.04923402524013687,0.004939797602179219,0.025060252687895357,,0.02748107302405378,0.036461550151228206,-0.01234746505654849,0.005925595351747859,-0.005095621162043429,-0.07077704842680865,,,-0.015904644804924928,,0.018222276138907922,-0.009420377124880863,0.06609497722800217,-0.003148921862591969,-0.03789127270031578,-0.016189404768395477,-0.028508700262280584,0.04015890268533617,,-0.02655093246410445,-0.05624588662890595,,0.06793127284255762,-0.002946672136753925,0.031859226858828915,,-0.011150892159188297,0.026599144210103454,,0.002341367245481507,0.018499841070556577,-0.005013580324588318,,-0.027665196889380628,0.012108603045491328,-0.011278917894539386,0.02731175043558265,0.0008818150211613585,,-0.014537452328116318,0.021340231827734257,,-0.002011730301418879,0.050637463108127,-0.005699691866466239,0.12486221825933619,0.0011751973337676969,-0.09135299335780189,0.014673909770325455,,0.05262955218916421,0.007867173393150129,-0.002550449165846569,-0.04651872861557571,-0.024028691973740024,0.03026506867768486,-0.023459587651952774
2,-0.036870708165803734,-0.01475982441855761,,0.09934694051149373,-0.0417594409498645,,-0.03164888547681688,0.028188136853613877,-0.058671549354956554,,,0.0012584907693069525,-0.026546909487899395,,-0.06217192764254831,-0.025470393700897098,0.018732170538569903,0.014960719156950297,0.006890062431189392,-0.03251198465144789,-0.06731921121488993,0.018673727393508033,,0.0035903430318597884,,0.03955498891493825,0.01889368065491759,,0.04916800878764427,,-0.007987195071771591,0.07319890466883017,,,0.24439905604789391,0.07319715616768008,0.11007506643005316,,0.04069332299011874,,-0.017378213370929263,,,-0.03639593685493381,,0.061339147195254906,0.019479007592864583,-0.005082983391127449,-0.0701731351706063,0.03199072309376838,0.00481038357516983,0.011771402082537907,,0.017198464159684512,,-0.05475734905987251,0.015586882723216178,-0.014369249581662302,,,,-0.04997849876977334,,0.04608953915110536,-0.03777884798843689,,0.018186210487963983,,-0.05508877671677581,-0.05690903722933882,0.03255597396700871,,-0.014856040564959372,-0.0758878402126486,,,-0.0299751591179529,-0.012845174647620805,,-0.05553265504018845,0.029762762547796306,,0.0062485120189794685,-0.02676631101296323,0.008987453989822924,,-0.03870371269435058,0.03601049617159102,-0.010213148436928776,0.03035353371222893,-0.016539706674956633,,-0.03184233533467107,0.062362398509389294,,0.026572232867766,,0.006802005719682036,,-0.08063636702870336,-0.11951285280339752,0.003835987353842274,,0.017948516444527662,0.03991901331224179,-0.0013269511335880502,-0.05587284380102808,-0.026262716173635958,0.042093224068602275,-0.019774082174480512
3,-0.030236701857678572,-0.020685790135469118,,,,,-0.019756016366077933,0.03094721866241823,-0.04581470658610831,,,-0.005148801525909796,-0.03593210190897311,,-0.08877877155309832,-0.04389977438268744,0.03984978075779955,0.019542923277672042,0.05924648048489933,-0.034199088731258875,-0.056478369766622016,0.025157924435325274,,0.12141196029236845,,,0.011204209345210714,,0.07144781427311031,,0.0031524260388327008,,,,,0.10141297173081476,0.13007179190800544,,0.11503893418367284,,0.024479862552191367,,,-0.023014181052064764,,0.08568083359763046,0.040096870143135455,-0.0005160888368052063,-0.021129097782182082,0.04290153073295455,-0.0006491788546973964,0.032700835559324126,,0.06670961276786169,,,0.05173987829392601,-0.031266284285472956,,,,-0.061667909938017296,,0.06527848954310711,-0.007756652251421636,,0.023326270649375758,,-0.09248417479172222,,0.038595339962670394,,0.030254209978069824,-0.12439725890414,,,-0.04423791135670507,-0.06008395077644213,,,0.06139405856800062,,0.0016859761110237237,,0.02477190599631296,,,,-0.043845621139448454,0.05843080336520101,-0.020732468367652857,,,,,,,0.02351238365465136,,-0.09664917646491067,,0.05219156835012084,,0.009673983738093916,0.03159242465488088,-0.15594798108051267,,,,-0.004579416136611059
4,-0.025786125204764865,0.05518015147198119,,,,,-0.031137456822462717,0.05435026374940222,-0.07335661180644415,,,-0.011307241735132312,,,-0.08732265789138616,0.008005160476843187,,0.031337687918449486,,-0.1314322828310699,-0.08907511088503561,0.012448212947755888,,,,,0.001614204343673542,,0.034870850811199006,,-0.00713314721804803,,,,,0.10867964046898138,,,,,0.08597842216352847,,,-0.048316644489299954,,,0.03620207795052455,0.04264134128675723,-0.026077092852465622,0.08956202754603604,-0.0004240795292504984,0.015012926622805622,,,,,0.02260865923091071,-0.011998520466861784,,,,-0.06451262366337929,,0.10054967720992769,-0.006467746390510731,,-0.007213373079702379,,,,0.07367725119235047,,0.009558734185159068,,,,-0.056875817053568145,,,,0.058155993499678704,,0.0023277458886639124,,0.009204492772612483,,,,,0.057212910818507545,-0.044405957668179674,,,,,,,-0.03596589942906281,,,,0.0828180392735347,,-0.012601220853644346,0.0477400246792552,,,,,-0.02311519144932106
5,-0.0234246346036584,,,,,,-0.018944657455487235,,,,,-0.020653282724516497,,,-0.14557768251810188,0.009266075298135057,,0.04373780581853559,,,,-0.008311344100468965,,,,,0.04061888077824083,,0.016595125272457878,,-0.006369671933702303,,,,,0.14099364816904814,,,,,0.02936052640346798,,,,,,0.008320295431820668,0.009524685529787025,-0.04875969720246198,,-0.03434315938999344,0.023323851782588,,,,,0.021673176989503773,-0.06129131479858163,,,,-0.08516731716585024,,,-0.0010477962843260524,,-0.004136639207638737,,,,,,0.07657838792582439,,,,,,,,0.06038019442291587,,-0.02121817181971153,,-0.0037866231494572133,,,,,0.07075468816591579,,,,,,,,-0.008622609600748454,,,,0.08728123554897493,,-0.03133366230934964,0.04647663792672185,,,,,-0.025309367766837454
6,-0.024781641354631567,,,,,,-0.024725499343886792,,,,,-0.014138327414594531,,,,-0.021943502278815252,,0.04594951734102093,,,,0.0043961381344670425,,,,,,,-0.07250548784864108,,-0.032907338101618056,,,,,0.07870282169273057,,,,,0.04553404553850493,,,,,,0.010184339539608622,-0.025140595134114374,-0.07727676627059266,,-0.015911809645845487,-0.0010845026159094218,,,,,0.04889574373510097,,,,,,,,0.06807009053214519,,-0.004600489130878849,,,,,,,,,,,,,,0.058260866595482685,,-0.023020863126037128,,-0.0018532982327643666,,,,,0.05444836597357261,,,,,,,,-0.03047824753058581,,,,0.1520453378336417,,-0.03561286109649542,0.047370226195541765,,,,,-0.01318346778023205
7,-0.03779716761500396,,,,,,-0.034814262459685,,,,,-0.009079726069197491,,,,-0.04144627940399248,,0.021105540925370203,,,,0.04427080707741782,,,,,,,-0.10625869550710654,,-0.03194245385566852,,,,,0.024979697314794436,,,,,0.032417461813479154,,,,,,0.017438896739940368,-0.010090318862452818,-0.08306807438537644,,0.018992871652973697,0.013732660588440027,,,,,0.00032983320574508923,,,,,,,,,,0.009570905953573572,,,,,,,,,,,,,,0.06672684352546865,,0.002620045954237593,,0.031497807063708194,,,,,0.054422438874231815,,,,,,,,-0.04299372102494914,,,,,,-0.03277185975311747,0.04789537792630272,,,,,0.07767483490056826
8,-0.024032197010831702,,,,,,-0.031415324758705676,,,,,0.009538909285121022,,,,-0.05105876927264941,,0.03609178690155668,,,,0.002075777737026163,,,,,,,-0.19183306425954783,,-0.028126063113270483,,,,,0.08543178284651098,,,,,0.03786018946815961,,,,,,-0.01319275558340749,-0.012182979355264134,,,0.003581187784872597,0.0010386857669351102,,,,,-0.022700483533033555,,,,,,,,,,-0.016861595971422894,,,,,,,,,,,,,,0.06404489551770665,,-0.014017944463096121,,0.06499784091466054,,,,,0.04563487792976906,,,,,,,,-0.10123228947962115,,,,,,-0.03878383501890559,0.04468311698207961,,,,,
9,-0.008674275294455747,,,,,,-0.017420295488190796,,,,,0.006462112575365442,,,,-0.07071071864350209,,0.055303878797819284,,,,-0.007641793093716043,,,,,,,,,-0.04441727038778609,,,,,0.12615449815635493,,,,,0.07575373034088306,,,,,,-0.04473744501216359,0.012024905156409194,,,-0.02389198930397818,0.022910405289815472,,,,,-0.04018090953170361,,,,,,,,,,-0.014501806850272914,,,,,,,,,,,,,,0.029833472461555655,,-0.02217550659835643,,,,,,,0.018937659260403805,,,,,,,,,,,,,,0.011630439964726236,0.04524517012765994,,,,,
