,2014-12-01,2015-01-01,2015-02-01,2015-04-01,2015-05-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-03-01,2016-04-01,2016-05-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2018-01-01,2018-02-01,2018-03-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-06-01,2021-07-01,2021-08-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-05-01
0,-0.012401104826086806,0.004906223708079638,-0.013876391054542081,-0.05580894864999708,0.06808427007858953,-0.04163364744371162,0.08278574667737987,0.041165366279116045,0.00994586573861167,0.0002018138386438162,0.025909238221646702,0.001756405547556572,0.03429078997863333,-0.0017138233397315794,0.032121539683553066,-0.009923739341045401,0.008284189581926227,-0.0042167109724133844,0.009237459899113204,-0.017785935548476406,-0.008771848287375317,-0.028069105627588464,-0.026068985664902844,-0.036438477122991864,0.004688479548176083,0.021934294366071472,-0.0025118154224978984,-0.03234902042305543,-0.011661574709495692,-0.028138953079967388,-0.038192867136413566,-0.025355329787925873,-0.0030239399470491923,0.03427088368861253,-0.02260226910803831,-0.05481571822329734,-0.03003101808480757,0.011573109655577118,0.05494543020508058,0.015403255330251775,0.06471541930892333,-0.050652827849399396,0.06208813267797553,0.03506449167836578,0.006882012215143618,-0.06984880168170804,0.0007064045731375312,0.010323727190334697,0.0038824800600550935,-0.05078539611600136,-0.07849560640980968,-0.03859454044940136,0.040932930749470325,-0.07205324855904682,-0.02518577287207424,-0.014898138313649945,0.06041713537343707,-0.028109125335899154,-0.011165248891775392,0.023504318594281093,-0.0317693099560743,-0.03232160876789858,-0.011715541768237192,-0.028147006538101316,-0.0296150374643305,-0.029718275509437286,-0.09134966971347291,-0.005050316038457625,0.004615253232039929,-0.033690879290382114,-0.08873684722137254,0.018641733815185635,0.0021751142442715254,-0.005020878862800504,-0.012343051552666906,-0.0005398773000441781,-0.0035365076315831967,-0.019194193175390117,-0.03324685932085447,0.03563296134693472,-0.018527241195178568,-0.01281469778357791,-0.012624530430527803,0.0028578510300368842,0.0036506140126342235
1,-0.019890922396233468,-0.011561681525401213,-0.01431087771539552,-0.14398589528032701,,-0.008714138407632188,,0.04447468003183985,0.03337816485923051,0.035046741430851625,0.024244730580948226,0.00711846766557761,0.03184114619690359,-0.009040502429243036,0.039397615349908086,0.0176907533169246,0.004586482116702539,-0.01844604438275166,-0.031031535620430234,0.002597847076300841,0.010519375147821641,-0.010139915977607994,0.016256810387526854,-0.029348110878934963,0.012279156480880515,0.027119814793380936,-0.010287007153079286,-0.01430701235326759,-0.0090276300837131,-0.026769129692173488,,-0.03507055459946673,0.010235981372842873,0.057587219108047094,0.03515541012592527,-0.04096194823374155,-0.053331427643846574,0.028756381869744274,0.061288823934895986,-0.03482460313773117,,-0.08698746513515565,,0.03730443203421441,-0.026624120607886992,,0.0037299931227205985,0.004035889016779981,0.015600240775307639,,-0.04282814019011849,-0.040703222630362634,,-0.08672849842872132,-0.032925606958022935,0.0014994860324895054,,-0.04661538076014271,0.014029656242490418,0.007675174617323088,-0.03834684481933848,-0.02734381027010757,-0.008348472929379569,-0.03076719245629389,-0.01114874915437783,-0.03623293045335768,,0.05336394140127387,0.02046598580514336,-0.02500953057683708,-0.057271948406125484,0.011195707585048176,0.01210130954324784,-0.012104663830494966,-0.023647588158290156,-0.014856286345367453,-0.002340437433461462,-0.013711399443242123,-0.00968727455002738,0.01870585556491189,-0.0023407749338001382,-0.0006970568233419794,-0.006024405490437257,0.004298448604959426,-0.001014001249119989
2,-0.02191529863044195,0.01877907118775396,-0.015122424916623078,-0.144248492207099,,-0.08593380476227125,,0.03149523170455115,,0.023679834681322953,-0.026078030373601013,0.030523451354029618,0.004252866112517073,0.0023894074793755493,0.02180572234799731,0.04975817108023328,0.020185091236951447,-0.016227932720635163,,-0.018002697916891908,0.0058489071524410186,-0.020526447969132833,0.020492351142077536,-0.03318392249144797,-0.00125021615548504,0.014766357398219576,-0.015449446614443363,-0.034268957813791356,0.002879268273801028,-0.04260737229770317,,-0.04137708541716145,0.01672180013878155,,-0.021783559178228162,-0.036220476139177116,-0.06015092044926429,0.033092978258607686,0.04498008612632398,-0.045031262498066216,,,,0.044039988404243946,-0.024555902757670722,,0.040017299506366566,0.007720119158474592,0.027975114352291608,,-0.07524588625797213,-0.05379390042577781,,-0.05782916192940468,-0.03615623591910311,0.012792433012495774,,,0.010935523592010665,0.027768794169892697,,-0.02824264425788603,0.00318637597084237,-0.028962734842292726,-0.018387503491600038,-0.04848964892742191,,0.028239213065638813,0.011981463645763246,-0.038118764137941574,-0.03924226052415902,0.00020706255829383569,0.00848717035110097,-0.006386446865005058,0.005491823450196165,-0.01900660971630913,-0.03212818726218991,-0.023478302218206126,0.014523895145343357,0.02679214486320458,-0.0011232473366639129,0.014504572769851287,-0.01694597672568643,0.005307916180476879,0.009304853585223039
3,-0.02024517708399398,-0.0055337710887622404,-0.01491947636338442,-0.14091295359671174,,-0.053016984477441575,,0.033745549412281584,,0.03612653378934949,-0.00589174288066574,0.03918156663927924,0.0108118181133815,-0.0037195939270993073,0.024185142424619818,,0.018767946424941506,-0.03129855411860394,,-0.010731438796341086,0.023748266174759003,-0.04134706819701528,0.05107524442999395,-0.0339078097471156,0.056784852260538754,0.018433819574425636,-0.03917592374159207,-0.03651012683476074,-0.020982208249497036,,,-0.03360537100649108,0.030104506630310834,,0.011475898449669009,-0.03699831851109092,,0.03909478348739048,0.028659386926129904,-0.08630649351223363,,,,0.02903408856668266,-0.012907850475608384,,0.02522916786230689,0.016568088757612953,,,-0.07675032208630506,,,-0.07404205515125661,-0.023186910122844462,0.019407377026528838,,,0.02219928635509394,0.026358572766850552,,-0.014040949837647476,-0.0035211950155425997,-0.023914849331372667,-0.008769938213350398,-0.052150596284767536,,0.15167143919850656,0.01635451514445796,-0.0038694000535395845,-0.04423504858286276,-0.014365550157919849,0.016322174514562193,-0.008079339889300707,0.007950594304648173,-0.04900083901842406,-0.05008094776424843,-0.002948567044922523,-0.01906351079385682,0.0485840609233259,-0.013767744039388685,0.021440525193676452,-0.014993075473197615,-0.003948933987934278,0.008876054011887735
4,-0.02090478855681488,0.020221138590391374,-0.014368823536069275,-0.2446104820846735,,-0.03469514351996811,,0.018878036780443308,,,-0.015363925043686444,0.029127320531436796,-0.013072024975188556,0.03231439900733113,0.008049297834204203,,0.014195238710498437,-0.03268116216066219,,0.021162326293659106,0.05024390227982489,,,-0.03007801173359026,,0.013119686483932302,,-0.031962497194639505,-0.030686282024551703,,,-0.022640692242554272,0.030537261746072963,,0.016988400085371613,-0.04529478650185781,,,-0.0011310681611779172,,,,,0.04236428108589485,-0.029971401234824002,,0.05231043334442376,-0.00042943437559039843,,,-0.08872686993685064,,,-0.08031834773419733,-0.037453411373051915,0.011805713031831866,,,0.03133897964975574,0.0011576047524766708,,0.007262033621972641,0.00801656161146802,-0.03091010864003696,-0.012310766220191921,,,,0.04066892947110179,-0.007382235483338884,-0.06507318299996923,-0.0017915464808449522,-0.006461054767393226,-0.012737399703189656,-0.006211633792783222,,,0.002734282379283859,0.014076425409846549,0.07305631235927401,-0.01035326776246731,0.025782487816278232,-0.007505647970705853,0.0020378831515566187,-0.01186109583300754
5,-0.022987739930604656,0.008631624829026519,-0.013963273285732436,,,-0.031430639354076584,,0.012064802786940776,,,-0.06513045782200655,0.025842268885519715,-0.035652570981556164,0.035081679827095646,0.040273601279694746,,0.013534846625031571,-0.011242462293181932,,-0.007893069567829425,,,,-0.031142315266360687,,0.015254822110406352,,-0.03855360355255022,-0.007114006541912188,,,-0.03789640396534344,0.013851519157462522,,0.059961488049476985,-0.055330336826210136,,,0.02020238202925817,,,,,-1.9890803383271205e-05,-0.02847826265372988,,,0.027024357914505748,,,-0.0804346874483659,,,-0.08266299798982901,-0.021780010783653103,0.05271054432213318,,,0.011268184914529411,0.002160006468439557,,-0.007933767315617457,-0.0010347651249298373,-0.03859401884115554,-0.013466160570106883,,,,,-0.02908455528291215,-0.077686972279146,0.010078807191774675,-0.0029418262994080346,-0.01489988891624272,0.014300087069827105,,,0.009595445909958866,-0.013958094100258056,,0.005844218047107774,,-0.0014612577112174119,-0.02133874324840146,-0.03908766220046955
6,-0.040474075037315815,0.03490821617885825,-0.013789516371218058,,,-0.013657799370050905,,0.012365115387311443,,,,0.05771407976794046,-0.011101911270356646,-0.003494782277713604,0.05659673775755096,,0.036847341602284645,-0.0148165796561337,,0.015539393870853457,,,,-0.05073804592930442,,0.006516999515693567,,-0.031751232946224395,0.0037829827213449185,,,-0.03393826565970892,0.03766697235866212,,,,,,0.00665060920285121,,,,,0.008201447128336259,-0.04336477215418544,,,0.0013598054190191444,,,-0.06900179299858467,,,-0.07604945619206394,-0.0468125431310672,,,,0.03288766510461061,-0.00577775338426173,,0.020562521837755865,0.0007136428631655534,,-0.01782755418120499,,,,,-0.028119375502324462,-0.05416162892322096,0.008798776533821329,-0.007704187993414324,-0.018074702393448827,0.002688483157299748,,,0.004569685185975836,-0.013369551198901153,,-0.0026673944249998582,,-0.009326189316920308,-0.045737449747600856,-0.006552381352047165
7,-0.046285960372779544,-0.0009317465569099181,-0.014977457461562649,,,-0.025511788451348216,,0.020358415334920554,,,,,-0.016040306168812024,0.006330903225757023,,,0.037833222982280645,-0.02187901840775952,,0.010177985569195469,,,,,,0.023366984696887416,,-0.04876755544722067,-0.013355411817127516,,,-0.022562604905943195,0.038858063658591346,,,,,,0.037944120489928346,,,,,0.00874944829007207,,,,0.02728973309021554,,,-0.06813183495868302,,,-0.07758342311345134,-0.07128950491863784,,,,0.025839346316244738,-0.01277695270323237,,0.0075255683571360255,0.0066025035005694566,,-0.025394254167268066,,,,,-0.03670602575093246,-0.04476140074981605,0.013966720073082028,-0.0026492022523452174,-0.00825564518037153,-0.0024677331008439163,,,0.016266526057496677,0.012700547937841478,,-0.015989346114338887,,-0.004817677201113257,,-0.032411372742146116
8,-0.05161685611266986,-0.012462482706588507,-0.015557453417850198,,,-0.013991322891739377,,0.01230207396566807,,,,,-0.028729054969265477,-0.021239897833274846,,,0.04402637060194581,-0.03376441896479321,,0.012110221504525454,,,,,,0.039055953955826006,,,-0.007857624309728584,,,-0.029307830984843464,0.007230825404171304,,,,,,0.049189542021387256,,,,,0.018236166760134065,,,,0.018169189970424826,,,-0.06703366178094905,,,-0.08021219822883441,,,,,0.047939959850799796,-0.0032814674533065413,,0.007857539609056108,-0.008842245905003043,,-0.016735795367491063,,,,,-0.051444791517719246,-0.026765598331533802,0.00346872161249967,-0.004473879852048279,-0.025983615817141203,-0.01214128648034929,,,0.0006365888801367348,0.027530418944342716,,-0.005304029995177095,,-0.00964624129224756,,-0.020657751531336088
9,-0.043046669131987514,-0.016980344015372906,0.3609068111556506,,,0.023896963736263654,,0.026330122735899852,,,,,-0.028017205557995806,-0.039970948739640466,,,0.04972920718774343,-0.019163697231330934,,0.02901934548542906,,,,,,,,,0.0007859737007267498,,,-0.03496415608385561,0.029702203439146424,,,,,,0.05820830083052331,,,,,0.05670808955982287,,,,0.013030547326307707,,,-0.06969162660358985,,,-0.07455629459349389,,,,,,-0.002383495138693237,,0.033038922715307395,0.005851189980959348,,-0.022988877500168342,,,,,,-0.049030789178955425,0.018941701358930696,0.01079160126964046,,-0.014826003459092463,,,-0.029784230280073043,-0.013053395647737887,,-0.02039704044669166,,0.003787120013213685,,-0.01919375553266378
