,2015-01-01,2015-02-01,2015-03-01,2015-05-01,2015-06-01,2015-07-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-01-01,2016-02-01,2016-03-01,2016-04-01,2016-05-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-01-01,2017-02-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-05-01,2018-07-01,2018-08-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-06-01,2021-07-01,2021-09-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01
0,0.025639531129047377,0.012129258169159884,-0.12076393925283935,0.11260218707375325,0.011525927576614192,-0.000915952104294071,0.089701179085941,-0.009936373972165846,0.014434179993874752,-0.018940307434458514,0.04641520368112495,0.05294670694878967,0.010828150503641387,0.002578378100443146,-0.02043130209553884,0.018685989588275664,0.005615473226947998,-0.009163715595913668,0.026264688169760575,0.0050385590850643425,0.017697373327623556,-0.00295467801014615,0.008990850177625909,-0.028679408057796785,-0.012543564336702229,-0.016474582286652772,-0.009944005164990166,0.04371253745420223,-0.030191886755734476,-0.037818551964361236,0.008903383530570963,-0.009658310973341244,-0.0604284635853507,0.05171300675030843,-0.016788259621306034,-0.014920166268479473,0.03608660078937709,0.008380645752283478,0.019768780720260892,0.025559416800025492,0.003300626056094602,0.007769530554937898,0.010510383532449818,-0.029465181137458885,-0.019022554517499346,-0.03794032661337576,-0.010434987165192755,-0.007285427117546428,0.26667863419920934,-0.056767220490697046,-0.17211648928606293,0.026159609275460127,-0.033186799236951114,-0.03606997167111037,-0.05747715321859237,-0.022584189364978746,0.032649085354101715,-0.011942041417393856,-0.015426880301932844,0.00013358739200119985,0.005410475862898778,0.02128339146948055,0.003936699900313867,0.0208262211851149,-0.015130055158764089,-0.03942898062788802,-0.0014042483473384326,0.04022207977288561,0.06928812688566677,-0.007375242756445521,0.0001837633629950819,0.01261733069234272,-0.040819383681170995,0.05620633379176421,0.06195499755529199,0.05465143194227107,-0.008633685777834077,0.02919878794639641,-0.0023280146342090635,-0.01683305268614263,-0.021667290926353333
1,-0.004535921712594426,0.011688865331637599,-0.13509981125074166,,-0.009202038691648484,-0.06232001528885167,0.0846703634249375,-0.008538033221814345,0.039873380478411935,-0.04096706310410836,0.08216737544194386,0.08614129126863102,0.00043248468207712776,-0.02735419568663966,-0.029999357391289727,0.006066231522677656,-0.0074977782733163245,-0.011126901524556754,0.021763170535238352,0.011265201776833988,0.02508144865268047,0.03344750512715833,0.0038286713740405265,,-0.006178825901597129,-0.005068025266082632,-0.018018899353538398,,-0.05444147618327255,-0.04587162495855179,-0.035036275824239294,0.006783881195550512,,,-0.009166858518151022,-0.020270293729228284,,0.0003794123837299601,0.021556272644469132,0.020935490765321196,0.010489136754483264,0.012749319094316203,0.015940001862960518,,-0.04631800276366116,-0.04843148865065561,-0.0014796904999674343,0.008154157918485616,,,-0.15661396778834336,0.034609007755626475,-0.021881475292062524,-0.03134808817540913,,-0.05636224487706731,-0.0027420203946166843,0.0036275078948095896,0.00759616351282455,-0.00995497704739634,0.0008444289277913519,,0.011843269157304936,0.0385813456073717,-0.020533398695756544,-0.022230816798561426,0.006472328195565424,0.04345333137109675,,0.0016386807023553995,0.0006990387482666005,0.013788730316993014,,0.045663140378973344,0.06879337859313073,,-0.00860219005685392,-0.0059363947779067505,0.019833286194559374,-0.0073615254848282425,-0.037886464298301004
2,-0.06501470378230723,0.21891297040749547,-0.18127606221896075,,-0.0281951901969848,-0.06836055836741828,0.07552735366103236,0.008504258714046475,0.05112315453457428,-0.10940407283886167,,0.06239594494692602,-0.04960581176919088,-0.0191498395548233,-0.03188282432727235,0.0006232136370488139,-0.00680536380067287,-0.03247060324753415,0.04054058396703075,0.020066029605815716,0.0005583671783502275,,-0.004257001193298304,,-0.014805688991272437,-0.012273700319471503,-0.026927773644024988,,-0.0627188839696271,-0.039056779511907,-0.02900800397687897,0.0169332522930421,,,-0.020396921288489134,-0.012878729715996906,,-0.0049040931333603766,0.019622141289659556,0.004090939588373033,-0.002187395934823533,0.010252788526137646,0.02476181896661811,,-0.06874661835693763,-0.039188608706917094,0.013811490810605287,-0.008413152393477397,,,-0.15974892177921207,0.03658380262337202,-0.04117702213313701,-0.02385101259318234,,,0.006772941386537834,0.003651310602893254,0.02249270032646722,-0.017274120670502935,-0.010850878317288926,,0.004427112181708548,0.07827630727870327,-0.01056692142173099,-0.038624887852091616,-0.005012961193391341,0.059392008917517725,,0.008297018318562888,0.0024253012761530357,0.01774865714731888,,0.03266257544077167,0.062336671263646615,,0.023372895960644624,-0.033531102850889116,0.04461055591221541,0.028073418014500834,
3,-0.05614733902638669,,,,0.004616958207255051,-0.05420679027454689,0.06984757001532294,-0.00937690888848941,,,,0.05554401708654799,-0.024145641113556104,-0.024128230288066987,-0.03338852164812195,0.005158239489292227,-0.011676995036278948,,,0.011119758938374913,-0.0012039329952684419,,-0.0023981068337077804,,-0.01734255426554432,-0.006282272327911453,-0.030745953649010893,,,-0.034898646156670265,-0.05422297410444088,0.007016355867595969,,,-0.026485702952968593,-0.005149977933488037,,-0.00848109559571908,0.023543874949805366,0.013017714533892555,-0.0006451462408769704,-0.007709187069358636,0.008786205163594962,,,-0.03429980673004018,0.03589642167593987,-0.005777661940517431,,,-0.16492509789369114,0.03473571035697187,,-0.010976973108104637,,,-0.002974269636741411,0.005047414515015003,0.023012710395160285,-0.002695774635639747,-0.01218201565675514,,0.015741942110656826,,-0.014798144094397836,-0.03700319537045882,-0.02085692064352518,,,-0.004517559121108405,0.0014097978479414852,0.012801717249851574,,0.010896066039975505,0.07491311843765858,,0.018240974781952635,-0.01862802472460623,,0.04012388609346254,
4,0.007940721891851688,,,,0.02286650019970371,-0.020032762817589367,0.05478705972000042,-0.04216013907265781,,,,0.026186225678918484,-0.011300601828819534,-0.02714852575724347,-0.016986960906776705,0.010644166374589592,-0.017118937659766464,,,0.01064868766159588,0.014043821156736636,,-0.007398473693654983,,-0.017996774106090907,0.001246394767211445,-0.009776832335757657,,,-0.03696650529964063,-0.06910183823086213,-0.017572503300359532,,,-0.022060243511770494,0.0012215097299905775,,0.0003601732228659671,0.006533504929452594,0.011063921746052863,-0.023147272363600813,-0.01454981588201254,0.00561748039475618,,,-0.024564073784920204,,-0.006430827387497784,,,-0.13182411051242937,0.049549375372682114,,-0.040790966595936284,,,0.007321215438625295,-0.020244404753911205,0.010444458923478006,-0.005082780686382016,0.002270479587875407,,0.019590554560015905,,-0.01217782439857995,-0.056135078613124945,-0.003209969624744957,,,-0.004566194782980482,-0.013854831179283655,0.0022356060697215074,,0.029369519234433206,0.09682508263449874,,0.04542826590268578,0.02000097524882327,,0.02174507424994812,
5,0.01419647161405102,,,,0.054471273286439414,-0.024432212878598092,0.07565558098351621,-0.05462848451691027,,,,0.02990485638265672,0.011993765660214484,-0.02385225023758819,0.009536317775507952,0.027793350254971705,-0.009634845033491768,,,0.010116181312534112,0.023391876218925134,,-0.019969873072963606,,-0.018950038031063432,0.0021198843041960735,-0.015228452589781227,,,-0.03671426490113339,,-0.033942996766289424,,,-0.015884911893637277,0.020158435633951477,,-0.04311008600444599,0.05142792560466258,0.03509857408192474,-0.02116420709332867,-0.014037287679705912,-0.004587752580481608,,,-0.0333416944014413,,0.007367899270658507,,,-0.1238323743318066,0.039220137728692706,,,,,-0.016160028920751746,-0.0456846857343951,0.02388195248818792,-0.00027122058771311686,0.0009468124122256061,,0.026298733046060452,,-0.016280532290212868,,0.01760241274576635,,,-0.011305016296335957,-0.0050674854182573,0.0058881816802383025,,0.03005114720016988,0.09308430268483625,,,-0.012164654606155567,,0.02422699229795769,
6,0.026966449436213846,,,,0.07755072915110817,0.056547073696379346,0.08823085194600755,-0.06973248506956109,,,,0.02038694318070866,0.016499508378951422,0.0021665411941211854,-0.04016375836479996,0.037146627456471626,0.007465812392738469,,,0.022487931016205387,0.02993823486076974,,-0.011621559019867611,,-0.03281817967493028,-0.011199003896324555,-0.019915917315450393,,,0.013686692702764791,,-0.019930255954510256,,,-0.03822139217716858,0.007404248914839595,,,,0.04090501647355049,-0.03352407371333288,0.015431648264937703,-0.013344497673615896,,,-0.051472650178109536,,0.008766515566121402,,,-0.14887562007005872,0.04537364743620209,,,,,0.001346710342770674,,0.01989281442464308,-0.019007408824759153,0.0027880584482806725,,0.01840829948786271,,-0.02050508674072038,,-0.03903339151530916,,,-0.01718962358571363,-0.004252389482638286,0.005503313672257759,,0.060690121702057453,0.10128022388514091,,,-0.0092980516215877,,0.038752016872811074,
7,-0.03379820932958433,,,,0.07378835524163341,0.07154362843434248,0.07785884632621753,,,,,0.00917232348659347,0.03150607640950609,-0.009874367840853493,-0.026646101934175215,,0.01155263727974254,,,0.029546563152864636,0.026985610811315786,,0.0023282459742210992,,-0.028379844608762195,-0.019952989008483524,-0.02274210193016346,,,0.014573666052437817,,-0.03353299949027333,,,,-0.0039962168805169895,,,,0.03688778768611822,,0.01740002477585234,-0.0107726963616106,,,,,-0.013203047060985407,,,-0.13841959466227483,0.0348444442020126,,,,,-0.010246127214659673,,0.002694763055717919,-0.012166411263238253,-0.003363348115457576,,0.022124454951395922,,-0.027799866029938558,,-0.042542167946789,,,-0.007495091089618544,-0.0038228823354793384,0.003100366969856605,,,,,,0.00591098416249114,,0.05306224359425718,
8,-0.037730224298454296,,,,0.05874390142563657,0.049467302377587785,0.06377882855180794,,,,,0.0045959837157423244,0.07078385575006196,-0.019049094863907046,-0.03470390451047417,,0.014341402015761062,,,0.030518139197597938,0.010240001461106596,,-0.022352282328551798,,-0.023091413212784406,-0.04376831597020825,-0.025406648839483736,,,0.006189553689633032,,-0.02951819079392437,,,,-0.0070714392387276614,,,,0.04339078547599495,,0.014262470303865848,-0.017585835750556278,,,,,0.00859020518200837,,,-0.1452811173723072,0.04257061544188012,,,,,-0.026080340752405284,,0.07112707193950274,-0.0034710497100978177,0.0025215410297896312,,0.008716587104510065,,-0.028005530377432253,,-0.03381843064076029,,,-0.007481277748544901,-0.012360031723116949,0.008937200863611938,,,,,,-0.0020241172277495334,,0.05438568445647543,
9,-0.021434081514947856,,,,0.06749437089998755,0.05645359705297759,0.06486381805645669,,,,,0.08108762637686584,,-0.022235114161298197,-0.04115349695022025,,0.017987298101171056,,,0.02306518630711918,0.022129254730685943,,-0.020542186675040153,,-0.00600328425389085,,-0.02957221063693538,,,0.031058977917509223,,-0.020755803542576112,,,,-0.001016118626882223,,,,0.04257127049334053,,-0.0017273027757609416,-0.02919947920950805,,,,,0.04539546415780116,,,-0.1440695898572384,0.056314304722818065,,,,,-0.020114836227295374,,,0.01053259888448288,0.005035164329698416,,-0.005695532275875381,,0.012179506213364721,,-0.03390061866035099,,,0.018556195945795606,-0.021244512270681692,-0.003472479068307166,,,,,,0.011539939707311264,,,
