,2017-01-01,2017-03-01,2017-04-01,2017-05-01,2017-06-01,2017-07-01,2017-08-01,2017-09-01,2017-10-01,2017-11-01,2017-12-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-02-01,2019-04-01,2019-05-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2020-01-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-11-01,2021-01-01,2021-02-01,2021-03-01,2021-05-01,2021-06-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-06-01,2022-07-01,2022-08-01,2022-10-01,2022-11-01,2023-01-01,2023-02-01,2023-04-01,2023-05-01
0,0.022479876630968176,-0.0056497668711752436,-0.024246910318415305,-0.05242330162112285,-0.03027586786419434,-0.02866378450253193,0.029320240882077186,-0.034349540665724376,0.0029250339111300816,0.0038799884949292096,-0.03128974583894717,0.036852133970702416,-0.035754424674742546,0.0013939075059713896,-0.013368989318508162,-0.042089263509134334,-0.043513730464811884,-0.06693192409829812,-0.02194404440504205,0.03316944158200469,-0.05545264642183176,-0.022478002404089814,-0.00867256580533482,-0.00337331913258887,-0.05623379161647746,0.00796375250412451,-0.0068089063457486,-0.10074661063968604,-0.04083702327969063,-0.0054750633723827935,0.030452995265067395,-0.04708829891485555,-0.04512576212837338,-0.01068962002850743,-0.014017071382980306,-0.036804778283537676,-0.01564424563625566,-0.011274956723157648,-0.01843932886875932,0.0016976317374055028,0.0029588110598925965,-0.0205948960278568,-0.005923570409989032,0.016442908744567997,0.008593993814908885,0.0022521080307784658,-0.00012413868769167724,-0.024482854477329785,0.019064924677069106,-0.03695794833700394,0.011968094993739076,0.010197816869117471,-0.02287709805520527,0.013910994843677305,-0.016316739686299986,-0.01983296439639015
1,0.019411153327066666,-0.003933748424665318,-0.0029044294239408686,,-0.00212545380428919,-0.03469850735344626,0.017724341916000252,-0.031625874946149324,0.01766044148683177,0.02009288047377411,,0.04839824906641477,-0.03925087004472272,-0.02156064938953413,-0.016475606854993607,-0.013305853871536377,-0.034571988619614524,,0.0022034578569130048,0.12186248867522737,-0.05892023046472292,0.0021292213021875117,-0.012383871522098078,0.016725678600578053,,-0.015231286426584223,-0.015278163724426141,,-0.05099599857190085,-0.01220699511822354,0.10281027065731363,-0.06350493877020602,,0.00033576427312626,-0.015140756468374816,,0.0036976579087351635,-0.00030695553544185517,-0.007443092555958264,0.004631543135067306,0.004783256358083854,-0.01932377181415501,-0.0009290602045150531,0.030100955040270994,0.011904776898434943,0.005786403183068334,6.472027698667393e-05,-0.02894333492600698,0.025949044574323565,,0.005915424327857188,0.02386538406030514,-0.01845501651394571,-0.013130984614576846,-0.019540575205327038,-0.011599612853319563
2,0.0008976314764073123,-0.020754288009653177,-0.008563988013139068,,0.010215178346103637,-0.05532046027633519,0.017766478387482243,-0.04601964006247794,0.048037569210819364,0.02510835391401689,,0.023173825426892503,-0.0329273141079276,-0.031319871646114675,-0.03175290143767573,-0.031208552526484468,0.005331836348980712,,-0.03657807922121603,,-0.07990752638611584,0.003098636336178795,-0.013169796708207282,0.01803889109974266,,0.007485925209812283,-0.012520247124097272,,-0.04652029429743809,-0.013889505283771975,,,,-0.003570908321855415,-0.014044467950013961,,-0.007715669123008806,-0.02105287835483477,0.043712390182362615,0.0018814814591966988,-0.009990941488911886,-0.02589629725892939,0.00770959674128141,,-0.008975022271342503,-0.007794782431399749,-0.010578937475672456,-0.020251657874049256,0.0018581469750085233,,-0.02275714894599057,0.027340975697276226,-0.007013452196533265,-0.015306678950476105,-0.006005484332270328,-0.01689034733829986
3,-0.010394871749167534,-0.023399110103792253,-0.009111108978635984,,0.005107488791084469,,0.025620178671365457,,,0.0029089601643005336,,0.042220217362143986,-0.03248762560959939,-0.05254521669480845,-0.027427811502965582,-0.002673797124906896,-0.0033188111911346407,,-0.15885974666229208,,-0.05228349283300057,-0.013789176873756137,-0.020483961297635855,0.024152378976974642,,0.007206516696196097,-0.010203162643034225,,-0.05803458809616768,0.015190505086066342,,,,0.009419536794099514,-0.02104332500333811,,-0.00747521684650404,-0.008552375387377464,,-0.006709689336787006,-0.023723843040222237,-0.031610918585801784,-0.006397931862082595,,0.00019920448878707475,-0.006843477919088903,-0.01189613835951453,-0.005590382653372417,0.0010351037514690908,,-0.010315161000748141,0.032687293794049666,-0.019024642242418177,-0.014414479252771617,0.01073097197965045,-0.01365045156155642
4,-0.017528797447189604,-0.05247995325395216,-0.027144032798223527,,0.002042977160629178,,0.023740631561820713,,,0.01707472851759928,,0.04455781648810553,-0.035655565383583276,,-0.014572708758019748,0.03964359298590525,-0.005102515332400803,,,,-0.0806159742261757,0.018303277647703786,-0.04994325527643784,0.039090519030673954,,0.016604558573089845,-0.004099271645050084,,-0.06007848137422345,0.015141341724340451,,,,-0.011470162358172942,0.00035013060892447045,,-0.01474858981960997,-0.0018902402328191403,,-0.018677978585192767,-0.01881405459506591,,-0.0019366689417041894,,0.008157433008138093,-0.005729291706865647,-0.010066073746675952,-0.013354145656743532,0.001857979749351868,,0.01335611200497766,0.034037054312713755,-0.019257746649745222,-0.012696330132306421,0.02264582072562149,-0.030826396120353428
5,-0.002850049610149785,-0.04478373895657839,-0.0372507503796945,,0.02269669158049381,,0.04143729161626464,,,0.014734263205268716,,0.03700783701188293,-0.03867654934262288,,-0.0020017769318750878,-0.02459005453612395,-0.01094795864794873,,,,-0.05690382414552572,0.004204929353538334,,0.04108929348642276,,0.015854928089254594,0.01002235370682003,,-0.043011206301227345,0.027586674559360036,,,,-0.014330006024712405,-0.008459518788810405,,-0.024041352968091123,0.0029862459299720423,,-0.007709814435778617,-0.014781923277753739,,0.012463702503943519,,-0.013001461226867628,-0.00010502615928431602,0.004347170703448755,-0.01740991860041541,-0.0012594482426930842,,-0.012708298609299007,0.038901038970429846,-0.004800102215858026,-0.020046346719445607,0.030046469937527576,
6,-0.005942222680747955,-0.05394016405666857,-0.027562854737018583,,0.02845599866410664,,0.029023110233850513,,,0.013885640804861654,,0.05167111784782552,-0.02143706142051105,,-0.021273813505193417,-0.004110616475351825,-0.018030133695114303,,,,-0.06024388754795071,-0.008905636463896194,,0.03568090210467112,,0.021331513639103017,0.0014677202163582148,,-0.052925728411839845,0.04438378933575393,,,,-0.053349328622936676,0.00532033874283494,,,-0.008668737665186665,,0.013900685629706033,-0.023510371439140032,,0.033998536755624253,,-0.02425335608251422,-0.007205035475166044,0.0076251082114091595,-0.010538515141165106,0.011899758325163212,,0.0006300457167940365,0.044189535343101216,-0.013853276837720085,-0.017359849695456786,0.013138186159633802,
7,-0.02343444266585082,,-0.03527338573187355,,0.016342547074467695,,0.04581301120497372,,,-0.0022779134848408544,,0.052928830992129194,-0.022702718966774338,,-0.015257031086944095,0.020544729157139896,-0.022227799039292617,,,,-0.09301722871556226,-0.030981857209444907,,0.04070571300047465,,0.0253511589027986,0.009121553780695013,,-0.057455662786323414,0.04910725381277192,,,,-0.07725008397935268,-0.0027022980570780564,,,0.011012536620894686,,0.005751702878409259,-0.010414745054590613,,,,-0.03847384283376709,0.0017899550499187455,0.01906392710925109,0.00043908661037384,-0.006785542471675399,,0.013205126645639442,0.04350999210780304,-0.02714332516497514,-0.004044503055850024,0.008215503582518435,
8,-0.030506106647893994,,-0.0490715620096549,,-0.012518819977593854,,,,,0.0038241928666249425,,0.04455008701001262,-0.04022935468701816,,-0.014589239162394851,0.029848818809227518,-0.03599567770365242,,,,-0.10916839193890801,-0.015351501798432032,,0.05748779777626678,,0.013003971236432932,0.02483397235737894,,-0.03391856312742103,0.0644204378593154,,,,,0.008001544083257428,,,0.00032752524485712975,,0.005667464136075662,-0.01893863186918021,,,,,0.009387311929194064,0.03935283202201023,-0.018276225063610707,0.020409243107077035,,0.03794069983758597,0.040837308737393885,-0.04309892870833215,0.009737000779159732,0.020681376897695225,
9,-0.0025522425471382615,,,,-0.019032145047459204,,,,,-0.003067726957198591,,0.06060748352351508,-0.02858952162176165,,0.01427856231663216,0.003398929376979054,-0.026089618966085637,,,,,-0.01098888129841935,,,,0.033045220052607016,0.02644855432765003,,-0.027247348314077824,,,,,,0.017315493187112285,,,-0.01069009763072909,,0.008503319216073557,-0.013179891943796873,,,,,0.012487703209921763,,-0.009202252911034492,0.006449399872685557,,0.04299362967356313,0.029648615359674224,,-0.011333661236938353,0.028018654485049588,
