,2003-03-01,2003-05-01,2003-06-01,2003-10-01,2004-06-01,2004-10-01,2004-11-01,2004-12-01,2005-02-01,2005-09-01,2006-05-01,2006-06-01,2006-07-01,2006-09-01,2006-11-01,2006-12-01,2007-02-01,2007-03-01,2007-05-01,2007-10-01,2008-05-01,2008-07-01,2008-12-01,2009-08-01,2009-12-01,2010-02-01,2010-04-01,2010-08-01,2010-11-01,2010-12-01,2011-04-01,2011-09-01,2012-06-01,2012-07-01,2012-08-01,2012-11-01,2012-12-01,2013-02-01,2013-09-01,2014-01-01,2014-04-01,2014-06-01,2014-08-01
0,-0.08590526879121385,0.007010551639189955,0.07092431383808395,0.03352084654603549,0.05344876560056799,-0.022080752314414642,0.03975162176190716,0.07619712756054753,0.012720686685262494,-0.0021135656277162518,0.02241833376396052,0.020059428232354515,-0.051342011562036424,-0.03162950699147782,-0.01450167515931522,-0.0182934297792976,-0.061116370689224375,0.019080559990401813,-0.009338816170753717,0.027264838516750878,0.040374885220880063,-0.03882871493409168,-0.018712045697032664,0.023895737974773956,-0.029848648464668504,0.006835985854035442,0.0005867814700133422,0.008869199619371493,0.01539457703473035,-0.011982674328590903,0.0038213316050215163,0.07663049172213365,0.017914752218319174,-0.033200219824720545,0.04514244330616224,-0.0013873528613099761,-0.02339209629539063,-0.010650955861794209,0.029861799716619064,-0.015473776297285191,0.035418201187637166,-0.012498354558480695,-0.05536549900532739
1,-0.09193048329436637,0.003343054117615263,0.057749873294349774,0.05377290663719503,0.046330655557698,-0.021009088400785636,0.05770855049303569,,0.013980629130657896,0.06473332214318672,0.01473559656327672,0.0293904881084448,-0.009598536801833188,-0.0416343210724337,-0.013910618091737659,-0.026590149897870896,-0.03683889023877884,0.010482494773185191,0.004162780605463823,-0.0212767192765142,,-0.02218888224997373,0.033424619366780206,0.03734114656574006,-0.046168522617325625,0.01702378496890211,-0.02606505938073267,0.014255246934806731,0.033194369153908276,-0.060088306102811906,0.0028996114886243873,0.06127842638249059,0.05425381125259876,-0.0405865902474104,,0.034229593536482916,-0.08066253471521367,0.023886861632004264,0.034261933900324504,-0.005970534106701564,0.08921035812029521,-0.008493747820550457,
2,-0.0642685145083457,0.01516085713800741,0.06034478340011162,,0.02449426397808052,0.00035665563705200576,,,0.02573411815004012,,0.016728048567739906,0.02114337015119494,-0.025889682115652665,-0.01807317750029469,-0.030484889879321075,0.0157085941474584,-0.03775872907852418,0.038753559076525335,-0.03940351083706517,-0.029730599860845697,,-0.028508045928633652,0.0417267527604146,0.041955759244143076,,0.011010222162363803,-0.041983367833963836,0.02573828624016583,0.020555822256310474,,0.004509424486210278,0.005549922711004296,,,,0.06078516012785462,,-0.05062294854999161,0.04444989960925039,0.0064797601548161055,,-0.0028589054827996563,
3,-0.08372503968469847,-0.007014376885539297,0.09915266368824849,,0.02055852666924618,-0.019277176229010706,,,0.01272085628680486,,0.02729870531421774,-0.011489305017793772,-0.020932585709893634,-0.023293868600111844,-0.015133605200190248,-0.015338960463155527,-0.048311370781757734,0.051120282666036854,-0.03490667307618578,-0.0522402693829096,,-0.050425388399318094,0.07524827938106471,0.03726379208881103,,0.02796240595576327,-0.029538380907431327,0.025990041526228858,0.031062651072261804,,0.0001899619390814955,0.04249160909715766,,,,0.09834660081589486,,-0.05112961102901359,,-0.0056852138034200195,,-0.018397214772183812,
4,-0.06765328284928551,-0.005406960665955585,,,0.025712024170742698,-0.03267316437699552,,,0.014289714881896343,,0.02503317835319252,-0.02116741300673386,-0.05454647649932774,-0.007538495392265698,-0.05282694255604592,-0.05829046003025695,-0.02462004726471445,0.0818825691409879,-0.034853907316937605,-0.04395746992481353,,-0.07456134305452133,0.06405080737939439,0.02949704908654227,,0.05480525306133255,-0.04501847397680825,0.0282707105212312,0.020664163295800453,,0.0008349385622046235,0.012612277881942857,,,,,,-0.01923391649523154,,0.002990947130382615,,-0.01947153051122985,
5,-0.058372927843090894,-0.002032731661491649,,,0.03369976635166971,-0.02742205813935983,,,-0.002203632462525862,,0.026265935573366095,-0.03230129105471047,-0.015280417475160832,-0.005152803924473703,-0.08636241566900038,,-0.022110593388631195,,-0.02563637720388634,-0.06295342471849752,,,0.11628054544342081,0.03043257776651931,,,-0.02232776953016402,0.058782634564059855,0.027125753671719544,,-0.003557189185998233,0.004943419456264975,,,,,,-0.013801100932966381,,0.0008566485869585527,,-0.04381467806520245,
6,-0.044076839845661686,0.08250811383119805,,,0.02506525643337698,-0.04337013066497941,,,-0.0005833039199352186,,0.02924111089779413,-0.062369119323664846,-0.008788040972615083,0.008476729322827614,,,-0.04027076733971935,,-0.04100930846698114,-0.11844064586930658,,,0.0911769849157622,0.04369468241910157,,,-0.03199642421553428,,0.016897084461853673,,-0.008690942729450146,0.008889835162940507,,,,,,0.015116172247791937,,-0.019826204152355587,,,
7,-0.03816218427196216,,,,0.018535859207030936,-0.05529759396369571,,,0.0037353713804901822,,0.010374972977947428,,-0.013570671311067914,0.06659248527371253,,,-0.059433800673822645,,-0.015701788190934263,,,,0.0593700567330675,0.05448072203051413,,,-0.0445272391532856,,0.01665369393872007,,-0.03742445172181341,0.019286185931126854,,,,,,0.01711355308002349,,-0.027452191866136566,,,
8,0.013823135311169965,,,,0.04674894573886956,,,,0.014478186021997796,,0.017874287974591674,,-0.008032862706978103,,,,-0.061301457107871826,,0.00902171405341523,,,,0.15538784066196776,,,,-0.04289409666942112,,-0.02070766893721121,,,0.02994035556334751,,,,,,-0.015919648138930986,,-0.04141138168975722,,,
9,0.024640294703613952,,,,0.04124636208818222,,,,0.01245553340953065,,0.005864298116963873,,-0.016524593790791173,,,,-0.05780723491030004,,0.007778276445178367,,,,,,,,-0.06751412518327182,,-0.01362681774872243,,,0.03927460066878141,,,,,,-0.01938770550313129,,-0.050574641655315666,,,
10,0.023344467564918592,,,,0.020271122933440133,,,,0.0027406333353034995,,-0.051873411451725415,,-0.0014760518458602906,,,,-0.08878134236427249,,0.009414035871784687,,,,,,,,,,0.0036964281090234863,,,0.02941906387643156,,,,,,-0.022564500054761183,,-0.06377328869475773,,,
11,0.09046558877787247,,,,0.024884897358316893,,,,-0.008745463644959317,,-0.03376724648700136,,-0.012258719563583917,,,,,,0.04429726644568044,,,,,,,,,,0.001435018245057762,,,0.05460568630217444,,,,,,-0.03484181752069726,,,,,
12,0.10878825280978255,,,,0.009367587835909408,,,,0.0024123638697171046,,-0.0064870314723879385,,0.009618574723132114,,,,,,0.04539090875568297,,,,,,,,,,-0.0022559217239650486,,,0.06523567524150109,,,,,,-0.025179409896449068,,,,,
13,,,,,0.018442545158533163,,,,-0.008584246006959617,,0.007623712304725139,,-0.008163158990560401,,,,,,0.07136353977162058,,,,,,,,,,-0.022241977766648713,,,0.09496636219725496,,,,,,-0.03651986373036631,,,,,
