,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2002-07-01,0.02380251,0.12081824,9,8,2023.06,20190.81,22213.87,2.3403827190609094,-4.640464763834212,0.06434340313123431
1,2002-08-01,-0.00163222,6.7999999999999484e-06,0,0,344.31,351.23,695.54,1.610351513557583,-3.192812175813364,0.060011347388301065
2,2002-11-01,0.15056757,-0.051547309999999985,2,1,544.03,3683.06,4227.09,0.08379717555913511,-0.23850980150972695,0.047242729691543514
3,2002-12-01,-0.00205319,1.3700000000001038e-06,0,0,318.43,605.37,923.80,1.1407138998037987,-2.0571274108895716,0.03676361871369558
4,2003-02-01,0.10558805,0.17561145,10,9,1851.12,19369.11,21220.23,1.0457630125512396,-1.8811092551658217,0.045852988821758006
5,2003-04-01,-0.0026235,5.789999999999875e-06,0,0,283.34,949.73,1233.07,0.6103397198493268,-1.0846121785869978,0.06037960422871125
6,2003-09-01,-0.03722559,0.10331029,4,3,748.74,11259.01,12007.75,-0.01893754191734498,0.780004216875601,0.06361501857870454
7,2004-07-01,-0.04969188,-0.03905434,1,0,265.79,3681.85,3947.64,0.674035313417428,-0.7248803175586653,0.031591222774044844
8,2004-08-01,-0.00286724,2.480000000000017e-06,0,0,268.34,1096.91,1365.25,0.7263187876097303,-0.8423829968595982,0.023339943578005687
9,2004-10-01,-0.01290259,-0.00489906,1,0,368.31,1008.86,1377.17,0.8450068292310213,-1.021141739162799,0.022664155438084834
10,2005-04-01,-0.00912292,-0.07313676,1,0,367.28,2435.23,2802.51,0.3973456970194092,0.45335035912722726,0.0448178556172374
11,2005-10-01,-0.08252583,-0.03836401,2,1,611.84,3680.07,4291.91,0.9099746759437763,-0.5408962442026468,0.026036239834067443
12,2006-04-01,-0.08441791,-0.06004774,3,2,550.85,7312.63,7863.48,0.9553277349185566,-0.040625113775667465,0.055291413527176064
13,2006-05-01,0.13153242,0.05854738000000001,1,0,133.65,3679.67,3813.32,0.3752362990100093,1.076970529439122,0.0472703596766662
14,2006-09-01,0.04497966,-0.024316830000000005,1,0,367.68,1880.53,2248.21,0.7996862711878485,0.2681593342418842,0.04679126619324474
15,2007-02-01,0.62805613,0.045143980000000083,4,3,758.76,9598.57,10357.33,1.167642447068081,-0.6150290852468268,0.10089168989226452
16,2007-08-01,0.1011746,-0.006570239999999991,1,0,366.86,2982.95,3349.81,0.15394781873145424,3.3997343590237303,0.045980205141345924
17,2007-10-01,-0.00961589,-0.06952016,2,1,367.78,5636.61,6004.39,0.9089040629074496,0.08977366697587641,0.06674807426382322
18,2008-07-01,-0.07909455,0.020134990000000005,3,2,561.27,7401.61,7962.88,0.7803609450530158,0.3797462410467154,0.038661299727775336
19,2008-10-01,0.12196907,-0.09509856000000001,1,0,368.26,1072.70,1440.96,1.2003029035123067,-1.3442985495251407,0.14374061421765408
20,2009-01-01,-0.09098897,-0.011034790000000003,1,0,41.48,3664.97,3706.45,0.0572213121736701,2.1820456562515536,0.073039625956017
21,2009-03-01,0.07317418,0.011451610000000008,2,1,670.21,3661.92,4332.13,1.1676462732076343,-1.2532423025380497,0.0495081004276695
22,2009-08-01,-0.05934283,-0.03355415,1,0,182.57,3663.68,3846.25,0.5808683848915477,0.9349116585532986,0.03599508340246718
23,2009-11-01,0.02264326,0.011735199999999998,2,1,581.60,3663.43,4245.03,0.6331649764261593,0.5950446008719172,0.025869899211234667
24,2010-01-01,0.01068665,-0.01663058,2,1,625.07,3662.87,4287.94,1.229694909661691,-1.3884610529356318,0.033763186381020244
25,2010-05-01,0.03640846,-0.010567710000000001,1,0,367.90,1556.78,1924.68,0.9064928498889442,-0.25299637207561076,0.04918478062339697
26,2010-07-01,-0.00359707,2.178999999999983e-05,0,0,223.40,1518.84,1742.24,0.8803382767593946,-0.08460000078128793,0.023265018912343005
27,2010-08-01,0.18539283,0.05568223,5,4,1087.11,12061.96,13149.07,1.057273186779754,-0.6256670140871924,0.044448597855143705
28,2010-09-01,-0.06529079,-0.05570494,2,1,597.12,3661.68,4258.80,0.7141072477207586,0.5006221975862619,0.04328904234596843
29,2010-11-01,0.00429236,-0.016823869999999998,1,0,367.47,2128.94,2496.41,0.4944001936208724,1.2967560191200072,0.025041981103457626
30,2011-01-01,-0.03232501,-0.009001270000000002,1,0,184.55,3658.79,3843.34,-0.4395232381139841,4.548597675948608,0.042631384107642493
31,2011-04-01,-0.03669299,-0.03280275,1,0,222.99,3658.31,3881.30,0.7638429223617793,0.14971289214196393,0.018540424523321667
32,2011-07-01,-0.03241907,-0.0030637400000000023,1,0,368.47,752.14,1120.61,1.6604565090896788,-3.2109793378020637,0.034223100733743426
33,2012-02-01,0.04810648,0.03683831,3,2,642.34,7526.35,8168.69,0.917080965457945,-0.5870317705779797,0.02907547758217167
34,2012-05-01,-0.05470008,0.02172673,5,4,1016.22,11076.36,12092.58,0.8998428335792692,-0.7439453433260717,0.04936216877908395
35,2012-07-01,0.0390653,-0.04131141000000001,2,1,368.19,4828.35,5196.54,0.8265037084650304,-0.5524424218522017,0.027740751244969827
36,2013-06-01,0.16322379,-0.009115960000000006,3,2,801.21,6221.74,7022.95,0.5259521712793424,0.8272622322546077,0.030172015580482426
