,2007-06-01,2007-09-01,2007-10-01,2008-05-01,2008-06-01,2009-01-01,2009-03-01,2009-07-01,2010-01-01,2010-02-01,2010-03-01,2010-04-01,2010-05-01,2010-06-01,2010-10-01,2011-02-01,2011-03-01,2011-08-01,2011-09-01,2012-03-01,2012-04-01,2012-06-01,2013-03-01,2013-06-01,2013-08-01,2014-01-01,2014-02-01,2014-04-01,2014-07-01
0,0.0719008227926563,0.006815812915337227,0.1251232860504885,0.02825186096473109,-0.0087958046396448,-0.2490108217184699,0.09407816313535977,0.08179771937830771,0.03101396388678368,0.045155295594817346,-0.009895212504788642,0.03147706838894315,0.055183438808753094,0.04711451209920137,-0.01641653236690921,-0.01387451042802823,-0.027815106508406018,0.0034082003251594273,-0.001998354212589426,-0.07945505908458439,-0.0709514479102884,0.01274617041044701,0.024278294599882122,-0.014231331678531634,-0.00021616479101799202,-0.016479226532449154,-0.004747960060361489,-0.006027145336951478,0.005035525831197929
1,0.04470800880030379,0.01803122173595323,,0.012536059632632934,-0.03295998513504861,,,0.041129053695811324,0.023694602041905766,0.039829000488849964,-0.05961055969910101,0.026201728769946087,0.01869796317474748,0.06694433595257587,-0.023931305437472572,0.015442521288210775,,-0.023614789614618825,-0.06511120094084699,-0.06935810461604586,-0.06880823736331543,0.02409023231341756,0.03413232845411912,0.010377783825219034,0.012412449897643396,-0.019970928321205728,0.010445019925306553,-0.005028115993655602,-0.02266132025176326
2,0.021824050969443176,0.03349660968736229,,-0.004270357791001267,-0.03471278249781751,,,0.040361334034092256,0.04687816593672145,0.04880024710135933,,0.03649482453796171,-0.021733800786122526,,-0.005952322240978747,-0.004294792225307598,,0.016816948717358837,-0.08468718526180208,-0.06596051567453998,-0.0017617426547644754,-0.016509489360096774,0.0543567389689546,-0.020778218334126297,0.015361815648175459,-0.010058107467624033,0.036574010075259844,0.005906720814804922,-0.03340131159316251
3,-0.010271601216712112,0.02309909359042578,,-0.022185938105422576,-0.03131240039641803,,,0.06646819387921665,0.05431052976212025,0.04971992146536941,,0.03640136912622882,-0.02339034872194712,,-0.021212984309591842,-0.008124160464584529,,0.08103989746266249,-0.10023884465423105,-0.09245086784524204,-0.010476393761575942,0.011352092935882574,,0.003000001412715614,0.015699152323465915,-0.019406464781698052,0.005850148112244824,-0.007308207150922841,-0.028773579185995435
4,0.006525525600576065,0.09248126131011641,,-0.011364382221886071,-0.12543417738594131,,,0.0927109479384336,0.05995982602327676,0.05434850400454394,,0.0010248028018011723,-0.024021848045614025,,-0.027284465542324554,-0.01638007360121385,,0.11427123189310073,-0.06330654942849989,,0.022667222621078675,0.015908092218552605,,0.011584069775407047,-0.00259651046263204,-0.02290237606607337,-0.005805646067365222,0.001231155538879758,-0.014002845923076879
5,-0.05120803923235884,0.023426898459957657,,-0.022068595418899495,,,,0.10100374885037788,,0.043957636798400035,,-0.0022943341802483808,-0.008181633714288816,,-0.03064319571771157,-0.02044369160136328,,,-0.03828876988723007,,0.028658849771126427,0.04878777160905301,,-0.016066306970014654,-0.02295295287304705,0.009709435239372954,0.014939788126627551,0.038081414667842206,-0.044112402549384755
6,0.03345493747920769,0.07054982508327295,,-0.027485667023699367,,,,0.10190620876323364,,0.0004101144972255,,-0.037695715324397305,0.00857520060377892,,-0.026989971575720917,-0.03576297789688487,,,-0.017370624380684596,,0.09605986160823488,,,-0.0014255336155888365,-0.025868043111429817,-0.006282956263667483,0.004020956673680853,0.05135008927871476,
7,-0.014287853205864787,0.08999522922177444,,-0.018777133891624498,,,,0.09119358263966526,,0.01132107140865557,,-0.04527716941785087,-0.02209407384449169,,-0.04175365115589402,,,,-0.038752831372402596,,0.0688274136957423,,,-0.00745078249708131,-0.02410444600244427,-0.0318171069802089,0.086175345037804,,
8,0.0376896927190884,0.012493472986830179,,0.02523635147422043,,,,0.07913971960261557,,-0.01984431752509197,,-0.02608898357809375,-0.005522990461307886,,-0.04257907376439962,,,,-0.0037741292527000425,,0.06999109800820591,,,0.06906722516077379,-0.018477224837478545,-0.04088548857373864,,,
9,0.03219971277609335,0.07594510194082765,,-0.04135048026605004,,,,0.02509634937063865,,-0.01603161168452738,,0.027057885269141213,-0.026471894991281886,,-0.07184767946809534,,,,0.005958239466906434,,0.056542834004172704,,,,-0.013661191722002142,-0.07244179944629159,,,
10,-0.004973925499406784,0.09240180095009126,,0.004027915825571604,,,,0.003824618258847501,,0.0779506619063457,,0.036649815049292656,-0.01504036174078549,,,,,,-0.024424872103057993,,0.026016386976773553,,,,-0.0008739900225847586,,,,
11,-0.11056714068078688,0.03491618088598386,,0.03641196728265239,,,,0.015954952369809705,,0.09024511510681421,,0.06834713818952087,-0.03156282582276493,,,,,,-0.060435472317640127,,0.06730286756822323,,,,-0.011283411480903338,,,,
12,,-0.004849825484041725,,0.06244887363549667,,,,0.052917317156616184,,,,,-0.019802231419485894,,,,,,-0.003609416529337217,,0.04390287982254648,,,,0.0020199466766246954,,,,
