,2002-07-01,2003-01-01,2003-02-01,2003-03-01,2003-07-01,2003-10-01,2003-12-01,2004-02-01,2004-03-01,2004-07-01,2004-09-01,2004-11-01,2005-04-01,2005-06-01,2006-02-01,2006-11-01,2007-01-01,2007-02-01,2007-08-01,2007-11-01,2008-01-01,2008-07-01,2008-08-01,2009-01-01,2009-02-01,2009-04-01,2009-08-01,2009-09-01,2009-11-01,2010-01-01,2010-02-01,2010-05-01,2010-07-01,2010-09-01,2010-10-01,2011-03-01,2011-07-01,2011-09-01,2012-08-01,2012-12-01,2013-02-01,2013-08-01,2013-11-01,2014-04-01,2014-06-01,2014-07-01
0,0.03211423542795311,0.04392775617045852,0.005457881545857579,0.02116422805158341,0.0427177005684749,0.02352874499000679,-0.0025544738273237666,0.026894474007941316,-0.0034136280157097687,0.021255239333707987,0.15856464098470371,0.03706935768841424,0.03139503293458468,0.015394047594144311,0.008073798220536776,-0.01655670936100062,0.036965809568881625,-0.050395533217200805,0.02466714196338904,0.07349524095559268,0.10051576768675963,0.007726667399345466,0.013329912036706748,0.31364412641653416,0.056709762272182385,0.08089165344388771,0.03582415664732763,0.11946791661101952,0.01402704067574545,-0.021457815364587907,0.023916508953377047,0.05613528004985535,-0.011812342434976225,0.02973782260434188,-0.022512673079763124,0.024413937317314005,0.005489029372346188,0.05610798028555486,-0.04717590975046915,0.03641187141236224,0.00949502587320672,-0.060581798085400096,0.052299996541486315,-0.07131326880249855,-0.04091884770178522,0.0153894117885216
1,0.004438870817935925,0.009817966690021218,-0.02824335977872061,0.06458295429253902,0.05970448321579225,-0.023431520910900838,0.034364838033126066,0.023588017321861887,0.0226666708130967,0.07331454393316195,,0.033634170336353186,0.03952927353487956,-0.031686943677234236,0.04771844327930541,-0.04695109048304502,-0.040356218573029734,-0.040331090035270245,0.017746975161715195,-0.00228147074478402,0.15753446459461928,0.0732847124988294,0.01706622925952761,,-0.11590799076767189,0.10767606871982727,0.008616218205382609,,0.0092623572446342,0.002573227144054391,0.009412404880288161,0.05396600320233391,-0.02184079907906336,,-0.01986436300781369,0.06115345579374987,-0.02273363432038611,0.022736734086474808,-0.05925333611704153,,0.01867469201478711,-0.006662945262498665,,,-0.054457155755753384,0.045305545784473766
2,-0.010822108044380219,0.02626454109059362,,0.06515278383943335,0.07115769318770182,-0.022962669866793073,0.052884315196329634,0.00962020129033414,0.07509829211655106,,,0.042154398861973696,0.025966459625009097,,0.03937409272285697,-0.02995562983707245,-0.010374058201844116,-0.06561069615114001,-0.05265686562045113,-0.015771505082494475,,,-0.02559044303850344,,-0.00989240702882399,,0.00594282643005517,,0.02423528445473866,0.041922862184120335,0.05790758969522747,0.024450205804760206,0.0006623077548529588,,0.032465574539048525,,-0.0738871308190161,0.08988849665504528,-0.03215878373905312,,0.00631337999365944,0.01972103875968545,,,-0.14147433434297252,
3,-0.04367937676161038,0.0467688898969395,,0.06410207678565444,,-0.08312797707043562,0.01859013662937925,0.03525129162477869,,,,0.018784686066280365,0.027660807072296123,,0.024712717591437006,-0.04143937563912736,0.007743912813234388,-0.11183466975330347,-0.0932303052905401,0.005830778574863693,,,-0.07775991410811312,,0.0016601136221421342,,0.027232716445576566,,0.05907494329320606,0.01285587762547169,0.02702339067757986,0.04368905761639508,-0.01625644476566271,,0.088972077882578,,-0.09627931756486507,,-0.013434043434406462,,0.019155179847224924,0.017674684153476505,,,,
4,-0.06504958934564309,0.024290932687037192,,0.10601741237537166,,-0.09708111029949751,0.03621556405975834,-0.010821509519066463,,,,0.014851066285684222,0.030890845696870617,,0.02604279977544266,-0.024162646709158686,0.021167001535986607,,-0.10509300839836877,0.056904883758979175,,,-0.07924897769558914,,-0.048187291597886484,,0.04348497312656541,,0.04621971944449155,-0.02119859964095716,0.06938527463091404,-0.004578840492884817,0.011633912248609407,,,,-0.13686353003994878,,-0.036160000238251166,,0.04483708955728294,0.08677978278829279,,,,
5,,0.009269006001975777,,,,-0.03494541230979098,0.03978569866242854,-0.0338386520676468,,,,-0.0002136241498971181,0.00984633427132553,,-0.01092715908364017,-0.05431198900255918,0.005231915883973981,,-0.09254976643062385,0.05181405134268191,,,-0.009237216393018333,,-0.07481547963880897,,0.05734442958161634,,0.04203335727399771,-0.028754800793831636,,-0.009188703087873895,-0.029557987932832402,,,,,,-0.0830241911793137,,0.06405647374662204,,,,,
6,,0.018917252174233012,,,,-0.12129127328992895,0.03851513345209012,-0.060998175135218435,,,,-0.013218713779545865,-0.039611595969218705,,-0.03605193666496742,-0.015510862927419655,-0.000924839885297235,,-0.07011394479206245,-0.09984135329897725,,,-0.042305464994935704,,-0.04805028574485082,,,,0.06680369149387966,-0.025922541340350103,,-0.0166173867788193,-0.01088031241226109,,,,,,,,,,,,,
7,,0.025950463500886034,,,,,-0.02769290133284774,-0.033653891935514935,,,,-0.0071868342347451986,-0.04467473065781524,,-0.03617691554906166,-0.048805001643169366,-0.02151381880081704,,-0.06605926744435742,-0.14077436965385237,,,-0.08995280473850231,,-0.032254126820243645,,,,,-0.05131581340464808,,-0.05085104998263379,-0.004513544164967881,,,,,,,,,,,,,
8,,0.019530484362818124,,,,,-0.026040625647512528,-0.03386911816086213,,,,-0.03304689761038038,-0.028979433968354673,,-0.03455192487358749,-0.031941564413990875,-0.021197068482660786,,-0.022335621517175053,,,,-0.06895525037770067,,-0.05597545166863682,,,,,-0.0006370742259711459,,-0.0344043425731384,-0.01415841234862239,,,,,,,,,,,,,
9,,0.02636766823064962,,,,,0.031337474006821076,-0.11387532463955541,,,,-0.05132526696444817,-0.027429253601949144,,-0.051144466669986954,-0.03635174235599692,-0.04324305407001372,,-0.01749910815906386,,,,-0.1261619767451232,,-0.024293522044624982,,,,,-0.007522255641128739,,0.013202220393879749,-0.03656489361570117,,,,,,,,,,,,,
