,name,yieldRate,excessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,slope,intercept,std
0,2002-05-01,0.0200757,-0.022535790000000003,1,0,367.41,2247.03,2614.44,-0.35957949649432397,2.9513451668866817,0.033756531187753715
1,2002-08-01,-0.00331174,7.0299999999998836e-06,0,0,241.01,1365.21,1606.22,-0.9514177545368976,4.431885589715733,0.031755655091230524
2,2002-09-01,0.0513483,-0.015526449999999997,1,0,381.70,1853.30,2235.00,0.6080283483696136,0.4177816589993393,0.03964531806221081
3,2002-11-01,0.06249423,0.012603859999999995,1,0,152.15,3640.61,3792.76,-0.4521074652518404,3.110305729892214,0.03463178239172123
4,2003-02-01,0.17509206,-0.008285979999999998,3,2,795.16,5833.08,6628.24,0.5665424604401194,0.6768488402260792,0.02679351770868062
5,2003-06-01,-0.0418231,-0.006810080000000003,1,0,368.27,1053.86,1422.13,2.2637585893718786,-3.8386215592169988,0.05570803683029335
6,2003-08-01,-0.00576352,1.254000000000012e-05,0,0,90.21,2846.20,2936.41,0.29354769066042685,1.7644350212847186,0.02741210557646254
7,2003-11-01,0.01088732,-0.03128399,1,0,367.57,2011.12,2378.69,0.8176172444280599,0.39637369264473776,0.03360868948146688
8,2004-02-01,0.05592061,-0.03156575,1,0,367.06,2725.20,3092.26,0.3030842750298324,1.9805710818775455,0.041095897569288276
9,2004-09-01,0.07842503,0.02872658000000001,1,0,119.95,3683.47,3803.42,0.39456843511764467,1.6060671918717906,0.02588862795310326
10,2004-11-01,-0.04371337,0.007739610000000001,1,0,102.29,3684.42,3786.71,0.34608223568346475,1.7790401857284674,0.021541862638656928
11,2005-02-01,0.04405609,-0.025198519999999995,2,1,497.82,3683.18,4181.00,0.40937365276906323,1.5890308958271913,0.024938571061420063
12,2005-05-01,-0.07691476,-0.008163050000000005,1,0,366.72,3217.18,3583.90,0.17195157444237896,2.2717594653429263,0.011911469867706163
13,2005-06-01,-0.0074759,-0.0196056,1,0,44.42,3681.83,3726.25,0.14173153622659362,2.3504806463747854,0.013470392086248555
14,2005-07-01,-0.08410287,-0.06549207,4,3,398.63,7229.65,7628.28,-0.0354325567512076,2.800196581568227,0.014678091575433452
15,2005-08-01,-0.00672798,2.32500000000007e-05,0,0,30.80,3425.68,3456.48,-0.08366918746094631,2.929239116037601,0.012401435911790706
16,2005-10-01,-0.02686057,-0.01738985,2,1,131.85,3787.74,3919.59,0.5735846905879995,1.208657194174632,0.01297807244203643
17,2005-11-01,0.06257097,0.029407920000000004,2,1,464.16,3681.21,4145.37,-0.32650697473877965,3.4662510167265665,0.014157334042883093
18,2006-06-01,-0.03066601,-0.01746243,1,0,367.03,2761.37,3128.40,0.441905753209884,1.537689174350457,0.014579384652376149
19,2006-08-01,-0.00808584,-0.00909177,1,0,367.17,2561.07,2928.24,0.5877835025969973,1.251108078639346,0.014001759214188898
20,2006-09-01,0.02137902,0.02352387,1,0,151.60,3755.13,3906.73,0.8764001931999008,0.5689220064576563,0.014288075412610965
21,2006-12-01,-0.03571724,-0.009411569999999998,1,0,106.07,3676.25,3782.32,0.41963164902787853,1.7632228738897489,0.033156953294225966
22,2007-02-01,0.11496379,0.0014399799999999935,1,0,50.08,3677.18,3727.26,0.12215332032574128,2.53963752517582,0.03140072094990832
23,2007-03-01,0.08081363,0.050336309999999995,1,0,140.89,3732.80,3873.69,0.41990738857263943,1.646490744159519,0.032611377726597474
24,2007-08-01,-0.00543041,4.293000000000005e-05,0,0,110.69,2635.00,2745.69,0.25585438625890955,2.2108049060290664,0.049176981571489704
25,2007-10-01,0.19089654,0.11335821,1,0,367.86,1630.37,1998.23,0.971692488420596,-0.3148775758640099,0.07742037066882923
26,2007-11-01,-0.11365931,-0.032904989999999995,1,0,146.23,3678.43,3824.66,-0.37587166403571404,4.3779200909730385,0.05802517070021918
27,2008-01-01,-0.0531311,-0.02795981,1,0,216.17,3666.91,3883.08,0.769953365239511,0.21032017763645605,0.03431787164393092
28,2008-06-01,-0.01836441,0.020536580000000002,2,1,550.59,3750.08,4300.67,0.6834588402725904,0.6720192736945441,0.06668733150439626
29,2008-07-01,0.25647492,0.11409222999999999,4,3,764.79,6917.99,7682.78,-0.17326450872806776,3.1229465607313696,0.05077471023398807
30,2008-08-01,-0.0069823,1.9599999999999826e-05,0,0,15.14,3563.05,3578.19,-0.019709818823069325,2.7261001465717363,0.043127523498997816
31,2009-02-01,-0.01441021,0.02653304,6,5,563.00,7719.07,8282.07,-0.48807834348850826,4.0753448909566945,0.04151256230494445
32,2009-03-01,0.15879686,0.057677950000000006,3,2,457.94,7457.00,7914.94,-0.15201170676190476,3.059876365950674,0.03825747950598474
33,2009-08-01,-0.01720625,-0.025774560000000002,1,0,182.55,3663.70,3846.25,0.7290476380758308,0.5278252465821307,0.023808438350456165
34,2010-02-01,0.00118381,0.05853589,1,0,145.19,3663.62,3808.81,0.4018156431461737,1.323904473038242,0.020490466656159483
35,2010-04-01,-0.03651374,0.0002800099999999972,1,0,45.49,3666.78,3712.27,0.09516368843174039,2.2009514808358794,0.014473091396487893
36,2010-07-01,0.0117896,-0.01625449,1,0,366.58,3376.99,3743.57,0.07041632304774947,2.3357129377552477,0.015405909611227831
37,2010-10-01,-0.00049659,-0.02329204,2,1,205.03,3863.85,4068.88,0.8580719377733619,0.0959939067330069,0.03595350418506236
38,2011-09-01,0.15706083,0.10328646000000001,2,1,220.15,3740.06,3960.21,1.0043137823704016,-0.26688411857918304,0.04567352057420911
