,2002-07-01,2003-01-01,2003-07-01,2003-08-01,2003-09-01,2003-10-01,2003-12-01,2004-02-01,2004-07-01,2004-10-01,2005-05-01,2005-10-01,2005-11-01,2005-12-01,2006-06-01,2006-08-01,2007-03-01,2007-04-01,2007-05-01,2007-10-01,2008-01-01,2008-02-01,2008-05-01,2008-11-01,2009-04-01,2009-05-01,2009-07-01,2010-01-01,2010-03-01,2010-06-01,2010-07-01,2010-08-01,2011-04-01,2011-09-01,2011-12-01,2013-01-01,2013-02-01,2013-06-01,2013-12-01,2014-01-01,2014-07-01
0,-0.041657848741409875,-0.02210744775460849,0.022442498949549083,0.043787221051906244,0.08907180369726442,0.0883106773936555,-0.008829414663681812,-0.045587140935305026,0.033865349674628176,0.011198409647217966,0.03483842621867783,-0.01805044631230679,0.02242231161431585,0.07366108783691239,0.028307079960560255,-0.19970423927873515,-0.018008777296533163,-0.014556635013771024,0.019964112910133114,0.06199306006997096,0.027947604176161933,0.017390948780641402,-0.05289665397892118,0.08238816925252279,-0.040139971155959575,-0.0036807606907356405,-0.027546787763459646,-0.003754549263768503,-0.020117757082480203,-0.0022657185902015264,-0.043549356599172695,0.03344989605450133,0.03430130171347767,0.032807540164077276,0.005783792139598898,-0.021415815577841002,-0.009006981971890315,-0.03043092948597481,-0.03268367855921861,-0.01596259152421553,-0.01950670080419803
1,-0.01312084630282273,-0.025649897479601114,0.010440497931107462,0.08013993268729735,,0.08549443114718436,-0.01199717199381678,-0.031794752696561845,0.04771750951678699,0.0208780649642486,,-0.021143137364264097,0.07664245719005591,0.08323710665167727,0.012516962177413271,,-0.015206729120145868,0.04298344744711813,0.016704352462342253,0.04308584028414142,-0.005915813134776737,0.09503228256946672,-0.05074825238080638,0.11117960415718886,0.011429020507225607,-0.04449113381778336,-0.09294969668106523,-0.019081781479513005,-0.0429916917744706,-0.0027988091308415175,,0.01658132162120507,0.011375911672159456,-0.00033114453405302946,0.04180013413754868,0.015573656400104774,-0.0289184300092844,-0.01337507118409742,-0.01820337631751756,-0.014084136171050976,-0.003408945665265728
2,-0.04187952246161242,-0.04731727540204167,-0.012538231799940291,,,0.102650133263541,0.03915402752591546,0.03381566342953346,0.029582566261633136,-0.002266875129799617,,-0.021631181914127717,,0.08065800766369513,0.007849710975508906,,-0.023128510694472082,0.091891541948521,-0.002802252204921807,0.02904865645208421,-0.03810498424681508,0.17612501565966165,-0.09148639428488636,,-0.015451612490728905,-0.025513918254336687,,-0.030804408611679435,-0.06897071429697199,-0.0032839599794050045,,0.016900276288422722,0.016560590077711712,0.006512288865293092,0.08485619096693742,0.03895015309245031,-0.09654675080123432,-0.026566446897307916,-0.013872410230618581,-0.020471120830676814,0.008547985531633717
3,-0.008701274156885486,-0.036159168193736324,0.014882522723389524,,,,-0.022366160531519963,0.08462934620882501,0.003032237848205721,-0.023771944440863946,,-0.041380280018347815,,0.047489103656420006,0.013167762237170866,,0.0049833573114677066,0.0882862057676389,-0.01560617052113078,0.09283222748345077,-0.018995698587165988,,,,-0.038164364075367274,0.0006683231105346632,,-0.035935964966118394,-0.1039541535042634,0.047604748662343654,,0.09094861188317704,-0.0019454835978189866,0.022492797766624495,0.07655955578920981,-0.014600225181132132,,-0.01864828476095237,-0.006488155977070975,0.00845479074626787,-0.002381271864719592
4,0.024734130728471637,-0.1322142218898511,0.004992080835272805,,,,-0.04266769983268848,0.07234180759722264,0.03324868653501811,-0.008110642772006349,,-0.05483466999955722,,0.08497288073873865,0.02018499522884598,,0.1751898231808633,0.07803975541242159,-0.0085177751251444,0.12349198756217916,-0.06733443878233714,,,,-0.05409550322184686,-0.04795372938162523,,0.0038194164775706696,,,,,-0.044964910050306006,0.06377865484069911,0.0665851352259601,-0.0030730130402993883,,-0.01491628439464976,-0.005457906517660982,0.012443288474477843,-0.001919128218442312
5,0.024664847463816475,,-0.013958425191940016,,,,0.04063742987171337,0.11672685180319409,0.03324868653501811,-0.03084851406571354,,-0.04324224086708539,,,0.016756532041639627,,,-0.006530412290123189,-0.033230032580477076,,-0.019028497888019746,,,,-0.08616918535196794,-0.04038803350434206,,0.044641217040720216,,,,,-0.060065473209022,0.0977137451705068,0.11102218691383636,0.04079910355451832,,-0.015323794224186615,-0.036242715544134496,0.011396491454993218,-0.0058608616652637835
6,0.024734130728471637,,-0.032432442491577174,,,,0.10652569823331515,,0.027597575852407852,-0.04301845955516237,,-0.008576118997981608,,,0.0248424511095251,,,0.005307635905133723,-0.03285846470766174,,-0.06256962156672574,,,,,0.008260026149964572,,0.07003984851028888,,,,,,,,0.05256659603085434,,0.024374942450908765,-0.019251386068794618,-0.0030179258097157158,-0.050061471483163755
7,0.015289173163523628,,-0.11183350072833242,,,,,,0.014314748863056725,-0.052594149033431625,,-0.015770248702432488,,,0.033212445905915544,,,0.014807685579358965,-0.033824265978197765,,-0.05882237250650757,,,,,-0.006377923828081888,,,,,,,,,,0.008285249488863,,0.05542213003955698,-0.03932927990239754,0.018266338308120855,
8,0.03421070438216889,,,,,,,,0.0309345029321072,,,0.010188582041549488,,,0.0647172452749123,,,0.0023443974076383656,-0.015396039228471103,,-0.05065668549452296,,,,,0.08226410255908978,,,,,,,,,,-0.051535548735941905,,0.06366130032957917,-0.041423332785692546,0.006936500023387082,
9,0.014978688975043397,,,,,,,,0.01054010076550771,,,0.0032793848937151537,,,0.06826554561308895,,,-0.027783282070846682,-0.02498193704663576,,-0.054679039409470054,,,,,0.06863680358782487,,,,,,,,,,-0.05642289772207265,,0.08595538675456016,0.026229111960071827,-0.004916454283100169,
10,-0.048428205533985746,,,,,,,,-0.0023554356804312837,,,-0.004343744227164326,,,0.07069897790873347,,,-0.007719630965672963,-0.05654141419993497,,-0.1512670215322598,,,,,0.08245686033644417,,,,,,,,,,,,0.10402369125253075,0.016826075414742236,-0.010118951614594973,
11,-0.01922487656581895,,,,,,,,0.0015814997745549064,,,0.009912986063506324,,,0.06466241549615992,,,-0.025063405214842516,-0.05028337380008985,,,,,,,0.07553338643787755,,,,,,,,,,,,,0.0012736589940247622,-0.010554645223099457,
12,-0.009642158820826197,,,,,,,,0.07036948298599066,,,-0.01065775952048087,,,0.07388530059113463,,,-0.004527173067065626,-0.07505207496930977,,,,,,,0.07207322339449185,,,,,,,,,,,,,-0.01146573266788331,0.007184239402828196,
13,0.014532458978532059,,,,,,,,0.09791848903215694,,,-0.02173697528454399,,,0.06381440634445612,,,0.019072102092598464,-0.05237244368678273,,,,,,,0.09619230732592676,,,,,,,,,,,,,-0.02586633449670972,-0.01033646329076765,
14,-0.03536284479775764,,,,,,,,,,,-0.02981441967126708,,,0.04017454180898783,,,0.030897276878855684,-0.07210155520350026,,,,,,,,,,,,,,,,,,,,-0.0074298301406039435,-0.00729859242798081,
15,-0.052054061207778,,,,,,,,,,,-0.01925456879729781,,,-0.03435289027834676,,,0.04968746219184117,-0.07148353578559297,,,,,,,,,,,,,,,,,,,,0.01925298382887064,-0.053655598434789176,
