,2017-03-01,2017-04-01,2017-06-01,2017-07-01,2017-09-01,2017-10-01,2017-12-01,2018-01-01,2018-02-01,2018-03-01,2018-04-01,2018-05-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2020-02-01,2020-03-01,2020-04-01,2020-06-01,2020-07-01,2020-08-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-03-01,2021-04-01,2021-06-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-06-01
0,-0.010854598843705654,0.010815754229171137,-0.042126961317887845,-0.031149260411567292,0.03659785955944961,-0.019895583498120928,-0.0007254904485247682,-0.032302157722224334,-0.001410066756396544,-0.049332023173602385,0.03342351243003128,-0.002967707699180089,0.008025276497432343,-0.013265411729701415,-0.037326241345954636,-0.0010405681957994517,-0.06930273783467933,-0.013749824823285905,0.034483906289114685,-0.044449504993628874,0.028175713268465907,-0.023958030783712836,0.009291126989247389,-0.009775681580276419,0.003662411016007061,-0.06275178251894875,-0.0023960751278468972,-0.016298657229053104,-0.07170547207275813,0.02562503387313897,-0.05880674719266077,0.001447642590923226,-0.04823454979738595,-0.024171867375334166,-0.009210656059242872,0.02740094106089641,-0.014115122709323802,-0.034921428654556774,-0.00038281521370686633,-0.04194242315137703,-0.008041190905354656,-0.01710597639750855,0.025069157044804502,-0.0018739845536146493,-0.015712988965472574,-0.007918868922416,0.01508940911029144,0.0010662739070531613,0.002692650136964958,-0.006596178462508644,0.009027302295494088,0.028508206650841722,-0.013461171236266,0.02232286221441937,-0.0376042623371412,-0.03961188671896371,0.003349442879780451,-0.01876340847370994,-0.01800889832443825,-0.014778174169515212,0.015284781045470597,0.01381982240890256,-0.017656635787045682
1,-0.01405814455970189,0.011592694641319179,,1.0273058629994836e-05,,-0.015876798904900458,0.01637927154034391,,-0.015237233066489275,,0.035228570449964636,-0.014805869111857328,0.009726451255504087,-0.016386605098706042,-0.01255637168098267,0.00836771194955832,,0.0038255016995492053,0.12707600493720084,-0.010620148757358727,0.07076862679520524,-0.0047536256554922,0.004718661157263382,-0.010142126585983458,0.020877021944708973,,-0.010220032699933879,-0.026090675423669385,,0.029442664670752405,,0.07191984812742591,-0.06511805620779998,-0.04060822388178975,-0.0009272049571075192,0.00866024006340349,0.04087236938744898,-0.0636571931354048,-0.0033294950520442734,,0.014744283481464615,-0.006026145022568152,0.02598548338717377,-0.0002847212876668781,-0.009432015557058193,-0.005632216104802967,0.02923899065819302,0.004393016110741055,0.006526065259805147,-0.007524265846208682,0.0037134103906368843,0.018678769574807436,-0.01520893165107573,0.026216710161835577,,,-0.0018833930590056447,-0.002900966861921206,-0.0008268167600296028,,-0.008437085802775801,0.01835406289797814,-0.007810713740641129
2,-0.02661639681863104,-0.004835239670307523,,0.01874858316081518,,-0.0259191482513057,0.022278039319387988,,-0.01835887880208087,,0.03516358332932801,-0.003284494114339731,0.04564484471143426,-0.03164202679219763,-0.029884724056032153,0.0476871857527823,,-0.02514754987282375,,0.009414235365707624,,-0.0037842106215009164,0.0030650785011571147,-0.02710482147765758,0.022600365853572058,,0.010799561031768712,-0.02288946673359571,,0.00201213885083229,,,0.013565662423260294,-0.031375846835524746,-0.011516513678235807,-0.0074463902251140635,-0.007930987963124636,-0.05901191706993175,-0.004651044388642944,,0.002778824478951225,0.04536957145849907,0.02728870373800918,-0.013167839227255618,-0.013515592368201657,0.006168095855635547,,-0.016470704278245818,-0.006906880577075891,-0.018490368567682873,-0.005503590432254235,0.019833616467155285,0.012901184147570577,0.002125812562520535,,,-0.03137580105994919,0.009245247739431695,-0.005561258972452798,,-0.009523439672696199,0.022094370230981486,-0.013905570353018981
3,-0.023938670136670837,-0.011494388198689753,,0.01129279544406403,,,,,-0.027765180309050064,,0.05229379066823325,-0.0049276588909705765,,-0.02736817370903588,-0.009567490296435666,0.038917331196377414,,-0.1007535392766763,,-0.0028382505068194064,,-0.02456763573998544,0.0006543617661541878,-0.06024685867900259,0.02226431579574384,,0.01895750758095016,-0.02012574634222486,,-0.03407337825058554,,,-0.04462947636065828,-0.00952563369145265,-0.008893418165702771,-0.041185828489127996,-0.03408170838050639,-0.07001344691851491,-0.014641161857166463,,0.0026514345110504323,,0.031051537915053773,-0.02761313715663616,-0.01510907323298738,-0.007484709220729635,,-0.007344507989787252,-0.0065531098316222725,,-0.016500102224027646,0.01356803938714815,0.03325078815124827,0.00547733139115103,,,-0.02015762787747244,0.010274695471574558,-0.01853849916798933,,-0.00935536121604752,0.013495220327779611,-0.010665674576275541
4,-0.046480980253420734,-0.04065758059972113,,0.0076828778239388384,,,,,-0.026929778385270442,,0.06227730644098051,-0.010170785505690505,,-0.01450566732527847,0.013470862678086393,0.03521377477454468,,,,-0.07382042809991396,,-0.0004005002108382616,-0.025108343723709292,,0.03483368490288263,,0.01652910535477381,-0.01226188949515783,,-0.01832877274596867,,,0.00692464538361004,-0.04906495087745388,-0.00336942308038668,,0.014322855760222963,-0.08031337070995254,0.009143856242269655,,-0.005712336611583435,,0.02222081759542882,,-0.03236815635697243,-0.004836800035920963,,0.0004353961074661239,-0.005213906428120918,,-0.009577993537220664,0.011838078355515341,,0.006300207389033918,,,0.004737459891019036,0.01379389757441396,-0.005413276159289215,,-0.006192716213042182,0.02288491833351647,-0.02824529963448319
5,,,,0.02815258329662229,,,,,-0.028135845868304532,,,-0.014231548409757488,,-0.0019347354991338106,-0.05011910890925764,0.029733982917058643,,,,,,-0.011310945381905135,-0.047015725594830915,,0.03294598549532368,,0.02592200108868359,0.003174197579568938,,-0.013939629780825635,,,-0.0063022361403699545,,0.011405640308838505,,0.009920290019325706,,0.002746753789285239,,-0.013179177532491648,,0.030051412816062273,,,0.009112528997324565,,-0.02070712778966477,-0.00026986604803735936,,-0.03541880475825687,0.01067482327111971,,0.0019984892946571797,,,-0.02009363509069617,0.02187980408195156,-0.008725096968767276,,-0.013900730850853193,0.007914434785283753,-0.02884107821574422
6,,,,0.03391189038023512,,,,,-0.021948644635182202,,,0.021940376844054255,,-0.021273845790176327,,0.021053540361354206,,,,,,-0.006573860832507217,,,0.029082538334574526,,,-0.008013468841048477,,0.01920410988681942,,,-0.045184200010699005,,0.01745452540495307,,0.0025372735558947257,,0.02018262009857863,,-0.008809786822893184,,0.049584595500039796,,,0.024418355208327358,,-0.03199179851956491,-0.006839498864194216,,,0.0018390047308670388,,0.013967341156302493,,,-0.00634468417310341,,-0.02299506149887176,,-0.01157661041767688,0.03588138334868152,-0.03857490829037291
7,,,,,,,,,-0.027336638829746907,,,0.017481747323040198,,-0.015257063371927004,,0.016979508996067372,,,,,,-0.03017330618433034,,,0.029507245936486903,,,0.000958935930587268,,0.028701389650087172,,,-0.014163584402009599,,0.014025981924055908,,0.05871706689558065,,0.011548251375322005,,-0.011439443898975998,,,,,,,,0.002230497156105349,,,-0.02214489886134527,,-0.0011594044467788667,,,0.006646030914912782,,-0.01015348469490529,,0.0013788786932598107,,
8,,,,,,,,,-0.03364148188110261,,,-0.004291404531159726,,-0.014559253017893847,,0.003953768698303994,,,,,,-0.016831530178055054,,,0.048959144047792225,,,0.01972416556005263,,0.017197277906508157,,,-0.032059243191217,,0.03207646366408068,,,,0.02969645555837308,,0.004149195823019036,,,,,,,,0.009069640207090002,,,-0.01535635523493048,,0.020676908694589047,,,0.03473426951165015,,-0.01605525906672617,,0.01803050261573702,,
9,,,,,,,,,-0.0351333499098101,,,0.018009564264065636,,0.014323410598617414,,0.016498829943644044,,,,,,-0.02020595075893672,,,,,,0.02434724097792418,,0.02245322148222395,,,-0.04939910519107271,,0.011414487287473296,,,,0.0352630301005582,,-0.004176657843515064,,,,,,,,0.011938768523977794,,,-0.010637046785165555,,0.007916649244060547,,,0.03978719934762731,,-0.012956836048246767,,-0.0026876348254751825,,
