,2014-12-01,2015-01-01,2015-02-01,2015-03-01,2015-04-01,2015-05-01,2015-06-01,2015-08-01,2015-09-01,2015-10-01,2015-11-01,2015-12-01,2016-02-01,2016-03-01,2016-04-01,2016-07-01,2016-08-01,2016-09-01,2016-10-01,2016-11-01,2016-12-01,2017-02-01,2017-03-01,2017-04-01,2017-05-01,2017-07-01,2017-09-01,2017-11-01,2017-12-01,2018-03-01,2018-04-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-06-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-06-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-06-01
0,-0.003972661223043961,-0.007170759287726147,-0.007695366266259107,0.030660727830258416,-0.009765963673245004,-0.010784986453143519,-0.017473500394618258,-0.012841411446423923,0.09521093363725175,-0.0381911772322856,-0.017611567901256286,0.012506485396424516,-0.035060362277597124,-0.011840871628955973,-0.011065328946867403,0.023207478740408113,-0.022734484312463277,0.006493234850144525,0.00554509898358857,0.0005917777427586479,-0.019052528694504467,0.00048351841213323254,-0.015742219854949724,-0.0027500047187438703,-0.014843912341893084,0.061053846799200784,0.029074238989087453,-0.00776154442238175,0.010310262255217584,-0.03997576319554852,-0.005272247009866532,-0.0382268009929323,-0.000210243635976326,-0.012767288171012137,-0.021985518621981726,-0.022275500356076172,-0.021414583964127765,0.0068705531705153255,-0.019538053932843802,-0.018261736832263065,-0.020336409271433542,-0.013599650085322157,0.016746680054612995,0.01927353150324196,0.019204130896919303,0.0012258948308381257,-0.010212183229745264,-0.030766769719677622,-0.05605136426156854,0.04841820822881848,-0.01287089734134117,-0.027647847925669655,0.008979411724366226,-0.02706171554750414,-0.024495497222587037,-0.005261390175927971,0.01740537803878306,-0.00032309341586023166,0.007827244161605407,0.015605721368812553,0.023213050843436278,-0.0105483605903407,0.02957907294787132,0.015507302590064054,-0.023726222285212373,-0.015411645705529775,0.018878060481422487,-0.017105047361080428,0.012443364467132678,0.006570522657979749,0.002486920064489695,-0.021734844072962556,0.005835954394552978,0.027260740817250273,-0.03563215885071866,-0.034278089910686926,0.01733013967318353,0.004042400146803349,-0.003076545711140799,0.008358365776955257,0.019443875180348957,0.020334123279825256,-0.0009044081012516969
1,-0.06857944350636158,-0.010339089763267584,-0.012252411656046291,0.013807140626920233,0.010051242255553205,-0.021187423471900946,0.017960545782542026,-0.039003844224422934,,0.00777796435078848,-0.010778411545326438,0.010324274807861578,0.012122460955206638,-0.07804185750551795,-0.0020055222707622278,-0.01044572248698901,-0.007337753805925384,-0.031602110505348335,0.027730498089085565,-0.015995688174940792,0.014216439166109485,0.01425816465570584,-0.017919913055316705,-0.029020526387922185,-0.03084585518492311,0.0778525130311527,0.03887295303162874,-0.02309725506299154,0.03597104259589856,,-0.016643522347460166,,0.020542483728583694,-0.03999458686521207,-0.041059896047840994,0.045999576699623734,-0.025816017017982418,-0.022565458199897304,-0.04255858230447984,-0.01808008245340309,-0.03463792870686433,-0.007086691392579336,0.023609170299740523,0.004321935859960213,0.02614371813882377,0.0037077963613891818,-0.011980224222869484,,,,0.0019212684167957406,,-0.008163175678595369,,-0.03321988128293585,-0.017203838090295243,0.040941974145225046,0.0017731237710720826,0.02931142519541563,0.036572718278781835,,-0.010534580788073011,0.012279492743469067,0.015167252124776098,,-0.0024352828971778706,-0.019982545080484027,-0.04104286144299707,0.026325074205268528,0.007915525975161541,0.014871807368959544,-0.02520779346011759,-0.007220202272357312,,,,0.014978604407179574,0.010961528248102592,-0.007388339681750455,0.008650878314362398,-0.001449167565894971,,0.0018768281522918429
2,,-0.011137205722671961,-0.011123422530521232,0.012397983773232202,-0.03425037197246095,-0.005893073602321497,0.005274357263423957,-0.10229261208430462,,0.0031435144204778886,-0.03282806447691655,0.003491724555289011,0.03991602981052789,,-0.007592893870742579,-0.0013294105538064899,0.012960083245100673,-0.044885847296009196,,-0.0015461887153267462,0.01735968422716505,0.004205937780370483,-0.020375858148361736,,,0.11736614549214819,,-0.006841125386193081,,,-0.036604364946831086,,0.0378991207440631,,,,-0.03439597680864148,-0.012043461799498001,,-0.012097977543902072,,5.3628799721705533e-05,0.03224597183851774,0.00828692840402967,-0.017447196576357182,0.00665751964555561,-0.013043940327735815,,,,-0.031093794066141545,,-0.0014191464164636791,,-0.035065089582847264,-0.010203985485511602,,-0.004313819741996738,0.034045103191643555,,,-0.01779527090853872,0.01600272671701619,0.005100599846570297,,0.017565293903962775,-0.02425805995464536,,0.007031447014296255,0.004405910859614837,0.007430238156186153,,-0.0029016254934108865,,,,-0.0073608638013134,0.005706863046760713,0.005069822241963617,0.02727056664102978,-0.0026536239310273046,,-0.012359470469169409
3,,-0.003839515569220131,-0.027878073926086433,0.06953553736974616,-0.054042043250520866,0.0067087397018790185,0.004588011471815978,,,-0.012498193035472394,-0.02407528308219531,-0.04704222413484538,,,-0.02353480033855737,-0.019675310897166412,0.004692368131295144,-0.036227161092282856,,-0.02869341459067387,0.043605294833418906,0.012811743857573,-0.011277647770777666,,,,,0.010592137760395026,,,,,,,,,-0.030482021403193116,0.02543278591885878,,-0.021726133842336015,,-0.004905739237600626,0.021057090556267255,0.024770463555662037,-0.0043380440477425175,0.024805865924619752,-0.01641052493360151,,,,,,0.003749165536489407,,-0.021501714846687392,-0.004433426360601178,,-0.011124472919546768,,,,-0.013889648377283681,0.02099050157332627,0.017287625027147424,,0.005975710576896276,-0.014069886044467683,,-0.009832250093632755,-0.0004969968002253022,-0.011529873134248803,,-0.015825698890123974,,,,-0.006245672088362575,0.013214961704729689,-0.005566254657214831,,0.007036839727716071,,-0.02569962765047773
4,,-0.0034782080338635613,-0.04213978331057744,,-0.07609645713648927,-0.01723624625940756,-0.07465527492284485,,,-0.06136118044065908,0.003806784570508537,-0.011944124018413271,,,0.03133195183024551,-0.0050607555022711,0.023195568865200578,-0.04363237105496154,,-0.027212978943656818,,0.02446401618250249,-0.037385600856290946,,,,,-0.01828435779268478,,,,,,,,,-0.02375137957640927,0.03552574237280215,,,,0.008514404273124665,0.006110342322105389,0.03299121692923679,-0.015955686334621966,,-0.0013176039459570354,,,,,,0.037500044059640025,,-0.03412458993415912,0.01405291075835402,,0.007186051355046352,,,,-0.011467285719429121,0.018632714638487702,-0.015630190486093376,,-0.012440356377190653,-0.05403072246219409,,-0.015801590588679026,0.009881533104608708,-0.008439541701906528,,-0.010279598286938807,,,,-0.013358553039946486,0.00711382312655795,0.0005290778933182416,,0.00041293940235309634,,
5,,-0.023554565637725844,,,,-0.016816865291105598,,,,,-0.04098158534268581,-0.05842794062485002,,,0.08669023235646112,-0.012587491711199064,-0.0015179465125827463,-0.02135973554211823,,-0.00023236441724572288,,,-0.028951416726462398,,,,,-0.02122383204674705,,,,,,,,,-0.047434771223572536,0.01921280691493621,,,,-0.019808506792279745,0.03593788715895885,,0.016534025141992537,,0.0008921838622319989,,,,,,,,-0.04904707944959519,0.0033082927331280487,,-0.008766196115161051,,,,-0.0018873337103864074,0.040861774475439816,-0.014062965802335459,,-0.0014956682235038876,,,-0.0746108311545628,0.021757676703664908,0.00722541603944693,,-0.027995470292533575,,,,-0.02245764092250102,-0.0011744603739125559,-0.004003561508567177,,-0.010661190148981703,,
6,,0.0018224397669408532,,,,-0.017863302855833707,,,,,-0.05559424527774537,-0.04602494051838035,,,,-0.010048301875421231,0.03915278434477143,-0.09823064940526649,,-0.004182965285577378,,,-0.028158490730911367,,,,,-0.023300927820250283,,,,,,,,,,0.029840152356832572,,,,,,,0.017781398503043278,,-0.012525548537026143,,,,,,,,,0.014406963316966781,,-0.005821117934504461,,,,-0.05450091625305031,-0.0022214060466345664,-0.004945131489175303,,0.0051357590569458544,,,,0.0173937897857408,0.020973584919901977,,-0.004796413320125481,,,,-0.022251381491182443,0.015205901766936591,0.014669237548700753,,-0.00782273094697894,,
7,,-0.02133884513472828,,,,-0.028751051463688615,,,,,,-0.023492244323819023,,,,-0.022117079700283274,0.022923222190457615,,,-0.021492332867252717,,,-0.026455992632223424,,,,,-0.018707011025473896,,,,,,,,,,0.028481458460128284,,,,,,,0.010383601740518777,,-0.0112847981045614,,,,,,,,,0.002379973608015895,,-0.023639862065544914,,,,,0.004092643367390902,-0.012301374865783199,,0.019937876012574574,,,,0.022305353806988615,,,0.028014118295611734,,,,-0.00795524842538331,0.033751838490266195,,,-0.0012181969950311178,,
8,,-0.029826900614744467,,,,,,,,,,-0.03607718986316222,,,,-0.0026427901860882203,0.016387546488629834,,,-0.04066496543115283,,,-0.03293919552024738,,,,,-0.020674866462237595,,,,,,,,,,0.04810442064489795,,,,,,,0.0323264576569815,,0.009238167296840682,,,,,,,,,0.05209117606206792,,,,,,,0.01619502136468043,0.001541225436964222,,0.026141197749879996,,,,0.01833629790040292,,,0.0251832687744713,,,,0.006864173138030338,,,,0.001987467062319226,,
9,,-0.012857959449557255,,,,,,,,,,-0.01405202766136493,,,,-0.010414174425138992,0.02709692315003842,,,,,,-0.030699694971644043,,,,,-0.006916779759699843,,,,,,,,,,,,,,,,,0.03262506714935798,,0.026733876908344723,,,,,,,,,,,,,,,,0.0015269250794429645,0.02352599813976708,,,,,,0.020512613591920248,,,0.023820494713339357,,,,0.009217990033340229,,,,0.0050766012676590755,,
