,2021-03-01,2021-04-01,2021-07-01,2021-08-01,2021-09-01,2021-10-01,2021-11-01,2022-02-01,2022-03-01,2022-04-01,2022-05-01,2022-06-01,2022-07-01,2022-08-01,2022-09-01,2022-10-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01
0,-0.03058083581030946,-0.01045962515201504,-0.0025567828934756065,-0.03692323622730598,0.023814219713630624,-0.01727894110112782,-0.0007322028072858089,-0.005401332209506449,0.08344130503492231,-0.021099487928389227,0.037421104120559434,-0.020506626423851038,-0.03258197827978293,-0.06589211499240744,-0.06020973129187901,-0.014082683701322266,-0.057235830071505456,-0.0188538255258357,-0.026403604603540298,0.018538731291620425
1,-0.005595549890194285,0.008377773331495142,-0.08199423847600773,-0.07160883260226036,0.02176476501267066,-0.018788122072088687,0.04421014211767993,0.02022908956232794,0.1255141532831736,-0.05033388524618365,0.036620237364672015,-0.032734352997387695,0.013425807452382532,-0.03267891292465297,-0.06774563017519863,0.004505584764534217,-0.08070806369972083,0.003124624848001023,-0.0487307941580295,0.03690366008207613
2,-0.013582357614077445,0.016301869977945582,,-0.02548383404973187,0.022914016864591602,-0.07098003780441209,0.012385941504652997,-0.006161377011749791,0.183143351250167,,0.05049237956673114,-0.019219978540395366,-0.037172734940863705,0.023267740522285862,-0.0843928192699317,0.03619135026724429,,0.051271280720959655,-0.022704245097951326,0.06425020476566912
3,0.012247801877224074,0.013259169708590868,,-0.05305424530179792,-0.007128689261665766,,0.033698798084421,-0.039415498004803484,,,0.03876480287194184,-0.039534289448737936,-0.06850110630272033,0.04310249016927781,,0.06129845455372662,,,-0.06224285667291962,
4,0.0077542630415541325,0.00759326632827495,,-0.15236256546111626,-0.02849776914837543,,0.023907947207758795,-0.05842881552242252,,,0.013572007561385213,,-0.029999336255260634,0.048661539612042226,,0.08368075749672876,,,-0.008478633180607709,
5,-0.007352383162992471,-0.02126110423986427,,,-0.05588509166328581,,0.011745734462207835,,,,0.03204991746270203,,-0.06420019402472343,0.04078815852476225,,,,,-0.0513663084473901,
6,-0.012981908295911282,-0.024907021478232316,,,-0.01773121820000112,,-0.039163727916478486,,,,0.025255985641367218,,-0.05391795782861797,0.05788780541147798,,,,,-0.06167568576136695,
7,-0.04705160025589006,-0.029148037108984948,,,-0.01968196546358225,,0.052273266264408313,,,,0.05427144949748364,,-0.07451232963430732,0.0703407066431545,,,,,-0.016139553647231075,
8,-0.05083284176873404,-0.023841214640777153,,,-0.0145034841583227,,0.06246060968403455,,,,,,-0.13761852254005058,0.07945739637660587,,,,,-0.03253417060578645,
9,,-0.03820567198199942,,,-0.006881705716998532,,0.057447560433946165,,,,,,,0.04351030270495748,,,,,-0.0018870892163755926,
10,,,,,0.0018140942650854974,,0.010024713440377475,,,,,,,0.07873406954008022,,,,,-0.02255476280678881,
11,,,,,-0.020573501271583527,,-0.06103395924823296,,,,,,,0.10432265567247079,,,,,0.008514585105531047,
12,,,,,-0.007068131577601111,,-0.005584591076097212,,,,,,,,,,,,0.02055959186186307,
13,,,,,-0.05682544451221183,,-0.055788571895620365,,,,,,,,,,,,0.014212378906790946,
14,,,,,-0.03281128556707147,,-0.08749249501264966,,,,,,,,,,,,0.06579668474341016,
15,,,,,,,-0.10880686547236529,,,,,,,,,,,,0.0457410516078669,
16,,,,,,,,,,,,,,,,,,,0.06872739721776,
