,2021-10-01,2021-11-01,2021-12-01,2022-01-01,2022-03-01,2022-05-01,2022-06-01,2022-07-01,2022-09-01,2022-11-01,2022-12-01,2023-01-01,2023-02-01,2023-03-01,2023-04-01,2023-05-01,2023-06-01
0,0.021367710947910956,-0.03893812438671507,0.03966182366309923,0.005334678611496724,-0.041988148369124234,0.017960513975383674,0.05175560222528307,-0.002978154816767553,-0.05016401754926236,-0.003492496386410693,0.0018423209179114775,-0.0054301485165426655,-0.03556600817200961,0.010642269927107373,0.028926019295266947,0.00022573303223627494,-0.033894953971914
1,0.0020495784878742096,-0.011934470154980392,0.015042085081014789,0.024475280166917135,-0.0366992156783148,0.03377220380667889,,-0.007944224541792666,-0.048675784664858,-0.00655376977425548,0.008083901704414531,-0.03074159397311549,,0.019366118697537127,0.047794070814784706,0.006544339288148793,
2,-0.010847028658296204,-0.04483197392176752,-0.031935176882227245,0.03290596389148448,-0.02238658696641016,,,0.031567583207828154,-0.060750003600167135,-0.03571700277671663,0.03202522917121875,,,0.013230992934949226,,0.011786533433593926,
3,-0.05166495988143352,,-0.014803806684674958,0.039489624032937876,-0.02129859586530336,,,0.03651621084777634,,-0.03154860990706454,,,,0.01685768468527704,,-0.00610802012858741,
4,,,-0.06510063538492417,0.03277256401899287,0.030583205773211164,,,,,-0.022549243585757495,,,,0.02604114708329952,,0.0005906906529130063,
5,,,-0.018572152843242873,0.0429435094608559,-0.018999638578913958,,,,,-0.02508386925588635,,,,0.02565122248103857,,-0.024847578389338043,
6,,,-0.014766604676808237,0.052898134680183784,-0.023043534082416328,,,,,-0.031792760637465944,,,,-0.011802487842326626,,,
7,,,-0.050524593265526274,,-0.028807023966445522,,,,,0.0028078886604105957,,,,-0.031174696871664187,,,
8,,,-0.028125334707914673,,0.006875757159231943,,,,,0.021901017012234902,,,,0.0026922411970067284,,,
9,,,-0.009178577975503477,,-0.002688522646818292,,,,,-0.0010961791491275186,,,,-0.021206862948165428,,,
10,,,-0.046666862198261994,,-0.0145164276519546,,,,,0.04151562478482118,,,,-0.014629309526288159,,,
11,,,-0.014920806681739895,,-0.04204835730770651,,,,,,,,,0.0003833644950785864,,,
12,,,0.005778952218791988,,-0.002942046411109067,,,,,,,,,-0.023330607859949115,,,
13,,,0.005759849473517931,,-0.0014711758752409265,,,,,,,,,-0.027182539114333215,,,
14,,,-0.0008144969017712667,,-0.018369269270302913,,,,,,,,,-0.02022586445444552,,,
15,,,-0.019917141694259732,,-0.008499963477557326,,,,,,,,,0.022467390099064177,,,
16,,,-0.026019925415421974,,0.022771973762973796,,,,,,,,,0.029573714591657696,,,
17,,,-0.008527244619030205,,,,,,,,,,,,,,
18,,,-0.031041796997536175,,,,,,,,,,,,,,
