,tf,tt,annualYieldRate,annualExcessYieldRate,MonthlyYieldRate,MonthlyExcessYieldRate,annualYieldRate(non-compounding),annualExcessYieldRate(non-compounding),originalYieldRate,originalYieldExcessYieldRate,openingTimes,closingTimes,ATF,HTF,TF,SharpeRate(annual),SharpeRate(original)
0,1,1,0.4210830520298894,0.11634626405295827,-0.0049852018954168525,-0.0017261005137068721,-0.05982242274500223,-0.020713206164482464,-0.0049852018954168525,-0.0017261005137068721,1.9053251933000066,1.0666069274269483,442.21422684033325,4481.890166973147,4924.10439381348,1.7009674533858623,-0.4789274101644957
1,1,2,0.016023130576004924,0.0019223893185815934,-0.0018520087310323955,-0.000958870483708235,-0.022224104772388748,-0.011506445804498822,-0.003704017462064791,-0.00191774096741647,1.9867173015036375,1.1475249015084898,457.88151174071277,4616.181878321709,5074.063390062422,0.4151628545052659,-0.33736807254254153
2,1,3,-0.00026065950994064044,-0.0024804694969181515,-0.0012710431197506728,-0.0009525955880482172,-0.015252517437008077,-0.011431147056578606,-0.0038131293592520194,-0.0028577867641446514,1.9969358580420902,1.1614802610714414,459.0454763452464,4653.024676666603,5112.070153011851,-0.014762440308947446,-0.30026468541161583
3,1,4,-0.001274855961232925,-0.0017521745180760565,-0.0008740665862413018,-0.0007097223485578313,-0.010488799034895623,-0.008516668182693976,-0.003496266344965207,-0.0028388893942313254,2.008060896709864,1.1725359783447888,461.0931523421891,4671.612660123195,5132.705812465387,-0.13185656895137596,-0.2766500345191793
4,1,5,-0.00065296658159755,-0.0012694404428883349,-0.0004675354599898398,-0.0005834676959460698,-0.005610425519878076,-0.007001612351352839,-0.002337677299949198,-0.002917338479730349,2.017175221259969,1.1852432665783281,462.06054025402005,4695.90663424622,5157.9671745002415,-0.10691673045677484,-0.1853199543362729
5,1,6,-0.0005624671248001752,-0.0008874319527078609,-0.00037875827612568404,-0.00047073974947859547,-0.004545099313508207,-0.005648876993743145,-0.0022725496567541034,-0.0028244384968715724,2.0330041137687687,1.1997355495991917,464.5909931022075,4722.584324198844,5187.175317301051,-0.1327679319920001,-0.1797104207706115
6,1,7,-0.0006986292520541911,-0.0006151686852203668,-0.0004586354555666767,-0.00037308010949309593,-0.005503625466800119,-0.004476961313917151,-0.0032104481889667353,-0.0026115607664516714,2.003823883216704,1.1754186401374613,459.57053102870225,4681.851778254189,5141.422309282891,-0.22531937040456468,-0.2543859728111754
7,1,8,-0.0005879406324272523,-0.0005132791076932305,-0.0004194597990560978,-0.00034985794638252386,-0.005033517588673174,-0.004198295356590286,-0.003355678392448782,-0.002798863571060191,2.007445393178339,1.178094474975893,459.99579964706084,4692.766505581935,5152.762305228996,-0.24266622520679457,-0.2601654674905111
8,1,9,-0.0005222083407683498,-0.0003955789579534062,-0.00040624738068479173,-0.00030077274005534886,-0.004874968568217501,-0.0036092728806641876,-0.0036562264261631246,-0.00270695466049814,1.986717512307483,1.1552199590102952,455.4905659926223,4657.443345152521,5112.933911145144,-0.2702818445266549,-0.2806647971427825
9,1,10,-0.000553284358953292,-0.00032360813628921214,-0.0004680014976179748,-0.0002716664575608101,-0.005616017971415697,-0.0032599974907297205,-0.004680014976179748,-0.002716664575608101,1.9704210916269072,1.141011272054315,452.1585123082649,4621.453241162291,5073.611753470556,-0.3633340854196729,-0.3690175486668408
10,1,11,-0.00048585658263442606,-0.00020629786807654086,-0.00044801725090679636,-0.000189846936927226,-0.005376207010881558,-0.002278163243126711,-0.00492818975997476,-0.0020883163061994853,1.9970568780595412,1.1687441361342734,454.8343477652595,4644.76746280177,5099.60181056703,-0.4409576898780755,-0.44373910439180614
11,1,12,-0.00035977048199130937,-0.00019946049537771502,-0.00035977048199131023,-0.00019946049537771275,-0.0043172457838957234,-0.002393525944532554,-0.0043172457838957234,-0.002393525944532554,2.022641856804848,1.1911567095988158,460.70967205089414,4684.572280547948,5145.2819525988425,-0.37904982033940643,-0.37904982033940676
12,2,1,0.6771188765120452,0.19150298081787176,0.0033392848650316506,0.0019365076192321199,0.0400714183803798,0.02323809143078544,0.0033392848650316506,0.0019365076192321199,2.016374762499868,1.128067768187981,463.90233156070275,4547.718466539046,5011.620798099749,2.5720676223627272,0.2604819116359876
13,2,2,0.03841067395590575,0.01401176329912799,0.0011581333017924747,0.000841655178862737,0.013897599621509698,0.010099862146352842,0.0023162666035849494,0.001683310357725474,2.1881263501478356,1.300584434755122,492.55096814788084,4852.463049635554,5345.0140177834355,0.8526503170516139,0.17055392819325496
14,2,3,0.00909225791527496,0.002781448911061608,0.0007203839439228188,0.00029242180046341876,0.008644607327073828,0.003509061605561026,0.002161151831768457,0.0008772654013902564,2.210213071657124,1.3268696773754052,499.8430036104944,4881.781182715302,5381.624186325796,0.7585942701878742,0.25260374534207664
15,2,4,0.003940552111749219,0.0012431984416136318,0.0007415682711362744,0.00026655567990086225,0.008898819253635296,0.0031986681588103477,0.0029662730845450977,0.001066222719603449,2.201762088869012,1.318464686813135,499.44570538272984,4865.972488208354,5365.418193591082,0.5846868981135888,0.33778750548591086
16,2,5,0.002442295827522233,0.0006008323558144975,0.000763588026810048,0.00018377382214004601,0.009163056321720575,0.0022052858656805524,0.0038179401340502402,0.0009188691107002301,2.2034442726890173,1.3223023221985895,499.90067076620926,4869.572453384129,5369.47312415034,0.5529513210786301,0.4201488700814604
17,2,6,0.0016485085268299056,0.00042295519932887353,0.0006973869405133277,0.0001782852427480249,0.00836864328615993,0.002139422912976299,0.004184321643079965,0.0010697114564881497,2.211877464821731,1.3280088658935651,501.0523353226099,4885.995489818017,5387.047825140627,0.5109899525643964,0.4351497857353619
18,2,7,0.0011940693086626235,0.00044772305286234,0.000628966535065079,0.00024353486551322796,0.0075475984207809465,0.0029224183861587347,0.004402765745455552,0.0017047440585925954,2.2062080375503195,1.3237688642790282,497.10408683578476,4882.2880049710375,5379.392091806823,0.4664964748309157,0.42257943454240654
19,2,8,0.0006097403893316717,0.0002116675180126557,0.0003697938438486791,0.00013155002425990146,0.004437526126184149,0.0015786002911188173,0.002958350750789433,0.0010524001940792117,2.245779314651122,1.3619335848996756,504.80980752238065,4949.185387221327,5453.9951947437075,0.32368748744737597,0.29519324765492544
20,2,9,0.00036067055346721493,0.00020423947867086192,0.00025120252748914656,0.00014811224698851796,0.0030144303298697585,0.0017773469638622157,0.0022608227474023193,0.001333010222896662,2.2391690818878622,1.3502299682955496,503.34927695355304,4934.974666093757,5438.32394304731,0.22357956545252225,0.20788914133108732
21,2,10,0.00010362877919382997,0.0001480282278976641,7.691477350732381e-05,0.00012088508032341564,0.0009229772820878862,0.0014506209638809873,0.0007691477350732383,0.0012088508032341563,2.2110672885785063,1.324279305298566,495.9468079957003,4894.655288909394,5390.602096905094,0.07959018184157264,0.07094027558194704
22,2,11,0.00012351625135448085,0.00012016744282087013,0.00010966482533303209,0.00010921670087119938,0.0013159779039963846,0.0013106004104543928,0.0012063130786633526,0.0012013837095831933,2.227493713332359,1.339865522294398,498.53523098957703,4920.290390028853,5418.825621018431,0.11371840678084948,0.110179417015005
23,2,12,0.0001342409967492404,6.964496254893572e-05,0.0001342409967492393,6.964496254893398e-05,0.0016108919609908706,0.0008357395505872076,0.0016108919609908708,0.0008357395505872076,2.2393248845504057,1.3416627086859134,498.8579354206868,4938.252690772724,5437.11062619341,0.14958505761537347,0.1495850576153726
